wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-25,,,,,1,0,,,,,,-27,0,,1,-29,11,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,15.566667,10.861111,22.55,30.988,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-26,0,0,,,1,0,,,,,,-28,-9,-14,1,-29,11,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,16.288889,7.6777778,28.711111,0,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-27,0,0,,,1,0,,,,,,-26,-5,,-11,-31,12,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,23.338889,18.377778,29.788889,0,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-28,0,0,,,1,0,,,,,,-26,2,,-16,-15,,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,23.35,19.027778,28.977778,0,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-29,1,0,,,2,0,,,,,,-30,-6,,-20,-22,,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,21.05,15.833333,26.616667,7.5565,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-30,2,0,,,4,0,,,,,,-35,-17,-49,-5,-32,13,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,15.561111,10.811111,21.922222,7.7046667,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-03-31,0,0,,,4,0,,,,,,-33,-11,-48,-5,-34,14,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,11.727778,8.3944444,16.955556,10.103556,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-04-01,0,0,,,4,0,,,,,,-24,5,,11,-33,11,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,9.7111111,3.5111111,17.744444,10.16,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-04-02,1,0,,,5,0,,,,,,-28,0,-26,-6,-33,12,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,11.411111,3.2555556,20.988889,0,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
Q487731,geoId/01033,US,United States of America,AL,Alabama,01033,Colbert County,US,USA,2,2020-04-03,0,0,,,5,0,,,,,,-21,25,-23,-15,-35,12,1848766,34.70043,-87.80498,172,1615,,,99999963894,17.104656,14.2,5.4222222,24.861111,0,,148,550,669,798,780,690,782,823,819,785,828,900,949,1018,1045,909,601,804,159,591,699,849,773,696,752,748,780,775,773,841,889,917,852,705,460,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252,,,,,,,,,
