date,key,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
2020-04-03,JP_12,20,0,,,211,2,,
2020-04-03,JP_13,89,0,,,770,3,,
2020-04-03,JP_14,31,0,,,215,1,,
2020-04-03,JP_15,3,,,,35,,,
2020-04-03,JP_17,8,,,,24,,,
2020-04-03,JP_18,12,,,,42,,,
2020-04-03,JP_19,2,,,,11,,,
2020-04-03,JP_20,1,,,,10,,,
2020-04-03,JP_21,4,,,,40,,,
2020-04-03,JP_22,2,,,,16,,,
2020-04-03,JP_23,12,0,,,200,2,,
2020-04-03,JP_24,1,0,,,12,1,,
2020-04-03,JP_25,6,,,,14,,,
2020-04-03,JP_26,18,0,,,105,1,,
2020-04-03,JP_27,35,,,,346,,,
2020-04-03,JP_28,6,,,,175,,,
2020-04-03,JP_29,2,,,,18,,,
2020-04-03,JP_30,1,,,,22,,,
2020-04-03,JP_33,2,,,,9,,,
2020-04-03,JP_34,2,,,,13,,,
2020-04-03,JP_35,1,,,,7,,,
2020-04-03,JP_38,7,,,,18,,,
2020-04-03,JP_39,2,,,,23,,,
2020-04-03,JP_40,19,,,,119,,,
2020-04-03,JP_41,2,,,,5,,,
2020-04-03,JP_42,1,,,,10,,,
2020-04-03,JP_43,3,,,,18,,,
2020-04-03,JP_44,1,,,,31,,,
2020-04-03,JP_45,4,,,,7,,,
2020-04-03,JP_47,2,,,,11,,,
2020-04-04,JP_01,3,0,,,192,1,,
2020-04-04,JP_04,2,,,,20,,,
2020-04-04,JP_05,1,,,,9,,,
2020-04-04,JP_06,2,,,,10,,,
2020-04-04,JP_07,5,,,,14,,,
2020-04-04,JP_08,5,,,,59,,,
2020-04-04,JP_10,1,,,,26,,,
2020-04-04,JP_11,25,,,,159,,,
2020-04-04,JP_12,25,0,,,236,2,,
2020-04-04,JP_13,117,0,,,887,3,,
2020-04-04,JP_14,20,0,,,235,1,,
2020-04-04,JP_16,2,,,,10,,,
2020-04-04,JP_17,8,,,,32,,,
2020-04-04,JP_18,4,,,,46,,,
2020-04-04,JP_19,1,,,,12,,,
2020-04-04,JP_20,1,,,,11,,,
2020-04-04,JP_21,7,,,,47,,,
2020-04-04,JP_22,1,,,,17,,,
2020-04-04,JP_23,19,0,,,219,2,,
2020-04-04,JP_25,3,,,,17,,,
2020-04-04,JP_26,10,0,,,115,1,,
2020-04-04,JP_27,41,,,,387,,,
2020-04-04,JP_28,15,,,,190,,,
2020-04-04,JP_29,3,,,,21,,,
2020-04-04,JP_33,1,,,,10,,,
2020-04-04,JP_34,2,,,,15,,,
2020-04-04,JP_35,1,,,,8,,,
2020-04-04,JP_38,1,,,,19,,,
2020-04-04,JP_39,3,,,,26,,,
2020-04-04,JP_40,27,,,,146,,,
2020-04-04,JP_41,1,,,,6,,,
2020-04-04,JP_42,2,,,,12,,,
2020-04-04,JP_44,1,,,,32,,,
2020-04-04,JP_45,1,,,,8,,,
2020-04-04,JP_47,5,,,,16,,,
2020-04-05,JP_01,1,0,,,193,1,,
2020-04-05,JP_04,3,,,,23,,,
2020-04-05,JP_06,3,,,,13,,,
2020-04-05,JP_07,2,,,,16,,,
2020-04-05,JP_08,5,,,,64,,,
2020-04-05,JP_11,25,,,,184,,,
2020-04-05,JP_12,25,0,,,261,2,,
2020-04-05,JP_13,143,0,,,1030,3,,
2020-04-05,JP_14,27,0,,,262,1,,
2020-04-05,JP_17,11,,,,43,,,
2020-04-05,JP_18,7,,,,53,,,
2020-04-05,JP_19,2,,,,14,,,
2020-04-05,JP_20,1,,,,12,,,
2020-04-05,JP_21,11,,,,58,,,
2020-04-05,JP_23,7,0,,,226,2,,
2020-04-05,JP_25,1,,,,18,,,
2020-04-05,JP_26,9,0,,,124,1,,
2020-04-05,JP_27,21,,,,408,,,
2020-04-05,JP_28,13,,,,203,,,
2020-04-05,JP_29,1,,,,22,,,
2020-04-05,JP_30,2,,,,24,,,
2020-04-05,JP_33,1,,,,11,,,
2020-04-05,JP_35,4,,,,12,,,
2020-04-05,JP_38,1,,,,20,,,
2020-04-05,JP_39,7,,,,33,,,
2020-04-05,JP_40,16,,,,162,,,
2020-04-05,JP_41,2,,,,8,,,
2020-04-05,JP_42,1,,,,13,,,
2020-04-05,JP_43,1,,,,19,,,
2020-04-05,JP_45,2,,,,10,,,
2020-04-06,JP_04,3,,,,26,,,
2020-04-06,JP_06,6,,,,19,,,
2020-04-06,JP_08,7,,,,71,,,
2020-04-06,JP_11,14,,,,198,,,
2020-04-06,JP_12,18,0,,,279,2,,
2020-04-06,JP_13,83,0,,,1113,3,,
2020-04-06,JP_14,6,0,,,268,1,,
2020-04-06,JP_16,1,,,,11,,,
2020-04-06,JP_17,2,,,,45,,,
2020-04-06,JP_18,6,,,,59,,,
2020-04-06,JP_19,5,,,,19,,,
2020-04-06,JP_20,2,,,,14,,,
2020-04-06,JP_21,1,,,,59,,,
2020-04-06,JP_22,2,,,,19,,,
2020-04-06,JP_23,11,0,,,237,2,,
2020-04-06,JP_25,1,,,,19,,,
2020-04-06,JP_26,8,0,,,132,1,,
2020-04-06,JP_27,20,,,,428,,,
2020-04-06,JP_28,6,,,,209,,,
2020-04-06,JP_29,1,,,,23,,,
2020-04-06,JP_30,5,,,,29,,,
2020-04-06,JP_34,1,,,,16,,,
2020-04-06,JP_35,1,,,,13,,,
2020-04-06,JP_38,2,,,,22,,,
2020-04-06,JP_39,3,,,,36,,,
2020-04-06,JP_40,14,,,,176,,,
2020-04-06,JP_43,1,,,,20,,,
2020-04-06,JP_44,1,,,,33,,,
2020-04-06,JP_45,1,,,,11,,,
2020-04-06,JP_47,6,,,,22,,,
2020-04-07,JP_01,4,0,,,197,1,,
2020-04-07,JP_02,1,,,,12,,,
2020-04-07,JP_04,6,,,,32,,,
2020-04-07,JP_07,8,,,,24,,,
2020-04-07,JP_08,6,,,,77,,,
2020-04-07,JP_09,3,,,,20,,,
2020-04-07,JP_10,3,,,,29,,,
2020-04-07,JP_11,17,,,,215,,,
2020-04-07,JP_12,13,0,,,292,2,,
2020-04-07,JP_13,80,0,,,1193,3,,
2020-04-07,JP_14,18,0,,,286,1,,
2020-04-07,JP_15,2,,,,37,,,
2020-04-07,JP_16,2,,,,13,,,
2020-04-07,JP_17,10,,,,55,,,
2020-04-07,JP_18,6,,,,65,,,
2020-04-07,JP_19,3,,,,22,,,
2020-04-07,JP_21,10,,,,69,,,
2020-04-07,JP_22,3,,,,22,,,
2020-04-07,JP_23,21,0,,,258,2,,
2020-04-07,JP_25,5,,,,24,,,
2020-04-07,JP_26,12,0,,,144,1,,
2020-04-07,JP_27,53,,,,481,,,
2020-04-07,JP_28,20,,,,229,,,
2020-04-07,JP_29,2,,,,25,,,
2020-04-07,JP_30,2,,,,31,,,
2020-04-07,JP_33,1,,,,12,,,
2020-04-07,JP_34,3,,,,19,,,
2020-04-07,JP_35,3,,,,16,,,
2020-04-07,JP_39,2,,,,38,,,
2020-04-07,JP_40,23,,,,199,,,
2020-04-07,JP_41,3,,,,11,,,
2020-04-07,JP_43,2,,,,22,,,
2020-04-07,JP_44,2,,,,35,,,
2020-04-07,JP_45,1,,,,12,,,
2020-04-07,JP_47,12,,,,34,,,
2020-04-08,JP_01,10,0,,,207,1,,
2020-04-08,JP_04,2,,,,34,,,
2020-04-08,JP_06,3,,,,22,,,
2020-04-08,JP_07,5,,,,29,,,
2020-04-08,JP_08,0,,,,77,,,
2020-04-08,JP_09,6,,,,26,,,
2020-04-08,JP_11,34,,,,249,,,
2020-04-08,JP_12,33,0,,,325,2,,
2020-04-08,JP_13,144,0,,,1337,3,,
2020-04-08,JP_14,67,0,,,353,1,,
2020-04-08,JP_15,2,,,,39,,,
2020-04-08,JP_16,1,,,,14,,,
2020-04-08,JP_17,11,,,,66,,,
2020-04-08,JP_18,7,,,,72,,,
2020-04-08,JP_19,3,,,,25,,,
2020-04-08,JP_20,5,,,,19,,,
2020-04-08,JP_21,8,,,,77,,,
2020-04-08,JP_22,9,,,,31,,,
2020-04-08,JP_23,20,0,,,278,2,,
2020-04-08,JP_25,2,,,,26,,,
2020-04-08,JP_26,10,0,,,154,1,,
2020-04-08,JP_27,43,,,,524,,,
2020-04-08,JP_28,19,,,,248,,,
2020-04-08,JP_29,2,,,,27,,,
2020-04-08,JP_30,3,,,,34,,,
2020-04-08,JP_33,2,,,,14,,,
2020-04-08,JP_34,5,,,,24,,,
2020-04-08,JP_35,1,,,,17,,,
2020-04-08,JP_37,1,,,,3,,,
2020-04-08,JP_38,2,,,,24,,,
2020-04-08,JP_39,1,,,,39,,,
2020-04-08,JP_40,25,,,,224,,,
2020-04-08,JP_42,1,,,,14,,,
2020-04-08,JP_44,6,,,,41,,,
2020-04-08,JP_45,4,,,,16,,,
2020-04-08,JP_46,1,,,,4,,,
2020-04-08,JP_47,5,,,,39,,,
2020-04-09,JP_01,18,0,,,225,1,,
2020-04-09,JP_02,2,,,,14,,,
2020-04-09,JP_04,2,,,,36,,,
2020-04-09,JP_06,5,,,,27,,,
2020-04-09,JP_07,4,,,,33,,,
2020-04-09,JP_08,5,,,,82,,,
2020-04-09,JP_09,5,,,,31,,,
2020-04-09,JP_10,4,,,,33,,,
2020-04-09,JP_11,35,,,,284,,,
2020-04-09,JP_12,30,0,,,355,2,,
2020-04-09,JP_13,181,0,,,1518,3,,
2020-04-09,JP_14,26,0,,,379,1,,
2020-04-09,JP_15,2,,,,41,,,
2020-04-09,JP_16,7,,,,21,,,
2020-04-09,JP_17,7,,,,73,,,
2020-04-09,JP_18,5,,,,77,,,
2020-04-09,JP_19,2,,,,27,,,
2020-04-09,JP_20,2,,,,21,,,
2020-04-09,JP_21,9,,,,86,,,
2020-04-09,JP_22,2,,,,33,,,
2020-04-09,JP_23,21,0,,,299,2,,
2020-04-09,JP_24,2,0,,,14,1,,
2020-04-09,JP_25,7,,,,33,,,
2020-04-09,JP_26,10,0,,,164,1,,
2020-04-09,JP_27,92,,,,616,,,
2020-04-09,JP_28,39,,,,287,,,
2020-04-09,JP_29,4,,,,31,,,
2020-04-09,JP_30,3,,,,37,,,
2020-04-09,JP_32,1,,,,1,,,
2020-04-09,JP_33,1,,,,15,,,
2020-04-09,JP_34,1,,,,25,,,
2020-04-09,JP_38,1,,,,25,,,
2020-04-09,JP_39,10,,,,49,,,
2020-04-09,JP_40,26,,,,250,,,
2020-04-09,JP_41,1,,,,12,,,
2020-04-09,JP_43,1,,,,23,,,
2020-04-09,JP_47,3,,,,42,,,
2020-04-10,JP_01,13,0,,,238,1,,
2020-04-10,JP_02,3,,,,17,,,
2020-04-10,JP_04,2,,,,38,,,
2020-04-10,JP_05,2,,,,11,,,
2020-04-10,JP_06,5,,,,32,,,
2020-04-10,JP_07,3,,,,36,,,
2020-04-10,JP_08,9,,,,91,,,
2020-04-10,JP_09,1,,,,32,,,
2020-04-10,JP_10,11,,,,44,,,
2020-04-10,JP_11,53,,,,337,,,
2020-04-10,JP_12,33,0,,,388,2,,
2020-04-10,JP_13,189,0,,,1707,3,,
2020-04-10,JP_14,56,0,,,435,1,,
2020-04-10,JP_16,2,,,,23,,,
2020-04-10,JP_17,19,,,,92,,,
2020-04-10,JP_18,5,,,,82,,,
2020-04-10,JP_19,3,,,,30,,,
2020-04-10,JP_20,7,,,,28,,,
2020-04-10,JP_21,11,,,,97,,,
2020-04-10,JP_22,4,,,,37,,,
2020-04-10,JP_23,14,0,,,313,2,,
2020-04-10,JP_26,9,0,,,173,1,,
2020-04-10,JP_27,80,,,,696,,,
2020-04-10,JP_28,29,,,,316,,,
2020-04-10,JP_29,3,,,,34,,,
2020-04-10,JP_30,1,,,,38,,,
2020-04-10,JP_32,1,,,,2,,,
2020-04-10,JP_34,5,,,,30,,,
2020-04-10,JP_35,1,,,,18,,,
2020-04-10,JP_37,1,,,,4,,,
2020-04-10,JP_38,2,,,,27,,,
2020-04-10,JP_39,5,,,,54,,,
2020-04-10,JP_40,39,,,,289,,,
2020-04-10,JP_42,1,,,,15,,,
2020-04-10,JP_43,1,,,,24,,,
2020-04-10,JP_44,1,,,,42,,,
2020-04-10,JP_47,7,,,,49,,,
2020-04-11,JP_01,16,0,,,254,1,,
2020-04-11,JP_02,5,,,,22,,,
2020-04-11,JP_04,7,,,,45,,,
2020-04-11,JP_05,2,,,,13,,,
2020-04-11,JP_06,1,,,,33,,,
2020-04-11,JP_07,1,,,,37,,,
2020-04-11,JP_08,12,,,,103,,,
2020-04-11,JP_09,3,,,,35,,,
2020-04-11,JP_10,35,,,,79,,,
2020-04-11,JP_11,37,,,,374,,,
2020-04-11,JP_12,36,0,,,424,2,,
2020-04-11,JP_13,197,0,,,1904,3,,
2020-04-11,JP_14,76,0,,,511,1,,
2020-04-11,JP_15,1,,,,42,,,
2020-04-11,JP_16,7,,,,30,,,
2020-04-11,JP_17,12,,,,104,,,
2020-04-11,JP_18,4,,,,86,,,
2020-04-11,JP_19,3,,,,33,,,
2020-04-11,JP_21,9,,,,106,,,
2020-04-11,JP_22,2,,,,39,,,
2020-04-11,JP_23,10,0,,,323,2,,
2020-04-11,JP_24,2,0,,,16,1,,
2020-04-11,JP_25,4,,,,37,,,
2020-04-11,JP_26,7,0,,,180,1,,
2020-04-11,JP_27,70,,,,766,,,
2020-04-11,JP_28,42,,,,358,,,
2020-04-11,JP_29,2,,,,36,,,
2020-04-11,JP_32,4,,,,6,,,
2020-04-11,JP_34,26,,,,56,,,
2020-04-11,JP_35,1,,,,19,,,
2020-04-11,JP_38,2,,,,29,,,
2020-04-11,JP_40,43,,,,332,,,
2020-04-11,JP_41,1,,,,13,,,
2020-04-11,JP_43,1,,,,25,,,
2020-04-11,JP_45,1,,,,17,,,
2020-04-11,JP_47,8,,,,57,,,
2020-04-12,JP_01,12,0,,,266,1,,
2020-04-12,JP_04,6,,,,51,,,
2020-04-12,JP_06,5,,,,38,,,
2020-04-12,JP_07,1,,,,38,,,
2020-04-12,JP_08,6,,,,109,,,
2020-04-12,JP_10,11,,,,90,,,
2020-04-12,JP_11,40,,,,414,,,
2020-04-12,JP_12,44,0,,,468,2,,
2020-04-12,JP_13,166,0,,,2070,3,,
2020-04-12,JP_14,31,0,,,542,1,,
2020-04-12,JP_16,14,,,,44,,,
2020-04-12,JP_17,9,,,,113,,,
2020-04-12,JP_18,2,,,,88,,,
2020-04-12,JP_19,2,,,,35,,,
2020-04-12,JP_20,1,,,,29,,,
2020-04-12,JP_21,6,,,,112,,,
2020-04-12,JP_22,2,,,,41,,,
2020-04-12,JP_23,2,0,,,325,2,,
2020-04-12,JP_26,12,0,,,192,1,,
2020-04-12,JP_27,45,,,,811,,,
2020-04-12,JP_28,17,,,,375,,,
2020-04-12,JP_29,2,,,,38,,,
2020-04-12,JP_30,1,,,,39,,,
2020-04-12,JP_32,1,,,,7,,,
2020-04-12,JP_34,6,,,,62,,,
2020-04-12,JP_35,4,,,,23,,,
2020-04-12,JP_37,4,,,,8,,,
2020-04-12,JP_39,6,,,,60,,,
2020-04-12,JP_40,30,,,,362,,,
2020-04-12,JP_43,2,,,,27,,,
2020-04-12,JP_47,9,,,,66,,,
2020-04-13,JP_01,5,0,,,271,1,,
2020-04-13,JP_04,3,,,,54,,,
2020-04-13,JP_06,1,,,,39,,,
2020-04-13,JP_08,1,,,,110,,,
2020-04-13,JP_09,1,,,,36,,,
2020-04-13,JP_11,15,,,,429,,,
2020-04-13,JP_12,19,0,,,487,2,,
2020-04-13,JP_13,91,0,,,2161,3,,
2020-04-13,JP_14,15,0,,,557,1,,
2020-04-13,JP_16,5,,,,49,,,
2020-04-13,JP_17,8,,,,121,,,
2020-04-13,JP_18,4,,,,92,,,
2020-04-13,JP_19,1,,,,36,,,
2020-04-13,JP_20,7,,,,36,,,
2020-04-13,JP_21,7,,,,119,,,
2020-04-13,JP_22,5,,,,46,,,
2020-04-13,JP_23,9,0,,,334,2,,
2020-04-13,JP_25,2,,,,39,,,
2020-04-13,JP_26,12,0,,,204,1,,
2020-04-13,JP_27,24,,,,835,,,
2020-04-13,JP_28,9,,,,384,,,
2020-04-13,JP_29,3,,,,41,,,
2020-04-13,JP_32,1,,,,8,,,
2020-04-13,JP_34,3,,,,65,,,
2020-04-13,JP_35,1,,,,24,,,
2020-04-13,JP_37,11,,,,19,,,
2020-04-13,JP_38,7,,,,36,,,
2020-04-13,JP_40,11,,,,373,,,
2020-04-13,JP_43,1,,,,28,,,
2020-04-13,JP_44,1,,,,43,,,
2020-04-13,JP_47,7,,,,73,,,
2020-04-14,JP_01,18,0,,,289,1,,
2020-04-14,JP_04,10,,,,64,,,
2020-04-14,JP_05,1,,,,14,,,
2020-04-14,JP_06,4,,,,43,,,
2020-04-14,JP_07,1,,,,39,,,
2020-04-14,JP_08,6,,,,116,,,
2020-04-14,JP_09,1,,,,37,,,
2020-04-14,JP_10,6,,,,96,,,
2020-04-14,JP_11,22,,,,451,,,
2020-04-14,JP_12,16,0,,,503,2,,
2020-04-14,JP_13,161,0,,,2322,3,,
2020-04-14,JP_14,20,0,,,577,1,,
2020-04-14,JP_15,3,,,,45,,,
2020-04-14,JP_16,6,,,,55,,,
2020-04-14,JP_17,10,,,,131,,,
2020-04-14,JP_19,1,,,,37,,,
2020-04-14,JP_20,1,,,,37,,,
2020-04-14,JP_21,8,,,,127,,,
2020-04-14,JP_22,1,,,,47,,,
2020-04-14,JP_23,10,0,,,344,2,,
2020-04-14,JP_24,2,0,,,18,1,,
2020-04-14,JP_25,11,,,,50,,,
2020-04-14,JP_26,5,0,,,209,1,,
2020-04-14,JP_27,59,,,,894,,,
2020-04-14,JP_28,19,,,,403,,,
2020-04-14,JP_29,3,,,,44,,,
2020-04-14,JP_30,1,,,,40,,,
2020-04-14,JP_32,2,,,,10,,,
2020-04-14,JP_33,1,,,,16,,,
2020-04-14,JP_34,25,,,,90,,,
2020-04-14,JP_35,1,,,,25,,,
2020-04-14,JP_37,1,,,,20,,,
2020-04-14,JP_38,2,,,,38,,,
2020-04-14,JP_40,33,,,,406,,,
2020-04-14,JP_41,2,,,,15,,,
2020-04-14,JP_43,3,,,,31,,,
2020-04-14,JP_44,2,,,,45,,,
2020-04-14,JP_47,4,,,,77,,,
2020-04-15,JP_01,23,0,,,312,1,,
2020-04-15,JP_04,1,,,,65,,,
2020-04-15,JP_06,6,,,,49,,,
2020-04-15,JP_07,1,,,,40,,,
2020-04-15,JP_08,3,,,,119,,,
2020-04-15,JP_09,3,,,,40,,,
2020-04-15,JP_10,10,,,,106,,,
2020-04-15,JP_11,61,,,,512,,,
2020-04-15,JP_12,35,0,,,538,2,,
2020-04-15,JP_13,127,0,,,2449,3,,
2020-04-15,JP_14,40,0,,,617,1,,
2020-04-15,JP_15,1,,,,46,,,
2020-04-15,JP_16,6,,,,61,,,
2020-04-15,JP_17,9,,,,140,,,
2020-04-15,JP_18,8,,,,100,,,
2020-04-15,JP_19,3,,,,40,,,
2020-04-15,JP_20,2,,,,39,,,
2020-04-15,JP_21,3,,,,130,,,
2020-04-15,JP_22,1,,,,48,,,
2020-04-15,JP_23,11,0,,,355,2,,
2020-04-15,JP_24,1,0,,,19,1,,
2020-04-15,JP_25,1,,,,51,,,
2020-04-15,JP_26,5,0,,,214,1,,
2020-04-15,JP_27,74,,,,968,,,
2020-04-15,JP_28,20,,,,423,,,
2020-04-15,JP_29,6,,,,50,,,
2020-04-15,JP_30,2,,,,42,,,
2020-04-15,JP_32,3,,,,13,,,
2020-04-15,JP_34,23,,,,113,,,
2020-04-15,JP_35,3,,,,28,,,
2020-04-15,JP_38,1,,,,39,,,
2020-04-15,JP_39,2,,,,62,,,
2020-04-15,JP_40,30,,,,436,,,
2020-04-15,JP_42,1,,,,16,,,
2020-04-15,JP_43,2,,,,33,,,
2020-04-15,JP_44,5,,,,50,,,
2020-04-15,JP_47,10,,,,87,,,
2020-04-16,JP_01,23,0,,,335,1,,
2020-04-16,JP_04,13,,,,78,,,
2020-04-16,JP_06,5,,,,54,,,
2020-04-16,JP_07,9,,,,49,,,
2020-04-16,JP_08,4,,,,123,,,
2020-04-16,JP_09,2,,,,42,,,
2020-04-16,JP_10,6,,,,112,,,
2020-04-16,JP_11,51,,,,563,,,
2020-04-16,JP_12,58,0,,,596,2,,
2020-04-16,JP_13,149,0,,,2598,3,,
2020-04-16,JP_14,56,0,,,673,1,,
2020-04-16,JP_15,1,,,,47,,,
2020-04-16,JP_16,7,,,,68,,,
2020-04-16,JP_17,6,,,,146,,,
2020-04-16,JP_18,3,,,,103,,,
2020-04-16,JP_19,3,,,,43,,,
2020-04-16,JP_20,6,,,,45,,,
2020-04-16,JP_21,5,,,,135,,,
2020-04-16,JP_22,1,,,,49,,,
2020-04-16,JP_23,14,0,,,369,2,,
2020-04-16,JP_24,6,0,,,25,1,,
2020-04-16,JP_25,5,,,,56,,,
2020-04-16,JP_26,10,0,,,224,1,,
2020-04-16,JP_27,52,,,,1020,,,
2020-04-16,JP_28,31,,,,454,,,
2020-04-16,JP_29,1,,,,51,,,
2020-04-16,JP_30,1,,,,43,,,
2020-04-16,JP_32,1,,,,14,,,
2020-04-16,JP_33,1,,,,17,,,
2020-04-16,JP_34,5,,,,118,,,
2020-04-16,JP_35,1,,,,29,,,
2020-04-16,JP_37,2,,,,22,,,
2020-04-16,JP_38,1,,,,40,,,
2020-04-16,JP_40,26,,,,462,,,
2020-04-16,JP_42,1,,,,17,,,
2020-04-16,JP_44,4,,,,54,,,
2020-04-16,JP_47,8,,,,95,,,
2020-04-17,JP_01,33,0,,,368,1,,
2020-04-17,JP_04,1,,,,79,,,
2020-04-17,JP_06,4,,,,58,,,
2020-04-17,JP_07,3,,,,52,,,
2020-04-17,JP_08,8,,,,131,,,
2020-04-17,JP_09,2,,,,44,,,
2020-04-17,JP_10,2,,,,114,,,
2020-04-17,JP_11,27,,,,590,,,
2020-04-17,JP_12,35,0,,,631,2,,
2020-04-17,JP_13,201,0,,,2799,3,,
2020-04-17,JP_14,33,0,,,706,1,,
2020-04-17,JP_15,6,,,,53,,,
2020-04-17,JP_16,11,,,,79,,,
2020-04-17,JP_17,14,,,,160,,,
2020-04-17,JP_18,1,,,,104,,,
2020-04-17,JP_19,3,,,,46,,,
2020-04-17,JP_20,2,,,,47,,,
2020-04-17,JP_21,1,,,,136,,,
2020-04-17,JP_22,1,,,,50,,,
2020-04-17,JP_23,10,0,,,379,2,,
2020-04-17,JP_24,6,0,,,31,1,,
2020-04-17,JP_25,11,,,,67,,,
2020-04-17,JP_26,10,0,,,234,1,,
2020-04-17,JP_27,55,,,,1075,,,
2020-04-17,JP_28,27,,,,481,,,
2020-04-17,JP_29,2,,,,53,,,
2020-04-17,JP_30,1,,,,44,,,
2020-04-17,JP_32,1,,,,15,,,
2020-04-17,JP_33,1,,,,18,,,
2020-04-17,JP_34,6,,,,124,,,
2020-04-17,JP_35,1,,,,30,,,
2020-04-17,JP_37,2,,,,24,,,
2020-04-17,JP_39,1,,,,63,,,
2020-04-17,JP_40,17,,,,479,,,
2020-04-17,JP_41,1,,,,16,,,
2020-04-17,JP_42,1,,,,18,,,
2020-04-17,JP_43,2,,,,35,,,
2020-04-17,JP_46,2,,,,6,,,
2020-04-17,JP_47,7,,,,102,,,
2020-04-18,JP_01,38,0,,,406,1,,
2020-04-18,JP_04,4,,,,83,,,
2020-04-18,JP_06,2,,,,60,,,
2020-04-18,JP_07,8,,,,60,,,
2020-04-18,JP_08,4,,,,135,,,
2020-04-18,JP_10,6,,,,120,,,
2020-04-18,JP_11,36,,,,626,,,
2020-04-18,JP_12,34,0,,,665,2,,
2020-04-18,JP_13,181,0,,,2980,3,,
2020-04-18,JP_14,44,0,,,750,1,,
2020-04-18,JP_15,3,,,,56,,,
2020-04-18,JP_16,12,,,,91,,,
2020-04-18,JP_17,13,,,,173,,,
2020-04-18,JP_18,2,,,,106,,,
2020-04-18,JP_19,2,,,,48,,,
2020-04-18,JP_21,1,,,,137,,,
2020-04-18,JP_23,15,0,,,394,2,,
2020-04-18,JP_24,3,0,,,34,1,,
2020-04-18,JP_25,2,,,,69,,,
2020-04-18,JP_26,7,0,,,241,1,,
2020-04-18,JP_27,88,,,,1163,,,
2020-04-18,JP_28,21,,,,502,,,
2020-04-18,JP_29,3,,,,56,,,
2020-04-18,JP_30,1,,,,45,,,
2020-04-18,JP_31,2,,,,2,,,
2020-04-18,JP_34,6,,,,130,,,
2020-04-18,JP_37,1,,,,25,,,
2020-04-18,JP_38,3,,,,43,,,
2020-04-18,JP_39,1,,,,64,,,
2020-04-18,JP_40,24,,,,503,,,
2020-04-18,JP_43,2,,,,37,,,
2020-04-18,JP_46,1,,,,7,,,
2020-04-18,JP_47,9,,,,111,,,
2020-04-19,JP_01,27,0,,,433,1,,
2020-04-19,JP_06,1,,,,61,,,
2020-04-19,JP_07,2,,,,62,,,
2020-04-19,JP_08,4,,,,139,,,
2020-04-19,JP_09,2,,,,46,,,
2020-04-19,JP_10,2,,,,122,,,
2020-04-19,JP_11,37,,,,663,,,
2020-04-19,JP_12,18,0,,,683,2,,
2020-04-19,JP_13,107,0,,,3087,3,,
2020-04-19,JP_14,30,0,,,780,1,,
2020-04-19,JP_16,4,,,,95,,,
2020-04-19,JP_17,5,,,,178,,,
2020-04-19,JP_18,6,,,,112,,,
2020-04-19,JP_19,1,,,,49,,,
2020-04-19,JP_20,5,,,,52,,,
2020-04-19,JP_21,2,,,,139,,,
2020-04-19,JP_22,2,,,,52,,,
2020-04-19,JP_23,10,0,,,404,2,,
2020-04-19,JP_24,1,0,,,35,1,,
2020-04-19,JP_25,1,,,,70,,,
2020-04-19,JP_26,9,0,,,250,1,,
2020-04-19,JP_27,48,,,,1211,,,
2020-04-19,JP_28,11,,,,513,,,
2020-04-19,JP_29,2,,,,58,,,
2020-04-19,JP_32,1,,,,16,,,
2020-04-19,JP_33,1,,,,19,,,
2020-04-19,JP_34,2,,,,132,,,
2020-04-19,JP_37,1,,,,26,,,
2020-04-19,JP_38,1,,,,44,,,
2020-04-19,JP_39,4,,,,68,,,
2020-04-19,JP_40,16,,,,519,,,
2020-04-19,JP_41,1,,,,17,,,
2020-04-19,JP_43,3,,,,40,,,
2020-04-19,JP_46,1,,,,8,,,
2020-04-19,JP_47,5,,,,116,,,
2020-04-20,JP_01,17,0,,,450,1,,
2020-04-20,JP_04,1,,,,84,,,
2020-04-20,JP_06,3,,,,64,,,
2020-04-20,JP_07,2,,,,64,,,
2020-04-20,JP_08,4,,,,143,,,
2020-04-20,JP_09,3,,,,49,,,
2020-04-20,JP_10,2,,,,124,,,
2020-04-20,JP_11,12,,,,675,,,
2020-04-20,JP_12,22,0,,,705,2,,
2020-04-20,JP_13,102,0,,,3189,3,,
2020-04-20,JP_14,17,0,,,797,1,,
2020-04-20,JP_16,19,,,,114,,,
2020-04-20,JP_17,3,,,,181,,,
2020-04-20,JP_18,1,,,,113,,,
2020-04-20,JP_23,5,0,,,409,2,,
2020-04-20,JP_24,3,0,,,38,1,,
2020-04-20,JP_25,1,,,,71,,,
2020-04-20,JP_26,8,0,,,258,1,,
2020-04-20,JP_27,84,,,,1295,,,
2020-04-20,JP_28,11,,,,524,,,
2020-04-20,JP_29,2,,,,60,,,
2020-04-20,JP_34,5,,,,137,,,
2020-04-20,JP_37,2,,,,28,,,
2020-04-20,JP_38,1,,,,45,,,
2020-04-20,JP_39,1,,,,69,,,
2020-04-20,JP_40,2,,,,521,,,
2020-04-20,JP_43,1,,,,41,,,
2020-04-20,JP_44,1,,,,55,,,
2020-04-20,JP_46,2,,,,10,,,
2020-04-20,JP_47,6,,,,122,,,
2020-04-21,JP_01,22,0,,,472,1,,
2020-04-21,JP_08,3,,,,146,,,
2020-04-21,JP_09,2,,,,51,,,
2020-04-21,JP_10,7,,,,131,,,
