date,key,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2020-04-12,AR_M_063,1,30,,0,4,,,,
2020-04-12,AR_M_070,3,19,,0,3,,,,
2020-04-12,AR_M_105,4,20,,1,5,,,,
2020-04-12,AR_N,0,33,,0,12,,,,
2020-04-12,AR_N_028,0,17,,0,7,,,,
2020-04-12,AR_Q,5,147,,1,19,,,,
2020-04-12,AR_Q_035,1,58,,0,14,,,,
2020-04-12,AR_Q_056,2,16,,1,3,,,,
2020-04-12,AR_Q_063,1,30,,0,0,,,,
2020-04-12,AR_Q_091,1,3,,0,0,,,,
2020-04-12,AR_Q_112,0,13,,0,2,,,,
2020-04-12,AR_R,9,132,,0,18,,,,
2020-04-12,AR_R_014,2,25,,0,2,,,,
2020-04-12,AR_R_021,2,35,,0,2,,,,
2020-04-12,AR_R_042,5,59,,0,14,,,,
2020-04-12,AR_S,13,401,,3,85,,,,
2020-04-12,AR_S_035,1,4,,0,2,,,,
2020-04-12,AR_S_063,5,87,,1,22,,,,
2020-04-12,AR_S_084,6,225,,2,40,,,,
2020-04-12,AR_S_105,1,12,,0,3,,,,
2020-04-12,AR_T,1,97,,0,49,,,,
2020-04-12,AR_T_084,1,50,,0,26,,,,
2020-04-12,AR_U,1,19,,0,7,,,,
2020-04-12,AR_U_021,1,8,,0,1,,,,
2020-04-12,AR_V,0,27,,0,7,,,,
2020-04-12,AR_V_014,0,9,,0,2,,,,
2020-04-12,AR_X,35,391,,6,110,,,,
2020-04-12,AR_X_007,1,12,,0,2,,,,
2020-04-12,AR_X_014,15,149,,2,39,,,,
2020-04-12,AR_X_021,13,48,,0,12,,,,
2020-04-12,AR_X_035,1,6,,1,2,,,,
2020-04-12,AR_X_042,0,14,,0,4,,,,
2020-04-12,AR_X_056,0,8,,1,5,,,,
2020-04-12,AR_X_063,1,8,,0,1,,,,
2020-04-12,AR_X_091,1,40,,1,14,,,,
2020-04-12,AR_X_147,2,18,,0,6,,,,
2020-04-12,AR_X_161,1,3,,1,1,,,,
2020-04-12,AR_X_182,0,7,,0,5,,,,
2020-04-12,AU,,,239,,,81,,,35
2020-04-12,CH_AG,0,,,0,,,0,,
2020-04-12,CH_BE,-4,95,,0,33,,-2,22,
2020-04-12,CH_BL,-2,48,,1,17,,-1,14,
2020-04-12,CH_BS,-1,86,,-1,12,,,,
2020-04-12,CH_FR,-3,65,,-1,19,,,,
2020-04-12,CH_GE,-1,363,,-1,47,,-1,43,
2020-04-12,CH_GL,0,2,,,,,,,
2020-04-12,CH_GR,0,35,,1,7,,0,5,
2020-04-12,CH_JU,-1,22,,0,5,,,,
2020-04-12,CH_LU,-9,60,,-1,5,,,,
2020-04-12,CH_NE,3,67,,-1,10,,1,10,
2020-04-12,CH_NW,-1,7,,0,2,,,,
2020-04-12,CH_SG,-2,58,,-2,9,,,,
2020-04-12,CH_SH,3,16,,0,2,,,,
2020-04-12,CH_SO,1,23,,,,,,,
2020-04-12,CH_SZ,0,,,,,,,,
2020-04-12,CH_TG,0,29,,0,14,,,,
2020-04-12,CH_TI,-13,269,,-5,63,,-3,56,
2020-04-12,CH_UR,-3,5,,,,,,,
2020-04-12,CH_VD,9,328,,-1,73,,,,
2020-04-12,CH_VS,-2,111,,2,22,,-1,14,
2020-04-12,CH_ZG,-1,13,,0,9,,,,
2020-04-12,CH_ZH,4,153,,,,,-1,49,
2020-04-12,CL_AI,,,,,,0,,,
2020-04-12,CL_AN,,,,,,3,,,
2020-04-12,CL_AP,,,,,,5,,,
2020-04-12,CL_AR,,,,,,56,,,
2020-04-12,CL_AT,,,,,,1,,,
2020-04-12,CL_BI,,,,,,31,,,
2020-04-12,CL_CO,,,,,,1,,,
2020-04-12,CL_LI,,,,,,7,,,
2020-04-12,CL_LL,,,,,,26,,,
2020-04-12,CL_LR,,,,,,7,,,
2020-04-12,CL_MA,,,,,,18,,,
2020-04-12,CL_ML,,,,,,15,,,
2020-04-12,CL_NB,,,,,,12,,,
2020-04-12,CL_RM,,,,,,185,,,
2020-04-12,CL_TA,,,,,,2,,,
2020-04-12,CL_VS,,,,,,18,,,
2020-04-12,CZ,,,422,,,101,,,
2020-04-12,DK,,,396,,,104,,,
2020-04-12,ES_AN,43,4993,,2,621,,,,
2020-04-12,ES_AR,37,1938,,2,223,,,,
2020-04-12,ES_AS,21,884,,3,105,,,,
2020-04-12,ES_CB,22,827,,0,75,,,,
2020-04-12,ES_CE,0,9,,0,4,,,,
2020-04-12,ES_CL,120,6077,,5,423,,,,
2020-04-12,ES_CM,742,7782,,2,475,,,,
2020-04-12,ES_CN,5,763,,1,145,,,,
2020-04-12,ES_CT,191,18963,,66,2084,,,,
2020-04-12,ES_EX,22,1096,,1,107,,,,
2020-04-12,ES_GA,38,2344,,8,275,,,,
2020-04-12,ES_IB,6,809,,1,142,,,,
2020-04-12,ES_MC,6,543,,3,94,,,,
2020-04-12,ES_MD,508,35053,,17,3122,,,,
2020-04-12,ES_ML,0,43,,0,3,,,,
2020-04-12,ES_NC,30,1693,,0,124,,,,
2020-04-12,ES_PV,75,5622,,5,464,,,,
2020-04-12,ES_RI,19,1141,,0,73,,,,
2020-04-12,ES_VC,120,4269,,9,576,,,,
2020-04-12,FR_ARA,,,3025,,,674,,,
2020-04-12,FR_ARA_01,,,118,,,30,,,
2020-04-12,FR_ARA_03,,,58,,,20,,,
2020-04-12,FR_ARA_07,,,102,,,25,,,
2020-04-12,FR_ARA_15,,,28,,,7,,,
2020-04-12,FR_ARA_26,,,236,,,58,,,
2020-04-12,FR_ARA_38,,,248,,,52,,,
2020-04-12,FR_ARA_42,,,493,,,101,,,
2020-04-12,FR_ARA_43,,,32,,,7,,,
2020-04-12,FR_ARA_63,,,76,,,27,,,
2020-04-12,FR_ARA_69,,,1241,,,250,,,
2020-04-12,FR_ARA_73,,,108,,,24,,,
2020-04-12,FR_ARA_74,,,285,,,73,,,
2020-04-12,FR_BFC,,,1294,,,278,,,
2020-04-12,FR_BFC_21,,,344,,,72,,,
2020-04-12,FR_BFC_25,,,213,,,75,,,
2020-04-12,FR_BFC_39,,,117,,,15,,,
2020-04-12,FR_BFC_58,,,56,,,10,,,
2020-04-12,FR_BFC_70,,,85,,,17,,,
2020-04-12,FR_BFC_71,,,175,,,34,,,
2020-04-12,FR_BFC_89,,,84,,,20,,,
2020-04-12,FR_BFC_90,,,220,,,35,,,
2020-04-12,FR_BRE,,,510,,,119,,,
2020-04-12,FR_BRE_22,,,73,,,12,,,
2020-04-12,FR_BRE_29,,,123,,,38,,,
2020-04-12,FR_BRE_35,,,182,,,35,,,
2020-04-12,FR_BRE_56,,,132,,,34,,,
2020-04-12,FR_COR,,,74,,,14,,,
2020-04-12,FR_COR_2A,,,70,,,14,,,
2020-04-12,FR_COR_2B,,,4,,,0,,,
2020-04-12,FR_CVL,,,943,,,193,,,
2020-04-12,FR_CVL_18,,,68,,,14,,,
2020-04-12,FR_CVL_28,,,219,,,25,,,
2020-04-12,FR_CVL_36,,,82,,,9,,,
2020-04-12,FR_CVL_37,,,194,,,58,,,
2020-04-12,FR_CVL_41,,,96,,,15,,,
2020-04-12,FR_CVL_45,,,284,,,72,,,
2020-04-12,FR_GES,,,4887,,,878,,,
2020-04-12,FR_GES_08,,,79,,,15,,,
2020-04-12,FR_GES_10,,,239,,,27,,,
2020-04-12,FR_GES_51,,,383,,,61,,,
2020-04-12,FR_GES_52,,,99,,,18,,,
2020-04-12,FR_GES_54,,,496,,,146,,,
2020-04-12,FR_GES_55,,,144,,,20,,,
2020-04-12,FR_GES_57,,,1050,,,159,,,
2020-04-12,FR_GES_67,,,1102,,,261,,,
2020-04-12,FR_GES_68,,,1027,,,142,,,
2020-04-12,FR_GES_88,,,268,,,29,,,
2020-04-12,FR_HDF,,,2484,,,549,,,
2020-04-12,FR_HDF_02,,,283,,,44,,,
2020-04-12,FR_HDF_59,,,950,,,266,,,
2020-04-12,FR_HDF_60,,,463,,,73,,,
2020-04-12,FR_HDF_62,,,440,,,95,,,
2020-04-12,FR_HDF_80,,,348,,,71,,,
2020-04-12,FR_IDF,,,13165,,,2626,,,
2020-04-12,FR_IDF_75,,,3249,,,807,,,
2020-04-12,FR_IDF_77,,,811,,,207,,,
2020-04-12,FR_IDF_78,,,1063,,,188,,,
2020-04-12,FR_IDF_91,,,1230,,,234,,,
2020-04-12,FR_IDF_92,,,2024,,,451,,,
2020-04-12,FR_IDF_93,,,1638,,,243,,,
2020-04-12,FR_IDF_94,,,2231,,,317,,,
2020-04-12,FR_IDF_95,,,919,,,179,,,
2020-04-12,FR_NAQ,,,832,,,257,,,
2020-04-12,FR_NAQ_16,,,14,,,6,,,
2020-04-12,FR_NAQ_17,,,86,,,21,,,
2020-04-12,FR_NAQ_19,,,48,,,12,,,
2020-04-12,FR_NAQ_23,,,33,,,15,,,
2020-04-12,FR_NAQ_24,,,26,,,6,,,
2020-04-12,FR_NAQ_33,,,299,,,99,,,
2020-04-12,FR_NAQ_40,,,24,,,12,,,
2020-04-12,FR_NAQ_47,,,30,,,6,,,
2020-04-12,FR_NAQ_64,,,93,,,26,,,
2020-04-12,FR_NAQ_79,,,35,,,7,,,
2020-04-12,FR_NAQ_86,,,67,,,29,,,
2020-04-12,FR_NAQ_87,,,77,,,18,,,
2020-04-12,FR_NOR,,,716,,,186,,,
2020-04-12,FR_NOR_14,,,162,,,51,,,
2020-04-12,FR_NOR_27,,,94,,,7,,,
2020-04-12,FR_NOR_50,,,72,,,20,,,
2020-04-12,FR_NOR_61,,,73,,,14,,,
2020-04-12,FR_NOR_76,,,315,,,94,,,
2020-04-12,FR_OCC,,,954,,,294,,,
2020-04-12,FR_OCC_09,,,16,,,4,,,
2020-04-12,FR_OCC_11,,,81,,,14,,,
2020-04-12,FR_OCC_12,,,56,,,6,,,
2020-04-12,FR_OCC_30,,,95,,,40,,,
2020-04-12,FR_OCC_31,,,244,,,97,,,
2020-04-12,FR_OCC_32,,,28,,,4,,,
2020-04-12,FR_OCC_34,,,183,,,56,,,
2020-04-12,FR_OCC_46,,,20,,,10,,,
2020-04-12,FR_OCC_48,,,6,,,1,,,
2020-04-12,FR_OCC_65,,,84,,,6,,,
2020-04-12,FR_OCC_66,,,79,,,27,,,
2020-04-12,FR_OCC_81,,,44,,,19,,,
2020-04-12,FR_OCC_82,,,18,,,10,,,
2020-04-12,FR_PAC,,,1830,,,438,,,
2020-04-12,FR_PAC_04,,,34,,,5,,,
2020-04-12,FR_PAC_05,,,49,,,13,,,
2020-04-12,FR_PAC_06,,,270,,,80,,,
2020-04-12,FR_PAC_13,,,1133,,,268,,,
2020-04-12,FR_PAC_83,,,265,,,53,,,
2020-04-12,FR_PAC_84,,,79,,,19,,,
2020-04-12,FR_PDL,,,810,,,167,,,
2020-04-12,FR_PDL_44,,,295,,,65,,,
2020-04-12,FR_PDL_49,,,220,,,47,,,
2020-04-12,FR_PDL_53,,,69,,,11,,,
2020-04-12,FR_PDL_72,,,151,,,23,,,
2020-04-12,FR_PDL_85,,,75,,,21,,,
2020-04-12,GB_SCT,1487,18103,,208,2670,,,,
2020-04-12,GB_SCT_S08000015,62,777,,13,197,,,,
2020-04-12,GB_SCT_S08000016,44,556,,6,103,,,,
2020-04-12,GB_SCT_S08000017,24,342,,7,112,,,,
2020-04-12,GB_SCT_S08000019,58,899,,7,101,,,,
2020-04-12,GB_SCT_S08000020,78,786,,13,139,,,,
2020-04-12,GB_SCT_S08000022,40,406,,7,99,,,,
2020-04-12,GB_SCT_S08000024,201,2611,,34,541,,,,
2020-04-12,GB_SCT_S08000025,77,1386,,5,90,,,,
2020-04-12,GB_SCT_S08000026,77,1386,,5,90,,,,
2020-04-12,GB_SCT_S08000028,5,90,,5,90,,,,
2020-04-12,GB_SCT_S08000029,99,1213,,9,146,,,,
2020-04-12,GB_SCT_S08000030,94,1219,,8,173,,,,
2020-04-12,GB_SCT_S08000031,597,7051,,74,796,,,,
2020-04-12,GB_SCT_S08000032,187,2206,,28,393,,,,
2020-04-12,IE,54,1903,,,,,,,
2020-04-12,LU,,,,,,40,,,
2020-04-12,MX,247,2939,,33,437,,,,
2020-04-12,MX_AGU,1,9,,0,1,,,,
2020-04-12,MX_BCN,29,382,,2,26,,,,
2020-04-12,MX_BCS,3,26,,0,2,,,,
2020-04-12,MX_CAM,0,10,,0,2,,,,
2020-04-12,MX_CHH,8,109,,3,21,,,,
2020-04-12,MX_CHP,0,14,,0,3,,,,
2020-04-12,MX_CMX,80,916,,13,157,,,,
2020-04-12,MX_COA,1,41,,0,6,,,,
2020-04-12,MX_COL,2,5,,0,0,,,,
2020-04-12,MX_DUR,0,8,,0,0,,,,
2020-04-12,MX_GRO,5,34,,1,11,,,,
2020-04-12,MX_GUA,1,29,,1,9,,,,
2020-04-12,MX_HID,0,29,,0,6,,,,
2020-04-12,MX_JAL,2,37,,0,6,,,,
2020-04-12,MX_MEX,45,425,,3,29,,,,
2020-04-12,MX_MIC,4,37,,0,4,,,,
2020-04-12,MX_MOR,3,29,,1,8,,,,
2020-04-12,MX_NAY,3,10,,0,1,,,,
2020-04-12,MX_NLE,1,27,,0,6,,,,
2020-04-12,MX_OAX,1,12,,0,3,,,,
2020-04-12,MX_PUE,5,120,,1,22,,,,
2020-04-12,MX_QUE,0,20,,0,2,,,,
2020-04-12,MX_ROO,10,151,,2,27,,,,
2020-04-12,MX_SIN,17,213,,1,27,,,,
2020-04-12,MX_SLP,0,10,,0,3,,,,
2020-04-12,MX_SON,3,43,,0,4,,,,
2020-04-12,MX_TAB,8,67,,0,11,,,,
2020-04-12,MX_TAM,5,19,,1,5,,,,
2020-04-12,MX_TLA,1,13,,0,3,,,,
2020-04-12,MX_VER,5,49,,2,13,,,,
2020-04-12,MX_YUC,3,37,,1,16,,,,
2020-04-12,MX_ZAC,1,8,,1,3,,,,
2020-04-12,NO,9,733,,1,181,,,,
2020-04-12,PH_00,86,4230,,,,,,,
2020-04-12,PH_01,0,38,,,,,,,
2020-04-12,PH_01_ILN,0,2,,,,,,,
2020-04-12,PH_01_LUN,0,11,,,,,,,
2020-04-12,PH_01_PAN,0,25,,,,,,,
2020-04-12,PH_03,12,301,,,,,,,
2020-04-12,PH_03_BAN,7,79,,,,,,,
2020-04-12,PH_03_BUL,2,77,,,,,,,
2020-04-12,PH_03_ZMB,4,21,,,,,,,
2020-04-12,PH_06,0,28,,,,,,,
2020-04-12,PH_06_ANT,0,2,,,,,,,
2020-04-12,PH_06_ILI,0,12,,,,,,,
2020-04-12,PH_06_NEC,0,9,,,,,,,
2020-04-12,PH_07,2,35,,,,,,,
2020-04-12,PH_07_BOH,1,2,,,,,,,
2020-04-12,PH_07_CEB,1,29,,,,,,,
2020-04-12,PH_09,0,11,,,,,,,
2020-04-12,PH_09_ZAS,0,11,,,,,,,
2020-04-12,PH_11,1,97,,,,,,,
2020-04-12,PH_11_DAS,1,84,,,,,,,
2020-04-12,PH_12,0,9,,,,,,,
2020-04-12,PH_12_SUK,0,3,,,,,,,
2020-04-12,PH_15,0,11,,,,,,,
2020-04-12,PH_15_BEN,0,11,,,,,,,
2020-04-12,PH_40,11,423,,,,,,,
2020-04-12,PH_40_BTG,2,51,,,,,,,
2020-04-12,PH_40_CAV,3,107,,,,,,,
2020-04-12,PH_40_LAG,5,113,,,,,,,
2020-04-12,PH_40_QUE,1,35,,,,,,,
2020-04-12,PH_40_RIZ,1,122,,,,,,,
2020-04-12,PH_41,0,14,,,,,,,
2020-04-12,PH_41_MAD,0,3,,,,,,,
2020-04-12,PT,,,1177,,,228,,,
2020-04-12,RO,,,,,,204,,,
2020-04-12,SE,,,,36,910,,,,
2020-04-12,SI,,,95,,,34,,,
2020-04-12,US_CA_SFO,,,33,,,9,,,
2020-04-12,US_TX,,,1338,,,,,,
2020-04-12,ZA,0,,,0,,,0,,
2020-04-13,AR,607,10398,,97,1550,,,,
2020-04-13,AR_A,5,80,,2,13,,,,
2020-04-13,AR_A_007,1,2,,0,0,,,,
2020-04-13,AR_A_028,4,51,,1,6,,,,
2020-04-13,AR_A_049,0,2,,1,1,,,,
2020-04-13,AR_B,290,4790,,36,662,,,,
2020-04-13,AR_B_028,6,143,,0,20,,,,
2020-04-13,AR_B_035,4,116,,0,16,,,,
2020-04-13,AR_B_056,4,60,,2,4,,,,
2020-04-13,AR_B_091,4,80,,1,13,,,,
2020-04-13,AR_B_098,3,24,,0,1,,,,
2020-04-13,AR_B_126,1,53,,1,11,,,,
2020-04-13,AR_B_134,4,20,,0,3,,,,
2020-04-13,AR_B_147,1,3,,0,0,,,,
2020-04-13,AR_B_245,1,27,,0,6,,,,
2020-04-13,AR_B_252,1,92,,1,16,,,,
2020-04-13,AR_B_260,3,102,,1,7,,,,
2020-04-13,AR_B_266,1,9,,0,2,,,,
2020-04-13,AR_B_270,10,80,,0,10,,,,
2020-04-13,AR_B_274,7,104,,1,12,,,,
2020-04-13,AR_B_280,1,8,,0,2,,,,
2020-04-13,AR_B_357,4,101,,1,12,,,,
2020-04-13,AR_B_364,2,36,,0,5,,,,
2020-04-13,AR_B_371,20,233,,1,27,,,,
2020-04-13,AR_B_408,3,55,,1,10,,,,
2020-04-13,AR_B_410,1,71,,1,9,,,,
2020-04-13,AR_B_412,4,56,,0,7,,,,
2020-04-13,AR_B_413,1,19,,0,4,,,,
2020-04-13,AR_B_427,25,434,,4,64,,,,
2020-04-13,AR_B_434,8,138,,1,24,,,,
2020-04-13,AR_B_441,20,246,,2,37,,,,
2020-04-13,AR_B_490,21,216,,3,31,,,,
2020-04-13,AR_B_497,4,40,,0,3,,,,
2020-04-13,AR_B_515,19,138,,2,16,,,,
2020-04-13,AR_B_525,1,8,,0,3,,,,
2020-04-13,AR_B_532,3,12,,1,7,,,,
2020-04-13,AR_B_539,10,123,,0,19,,,,
2020-04-13,AR_B_560,7,110,,2,11,,,,
2020-04-13,AR_B_568,14,165,,3,21,,,,
2020-04-13,AR_B_581,0,8,,0,0,,,,
2020-04-13,AR_B_595,2,38,,0,2,,,,
2020-04-13,AR_B_602,1,3,,0,0,,,,
2020-04-13,AR_B_609,0,2,,0,0,,,,
2020-04-13,AR_B_638,6,119,,0,15,,,,
2020-04-13,AR_B_644,1,7,,0,2,,,,
2020-04-13,AR_B_648,0,30,,0,5,,,,
2020-04-13,AR_B_658,10,232,,1,31,,,,
2020-04-13,AR_B_749,4,78,,0,20,,,,
2020-04-13,AR_B_756,7,166,,2,19,,,,
2020-04-13,AR_B_760,5,95,,0,8,,,,
2020-04-13,AR_B_778,1,18,,0,3,,,,
2020-04-13,AR_B_791,1,21,,0,4,,,,
2020-04-13,AR_B_805,9,129,,0,20,,,,
2020-04-13,AR_B_826,1,5,,0,0,,,,
2020-04-13,AR_B_833,1,9,,0,2,,,,
2020-04-13,AR_B_840,13,201,,1,20,,,,
2020-04-13,AR_B_861,8,188,,1,19,,,,
2020-04-13,AR_B_882,2,38,,2,12,,,,
2020-04-13,AR_C,179,3291,,23,329,,,,
2020-04-13,AR_C_001,8,97,,0,9,,,,
2020-04-13,AR_C_002,3,52,,0,2,,,,
2020-04-13,AR_C_003,3,75,,0,5,,,,
2020-04-13,AR_C_004,5,66,,0,4,,,,
2020-04-13,AR_C_005,3,44,,0,5,,,,
2020-04-13,AR_C_007,4,87,,0,8,,,,
2020-04-13,AR_C_009,4,26,,0,3,,,,
2020-04-13,AR_C_010,3,67,,0,2,,,,
2020-04-13,AR_C_011,2,50,,0,2,,,,
2020-04-13,AR_C_012,1,35,,0,3,,,,
2020-04-13,AR_C_013,3,68,,0,7,,,,
2020-04-13,AR_C_014,4,74,,1,7,,,,
2020-04-13,AR_C_015,1,50,,0,1,,,,
2020-04-13,AR_D,3,80,,0,4,,,,
2020-04-13,AR_D_056,3,51,,0,0,,,,
2020-04-13,AR_E,11,147,,3,28,,,,
2020-04-13,AR_E_015,1,17,,0,5,,,,
2020-04-13,AR_E_049,1,6,,0,0,,,,
2020-04-13,AR_E_056,1,15,,1,3,,,,
2020-04-13,AR_E_084,5,58,,0,10,,,,
2020-04-13,AR_E_098,3,18,,2,6,,,,
2020-04-13,AR_F,0,15,,0,8,,,,
2020-04-13,AR_F_014,0,14,,0,7,,,,
2020-04-13,AR_G,2,19,,1,16,,,,
2020-04-13,AR_G_035,1,4,,0,3,,,,
2020-04-13,AR_G_049,1,13,,1,11,,,,
2020-04-13,AR_H,3,112,,4,62,,,,
2020-04-13,AR_H_056,0,3,,0,2,,,,
2020-04-13,AR_H_063,0,4,,1,3,,,,
2020-04-13,AR_H_077,1,3,,1,2,,,,
2020-04-13,AR_H_140,2,74,,2,46,,,,
2020-04-13,AR_J,4,52,,1,16,,,,
2020-04-13,AR_J_077,1,6,,0,2,,,,
2020-04-13,AR_J_084,2,13,,0,2,,,,
2020-04-13,AR_J_119,1,1,,1,1,,,,
2020-04-13,AR_L,1,29,,1,9,,,,
2020-04-13,AR_L_056,1,1,,1,1,,,,
2020-04-13,AR_M,24,320,,2,41,,,,
2020-04-13,AR_M_007,3,48,,0,3,,,,
2020-04-13,AR_M_014,1,14,,0,1,,,,
2020-04-13,AR_M_021,3,49,,0,6,,,,
2020-04-13,AR_M_028,9,70,,1,8,,,,
2020-04-13,AR_M_070,3,22,,0,3,,,,
2020-04-13,AR_M_077,1,4,,0,1,,,,
2020-04-13,AR_M_098,1,7,,0,1,,,,
2020-04-13,AR_M_105,3,23,,1,6,,,,
2020-04-13,AR_N,5,38,,1,13,,,,
2020-04-13,AR_N_028,1,18,,0,7,,,,
2020-04-13,AR_N_049,1,1,,0,0,,,,
2020-04-13,AR_N_063,2,11,,1,2,,,,
2020-04-13,AR_N_105,1,1,,0,0,,,,
2020-04-13,AR_P,4,34,,1,10,,,,
2020-04-13,AR_P_007,1,1,,0,0,,,,
2020-04-13,AR_P_014,1,25,,0,6,,,,
2020-04-13,AR_P_042,1,2,,0,0,,,,
2020-04-13,AR_P_056,1,2,,1,2,,,,
2020-04-13,AR_Q,9,156,,1,20,,,,
2020-04-13,AR_Q_035,6,64,,0,14,,,,
2020-04-13,AR_Q_056,1,17,,0,3,,,,
2020-04-13,AR_Q_063,0,30,,0,0,,,,
2020-04-13,AR_Q_112,2,15,,1,3,,,,
2020-04-13,AR_R,15,147,,2,20,,,,
2020-04-13,AR_R_014,2,27,,0,2,,,,
2020-04-13,AR_R_021,6,41,,0,2,,,,
2020-04-13,AR_R_042,6,65,,2,16,,,,
2020-04-13,AR_R_070,0,3,,0,0,,,,
2020-04-13,AR_R_091,1,1,,0,0,,,,
2020-04-13,AR_S,17,418,,3,88,,,,
2020-04-13,AR_S_021,2,13,,0,3,,,,
2020-04-13,AR_S_063,2,89,,0,22,,,,
2020-04-13,AR_S_084,12,237,,3,43,,,,
2020-04-13,AR_S_098,1,5,,0,0,,,,
2020-04-13,AR_T,7,104,,5,54,,,,
2020-04-13,AR_T_021,1,3,,0,1,,,,
2020-04-13,AR_T_063,1,5,,1,3,,,,
2020-04-13,AR_T_077,1,4,,0,2,,,,
2020-04-13,AR_T_084,4,54,,4,30,,,,
2020-04-13,AR_T_119,0,7,,0,4,,,,
2020-04-13,AR_V,1,28,,1,8,,,,
2020-04-13,AR_V_007,1,19,,1,6,,,,
2020-04-13,AR_V_014,0,9,,0,2,,,,
2020-04-13,AR_W,0,18,,0,3,,,,
2020-04-13,AR_W_021,0,9,,0,1,,,,
2020-04-13,AR_X,25,416,,10,120,,,,
2020-04-13,AR_X_007,0,12,,0,2,,,,
2020-04-13,AR_X_014,7,156,,6,45,,,,
2020-04-13,AR_X_021,7,55,,0,12,,,,
2020-04-13,AR_X_042,1,15,,1,5,,,,
2020-04-13,AR_X_056,0,8,,0,5,,,,
2020-04-13,AR_X_084,3,7,,0,2,,,,
2020-04-13,AR_X_091,2,42,,1,15,,,,
2020-04-13,AR_X_098,1,38,,0,9,,,,
2020-04-13,AR_X_119,1,7,,0,0,,,,
2020-04-13,AR_X_133,1,2,,1,2,,,,
2020-04-13,AR_X_140,0,19,,0,4,,,,
2020-04-13,AR_X_147,0,18,,0,6,,,,
2020-04-13,AR_X_161,1,4,,1,2,,,,
2020-04-13,AR_X_182,1,8,,0,5,,,,
2020-04-13,AU,,,227,,,79,,,46
2020-04-13,CH_AG,0,,,0,,,0,,
2020-04-13,CH_AI,0,,,,,,,,
2020-04-13,CH_AR,0,,,,,,,,
2020-04-13,CH_BE,-3,92,,-1,32,,-1,21,
2020-04-13,CH_BL,0,48,,-1,16,,-2,12,
2020-04-13,CH_BS,0,,,0,,,,,
2020-04-13,CH_FR,3,68,,-2,17,,,,
2020-04-13,CH_GE,1,364,,0,47,,-1,42,
2020-04-13,CH_GL,0,2,,,,,,,
2020-04-13,CH_GR,-1,34,,-1,6,,0,5,
2020-04-13,CH_JU,2,24,,0,5,,,,
2020-04-13,CH_LU,-20,40,,0,5,,,,
2020-04-13,CH_NE,0,67,,0,10,,0,10,
2020-04-13,CH_NW,0,7,,0,2,,,,
2020-04-13,CH_SG,0,58,,1,10,,,,
2020-04-13,CH_SH,0,16,,0,2,,,,
2020-04-13,CH_SO,0,23,,,,,,,
2020-04-13,CH_SZ,0,,,,,,,,
2020-04-13,CH_TG,0,29,,3,17,,,,
2020-04-13,CH_TI,5,274,,0,63,,-1,55,
2020-04-13,CH_UR,-1,4,,,,,,,
2020-04-13,CH_VD,-1,327,,-3,70,,,,
2020-04-13,CH_VS,-4,107,,-1,21,,-2,12,
2020-04-13,CH_ZG,0,13,,0,9,,,,
2020-04-13,CH_ZH,1,154,,,,,1,50,
2020-04-13,CL_AI,,,,,,0,,,
2020-04-13,CL_AN,,,,,,4,,,
2020-04-13,CL_AP,,,,,,5,,,
2020-04-13,CL_AR,,,,,,52,,,
2020-04-13,CL_AT,,,,,,1,,,
2020-04-13,CL_BI,,,,,,35,,,
2020-04-13,CL_CO,,,,,,0,,,
2020-04-13,CL_LI,,,,,,7,,,
2020-04-13,CL_LL,,,,,,25,,,
2020-04-13,CL_LR,,,,,,7,,,
2020-04-13,CL_MA,,,,,,15,,,
2020-04-13,CL_ML,,,,,,16,,,
2020-04-13,CL_NB,,,,,,13,,,
2020-04-13,CL_RM,,,,,,189,,,
2020-04-13,CL_TA,,,,,,2,,,
2020-04-13,CL_VS,,,,,,16,,,
2020-04-13,CZ,,,417,,,95,,,
2020-04-13,DK,,,388,,,100,,,
2020-04-13,ES_AN,61,5054,,10,631,,,,
2020-04-13,ES_AR,28,1966,,6,229,,,,
2020-04-13,ES_AS,18,902,,4,109,,,,
2020-04-13,ES_CB,26,853,,1,76,,,,
2020-04-13,ES_CE,0,9,,0,4,,,,
2020-04-13,ES_CL,98,6175,,9,432,,,,
2020-04-13,ES_CM,48,7830,,11,486,,,,
2020-04-13,ES_CN,8,771,,2,147,,,,
2020-04-13,ES_CT,261,19224,,18,2102,,,,
2020-04-13,ES_EX,18,1114,,0,107,,,,
2020-04-13,ES_GA,59,2403,,5,280,,,,
2020-04-13,ES_IB,15,824,,2,144,,,,
2020-04-13,ES_MC,23,566,,2,96,,,,
2020-04-13,ES_MD,347,35400,,31,3153,,,,
2020-04-13,ES_ML,0,43,,0,3,,,,
2020-04-13,ES_NC,12,1705,,0,124,,,,
2020-04-13,ES_PV,57,5679,,6,470,,,,
2020-04-13,ES_RI,11,1152,,1,74,,,,
2020-04-13,ES_VC,128,4397,,5,581,,,,
2020-04-13,FR_ARA,,,3055,,,671,,,
2020-04-13,FR_ARA_01,,,120,,,30,,,
2020-04-13,FR_ARA_03,,,58,,,20,,,
2020-04-13,FR_ARA_07,,,106,,,24,,,
2020-04-13,FR_ARA_15,,,29,,,7,,,
2020-04-13,FR_ARA_26,,,234,,,56,,,
