date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-05-07,CZ_20_209,1,,80,95,,,,,1,3,71,82,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_20_20A,1,2,71,79,,,,,3,3,47,64,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_20_20B,,,,,,,,,1,,17,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_31,1,2,73,104,,,,,1,2,54,86,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_31_312,,,,,,,,,,1,5,17,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_31_315,1,2,15,17,,,,,,1,9,11,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_31_317,,,,,,,,,1,,4,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32,1,1,302,320,,,,,5,8,212,223,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32_321,,,,,,,,,3,5,118,130,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32_322,,1,29,53,,,,,,1,25,34,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32_323,1,,50,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32_324,,,,,,,,,1,1,7,5,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_32_327,,,,,,,,,1,1,14,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_41,2,2,202,213,,1,15,9,3,6,113,104,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_41_411,2,2,132,141,,1,12,9,3,4,64,57,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_41_412,,,,,,,,,,2,28,30,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_42,1,1,222,274,,,,,3,10,174,216,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_42_422,,,,,,,,,,1,11,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_42_423,,1,85,164,,,,,2,9,58,122,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_42_425,,,,,,,,,1,,13,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_42_426,1,,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_51,,,,,,,,,2,,76,82,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_51_512,,,,,,,,,2,,33,29,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_52,,1,87,101,,,,,,3,74,85,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_52_522,,,,,,,,,,1,8,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_52_524,,,,,,,,,,1,6,10,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_52_525,,1,10,10,,,,,,1,7,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_53,,,,,,,,,6,4,94,108,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_53_531,,,,,,,,,1,1,29,42,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_53_532,,,,,,,,,3,2,44,44,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_53_533,,,,,,,,,2,1,9,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_63,,,,,1,,3,1,,3,60,63,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_63_631,,,,,,,,,,2,19,29,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_63_632,,,,,,,,,,1,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_63_634,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_64,6,2,228,238,,,,,3,4,163,181,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_64_641,,2,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_64_642,5,,86,83,,,,,1,,65,61,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_64_644,1,,59,50,,,,,2,3,30,33,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_64_647,,,,,,,,,,1,26,34,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_71,2,1,344,356,,,,,3,8,235,266,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_71_712,,,,,,,,,2,5,178,201,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_71_713,2,1,25,35,,,,,,1,16,23,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_71_714,,,,,,,,,1,2,17,15,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_72,1,,160,178,,,,,4,3,120,131,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_72_722,,,,,,,,,,1,63,62,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_72_723,,,,,,,,,1,,20,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_72_724,1,,55,69,,,,,3,2,26,36,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80,5,5,489,618,,2,16,23,15,15,294,365,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80_802,1,3,124,126,,,,,5,2,81,77,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80_803,,,,,,,,,,3,28,35,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80_804,,,,,,1,0,2,2,2,25,26,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80_805,,1,89,99,,,,,2,2,57,55,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,CZ_80_806,4,1,158,252,,1,11,13,6,6,88,166,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,FI,51,49,2796,2877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,US_DC,,,,,13,6,179,125,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,US_DE,78,97,2867,3471,6,10,135,150,,,,,453,598,11688,16789,,,,,,,,,,,,,,,,,,
2020-05-07,US_FL_12001,2,7,123,181,0,0,4,5,,,,,,,,,1,0,32,41,,,,,,,,,,,,,,
2020-05-07,US_FL_12003,1,1,8,16,0,0,1,2,,,,,,,,,0,0,4,4,,,,,,,,,,,,,,
2020-05-07,US_FL_12009,1,2,152,174,0,0,5,7,,,,,,,,,0,0,26,26,,,,,,,,,,,,,,
2020-05-07,US_FL_12011,18,30,2850,2827,1,0,209,128,,,,,,,,,6,3,717,574,,,,,,,,,,,,,,
2020-05-07,US_FL_12015,2,4,106,203,0,1,17,35,,,,,,,,,0,2,33,48,,,,,,,,,,,,,,
2020-05-07,US_FL_12019,,1,124,178,,0,14,15,,,,,,,,,,0,34,45,,,,,,,,,,,,,,
2020-05-07,US_FL_12021,4,6,349,361,1,0,26,23,,,,,,,,,1,2,74,57,,,,,,,,,,,,,,
2020-05-07,US_FL_12029,1,1,4,8,1,0,1,0,,,,,,,,,1,0,1,2,,,,,,,,,,,,,,
2020-05-07,US_FL_12031,3,4,496,564,0,0,20,18,,,,,,,,,1,0,104,105,,,,,,,,,,,,,,
2020-05-07,US_FL_12033,1,4,256,362,0,1,16,20,,,,,,,,,0,0,21,32,,,,,,,,,,,,,,
2020-05-07,US_FL_12035,1,3,60,88,0,0,1,4,,,,,,,,,0,1,9,9,,,,,,,,,,,,,,
2020-05-07,US_FL_12039,1,2,40,83,0,0,1,0,,,,,,,,,1,1,8,16,,,,,,,,,,,,,,
2020-05-07,US_FL_12051,2,1,63,69,0,0,8,7,,,,,,,,,0,0,12,14,,,,,,,,,,,,,,
2020-05-07,US_FL_12053,,1,48,48,,0,4,2,,,,,,,,,,0,12,11,,,,,,,,,,,,,,
2020-05-07,US_FL_12055,,5,46,46,,0,8,2,,,,,,,,,,0,21,10,,,,,,,,,,,,,,
2020-05-07,US_FL_12057,11,9,659,711,1,2,30,43,,,,,,,,,3,2,150,155,,,,,,,,,,,,,,
2020-05-07,US_FL_12061,,1,55,45,,0,7,2,,,,,,,,,,0,18,10,,,,,,,,,,,,,,
2020-05-07,US_FL_12063,,2,20,13,,0,0,0,,,,,,,,,,0,0,1,,,,,,,,,,,,,,
2020-05-07,US_FL_12069,1,,120,119,0,,8,8,,,,,,,,,0,,40,24,,,,,,,,,,,,,,
2020-05-07,US_FL_12071,6,6,582,635,0,0,53,43,,,,,,,,,1,0,166,147,,,,,,,,,,,,,,
2020-05-07,US_FL_12073,,1,118,135,,0,8,5,,,,,,,,,,0,23,19,,,,,,,,,,,,,,
2020-05-07,US_FL_12077,3,,113,3,0,,0,0,,,,,,,,,0,,0,0,,,,,,,,,,,,,,
2020-05-07,US_FL_12081,1,1,305,432,0,0,51,51,,,,,,,,,1,0,93,89,,,,,,,,,,,,,,
2020-05-07,US_FL_12083,,2,89,113,,0,3,4,,,,,,,,,,0,16,14,,,,,,,,,,,,,,
2020-05-07,US_FL_12085,6,5,137,107,0,0,5,4,,,,,,,,,0,0,33,14,,,,,,,,,,,,,,
2020-05-07,US_FL_12086,47,51,7075,6427,4,3,414,260,,,,,,,,,14,6,1377,1105,,,,,,,,,,,,,,
2020-05-07,US_FL_12091,1,,80,84,0,,3,4,,,,,,,,,0,,16,10,,,,,,,,,,,,,,
2020-05-07,US_FL_12093,1,2,10,13,0,0,0,0,,,,,,,,,0,0,2,4,,,,,,,,,,,,,,
2020-05-07,US_FL_12095,2,4,752,714,0,0,26,20,,,,,,,,,0,1,181,133,,,,,,,,,,,,,,
2020-05-07,US_FL_12097,,2,270,274,,1,10,10,,,,,,,,,,0,76,68,,,,,,,,,,,,,,
2020-05-07,US_FL_12099,20,17,1848,1754,3,2,202,135,,,,,,,,,3,4,498,419,,,,,,,,,,,,,,
2020-05-07,US_FL_12103,3,6,375,447,0,1,34,41,,,,,,,,,1,2,126,134,,,,,,,,,,,,,,
2020-05-07,US_FL_12105,6,7,229,368,0,0,19,34,,,,,,,,,2,0,92,123,,,,,,,,,,,,,,
2020-05-07,US_FL_12109,,1,114,108,,0,5,0,,,,,,,,,,0,26,14,,,,,,,,,,,,,,
2020-05-07,US_FL_12111,2,,111,159,1,,13,15,,,,,,,,,1,,38,40,,,,,,,,,,,,,,
2020-05-07,US_FL_12113,2,1,107,55,0,0,8,1,,,,,,,,,1,0,21,2,,,,,,,,,,,,,,
2020-05-07,US_FL_12115,2,2,181,233,0,1,42,23,,,,,,,,,0,0,76,66,,,,,,,,,,,,,,
2020-05-07,US_FL_12117,,1,190,225,,0,8,3,,,,,,,,,,0,50,47,,,,,,,,,,,,,,
2020-05-07,US_FL_12119,,1,171,64,,0,11,6,,,,,,,,,,0,31,11,,,,,,,,,,,,,,
2020-05-07,US_FL_12121,2,1,46,99,0,0,11,8,,,,,,,,,0,0,14,24,,,,,,,,,,,,,,
2020-05-07,US_FL_12127,1,3,319,218,0,0,20,16,,,,,,,,,0,1,56,51,,,,,,,,,,,,,,
2020-05-07,US_FL_12131,,1,20,31,,0,1,2,,,,,,,,,,0,4,5,,,,,,,,,,,,,,
2020-05-08,BR_RJ_GIG,477,534,10471,10727,106,88,2304,1717,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO,358,237,5538,4518,10,9,326,203,89,68,1764,1815,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05,4,0,228,236,0,0,3,3,11,9,152,153,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05001,3,0,141,158,0,0,2,1,6,5,84,101,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05045,0,,2,2,0,,0,0,2,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05088,1,0,28,22,0,0,0,1,1,2,19,13,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05212,,0,5,6,,0,0,0,,1,2,4,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05360,,0,5,9,,0,0,0,,1,4,8,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05467,0,,1,2,0,,0,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_05_05631,0,,5,4,0,,0,0,1,,5,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08,64,44,533,334,3,1,25,24,3,4,51,58,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08001,33,25,219,163,2,1,14,13,2,2,36,41,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08078,6,2,8,3,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08296,1,,8,1,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08520,,1,4,5,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08573,1,,4,4,0,,0,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08606,0,,0,0,1,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08634,1,3,25,24,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08675,,1,0,1,,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08685,2,1,8,2,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_08_08758,20,11,209,111,0,0,7,6,1,2,8,13,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_11,120,106,1895,1922,1,3,91,68,28,24,778,821,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_11_11001,120,106,1895,1922,1,3,91,68,28,24,778,821,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_13,46,55,263,274,1,2,35,22,4,6,80,88,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_13_13001,41,51,240,256,1,2,33,21,3,6,68,80,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_13_13052,1,3,3,7,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_13_13430,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_13_13836,3,1,14,7,0,0,1,0,1,0,8,5,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_17,0,0,39,55,0,1,1,3,2,0,21,28,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_17_17001,0,,11,13,0,,0,1,1,,8,6,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_17_17442,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_17_17495,,0,0,1,,1,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_19,1,0,21,21,0,0,1,3,1,1,12,12,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_19_19001,1,,10,12,0,,0,1,1,,6,8,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_19_19573,,0,3,1,,0,0,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_20,,0,40,30,,0,6,5,,1,27,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_20_20001,,0,30,19,,0,4,2,,1,24,15,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_23,1,,18,13,0,,2,1,0,,5,7,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_23_23466,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_25,2,1,143,134,0,0,9,3,2,2,72,82,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_25_25200,0,,2,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_25_25473,,0,8,6,,0,0,0,,1,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_25_25743,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_25_25754,2,0,45,45,0,0,3,0,1,1,22,24,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_41,0,,73,74,0,,6,4,1,,38,39,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_41_41001,0,,43,49,0,,2,3,1,,27,27,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_44,1,,10,5,0,,2,2,1,,6,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_44_44001,0,,6,1,0,,0,1,1,,5,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_44_44430,1,,3,2,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_47,1,5,126,138,2,0,19,10,3,0,52,37,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_47_47001,0,2,90,101,0,0,12,8,2,0,34,34,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_47_47189,1,2,29,26,1,0,2,0,1,0,18,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_47_47245,,1,1,2,,0,1,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_47_47570,0,,4,5,1,,3,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_50,70,6,771,63,0,0,5,2,1,0,30,16,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_50_50001,70,6,757,53,0,0,5,2,1,0,26,15,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_52,0,0,163,90,1,1,16,4,1,1,23,17,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_52_52001,0,,17,12,1,,4,0,0,,7,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_52_52356,0,0,75,24,0,0,3,0,1,1,9,11,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_52_52835,,0,57,45,,1,6,3,,0,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_54,4,2,51,40,0,0,5,5,2,2,31,28,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_54_54001,3,2,40,35,0,0,3,5,1,2,25,24,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_54_54498,1,,5,0,0,,2,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_54_54810,0,,1,0,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_63,1,0,32,34,0,0,1,1,0,1,27,29,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_63_63001,1,0,22,25,0,0,1,0,0,1,18,22,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_66,2,0,90,124,0,0,5,3,2,2,57,87,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_66_66001,1,0,63,81,0,0,5,2,2,2,40,57,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_66_66170,1,,24,41,0,,0,1,0,,15,29,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_68,1,,21,20,0,,3,0,2,,17,19,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_68_68001,0,,8,12,0,,1,0,2,,7,12,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_68_68872,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_70,,1,0,2,,0,0,0,,0,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_70_70418,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_73,5,0,57,46,0,0,3,3,4,3,25,27,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_73_73001,5,0,54,41,0,0,2,1,4,3,23,26,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76,24,16,669,596,0,1,53,25,20,11,221,213,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76001,23,13,535,471,0,1,38,17,15,10,172,168,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76109,0,1,30,22,0,0,4,0,2,0,7,4,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76248,0,,7,7,0,,2,0,1,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76318,0,,1,1,0,,0,0,1,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76364,1,2,16,11,0,0,1,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76520,0,,27,24,0,,1,3,1,,13,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_76_76892,,0,13,12,,0,0,1,,1,7,7,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_91,11,1,227,205,2,0,30,9,1,1,14,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CO_91_91001,11,1,227,205,2,0,29,9,1,1,14,14,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_10,8,5,888,902,,,,,4,5,588,560,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_10_100,8,5,888,902,,,,,4,5,588,560,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_20,2,1,439,478,1,,13,10,2,6,361,407,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_20_203,1,,47,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_20_209,,,,,,,,,1,1,72,83,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_20_20A,1,,72,79,1,,3,1,1,5,48,69,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_20_20B,,1,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_31,,,,,,,,,3,,57,86,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_31_311,,,,,,,,,2,,14,17,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_31_317,,,,,,,,,1,,5,9,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_32,1,5,303,325,,,,,6,4,218,227,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_32_321,,,,,,,,,5,4,123,134,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_32_323,1,,51,48,,,,,1,,39,34,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_32_324,,2,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_32_327,,3,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_41,,4,202,217,1,,16,9,3,5,116,109,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_41_411,,4,132,145,1,,13,9,2,1,66,58,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_41_413,,,,,,,,,1,4,22,21,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_51,1,,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_51_511,1,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_52,,1,87,102,,,,,,1,74,86,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_52_521,,,,,,,,,,1,21,28,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_52_525,,1,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_53,,1,126,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_53_532,,1,67,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_63,,2,84,92,,,,,1,4,61,67,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_63_631,,2,40,50,,,,,1,4,20,33,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_64,1,4,229,242,,,,,2,1,165,182,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_64_641,1,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_64_642,,2,86,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_64_643,,1,28,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_64_644,,1,59,51,,,,,2,1,32,34,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_71,,,,,,,,,1,1,236,267,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_71_712,,,,,,,,,1,1,179,202,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_72,,1,160,179,,,,,1,1,121,132,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_72_724,,1,55,70,,,,,1,1,27,37,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_80,6,2,495,620,2,,18,23,7,4,301,369,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_80_802,,,,,1,,5,2,2,2,83,79,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_80_803,1,,58,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_80_805,1,,90,99,,,,,4,,61,55,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,CZ_80_806,4,2,162,254,1,,12,13,1,2,89,168,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,FI,35,30,2831,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,US_DC,,,,,6,1,185,126,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,US_DE,68,89,2935,3560,6,6,141,156,,,,,717,864,12405,17653,,,,,,,,,,,,,,,,,,
2020-05-08,US_FL_12009,,2,152,176,,0,5,7,,,,,,,,,,0,26,26,,,,,,,,,,,,,,
2020-05-08,US_FL_12011,25,29,2875,2856,0,0,209,128,,,,,,,,,8,3,725,577,,,,,,,,,,,,,,
2020-05-08,US_FL_12013,1,2,5,21,0,0,1,1,,,,,,,,,0,0,1,3,,,,,,,,,,,,,,
2020-05-08,US_FL_12015,3,2,109,205,1,0,18,35,,,,,,,,,0,0,33,48,,,,,,,,,,,,,,
2020-05-08,US_FL_12017,1,1,52,52,0,0,6,5,,,,,,,,,0,1,16,12,,,,,,,,,,,,,,
2020-05-08,US_FL_12019,2,4,126,182,1,1,15,16,,,,,,,,,2,2,36,47,,,,,,,,,,,,,,
2020-05-08,US_FL_12021,6,16,355,377,0,1,26,24,,,,,,,,,2,5,76,62,,,,,,,,,,,,,,
2020-05-08,US_FL_12023,1,,57,46,0,,2,0,,,,,,,,,0,,6,3,,,,,,,,,,,,,,
2020-05-08,US_FL_12027,2,2,28,18,0,0,6,0,,,,,,,,,0,0,10,2,,,,,,,,,,,,,,
2020-05-08,US_FL_12029,1,,5,8,0,,1,0,,,,,,,,,0,,1,2,,,,,,,,,,,,,,
2020-05-08,US_FL_12031,15,21,511,585,2,1,22,19,,,,,,,,,5,5,109,110,,,,,,,,,,,,,,
