date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-06-14,CO_52_52520,1,0,10,4,0,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_52_52693,,1,22,24,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_52_52835,12,5,676,502,0,0,27,23,1,2,262,252,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_54,2,,87,71,0,,7,8,0,,63,52,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_54_54001,2,,61,46,0,,5,6,0,,49,34,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_63,,1,59,67,,0,2,3,,0,52,52,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_63_63001,,1,37,44,,0,2,0,,0,32,35,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_66,4,2,153,170,0,0,7,4,1,0,101,137,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_66_66001,1,,93,106,0,,5,2,0,,71,93,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_66_66170,1,,36,49,0,,2,1,1,,26,42,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_66_66400,1,2,13,9,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_66_66682,1,,8,6,0,,0,1,0,,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_68,5,6,132,107,0,0,6,4,0,0,36,27,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_68_68001,2,1,31,23,0,0,1,1,0,0,10,12,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_68_68081,3,4,52,41,0,0,2,1,0,0,12,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_68_68276,,1,15,14,,0,2,0,,0,6,3,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_70,12,12,130,108,1,0,12,4,2,0,23,17,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_70_70001,11,10,107,87,1,0,12,4,2,0,16,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_70_70124,,1,1,3,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_70_70235,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_70_70708,1,,4,2,0,,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_73,3,0,222,162,0,1,7,8,0,0,145,87,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_73_73001,3,,114,86,0,,3,2,0,,91,64,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_73_73268,,0,24,32,,1,2,1,,0,4,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76,44,32,3248,2530,9,2,183,110,17,31,1177,1129,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76001,30,19,2388,1874,7,1,119,63,15,26,887,899,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76109,12,6,594,362,1,1,37,30,1,3,155,83,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76111,,2,9,16,,0,0,0,,0,5,7,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76130,,1,29,32,,0,1,2,,1,10,11,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76248,,1,12,12,,0,2,1,,0,7,9,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76364,1,,35,37,0,,1,1,0,,22,22,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76497,,0,1,2,,0,0,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76520,1,1,47,49,0,0,5,4,1,0,28,26,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_76_76563,0,2,5,17,1,0,3,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_81,1,,14,3,0,,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_81_81001,1,,14,2,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_85,,1,24,14,,0,0,0,,0,21,13,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_85_85001,,1,19,11,,0,0,0,,0,17,10,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_86,1,,9,4,0,,2,1,0,,6,2,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_86_86865,1,,2,0,0,,1,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_91,10,5,1193,881,1,0,60,27,39,7,784,606,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_91_91001,9,5,1151,842,1,0,59,26,39,7,770,592,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_91_91540,1,,42,39,0,,1,1,0,,14,14,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_95,,1,5,2,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CO_95_95001,,1,5,2,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_10,6,8,1143,1062,,,,,1,1,759,708,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_10_100,6,8,1143,1062,,,,,1,1,759,708,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_20,3,6,545,569,,,,,,1,482,502,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_20_203,1,4,60,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_20_20A,,,,,,,,,,1,79,89,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_20_20C,2,2,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_32,,,,,,,,,1,,301,325,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_32_323,,,,,,,,,1,,50,47,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_41,,,,,,,,,,2,177,199,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_41_411,,,,,,,,,,2,118,140,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_64,,2,293,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_64_642,,1,115,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_64_644,,1,63,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_80,3,1,964,838,1,,33,29,1,2,468,570,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_80_803,3,1,421,223,1,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_80_804,,,,,,,,,,1,39,49,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_80_805,,,,,,,,,,1,86,98,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,CZ_80_806,,,,,,,,,1,,144,246,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,FI,15,2,3524,3580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,FR,,,,,4,5,11165,7772,26,25,37759,34773,,,,,,,,,5491,5269,,,,,600,236,,,,,,
2020-06-14,FR_ARA,,,,,0,0,1033,673,2,0,3680,3737,,,,,,,,,405,347,,,,,32,9,,,,,,
2020-06-14,FR_ARA_01,,,,,0,0,59,42,0,0,209,198,,,,,,,,,28,36,,,,,0,0,,,,,,
2020-06-14,FR_ARA_03,,,,,0,0,21,18,0,0,78,112,,,,,,,,,8,5,,,,,0,0,,,,,,
2020-06-14,FR_ARA_07,,,,,0,0,76,31,0,0,205,217,,,,,,,,,12,8,,,,,4,0,,,,,,
2020-06-14,FR_ARA_15,,,,,0,0,6,3,0,0,29,21,,,,,,,,,5,4,,,,,0,1,,,,,,
2020-06-14,FR_ARA_26,,,,,0,0,79,50,0,0,262,229,,,,,,,,,23,13,,,,,2,0,,,,,,
2020-06-14,FR_ARA_38,,,,,0,0,87,64,0,0,312,330,,,,,,,,,30,28,,,,,3,1,,,,,,
2020-06-14,FR_ARA_42,,,,,0,0,165,79,0,0,479,450,,,,,,,,,70,45,,,,,7,1,,,,,,
2020-06-14,FR_ARA_43,,,,,0,0,11,6,0,0,41,63,,,,,,,,,0,4,,,,,0,0,,,,,,
2020-06-14,FR_ARA_63,,,,,0,0,25,17,0,0,91,83,,,,,,,,,10,8,,,,,2,0,,,,,,
2020-06-14,FR_ARA_69,,,,,0,0,357,279,0,0,1365,1435,,,,,,,,,153,143,,,,,11,6,,,,,,
2020-06-14,FR_ARA_73,,,,,0,0,40,29,0,0,169,221,,,,,,,,,13,10,,,,,0,0,,,,,,
2020-06-14,FR_ARA_74,,,,,0,0,107,55,2,0,440,378,,,,,,,,,53,43,,,,,3,0,,,,,,
2020-06-14,FR_BFC,,,,,0,0,582,448,2,3,1775,1957,,,,,,,,,127,94,,,,,16,4,,,,,,
2020-06-14,FR_BFC_21,,,,,0,0,141,107,0,0,411,496,,,,,,,,,17,11,,,,,1,1,,,,,,
2020-06-14,FR_BFC_25,,,,,0,0,85,63,0,0,315,303,,,,,,,,,15,9,,,,,2,2,,,,,,
2020-06-14,FR_BFC_39,,,,,0,0,30,30,0,0,123,170,,,,,,,,,12,7,,,,,1,0,,,,,,
2020-06-14,FR_BFC_58,,,,,0,0,15,12,0,0,30,57,,,,,,,,,3,7,,,,,1,0,,,,,,
2020-06-14,FR_BFC_70,,,,,0,0,51,26,0,0,147,140,,,,,,,,,14,5,,,,,0,0,,,,,,
2020-06-14,FR_BFC_71,,,,,0,0,107,92,0,0,313,390,,,,,,,,,29,30,,,,,5,0,,,,,,
2020-06-14,FR_BFC_89,,,,,0,0,47,41,2,3,158,169,,,,,,,,,18,11,,,,,4,0,,,,,,
2020-06-14,FR_BFC_90,,,,,0,0,106,77,0,0,278,232,,,,,,,,,19,14,,,,,2,1,,,,,,
2020-06-14,FR_BRE,,,,,1,0,149,108,0,1,658,556,,,,,,,,,79,58,,,,,8,3,,,,,,
2020-06-14,FR_BRE_22,,,,,1,0,21,16,0,1,97,100,,,,,,,,,12,16,,,,,2,2,,,,,,
2020-06-14,FR_BRE_29,,,,,0,0,28,15,0,0,96,70,,,,,,,,,11,8,,,,,2,0,,,,,,
2020-06-14,FR_BRE_35,,,,,0,0,45,41,0,0,248,192,,,,,,,,,32,22,,,,,2,1,,,,,,
2020-06-14,FR_BRE_56,,,,,0,0,55,36,0,0,217,194,,,,,,,,,24,12,,,,,2,0,,,,,,
2020-06-14,FR_COR,,,,,0,0,33,26,0,0,113,127,,,,,,,,,10,8,,,,,2,1,,,,,,
2020-06-14,FR_COR_2A,,,,,0,0,27,21,0,0,55,78,,,,,,,,,9,7,,,,,2,0,,,,,,
2020-06-14,FR_COR_2B,,,,,0,0,6,5,0,0,58,49,,,,,,,,,1,1,,,,,0,1,,,,,,
2020-06-14,FR_CVL,,,,,0,0,299,228,1,0,910,923,,,,,,,,,254,249,,,,,21,8,,,,,,
2020-06-14,FR_CVL_18,,,,,0,0,38,39,1,0,78,81,,,,,,,,,20,24,,,,,0,0,,,,,,
2020-06-14,FR_CVL_28,,,,,0,0,66,61,0,0,239,216,,,,,,,,,57,69,,,,,10,2,,,,,,
2020-06-14,FR_CVL_36,,,,,0,0,42,36,0,0,45,64,,,,,,,,,40,42,,,,,2,1,,,,,,
2020-06-14,FR_CVL_37,,,,,0,0,54,28,0,0,139,169,,,,,,,,,40,33,,,,,3,2,,,,,,
2020-06-14,FR_CVL_41,,,,,0,0,36,27,0,0,117,115,,,,,,,,,45,44,,,,,0,0,,,,,,
2020-06-14,FR_CVL_45,,,,,0,0,63,37,0,0,292,278,,,,,,,,,52,37,,,,,6,3,,,,,,
2020-06-14,FR_GES,,,,,2,0,2054,1440,1,1,5982,5641,,,,,,,,,724,699,,,,,67,22,,,,,,
2020-06-14,FR_GES_08,,,,,0,0,34,19,0,1,98,106,,,,,,,,,9,7,,,,,2,1,,,,,,
2020-06-14,FR_GES_10,,,,,1,0,88,48,0,0,317,290,,,,,,,,,19,9,,,,,3,0,,,,,,
2020-06-14,FR_GES_51,,,,,0,0,151,108,0,0,460,500,,,,,,,,,57,46,,,,,8,1,,,,,,
2020-06-14,FR_GES_52,,,,,0,0,41,44,0,0,120,118,,,,,,,,,8,21,,,,,1,0,,,,,,
2020-06-14,FR_GES_54,,,,,0,0,208,146,1,0,540,563,,,,,,,,,55,65,,,,,8,3,,,,,,
2020-06-14,FR_GES_55,,,,,0,0,54,45,0,0,239,235,,,,,,,,,3,12,,,,,1,0,,,,,,
2020-06-14,FR_GES_57,,,,,0,0,466,348,0,0,1151,1128,,,,,,,,,174,152,,,,,26,8,,,,,,
2020-06-14,FR_GES_67,,,,,1,0,379,268,0,0,1289,1102,,,,,,,,,189,182,,,,,7,6,,,,,,
2020-06-14,FR_GES_68,,,,,0,0,484,305,0,0,1419,1247,,,,,,,,,187,188,,,,,11,2,,,,,,
2020-06-14,FR_GES_88,,,,,0,0,149,109,0,0,349,352,,,,,,,,,23,17,,,,,0,1,,,,,,
