wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-02-06,1,,,,1,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,-1.3777778,-6.6222222,1.7611111,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-02-22,1,,,,2,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,5.8833333,0.46111111,10.466667,2.3368,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-02-29,2,,,,4,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,7.4666667,3.1166667,12.205556,1.016,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-01,2,,,,6,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,7.4222222,3.1722222,11.311111,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-17,1,,,,7,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,9.9166667,1.7833333,16.3,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-21,1,,,,8,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,15.033333,6.6666667,20.516667,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-24,2,,,,10,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,10.494444,3.35,17.144444,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-28,1,,,,11,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,6.5166667,1.6,9.9333333,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-03-31,3,,,,14,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,12.411111,5.7166667,18.427778,0,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
Q41161,,KR,South Korea,46,Jeonnam,,,KR,KOR,1,2020-04-01,2,,,,16,,,,,,,,,,,,,2398104,34.75,127,,12309,,,47174099999,44.758549,9.8388889,4.3833333,16.3,0.5588,,12733,49579,64238,69273,71184,75839,86138,81218,97686,99713,111860,117012,117204,128067,100713,92455,78208,112451,13159,53051,69467,74796,79211,88809,90606,82034,98655,103760,115091,115756,112808,117709,81911,65626,44861,45044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790352,1452354,1565571,,,,,,,262227,294464,341392,359593,430424,462780,428400,281150,125996,31499,,,,,,,,,
