date,key,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-06-12,US_TN_47031,72103100348,20.102647,20.666667,12,28,0,
2020-06-12,US_TN_47033,72334603811,30.86657,22.388889,13.277778,31.111111,0,
2020-06-12,US_TN_47035,72325003847,7.2943532,19.055556,11.111111,26.111111,0,
2020-06-12,US_TN_47037,72327199999,9.6993347,22.555556,14,30,0,
2020-06-12,US_TN_47039,72334603811,73.008855,22.388889,13.277778,31.111111,0,
2020-06-12,US_TN_47041,72327400372,28.196912,19.888889,10,28,0,
2020-06-12,US_TN_47043,72327199999,42.622828,22.555556,14,30,0,
2020-06-12,US_TN_47045,72334703809,6.6743962,24.111111,15.611111,32.222222,0,
2020-06-12,US_TN_47047,99999923803,40.9959,20.611111,11.722222,29.611111,0,
2020-06-12,US_TN_47049,99999963855,44.675624,18.611111,12.222222,25.111111,0,
2020-06-12,US_TN_47051,72097400344,4.3884011,23.166667,13,29,0,
2020-06-12,US_TN_47053,72334703809,43.103646,24.111111,15.611111,32.222222,0,
2020-06-12,US_TN_47055,72077599999,40.304159,20.722222,11,29,0,
2020-06-12,US_TN_47057,72035363875,42.091247,19,11.5,28.222222,0,
2020-06-12,US_TN_47059,72335013877,53.126344,20.277778,11.722222,27.777778,1.016,
2020-06-12,US_TN_47061,72097400344,39.280942,23.166667,13,29,0,
2020-06-12,US_TN_47063,72076800274,48.497496,19.444444,11,28,0,
2020-06-12,US_TN_47065,72324013882,16.467398,24.611111,18.277778,30.611111,0,
2020-06-12,US_TN_47067,72076800274,13.793656,19.444444,11,28,0,
2020-06-12,US_TN_47069,72334603811,44.356393,22.388889,13.277778,31.111111,0,
2020-06-12,US_TN_47071,72092400311,49.252464,22.611111,15,30,0,
2020-06-12,US_TN_47073,72076800274,33.765377,19.444444,11,28,0,
2020-06-12,US_TN_47075,72016899999,26.869265,23.111111,16,31,0,
2020-06-12,US_TN_47077,72334603811,48.069516,22.388889,13.277778,31.111111,0,
2020-06-12,US_TN_47079,72278199999,7.4901909,21.944444,14,30,0,
2020-06-12,US_TN_47081,72324900463,37.947692,21.888889,13,30,0,
2020-06-12,US_TN_47083,74672099999,38.029693,22.5,14.222222,31,0,
2020-06-12,US_TN_47085,72278199999,64.824836,21.944444,14,30,0,
2020-06-12,US_TN_47087,72327400372,36.041709,19.888889,10,28,0,
2020-06-12,US_TN_47089,72326499999,39.331943,21.333333,14,29,0,
2020-06-12,US_TN_47091,72405853818,29.224651,19.166667,11.5,25.611111,0,
2020-06-12,US_TN_47093,72326499999,6.6073719,21.333333,14,29,0,
2020-06-12,US_TN_47095,72334703809,38.511178,24.111111,15.611111,32.222222,0,
2020-06-12,US_TN_47097,72016899999,20.06743,23.111111,16,31,0,
2020-06-12,US_TN_47099,72324900463,41.788466,21.888889,13,30,0,
2020-06-12,US_TN_47101,72324900463,28.402187,21.888889,13,30,0,
2020-06-12,US_TN_47103,72030763804,31.178442,22.055556,14.277778,29.777778,0,
2020-06-12,US_TN_47105,72326013891,30.833922,22.833333,15.611111,29.388889,0,
2020-06-12,US_TN_47107,72324013882,67.974701,24.611111,18.277778,30.611111,0,
2020-06-12,US_TN_47109,72092400311,29.746975,22.611111,15,30,0,
2020-06-12,US_TN_47111,72232200361,56.203356,21.277778,11.888889,30.722222,0,
2020-06-12,US_TN_47113,72334603811,7.2159873,22.388889,13.277778,31.111111,0,
2020-06-12,US_TN_47115,72324013882,38.816882,24.611111,18.277778,30.611111,0,
2020-06-12,US_TN_47117,72077599999,5.139971,20.722222,11,29,0,
2020-06-12,US_TN_47119,72324900463,11.57959,21.888889,13,30,0,
2020-06-12,US_TN_47121,72325003847,54.816805,19.055556,11.111111,26.111111,0,
2020-06-12,US_TN_47123,72217763811,45.003342,20.888889,14.5,27.888889,0,
2020-06-12,US_TN_47125,74672099999,11.776686,22.5,14.222222,31,0,
2020-06-12,US_TN_47127,72103100348,15.190085,20.666667,12,28,0,
2020-06-12,US_TN_47129,72427053868,38.390558,22.166667,14.388889,30,0,
2020-06-12,US_TN_47131,72334703809,46.304761,24.111111,15.611111,32.222222,0,
2020-06-12,US_TN_47133,72327400372,38.286204,19.888889,10,28,0,
2020-06-12,US_TN_47135,72324900463,63.224802,21.888889,13,30,0,
2020-06-12,US_TN_47137,72037963882,38.414387,20.5,10.611111,28.888889,0,
2020-06-12,US_TN_47139,72215453885,55.430025,23.611111,19,30,0,
2020-06-12,US_TN_47141,72327400372,9.7498632,19.888889,10,28,0,
2020-06-12,US_TN_47143,72325003847,40.616515,19.055556,11.111111,26.111111,0,
2020-06-12,US_TN_47145,72427053868,29.505309,22.166667,14.388889,30,0,
2020-06-12,US_TN_47147,72327199999,38.737926,22.555556,14,30,0,
2020-06-12,US_TN_47149,72327313827,20.844423,22.888889,13.277778,31.111111,0,
2020-06-12,US_TN_47151,72090799999,32.905596,20.277778,12,28,0,
2020-06-12,US_TN_47153,72324013882,41.964915,24.611111,18.277778,30.611111,0,
2020-06-12,US_TN_47155,72326499999,37.906725,21.333333,14,29,0,
2020-06-12,US_TN_47157,72334013893,16.37434,25.166667,16.111111,32.222222,0,
2020-06-12,US_TN_47159,72327400372,44.160359,19.888889,10,28,0,
2020-06-12,US_TN_47161,74672099999,32.964553,22.5,14.222222,31,0,
2020-06-12,US_TN_47163,72335013877,9.4604779,20.277778,11.722222,27.777778,1.016,
2020-06-12,US_TN_47165,72327013897,44.110309,24.222222,15,31.722222,0,
2020-06-12,US_TN_47167,72328493839,18.345611,23.111111,15,31,0,
2020-06-12,US_TN_47169,72327313827,53.292294,22.888889,13.277778,31.111111,0,
2020-06-12,US_TN_47171,72335013877,42.358614,20.277778,11.722222,27.777778,1.016,
2020-06-12,US_TN_47173,72090799999,29.503563,20.277778,12,28,0,
2020-06-12,US_TN_47175,72327400372,41.21001,19.888889,10,28,0,
2020-06-12,US_TN_47177,72327400372,47.464199,19.888889,10,28,0,
2020-06-12,US_TN_47179,72335013877,22.987548,20.277778,11.722222,27.777778,1.016,
2020-06-12,US_TN_47181,99999963894,53.711932,23.833333,18.111111,29.722222,0,
2020-06-12,US_TN_47183,72278199999,30.672585,21.944444,14,30,0,
2020-06-12,US_TN_47185,72327400372,15.797373,19.888889,10,28,0,
2020-06-12,US_TN_47187,72327013897,31.769105,24.222222,15,31.722222,0,
2020-06-12,US_TN_47189,72327313827,25.94571,22.888889,13.277778,31.111111,0,
2020-06-12,US_TX,74740013973,58.810771,24.166667,11.111111,35,0,
2020-06-12,US_TX_48001,72031493983,6.2580329,24.444444,17.111111,32.388889,0,
2020-06-12,US_TX_48003,72210703056,41.731864,26.277778,15.611111,34.722222,0,
2020-06-12,US_TX_48005,72244693987,13.951276,24.722222,16.111111,32.777778,0,
2020-06-12,US_TX_48007,72252412972,5.7760693,26.555556,20,31.722222,0,
2020-06-12,US_TX_48009,72040400134,32.852745,25.5,16,33.611111,0,
2020-06-12,US_TX_48011,72363023047,43.291445,26.944444,15.611111,34.388889,0,
2020-06-12,US_TX_48013,72039500130,6.7927451,25.888889,15.888889,34.111111,0,
2020-06-12,US_TX_48015,72061700208,37.727828,24.833333,17,32,0,
2020-06-12,US_TX_48017,99999903054,13.691087,25.444444,13.277778,34.388889,0,
2020-06-12,US_TX_48019,72253712961,30.522584,22.888889,11.277778,33.111111,0,
2020-06-12,US_TX_48021,72211353979,32.659593,26.777778,19.277778,34.111111,0,
2020-06-12,US_TX_48023,72040400134,72.427645,25.5,16,33.611111,0,
2020-06-12,US_TX_48025,72039100127,8.1048671,25.722222,17.888889,33.388889,0,
2020-06-12,US_TX_48027,72257793984,13.627515,24.888889,15,32.777778,0,
2020-06-12,US_TX_48029,72253512909,9.6331368,25.944444,16.277778,33.777778,0,
2020-06-12,US_TX_48031,72063900225,29.424257,24.611111,14,34,0,
2020-06-12,US_TX_48033,72212203050,45.130408,26.777778,17.222222,34.222222,0,
2020-06-12,US_TX_48035,72256013959,49.217417,24.388889,12.777778,33.888889,0,
2020-06-12,US_TX_48037,72341813977,40.096555,23.611111,16.111111,31.111111,0,
2020-06-12,US_TX_48039,72252712976,7.0076878,24.888889,17.777778,31.722222,0,
2020-06-12,US_TX_48041,74746003904,10.053614,26.611111,19.388889,32.777778,0,
2020-06-12,US_TX_48043,99999922016,51.759032,28.333333,20.777778,35.5,0,
2020-06-12,US_TX_48045,72217423097,61.628222,24.944444,15.5,32.722222,0,
2020-06-12,US_TX_48047,99999912987,59.006042,26.222222,17.777778,33.777778,0,
2020-06-12,US_TX_48049,72266693943,5.7864962,23.333333,12,33,0,
2020-06-12,US_TX_48051,72376123901,8.5539175,25.166667,17.277778,31.611111,0,
2020-06-12,US_TX_48053,72254203999,6.8156893,25.444444,17.777778,32.777778,0,
2020-06-12,US_TX_48055,72253912979,25.148511,23.944444,15,32.222222,0,
2020-06-12,US_TX_48057,99818599999,11.373586,26.055556,20,30.722222,0,
2020-06-12,US_TX_48059,72266013962,32.259046,25.722222,15,34.388889,0,
2020-06-12,US_TX_48061,72250812957,10.534553,27.333333,20.611111,31.722222,0,
2020-06-12,US_TX_48063,72031153962,14.126507,24.388889,15.388889,32.5,0,
2020-06-12,US_TX_48065,72363503024,31.960993,29.555556,22.222222,37.222222,0,
2020-06-12,US_TX_48067,72341813977,54.56123,23.611111,16.111111,31.111111,0,
2020-06-12,US_TX_48069,72039300129,36.214293,27.388889,19,35.222222,0,
2020-06-12,US_TX_48071,99737099999,29.073432,26.5,22.277778,30.722222,0,
2020-06-12,US_TX_48073,72029853971,5.5651118,24.722222,18,31.111111,0,
2020-06-12,US_TX_48075,72366023007,14.693182,27.055556,17.777778,35,0,
2020-06-12,US_TX_48077,72040400134,26.095382,25.5,16,33.611111,0,
2020-06-12,US_TX_48079,99999903054,39.934859,25.444444,13.277778,34.388889,0,
2020-06-12,US_TX_48081,99999903072,31.919978,24.833333,10.777778,34.777778,0,
2020-06-12,US_TX_48083,72077100276,9.0152735,24.111111,12.388889,33.5,0,
2020-06-12,US_TX_48085,72254153914,1.5118673,24.666667,15,32.222222,0,
2020-06-12,US_TX_48087,72366023007,60.409498,27.055556,17.777778,35,0,
2020-06-12,US_TX_48089,72061700208,63.154536,24.833333,17,32,0,
2020-06-12,US_TX_48091,72241612971,25.233862,26.166667,16.111111,34.388889,0,
2020-06-12,US_TX_48093,74735553997,5.2659603,25.222222,17,33,0,
2020-06-12,US_TX_48095,72362893942,53.697958,25.277778,16,33,0,
2020-06-12,US_TX_48097,72255293929,2.67923,24.111111,15,31.388889,0,
2020-06-12,US_TX_48099,72232300362,3.0032055,24.277778,15,33,0,
2020-06-12,US_TX_48101,72366023007,38.615253,27.055556,17.777778,35,0,
2020-06-12,US_TX_48103,99999903047,36.009135,27.722222,17.222222,36.111111,0,
2020-06-12,US_TX_48105,74733503059,74.555294,25.888889,13,34,0,
2020-06-12,US_TX_48107,72267023042,48.831183,26.388889,14.388889,33.888889,0,
2020-06-12,US_TX_48109,72262023055,50.447008,22.111111,16.722222,29.388889,0,
2020-06-12,US_TX_48111,74736093042,30.57751,27.722222,18.888889,36.111111,0,
2020-06-12,US_TX_48113,72258013960,11.561502,27.611111,20.611111,33.277778,0,
2020-06-12,US_TX_48115,72210703056,66.284987,26.277778,15.611111,34.722222,0,
2020-06-12,US_TX_48117,72039300129,27.772005,27.388889,19,35.222222,0,
2020-06-12,US_TX_48119,72236293937,25.289138,25.333333,16,34.722222,0,
2020-06-12,US_TX_48121,72258903991,7.3827535,24.611111,14.388889,32.777778,0,
2020-06-12,US_TX_48123,72255012912,48.417857,26.111111,16.722222,35,0,
2020-06-12,US_TX_48125,72267023042,96.716267,26.388889,14.388889,33.888889,0,
2020-06-12,US_TX_48127,72252612947,52.196096,27.555556,18.888889,35.611111,0,
2020-06-12,US_TX_48129,72031303052,74.57044,27.555556,19.5,35.888889,0,
2020-06-12,US_TX_48131,72251712932,49.213916,25.888889,18.277778,33.277778,0,
2020-06-12,US_TX_48133,72057800176,43.436898,25.833333,14.722222,35,0,
2020-06-12,US_TX_48135,72264803031,15.522341,27.555556,17.777778,35,0,
2020-06-12,US_TX_48137,72236323098,12.503273,25.666667,18,33,0,
2020-06-12,US_TX_48139,72029953966,16.505766,24.944444,16.111111,32.611111,0,
2020-06-12,US_TX_48141,72270023044,13.64266,26.666667,18.888889,35.611111,1.27,
2020-06-12,US_TX_48143,72260003969,4.2898893,25.444444,16.5,32.888889,0,
2020-06-12,US_TX_48145,72103400351,42.558209,25.055556,16.5,32.222222,0,
2020-06-12,US_TX_48147,74251353937,47.14408,25.277778,17,34,0,
2020-06-12,US_TX_48149,72211353979,34.705748,26.777778,19.277778,34.111111,0,
2020-06-12,US_TX_48151,72219223033,30.335397,26.555556,19,34.5,0,
2020-06-12,US_TX_48153,72217423097,39.88633,24.944444,15.5,32.722222,0,
2020-06-12,US_TX_48155,72366023007,67.920009,27.055556,17.777778,35,0,
2020-06-12,US_TX_48157,72254312977,14.973629,26.666667,19.388889,32.777778,0,
2020-06-12,US_TX_48159,72031153962,25.869211,24.388889,15.388889,32.5,0,
2020-06-12,US_TX_48161,72077900461,35.077632,25.555556,18.222222,32.222222,0,
2020-06-12,US_TX_48163,72252612947,46.048366,27.555556,18.888889,35.611111,0,
2020-06-12,US_TX_48165,72210703056,7.3477153,26.277778,15.611111,34.722222,0,
2020-06-12,US_TX_48167,99736499999,11.804737,26.833333,24.388889,29,0,
2020-06-12,US_TX_48169,72212203050,63.211629,26.777778,17.222222,34.222222,0,
2020-06-12,US_TX_48171,72032393947,8.3846154,22,12.388889,31.222222,0,
2020-06-12,US_TX_48173,72027103044,38.161268,27.944444,17.277778,35.222222,0,
2020-06-12,US_TX_48175,72039100127,43.595125,25.722222,17.888889,33.388889,0,
2020-06-12,US_TX_48177,99999900477,9.1406217,25.722222,16.111111,33.5,0,
2020-06-12,US_TX_48179,72031303052,28.168183,27.555556,19.5,35.888889,0,
2020-06-12,US_TX_48181,72028753967,10.470348,25.833333,16.611111,33,0,
2020-06-12,US_TX_48183,72247003901,14.010835,23.944444,15,31.111111,0,
2020-06-12,US_TX_48185,74746003904,37.125859,26.611111,19.388889,32.777778,0,
2020-06-12,US_TX_48187,72241612971,17.088297,26.166667,16.111111,34.388889,0,
2020-06-12,US_TX_48189,72217423097,14.9895,24.944444,15.5,32.722222,0,
2020-06-12,US_TX_48191,72366023007,38.727546,27.055556,17.777778,35,0,
2020-06-12,US_TX_48193,72223100357,5.2847917,25.833333,17,33.5,0,
2020-06-12,US_TX_48195,99999903055,41.708757,26.666667,18.277778,35.611111,0,
2020-06-12,US_TX_48197,72366023007,51.258903,27.055556,17.777778,35,0,
2020-06-12,US_TX_48199,72092600313,34.278587,25.833333,18,33,0,
2020-06-12,US_TX_48201,72243012960,13.657324,26.5,18.888889,33.277778,0,
2020-06-12,US_TX_48203,72094300431,6.6488212,22.611111,14.111111,30.888889,0,
2020-06-12,US_TX_48205,74736093042,20.415901,27.722222,18.888889,36.111111,0,
2020-06-12,US_TX_48207,72096513910,83.842621,26.222222,14.388889,34.777778,0,
2020-06-12,US_TX_48209,72253912979,24.681539,23.944444,15,32.222222,0,
2020-06-12,US_TX_48211,72263793046,13.327712,27.555556,21.611111,34.5,0,
2020-06-12,US_TX_48213,72104399999,5.5198064,23.777778,16,31,0,
2020-06-12,US_TX_48215,72027612983,6.9016488,26.111111,18,33.888889,0,
2020-06-12,US_TX_48217,72029553972,10.908784,25.944444,19,32.5,0,
2020-06-12,US_TX_48219,72267023042,48.280147,26.388889,14.388889,33.888889,0,
2020-06-12,US_TX_48221,72028653977,1.9784519,25.111111,14.611111,33.5,0,
2020-06-12,US_TX_48223,72236293937,5.63445,25.333333,16,34.722222,0,
2020-06-12,US_TX_48225,72031493983,57.46608,24.444444,17.111111,32.388889,0,
2020-06-12,US_TX_48227,72027103044,13.208092,27.944444,17.277778,35.222222,0,
2020-06-12,US_TX_48229,72262023055,67.956866,22.111111,16.722222,29.388889,0,
2020-06-12,US_TX_48231,72258813926,6.235489,24.611111,16,33,0,
2020-06-12,US_TX_48233,72363503024,16.434746,29.555556,22.222222,37.222222,0,
2020-06-12,US_TX_48235,72263023034,46.443838,26.333333,12.222222,36.722222,0,
2020-06-12,US_TX_48237,72026153976,33.547267,22.555556,12.222222,32.111111,0,
2020-06-12,US_TX_48239,72220912986,33.30027,26.277778,19,34.111111,0,
2020-06-12,US_TX_48241,72029653945,16.246578,24.333333,15.5,32.5,0,
2020-06-12,US_TX_48243,72264093035,40.300187,24.833333,13.888889,32.777778,0,
2020-06-12,US_TX_48245,72241012917,15.300452,26,17.222222,32.222222,0,
2020-06-12,US_TX_48247,99999912987,84.559137,26.222222,17.777778,33.777778,0,
2020-06-12,US_TX_48249,72251712932,6.5151769,25.888889,18.277778,33.277778,0,
2020-06-12,US_TX_48251,72032053981,7.5297228,25.888889,16,33,0,
2020-06-12,US_TX_48253,72096513910,34.263112,26.222222,14.388889,34.777778,0,
2020-06-12,US_TX_48255,72039100127,63.834098,25.722222,17.888889,33.388889,0,
2020-06-12,US_TX_48257,72248953911,12.2957,24.944444,16.111111,32.777778,0,
2020-06-12,US_TX_48259,72253712961,37.088085,22.888889,11.277778,33.111111,0,
2020-06-12,US_TX_48261,99480099999,20.751261,26.777778,22.388889,29.222222,0,
2020-06-12,US_TX_48263,72212203050,57.805521,26.777778,17.222222,34.222222,0,
2020-06-12,US_TX_48265,72253712961,27.102796,22.888889,11.277778,33.111111,0,
2020-06-12,US_TX_48267,74740013973,2.7941804,24.166667,11.111111,35,0,
2020-06-12,US_TX_48269,72366023007,90.925685,27.055556,17.777778,35,0,
2020-06-12,US_TX_48271,72261522001,35.241601,27.944444,17.888889,36.111111,0,
2020-06-12,US_TX_48273,72251612928,17.341107,25.722222,18.277778,32.777778,0,
2020-06-12,US_TX_48275,72366023007,103.75083,27.055556,17.777778,35,0,
2020-06-12,US_TX_48277,72258793955,11.848548,24.666667,16.722222,32.222222,0,
2020-06-12,US_TX_48279,99999903054,41.097661,25.444444,13.277778,34.388889,0,
2020-06-12,US_TX_48281,72064700229,10.239204,24.277778,14.277778,32.611111,0,
2020-06-12,US_TX_48283,72252612947,17.397225,27.555556,18.888889,35.611111,0,
2020-06-12,US_TX_48285,99999900477,53.388441,25.722222,16.111111,33.5,0,
2020-06-12,US_TX_48287,72211353979,15.800725,26.777778,19.277778,34.111111,0,
2020-06-12,US_TX_48289,99999953968,59.498412,24.611111,17.222222,32.5,0,
2020-06-12,US_TX_48291,99737099999,54.786971,26.5,22.277778,30.722222,0,
2020-06-12,US_TX_48293,72077900461,12.857348,25.555556,18.222222,32.222222,0,
2020-06-12,US_TX_48295,72263793046,43.852752,27.555556,21.611111,34.5,0,
2020-06-12,US_TX_48297,72039100127,40.428259,25.722222,17.888889,33.388889,0,
2020-06-12,US_TX_48299,72011053983,8.408942,24.277778,12,34,0,
2020-06-12,US_TX_48301,72265623040,35.418948,28.5,20,36.111111,0,
2020-06-12,US_TX_48303,72267023042,6.235063,26.388889,14.388889,33.888889,0,
2020-06-12,US_TX_48305,72267023042,54.058416,26.388889,14.388889,33.888889,0,
2020-06-12,US_TX_48307,72362893942,3.4797504,25.277778,16,33,0,
2020-06-12,US_TX_48309,72256013959,8.1204887,24.388889,12.777778,33.888889,0,
2020-06-12,US_TX_48311,72252612947,64.507604,27.555556,18.888889,35.611111,0,
2020-06-12,US_TX_48313,72244753903,41.362219,25.111111,16.111111,33.277778,0,
2020-06-12,US_TX_48315,72094300431,31.412829,22.611111,14.111111,30.888889,0,
2020-06-12,US_TX_48317,72232403071,32.22626,28.055556,18.888889,35.388889,0,
2020-06-12,US_TX_48319,72362893942,51.900287,25.277778,16,33,0,
2020-06-12,US_TX_48321,72027312981,25.276539,26.277778,19.777778,32.888889,0,
2020-06-12,US_TX_48323,76243099999,25.045644,31.833333,21.388889,38.388889,0,
2020-06-12,US_TX_48325,72253312962,6.303572,24.666667,15,33.888889,0,
2020-06-12,US_TX_48327,74740013973,43.575509,24.166667,11.111111,35,0,
2020-06-12,US_TX_48329,72232403071,17.948504,28.055556,18.888889,35.388889,0,
2020-06-12,US_TX_48331,72103400351,9.9367032,25.055556,16.5,32.222222,0,
2020-06-12,US_TX_48333,72223100357,45.684349,25.833333,17,33.5,0,
2020-06-12,US_TX_48335,72212203050,43.809959,26.777778,17.222222,34.222222,0,
2020-06-12,US_TX_48337,72030553964,48.293119,25.833333,18.777778,32.5,0,
2020-06-12,US_TX_48339,72244453902,10.41004,23.944444,15,32.777778,0,
2020-06-12,US_TX_48341,72221403070,11.26882,26.555556,17.722222,35.222222,0,
2020-06-12,US_TX_48343,72031153962,21.687381,24.388889,15.388889,32.5,0,
2020-06-12,US_TX_48345,72366023007,60.517783,27.055556,17.777778,35,0,
2020-06-12,US_TX_48347,72249953948,10.032253,23.333333,13.888889,32.222222,0,
2020-06-12,US_TX_48349,72246953912,7.020013,26.388889,18.888889,32.777778,0,
2020-06-12,US_TX_48351,72029653945,29.663884,24.333333,15.5,32.5,0,
2020-06-12,US_TX_48353,72219223033,19.160909,26.555556,19,34.5,0,
2020-06-12,US_TX_48355,72251012924,3.8629251,24.888889,18.277778,32.777778,0,
2020-06-12,US_TX_48357,72031503045,15.844475,25.888889,18.611111,35.5,0.254,
2020-06-12,US_TX_48359,72039300129,65.822168,27.388889,19,35.222222,0,
2020-06-12,US_TX_48361,72362953998,10.701711,25.611111,18,32.5,0,
2020-06-12,US_TX_48363,72259793985,23.652301,24.555556,13.888889,33.277778,0,
2020-06-12,US_TX_48365,72080699999,2.0591106,22.888889,14.611111,31.222222,0,
2020-06-12,US_TX_48367,72259793985,23.380068,24.555556,13.888889,33.277778,0,
2020-06-12,US_TX_48369,72268923077,29.80291,24.666667,12.222222,33.888889,0,
2020-06-12,US_TX_48371,72261823091,23.863996,27,18.277778,34.388889,0,
2020-06-12,US_TX_48373,72244693987,49.034343,24.722222,16.111111,32.777778,0,
2020-06-12,US_TX_48375,72363023047,25.348479,26.944444,15.611111,34.388889,0,
2020-06-12,US_TX_48377,72104800471,42.627887,31,25,37.722222,0,
2020-06-12,US_TX_48379,72204253978,31.787573,22.388889,14,31,0,
2020-06-12,US_TX_48381,72363023047,33.977821,26.944444,15.611111,34.388889,0,
2020-06-12,US_TX_48383,72265023023,92.375547,26.944444,17.222222,35,0,
2020-06-12,US_TX_48385,72236323098,36.972418,25.666667,18,33,0,
2020-06-12,US_TX_48387,72375953990,36.677719,22.111111,14,30,0,
2020-06-12,US_TX_48389,72216903058,17.515987,29.166667,19.5,36.5,0,
2020-06-12,US_TX_48391,72252412972,28.927883,26.555556,20,31.722222,0,
2020-06-12,US_TX_48393,72062600213,20.950041,28.111111,20,36,0,
2020-06-12,US_TX_48395,72030353973,20.566989,24.666667,15.277778,32.777778,0,
2020-06-12,US_TX_48397,72104400448,5.1232133,25.222222,17.5,32,0,
2020-06-12,US_TX_48399,99999903072,35.34664,24.833333,10.777778,34.777778,0,
2020-06-12,US_TX_48401,72057700175,9.5740821,23.166667,14.722222,31.388889,0,
2020-06-12,US_TX_48403,72029653945,53.483208,24.333333,15.5,32.5,0,
2020-06-12,US_TX_48405,72249953948,53.940644,23.333333,13.888889,32.222222,0,
2020-06-12,US_TX_48407,72244453902,34.759431,23.944444,15,32.777778,0,
2020-06-12,US_TX_48409,99848299999,25.46189,27.611111,23.111111,29.888889,0,
2020-06-12,US_TX_48411,72011053983,44.140026,24.277778,12,34,0,
2020-06-12,US_TX_48413,74733503059,36.447471,25.888889,13,34,0,
2020-06-12,US_TX_48415,72212203050,6.9722519,26.777778,17.222222,34.222222,0,
2020-06-12,US_TX_48417,72057800176,42.882367,25.833333,14.722222,35,0,
2020-06-12,US_TX_48419,72080699999,45.479853,22.888889,14.611111,31.222222,0,
2020-06-12,US_TX_48421,99999903055,44.22456,26.666667,18.277778,35.611111,0,
2020-06-12,US_TX_48423,72244813972,12.825489,25.388889,16.722222,32.777778,0,
2020-06-12,US_TX_48425,72028653977,25.304027,25.111111,14.611111,33.5,0,
2020-06-12,US_TX_48427,72027612983,61.493265,26.111111,18,33.888889,0,
2020-06-12,US_TX_48429,72057800176,5.4972618,25.833333,14.722222,35,0,
2020-06-12,US_TX_48431,72027103044,62.321948,27.944444,17.277778,35.222222,0,
2020-06-12,US_TX_48433,72219223033,81.189648,26.555556,19,34.5,0,
2020-06-12,US_TX_48435,74733503059,14.16105,25.888889,13,34,0,
2020-06-12,US_TX_48437,72217423097,40.394075,24.944444,15.5,32.722222,0,
2020-06-12,US_TX_48439,74739013961,8.5893415,26.388889,17.777778,32.777778,0,
2020-06-12,US_TX_48441,72096513910,13.968539,26.222222,14.388889,34.777778,0,
2020-06-12,US_TX_48443,72261603032,24.475037,27.666667,18.277778,35.611111,0,
2020-06-12,US_TX_48445,72210703056,62.377531,26.277778,15.611111,34.722222,0,
2020-06-12,US_TX_48447,72057800176,59.440716,25.833333,14.722222,35,0,
2020-06-12,US_TX_48449,72031153962,13.817937,24.388889,15.388889,32.5,0,
2020-06-12,US_TX_48451,72263023034,7.2571253,26.333333,12.222222,36.722222,0,
2020-06-12,US_TX_48453,72254413958,2.1654869,26.777778,17.222222,34.388889,0,
2020-06-12,US_TX_48455,72244693987,38.434869,24.722222,16.111111,32.777778,0,
2020-06-12,US_TX_48457,72029653945,35.388357,24.333333,15.5,32.5,0,
2020-06-12,US_TX_48459,72211253982,3.5495054,22.944444,15,30.5,0,
2020-06-12,US_TX_48461,72265023023,67.332079,26.944444,17.222222,35,0,
2020-06-12,US_TX_48463,72220212985,15.538678,25.777778,17,33.888889,0,
2020-06-12,US_TX_48465,72261022010,60.894075,29.5,21.111111,37.777778,0,
2020-06-12,US_TX_48467,72204253978,38.048774,22.388889,14,31,0,
2020-06-12,US_TX_48469,72255012912,7.8248759,26.111111,16.722222,35,0,
2020-06-12,US_TX_48471,72244753903,1.5929873,25.111111,16.111111,33.277778,0,
2020-06-12,US_TX_48473,72061700208,24.598942,24.833333,17,32,0,
2020-06-12,US_TX_48475,99999903047,30.434639,27.722222,17.222222,36.111111,0,
2020-06-12,US_TX_48477,74746003904,42.37659,26.611111,19.388889,32.777778,0,
2020-06-12,US_TX_48479,72252012907,29.616279,28.444444,21.722222,36.111111,0,
2020-06-12,US_TX_48481,72235112953,20.628319,24.722222,17,33,0,
2020-06-12,US_TX_48483,72263793046,56.84258,27.555556,21.611111,34.5,0,
2020-06-12,US_TX_48485,72351013966,20.051386,25,15,33.277778,0,
2020-06-12,US_TX_48487,72352803981,37.697652,26.888889,17.777778,35.611111,0,
2020-06-12,US_TX_48489,72250512904,29.635009,25.833333,18.888889,32.777778,0,
2020-06-12,US_TX_48491,72254753942,9.4662542,25.333333,16.111111,33.277778,0,
2020-06-12,US_TX_48493,72252312970,41.564181,24.944444,16.111111,33.277778,0,
2020-06-12,US_TX_48495,72265623040,16.898587,28.5,20,36.111111,0,
2020-06-12,US_TX_48497,72030553964,7.4504997,25.833333,18.777778,32.5,0,
2020-06-12,US_TX_48499,72204253978,11.644496,22.388889,14,31,0,
2020-06-12,US_TX_48501,72210703056,58.269844,26.277778,15.611111,34.722222,0,
2020-06-12,US_TX_48503,72031853965,15.587919,23.555556,13.888889,33,0,
2020-06-12,US_TX_48505,76286399999,62.665725,30.666667,23,34,0,
2020-06-12,US_TX_48507,72220212985,39.072666,25.777778,17,33.888889,0,
2020-06-12,US_UT,72470093141,65.0314,22.388889,10,32.777778,0,
2020-06-12,US_UT_49001,72479723176,20.452403,23.055556,10,33.888889,0,
2020-06-12,US_UT_49003,99999904138,47.75154,24.666667,9.5,32.222222,0,
2020-06-12,US_UT_49005,72479694128,13.765606,23.5,8.2777778,34.388889,0,
