wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-15,,,,,1,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,23.394444,15.372222,34.105556,0.8382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-16,0,0,,,1,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,26.011111,18.144444,34.811111,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-17,1,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,25.333333,16.822222,34.85,0.1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-18,0,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,19.122222,12.616667,31.561111,13.2588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-19,0,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,15.933333,9.3,23.455556,3.5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-20,0,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,18.388889,10.255556,27.538889,3.0734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-21,0,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,19.75,12.061111,27.8,0.2794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-22,0,0,,,2,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,18.794444,12.577778,26.983333,4.8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-23,1,0,,,3,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,18.661111,10.722222,26.605556,2.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-24,0,0,,,3,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,21.561111,10.894444,31.455556,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-25,1,0,,,4,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72563799999,59.042944,23.994444,14.822222,31.822222,0.0254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q484231,geoId/46007,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2,2020-06-26,0,0,,,4,0,,,,,,,,,,,,,43.18,-101.66,,3084,,,72651794039,71.891523,22.438272,19.259259,26.87037,0.62088889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3423,,,,,,,,,,,,,,,,,,,,,,,,,,,
