Date,CountryCode,CountryName,RegionCode,RegionName,Confirmed,Deaths,Latitude,Longitude,Population,Region
2020-01-24,CN,China,HA,Henan,9,0,33.882,113.614,,Henan
2020-01-24,CN,China,HB,Hubei,549,24,30.9756,112.2707,,Hubei
2020-01-24,CN,China,HE,Hebei,2,1,39.549,116.1306,,Hebei
2020-01-24,CN,China,HI,Hainan,8,0,19.1959,109.7453,,Hainan
2020-01-24,CN,China,HL,Heilongjiang,4,1,47.862,127.7615,,Heilongjiang
2020-01-24,CN,China,HN,Hunan,24,0,27.6104,111.7088,,Hunan
2020-01-24,CN,China,JL,Jilin,3,0,43.6661,126.1923,,Jilin
2020-01-24,CN,China,JS,Jiangsu,9,0,32.9711,119.455,,Jiangsu
2020-01-24,CN,China,JX,Jiangxi,7,0,27.614,115.7221,,Jiangxi
2020-01-24,CN,China,LN,Liaoning,4,0,41.2956,122.6085,,Liaoning
2020-01-24,CN,China,NX,Ningxia,2,0,37.2692,106.1655,,Ningxia
2020-01-24,CN,China,SC,Sichuan,15,0,30.6171,102.7103,,Sichuan
2020-01-24,CN,China,SD,Shandong,15,0,36.3427,118.1498,,Shandong
2020-01-24,CN,China,SH,Shanghai,20,0,31.202,121.4491,,Shanghai
2020-01-24,CN,China,SN,Shaanxi,3,0,35.1917,108.8701,,Shaanxi
2020-01-24,CN,China,SN,Shanxi,1,0,37.5777,112.2922,,Shanxi
2020-01-24,CN,China,TJ,Tianjin,7,0,39.3054,117.323,,Tianjin
2020-01-24,CN,China,XJ,Xinjiang,2,0,41.1129,85.2401,,Xinjiang
2020-01-24,CN,China,YN,Yunnan,2,0,24.974,101.487,,Yunnan
2020-01-24,CN,China,ZJ,Zhejiang,43,0,29.1832,120.0934,,Zhejiang
2020-01-25,CN,China,AH,Anhui,39,0,31.8257,117.2264,,Anhui
2020-01-25,CN,China,BJ,Beijing,36,0,40.1824,116.4142,,Beijing
2020-01-25,CN,China,CQ,Chongqing,57,0,30.0572,107.874,,Chongqing
2020-01-25,CN,China,FJ,Fujian,18,0,26.0789,117.9874,,Fujian
2020-01-25,CN,China,GD,Guangdong,78,0,23.3417,113.4244,,Guangdong
2020-01-25,CN,China,GS,Gansu,4,0,37.8099,101.0583,,Gansu
2020-01-25,CN,China,GX,Guangxi,23,0,23.8298,108.7881,,Guangxi
2020-01-25,CN,China,GZ,Guizhou,4,0,26.8154,106.8748,,Guizhou
2020-01-25,CN,China,HA,Henan,32,0,33.882,113.614,,Henan
2020-01-25,CN,China,HB,Hubei,729,39,30.9756,112.2707,,Hubei
2020-01-25,CN,China,HE,Hebei,8,1,39.549,116.1306,,Hebei
2020-01-25,CN,China,HI,Hainan,17,0,19.1959,109.7453,,Hainan
2020-01-25,CN,China,HL,Heilongjiang,9,1,47.862,127.7615,,Heilongjiang
2020-01-25,CN,China,HN,Hunan,43,0,27.6104,111.7088,,Hunan
2020-01-25,CN,China,JL,Jilin,4,0,43.6661,126.1923,,Jilin
2020-01-25,CN,China,JS,Jiangsu,18,0,32.9711,119.455,,Jiangsu
2020-01-25,CN,China,JX,Jiangxi,18,0,27.614,115.7221,,Jiangxi
2020-01-25,CN,China,LN,Liaoning,15,0,41.2956,122.6085,,Liaoning
2020-01-25,CN,China,NX,Ningxia,3,0,37.2692,106.1655,,Ningxia
2020-01-25,CN,China,QH,Qinghai,1,0,35.7452,95.9956,,Qinghai
2020-01-25,CN,China,SC,Sichuan,28,0,30.6171,102.7103,,Sichuan
2020-01-25,CN,China,SD,Shandong,27,0,36.3427,118.1498,,Shandong
2020-01-25,CN,China,SH,Shanghai,33,0,31.202,121.4491,,Shanghai
2020-01-25,CN,China,SN,Shaanxi,15,0,35.1917,108.8701,,Shaanxi
2020-01-25,CN,China,SN,Shanxi,6,0,37.5777,112.2922,,Shanxi
2020-01-25,CN,China,TJ,Tianjin,9,0,39.3054,117.323,,Tianjin
2020-01-25,CN,China,XJ,Xinjiang,3,0,41.1129,85.2401,,Xinjiang
2020-01-25,CN,China,YN,Yunnan,5,0,24.974,101.487,,Yunnan
2020-01-25,CN,China,ZJ,Zhejiang,62,0,29.1832,120.0934,,Zhejiang
2020-01-26,CN,China,AH,Anhui,60,0,31.8257,117.2264,,Anhui
2020-01-26,CN,China,BJ,Beijing,54,0,40.1824,116.4142,,Beijing
2020-01-26,CN,China,CQ,Chongqing,75,0,30.0572,107.874,,Chongqing
2020-01-26,CN,China,FJ,Fujian,29,0,26.0789,117.9874,,Fujian
2020-01-26,CN,China,GD,Guangdong,98,0,23.3417,113.4244,,Guangdong
2020-01-26,CN,China,GS,Gansu,7,0,37.8099,101.0583,,Gansu
2020-01-26,CN,China,GX,Guangxi,36,0,23.8298,108.7881,,Guangxi
2020-01-26,CN,China,GZ,Guizhou,5,0,26.8154,106.8748,,Guizhou
2020-01-26,CN,China,HA,Henan,83,1,33.882,113.614,,Henan
2020-01-26,CN,China,HB,Hubei,1058,52,30.9756,112.2707,,Hubei
2020-01-26,CN,China,HE,Hebei,13,1,39.549,116.1306,,Hebei
2020-01-26,CN,China,HI,Hainan,22,0,19.1959,109.7453,,Hainan
2020-01-26,CN,China,HL,Heilongjiang,15,1,47.862,127.7615,,Heilongjiang
2020-01-26,CN,China,HN,Hunan,69,0,27.6104,111.7088,,Hunan
2020-01-26,CN,China,JS,Jiangsu,33,0,32.9711,119.455,,Jiangsu
2020-01-26,CN,China,JX,Jiangxi,36,0,27.614,115.7221,,Jiangxi
2020-01-26,CN,China,LN,Liaoning,21,0,41.2956,122.6085,,Liaoning
2020-01-26,CN,China,NX,Ningxia,4,0,37.2692,106.1655,,Ningxia
2020-01-26,CN,China,SC,Sichuan,44,0,30.6171,102.7103,,Sichuan
2020-01-26,CN,China,SD,Shandong,46,0,36.3427,118.1498,,Shandong
2020-01-26,CN,China,SH,Shanghai,40,1,31.202,121.4491,,Shanghai
2020-01-26,CN,China,SN,Shaanxi,22,0,35.1917,108.8701,,Shaanxi
2020-01-26,CN,China,SN,Shanxi,9,0,37.5777,112.2922,,Shanxi
2020-01-26,CN,China,TJ,Tianjin,13,0,39.3054,117.323,,Tianjin
2020-01-26,CN,China,XJ,Xinjiang,4,0,41.1129,85.2401,,Xinjiang
2020-01-26,CN,China,YN,Yunnan,11,0,24.974,101.487,,Yunnan
2020-01-26,CN,China,ZJ,Zhejiang,104,0,29.1832,120.0934,,Zhejiang
2020-01-27,CN,China,AH,Anhui,70,0,31.8257,117.2264,,Anhui
2020-01-27,CN,China,BJ,Beijing,72,0,40.1824,116.4142,,Beijing
2020-01-27,CN,China,CQ,Chongqing,110,0,30.0572,107.874,,Chongqing
2020-01-27,CN,China,FJ,Fujian,56,0,26.0789,117.9874,,Fujian
2020-01-27,CN,China,GD,Guangdong,146,0,23.3417,113.4244,,Guangdong
2020-01-27,CN,China,GS,Gansu,14,0,37.8099,101.0583,,Gansu
2020-01-27,CN,China,GX,Guangxi,46,0,23.8298,108.7881,,Guangxi
2020-01-27,CN,China,GZ,Guizhou,7,0,26.8154,106.8748,,Guizhou
2020-01-27,CN,China,HA,Henan,128,1,33.882,113.614,,Henan
2020-01-27,CN,China,HB,Hubei,1423,76,30.9756,112.2707,,Hubei
2020-01-27,CN,China,HE,Hebei,18,1,39.549,116.1306,,Hebei
2020-01-27,CN,China,HI,Hainan,31,1,19.1959,109.7453,,Hainan
2020-01-27,CN,China,HL,Heilongjiang,21,1,47.862,127.7615,,Heilongjiang
2020-01-27,CN,China,HN,Hunan,100,0,27.6104,111.7088,,Hunan
2020-01-27,CN,China,JL,Jilin,6,0,43.6661,126.1923,,Jilin
2020-01-27,CN,China,JS,Jiangsu,47,0,32.9711,119.455,,Jiangsu
2020-01-27,CN,China,JX,Jiangxi,48,0,27.614,115.7221,,Jiangxi
2020-01-27,CN,China,LN,Liaoning,24,0,41.2956,122.6085,,Liaoning
2020-01-27,CN,China,NX,Ningxia,7,0,37.2692,106.1655,,Ningxia
2020-01-27,CN,China,QH,Qinghai,4,0,35.7452,95.9956,,Qinghai
2020-01-27,CN,China,SC,Sichuan,69,0,30.6171,102.7103,,Sichuan
2020-01-27,CN,China,SD,Shandong,75,0,36.3427,118.1498,,Shandong
2020-01-27,CN,China,SH,Shanghai,53,1,31.202,121.4491,,Shanghai
2020-01-27,CN,China,SN,Shaanxi,35,0,35.1917,108.8701,,Shaanxi
2020-01-27,CN,China,SN,Shanxi,13,0,37.5777,112.2922,,Shanxi
2020-01-27,CN,China,TJ,Tianjin,18,0,39.3054,117.323,,Tianjin
2020-01-27,CN,China,XJ,Xinjiang,5,0,41.1129,85.2401,,Xinjiang
2020-01-27,CN,China,YN,Yunnan,19,0,24.974,101.487,,Yunnan
2020-01-27,CN,China,ZJ,Zhejiang,128,0,29.1832,120.0934,,Zhejiang
2020-01-28,CN,China,AH,Anhui,106,0,31.8257,117.2264,,Anhui
2020-01-28,CN,China,BJ,Beijing,91,1,40.1824,116.4142,,Beijing
2020-01-28,CN,China,CQ,Chongqing,132,0,30.0572,107.874,,Chongqing
2020-01-28,CN,China,FJ,Fujian,73,0,26.0789,117.9874,,Fujian
2020-01-28,CN,China,GD,Guangdong,188,0,23.3417,113.4244,,Guangdong
2020-01-28,CN,China,GS,Gansu,19,0,37.8099,101.0583,,Gansu
2020-01-28,CN,China,GX,Guangxi,51,0,23.8298,108.7881,,Guangxi
2020-01-28,CN,China,GZ,Guizhou,9,0,26.8154,106.8748,,Guizhou
2020-01-28,CN,China,HA,Henan,168,1,33.882,113.614,,Henan
2020-01-28,CN,China,HB,Hubei,2714,100,30.9756,112.2707,,Hubei
2020-01-28,CN,China,HE,Hebei,33,1,39.549,116.1306,,Hebei
2020-01-28,CN,China,HI,Hainan,40,1,19.1959,109.7453,,Hainan
2020-01-28,CN,China,HL,Heilongjiang,30,1,47.862,127.7615,,Heilongjiang
2020-01-28,CN,China,HN,Hunan,143,0,27.6104,111.7088,,Hunan
2020-01-28,CN,China,JL,Jilin,8,0,43.6661,126.1923,,Jilin
2020-01-28,CN,China,JS,Jiangsu,70,0,32.9711,119.455,,Jiangsu
2020-01-28,CN,China,JX,Jiangxi,72,0,27.614,115.7221,,Jiangxi
2020-01-28,CN,China,LN,Liaoning,30,0,41.2956,122.6085,,Liaoning
2020-01-28,CN,China,NX,Ningxia,11,0,37.2692,106.1655,,Ningxia
2020-01-28,CN,China,QH,Qinghai,6,0,35.7452,95.9956,,Qinghai
2020-01-28,CN,China,SC,Sichuan,90,0,30.6171,102.7103,,Sichuan
2020-01-28,CN,China,SD,Shandong,95,0,36.3427,118.1498,,Shandong
2020-01-28,CN,China,SH,Shanghai,66,1,31.202,121.4491,,Shanghai
2020-01-28,CN,China,SN,Shaanxi,46,0,35.1917,108.8701,,Shaanxi
2020-01-28,CN,China,SN,Shanxi,20,0,37.5777,112.2922,,Shanxi
2020-01-28,CN,China,TJ,Tianjin,24,0,39.3054,117.323,,Tianjin
2020-01-28,CN,China,XJ,Xinjiang,10,0,41.1129,85.2401,,Xinjiang
2020-01-28,CN,China,YN,Yunnan,44,0,24.974,101.487,,Yunnan
2020-01-28,CN,China,ZJ,Zhejiang,173,0,29.1832,120.0934,,Zhejiang
2020-01-29,CN,China,AH,Anhui,152,0,31.8257,117.2264,,Anhui
2020-01-29,CN,China,BJ,Beijing,102,1,40.1824,116.4142,,Beijing
2020-01-29,CN,China,CQ,Chongqing,147,0,30.0572,107.874,,Chongqing
2020-01-29,CN,China,FJ,Fujian,84,0,26.0789,117.9874,,Fujian
2020-01-29,CN,China,GD,Guangdong,272,0,23.3417,113.4244,,Guangdong
2020-01-29,CN,China,GS,Gansu,24,0,37.8099,101.0583,,Gansu
2020-01-29,CN,China,GX,Guangxi,58,0,23.8298,108.7881,,Guangxi
2020-01-29,CN,China,GZ,Guizhou,9,0,26.8154,106.8748,,Guizhou
2020-01-29,CN,China,HA,Henan,206,2,33.882,113.614,,Henan
2020-01-29,CN,China,HB,Hubei,3554,125,30.9756,112.2707,,Hubei
2020-01-29,CN,China,HE,Hebei,48,1,39.549,116.1306,,Hebei
2020-01-29,CN,China,HI,Hainan,43,1,19.1959,109.7453,,Hainan
2020-01-29,CN,China,HL,Heilongjiang,38,1,47.862,127.7615,,Heilongjiang
2020-01-29,CN,China,HN,Hunan,221,0,27.6104,111.7088,,Hunan
2020-01-29,CN,China,JL,Jilin,9,0,43.6661,126.1923,,Jilin
2020-01-29,CN,China,JS,Jiangsu,99,0,32.9711,119.455,,Jiangsu
2020-01-29,CN,China,JX,Jiangxi,109,0,27.614,115.7221,,Jiangxi
2020-01-29,CN,China,LN,Liaoning,38,0,41.2956,122.6085,,Liaoning
2020-01-29,CN,China,NX,Ningxia,12,0,37.2692,106.1655,,Ningxia
2020-01-29,CN,China,SC,Sichuan,108,0,30.6171,102.7103,,Sichuan
2020-01-29,CN,China,SD,Shandong,130,0,36.3427,118.1498,,Shandong
2020-01-29,CN,China,SH,Shanghai,96,1,31.202,121.4491,,Shanghai
2020-01-29,CN,China,SN,Shaanxi,56,0,35.1917,108.8701,,Shaanxi
2020-01-29,CN,China,SN,Shanxi,27,0,37.5777,112.2922,,Shanxi
2020-01-29,CN,China,TJ,Tianjin,27,0,39.3054,117.323,,Tianjin
2020-01-29,CN,China,XJ,Xinjiang,13,0,41.1129,85.2401,,Xinjiang
2020-01-29,CN,China,YN,Yunnan,55,0,24.974,101.487,,Yunnan
2020-01-29,CN,China,ZJ,Zhejiang,296,0,29.1832,120.0934,,Zhejiang
2020-01-30,CN,China,AH,Anhui,200,0,31.8257,117.2264,,Anhui
2020-01-30,CN,China,BJ,Beijing,114,1,40.1824,116.4142,,Beijing
2020-01-30,CN,China,CQ,Chongqing,182,0,30.0572,107.874,,Chongqing
2020-01-30,CN,China,FJ,Fujian,101,0,26.0789,117.9874,,Fujian
2020-01-30,CN,China,GD,Guangdong,354,0,23.3417,113.4244,,Guangdong
2020-01-30,CN,China,GS,Gansu,26,0,37.8099,101.0583,,Gansu
2020-01-30,CN,China,GX,Guangxi,78,0,23.8298,108.7881,,Guangxi
2020-01-30,CN,China,GZ,Guizhou,12,0,26.8154,106.8748,,Guizhou
2020-01-30,CN,China,HA,Henan,278,2,33.882,113.614,,Henan
2020-01-30,CN,China,HB,Hubei,4586,162,30.9756,112.2707,,Hubei
2020-01-30,CN,China,HE,Hebei,65,1,39.549,116.1306,,Hebei
2020-01-30,CN,China,HI,Hainan,46,1,19.1959,109.7453,,Hainan
2020-01-30,CN,China,HL,Heilongjiang,43,1,47.862,127.7615,,Heilongjiang
2020-01-30,CN,China,HN,Hunan,277,0,27.6104,111.7088,,Hunan
2020-01-30,CN,China,JL,Jilin,14,0,43.6661,126.1923,,Jilin
2020-01-30,CN,China,JS,Jiangsu,129,0,32.9711,119.455,,Jiangsu
2020-01-30,CN,China,JX,Jiangxi,162,0,27.614,115.7221,,Jiangxi
2020-01-30,CN,China,LN,Liaoning,41,0,41.2956,122.6085,,Liaoning
2020-01-30,CN,China,NX,Ningxia,17,0,37.2692,106.1655,,Ningxia
2020-01-30,CN,China,SC,Sichuan,142,1,30.6171,102.7103,,Sichuan
2020-01-30,CN,China,SD,Shandong,158,0,36.3427,118.1498,,Shandong
2020-01-30,CN,China,SH,Shanghai,112,1,31.202,121.4491,,Shanghai
2020-01-30,CN,China,SN,Shaanxi,63,0,35.1917,108.8701,,Shaanxi
2020-01-30,CN,China,SN,Shanxi,35,0,37.5777,112.2922,,Shanxi
2020-01-30,CN,China,TJ,Tianjin,29,0,39.3054,117.323,,Tianjin
2020-01-30,CN,China,XJ,Xinjiang,14,0,41.1129,85.2401,,Xinjiang
2020-01-30,CN,China,YN,Yunnan,70,0,24.974,101.487,,Yunnan
2020-01-30,CN,China,ZJ,Zhejiang,428,0,29.1832,120.0934,,Zhejiang
2020-01-31,CN,China,AH,Anhui,237,0,31.8257,117.2264,,Anhui
2020-01-31,CN,China,BJ,Beijing,139,1,40.1824,116.4142,,Beijing
2020-01-31,CN,China,CQ,Chongqing,211,0,30.0572,107.874,,Chongqing
2020-01-31,CN,China,FJ,Fujian,120,0,26.0789,117.9874,,Fujian
2020-01-31,CN,China,GD,Guangdong,436,0,23.3417,113.4244,,Guangdong
2020-01-31,CN,China,GS,Gansu,29,0,37.8099,101.0583,,Gansu
2020-01-31,CN,China,GX,Guangxi,87,0,23.8298,108.7881,,Guangxi
2020-01-31,CN,China,GZ,Guizhou,29,0,26.8154,106.8748,,Guizhou
2020-01-31,CN,China,HA,Henan,352,2,33.882,113.614,,Henan
2020-01-31,CN,China,HB,Hubei,5806,204,30.9756,112.2707,,Hubei
2020-01-31,CN,China,HE,Hebei,82,1,39.549,116.1306,,Hebei
2020-01-31,CN,China,HI,Hainan,52,1,19.1959,109.7453,,Hainan
2020-01-31,CN,China,HL,Heilongjiang,59,2,47.862,127.7615,,Heilongjiang
2020-01-31,CN,China,HN,Hunan,332,0,27.6104,111.7088,,Hunan
2020-01-31,CN,China,JL,Jilin,14,0,43.6661,126.1923,,Jilin
2020-01-31,CN,China,JS,Jiangsu,168,0,32.9711,119.455,,Jiangsu
2020-01-31,CN,China,JX,Jiangxi,240,0,27.614,115.7221,,Jiangxi
2020-01-31,CN,China,LN,Liaoning,48,0,41.2956,122.6085,,Liaoning
2020-01-31,CN,China,NX,Ningxia,21,0,37.2692,106.1655,,Ningxia
2020-01-31,CN,China,QH,Qinghai,8,0,35.7452,95.9956,,Qinghai
2020-01-31,CN,China,SC,Sichuan,177,1,30.6171,102.7103,,Sichuan
2020-01-31,CN,China,SD,Shandong,184,0,36.3427,118.1498,,Shandong
2020-01-31,CN,China,SH,Shanghai,135,1,31.202,121.4491,,Shanghai
2020-01-31,CN,China,SN,Shaanxi,87,0,35.1917,108.8701,,Shaanxi
2020-01-31,CN,China,SN,Shanxi,39,0,37.5777,112.2922,,Shanxi
2020-01-31,CN,China,TJ,Tianjin,32,0,39.3054,117.323,,Tianjin
2020-01-31,CN,China,XJ,Xinjiang,17,0,41.1129,85.2401,,Xinjiang
2020-01-31,CN,China,YN,Yunnan,83,0,24.974,101.487,,Yunnan
2020-01-31,CN,China,ZJ,Zhejiang,538,0,29.1832,120.0934,,Zhejiang
2020-02-01,CN,China,AH,Anhui,297,0,31.8257,117.2264,,Anhui
2020-02-01,CN,China,BJ,Beijing,168,1,40.1824,116.4142,,Beijing
2020-02-01,CN,China,CQ,Chongqing,247,1,30.0572,107.874,,Chongqing
2020-02-01,CN,China,FJ,Fujian,144,0,26.0789,117.9874,,Fujian
2020-02-01,CN,China,GD,Guangdong,535,0,23.3417,113.4244,,Guangdong
2020-02-01,CN,China,GS,Gansu,35,0,37.8099,101.0583,,Gansu
2020-02-01,CN,China,GX,Guangxi,100,0,23.8298,108.7881,,Guangxi
2020-02-01,CN,China,GZ,Guizhou,29,0,26.8154,106.8748,,Guizhou
2020-02-01,CN,China,HA,Henan,422,2,33.882,113.614,,Henan
2020-02-01,CN,China,HB,Hubei,7153,249,30.9756,112.2707,,Hubei
2020-02-01,CN,China,HE,Hebei,96,1,39.549,116.1306,,Hebei
2020-02-01,CN,China,HI,Hainan,62,1,19.1959,109.7453,,Hainan
2020-02-01,CN,China,HL,Heilongjiang,80,2,47.862,127.7615,,Heilongjiang
2020-02-01,CN,China,HN,Hunan,389,0,27.6104,111.7088,,Hunan
2020-02-01,CN,China,JL,Jilin,17,0,43.6661,126.1923,,Jilin
2020-02-01,CN,China,JS,Jiangsu,202,0,32.9711,119.455,,Jiangsu
2020-02-01,CN,China,JX,Jiangxi,286,0,27.614,115.7221,,Jiangxi
2020-02-01,CN,China,LN,Liaoning,63,0,41.2956,122.6085,,Liaoning
2020-02-01,CN,China,NX,Ningxia,26,0,37.2692,106.1655,,Ningxia
2020-02-01,CN,China,QH,Qinghai,9,0,35.7452,95.9956,,Qinghai
2020-02-01,CN,China,SC,Sichuan,207,1,30.6171,102.7103,,Sichuan
2020-02-01,CN,China,SD,Shandong,206,0,36.3427,118.1498,,Shandong
2020-02-01,CN,China,SH,Shanghai,169,1,31.202,121.4491,,Shanghai
2020-02-01,CN,China,SN,Shaanxi,101,0,35.1917,108.8701,,Shaanxi
2020-02-01,CN,China,SN,Shanxi,47,0,37.5777,112.2922,,Shanxi
2020-02-01,CN,China,TJ,Tianjin,37,0,39.3054,117.323,,Tianjin
2020-02-01,CN,China,XJ,Xinjiang,18,0,41.1129,85.2401,,Xinjiang
2020-02-01,CN,China,YN,Yunnan,91,0,24.974,101.487,,Yunnan
2020-02-01,CN,China,ZJ,Zhejiang,599,0,29.1832,120.0934,,Zhejiang
2020-02-02,CN,China,AH,Anhui,340,0,31.8257,117.2264,,Anhui
2020-02-02,CN,China,BJ,Beijing,191,1,40.1824,116.4142,,Beijing
2020-02-02,CN,China,CQ,Chongqing,275,1,30.0572,107.874,,Chongqing
2020-02-02,CN,China,FJ,Fujian,159,0,26.0789,117.9874,,Fujian
2020-02-02,CN,China,GD,Guangdong,632,0,23.3417,113.4244,,Guangdong
2020-02-02,CN,China,GS,Gansu,40,0,37.8099,101.0583,,Gansu
2020-02-02,CN,China,GX,Guangxi,111,0,23.8298,108.7881,,Guangxi
2020-02-02,CN,China,GZ,Guizhou,38,0,26.8154,106.8748,,Guizhou
2020-02-02,CN,China,HA,Henan,493,2,33.882,113.614,,Henan
2020-02-02,CN,China,HB,Hubei,9074,294,30.9756,112.2707,,Hubei
2020-02-02,CN,China,HE,Hebei,104,1,39.549,116.1306,,Hebei
2020-02-02,CN,China,HI,Hainan,64,1,19.1959,109.7453,,Hainan
2020-02-02,CN,China,HL,Heilongjiang,95,2,47.862,127.7615,,Heilongjiang
2020-02-02,CN,China,HN,Hunan,463,0,27.6104,111.7088,,Hunan
2020-02-02,CN,China,JL,Jilin,23,0,43.6661,126.1923,,Jilin
2020-02-02,CN,China,JS,Jiangsu,236,0,32.9711,119.455,,Jiangsu
2020-02-02,CN,China,JX,Jiangxi,333,0,27.614,115.7221,,Jiangxi
2020-02-02,CN,China,LN,Liaoning,69,0,41.2956,122.6085,,Liaoning
2020-02-02,CN,China,NX,Ningxia,28,0,37.2692,106.1655,,Ningxia
2020-02-02,CN,China,QH,Qinghai,11,0,35.7452,95.9956,,Qinghai
2020-02-02,CN,China,SC,Sichuan,231,1,30.6171,102.7103,,Sichuan
2020-02-02,CN,China,SD,Shandong,230,0,36.3427,118.1498,,Shandong
2020-02-02,CN,China,SH,Shanghai,182,1,31.202,121.4491,,Shanghai
2020-02-02,CN,China,SN,Shaanxi,116,0,35.1917,108.8701,,Shaanxi
2020-02-02,CN,China,SN,Shanxi,56,0,37.5777,112.2922,,Shanxi
2020-02-02,CN,China,TJ,Tianjin,48,0,39.3054,117.323,,Tianjin
2020-02-02,CN,China,XJ,Xinjiang,21,0,41.1129,85.2401,,Xinjiang
2020-02-02,CN,China,YN,Yunnan,99,0,24.974,101.487,,Yunnan
2020-02-02,CN,China,ZJ,Zhejiang,661,0,29.1832,120.0934,,Zhejiang
2020-02-03,CN,China,AH,Anhui,408,0,31.8257,117.2264,,Anhui
2020-02-03,CN,China,BJ,Beijing,212,1,40.1824,116.4142,,Beijing
