date,key,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
2020-02-04,ES_CB,,592,,,59,,,,
2020-02-04,ES_CE,,8,,,3,,,,
2020-02-04,ES_CN,,605,,,120,,,,
2020-02-04,ES_EX,,415,,,64,,,,
2020-02-04,ES_GA,,1630,,,219,,,,
2020-02-04,ES_IB,,586,,,111,,,,
2020-02-04,ES_MC,,405,,,72,,,,
2020-02-04,ES_ML,,34,,,3,,,,
2020-02-04,ES_NC,,1284,,,119,,,,
2020-02-04,ES_PV,,4283,,,363,,,,
2020-02-04,ES_RI,,738,,,64,,,,
2020-02-04,JP_12,,,,,,,,,
2020-02-04,JP_14,,,,,,,,,
2020-02-04,US_WA,0,0,,,,,,,
2020-02-05,ES_AN,,5961,,,736,,,,
2020-02-05,ES_AR,,2519,,,260,,,,
2020-02-05,ES_AS,,1995,,,142,,,,
2020-02-05,ES_CB,,1010,,,79,,,,
2020-02-05,ES_CE,,10,,,4,,,,
2020-02-05,ES_CN,,919,,,175,,,,
2020-02-05,ES_EX,,1603,,,108,,,,
2020-02-05,ES_GA,,2774,,,315,,,,
2020-02-05,ES_IB,,1098,,,166,,,,
2020-02-05,ES_MC,,641,,,110,,,,
2020-02-05,ES_ML,,44,,,3,,,,
2020-02-05,ES_NC,,1986,,,133,,,,
2020-02-05,ES_PV,,6692,,,553,,,,
2020-02-05,ES_RI,,1446,,,88,,,,
2020-02-05,JP,,,,,,,,,
2020-02-05,JP_12,,,,,,,,,
2020-02-05,JP_26,,,,,,,,,
2020-02-05,US_WA,0,0,,,,,,,
2020-02-06,JP,,,,,,,,,
2020-02-06,US_WA,0,0,,,,,,,
2020-02-07,JP,,,7,,,0,,,
2020-02-07,US_WA,0,0,,,,,,,
2020-02-08,US_WA,0,0,,,,,,,
2020-02-09,US_WA,0,0,,,,,,,
2020-02-10,JP,,,6,,,0,,,
2020-02-10,US_WA,0,0,,,,,,,
2020-02-11,US_WA,0,0,,,,,,,
2020-02-12,JP,,,6,,,0,,,
2020-02-12,US_WA,0,0,,,,,,,
2020-02-13,JP,,,9,,,0,,,
2020-02-13,JP_12,,,,,,,,,
2020-02-13,JP_13,,,,,,,,,
2020-02-13,JP_14,,,,,,,,,
2020-02-13,JP_30,,,,,,,,,
2020-02-13,US_WA,0,0,,,,,,,
2020-02-14,JP,,,24,,,3,,,
2020-02-14,JP_01,,,,,,,,,
2020-02-14,JP_13,,,,,,,,,
2020-02-14,JP_23,,,,,,,,,
2020-02-14,JP_30,,,,,,,,,
2020-02-14,JP_47,,,,,,,,,
2020-02-14,US_WA,0,0,,,,,,,
2020-02-15,JP_13,,,,,,,,,
2020-02-15,JP_23,,,,,,,,,
2020-02-15,JP_30,,,,,,,,,
2020-02-15,US_WA,0,0,,,,,,,
2020-02-16,JP_13,,,,,,,,,
2020-02-16,JP_23,,,,,,,,,
2020-02-16,US_WA,0,0,,,,,,,
2020-02-17,JP,,,31,,,3,,,
2020-02-17,JP_14,,,,,,,,,
2020-02-17,JP_23,,,,,,,,,
2020-02-17,JP_30,,,,,,,,,
2020-02-17,US_WA,0,0,,,,,,,
2020-02-18,JP,,,35,,,6,,,
2020-02-18,JP_13,,,,,,,,,
2020-02-18,JP_14,,,,,,,,,
2020-02-18,JP_23,,,,,,,,,
2020-02-18,JP_30,,,,,,,,,
2020-02-18,US_WA,0,0,,,,,,,
2020-02-19,JP,,,43,,,7,,,
2020-02-19,JP_01,,,,,,,,,
2020-02-19,JP_13,,,,,,,,,
2020-02-19,JP_14,,,,,,,,,
2020-02-19,JP_23,,,,,,,,,
2020-02-19,JP_47,,,,,,,,,
2020-02-19,US_WA,0,0,,,,,,,
2020-02-20,ES_AN,,,,,,,,,
2020-02-20,ES_AR,,,,,,,,,
2020-02-20,ES_AS,,,,,,,,,
2020-02-20,ES_CB,,,,,,,,,
2020-02-20,ES_CE,,,,,,,,,
2020-02-20,ES_CN,,,,,,,,,
2020-02-20,ES_EX,,,,,,,,,
2020-02-20,ES_GA,,,,,,,,,
2020-02-20,ES_IB,,,,,,,,,
2020-02-20,ES_MC,,,,,,,,,
2020-02-20,ES_ML,,,,,,,,,
2020-02-20,ES_NC,,,,,,,,,
2020-02-20,ES_PV,,,,,,,,,
2020-02-20,ES_RI,,,,,,,,,
2020-02-20,JP,,,52,,,9,,,
2020-02-20,JP_01,,,,,,,,,
2020-02-20,JP_12,,,,,,,,,
2020-02-20,JP_14,,,,,,,,,
2020-02-20,JP_23,,,,,,,,,
2020-02-20,JP_40,,,,,,,,,
2020-02-20,JP_47,,,,,,,,,
2020-02-20,US_WA,0,0,,,,,,,
2020-02-21,ES_AN,,,,,,,,,
2020-02-21,ES_AR,,,,,,,,,
2020-02-21,ES_AS,,,,,,,,,
2020-02-21,ES_CB,,,,,,,,,
2020-02-21,ES_CE,,,,,,,,,
2020-02-21,ES_CN,,,,,,,,,
2020-02-21,ES_EX,,,,,,,,,
2020-02-21,ES_GA,,,,,,,,,
2020-02-21,ES_IB,,,,,,,,,
2020-02-21,ES_MC,,,,,,,,,
2020-02-21,ES_ML,,,,,,,,,
2020-02-21,ES_NC,,,,,,,,,
2020-02-21,ES_PV,,,,,,,,,
2020-02-21,ES_RI,,,,,,,,,
2020-02-21,JP,,,62,,,10,,,
2020-02-21,JP_01,,,,,,,,,
2020-02-21,JP_11,,,,,,,,,
2020-02-21,JP_12,,,,,,,,,
2020-02-21,JP_13,,,,,,,,,
2020-02-21,JP_14,,,,,,,,,
2020-02-21,JP_17,,,,,,,,,
2020-02-21,JP_23,,,,,,,,,
2020-02-21,JP_43,,,,,,,,,
2020-02-21,US_WA,0,0,,,,,,,
2020-02-22,ES_AN,,,,,,,,,
2020-02-22,ES_AR,,,,,,,,,
2020-02-22,ES_AS,,,,,,,,,
2020-02-22,ES_CB,,,,,,,,,
2020-02-22,ES_CE,,,,,,,,,
2020-02-22,ES_CN,,,,,,,,,
2020-02-22,ES_EX,,,,,,,,,
2020-02-22,ES_GA,,,,,,,,,
2020-02-22,ES_IB,,,,,,,,,
2020-02-22,ES_MC,,,,,,,,,
2020-02-22,ES_ML,,,,,,,,,
2020-02-22,ES_NC,,,,,,,,,
2020-02-22,ES_PV,,,,,,,,,
2020-02-22,ES_RI,,,,,,,,,
2020-02-22,JP,,,84,,,11,,,
2020-02-22,JP_01,,,,,,,,,
2020-02-22,JP_09,,,,,,,,,
2020-02-22,JP_12,,,,,,,,,
2020-02-22,JP_13,,,,,,,,,
2020-02-22,JP_14,,,,,,,,,
2020-02-22,JP_17,,,,,,,,,
2020-02-22,JP_23,,,,,,,,,
2020-02-22,JP_30,,,,,,,,,
2020-02-22,JP_43,,,,,,,,,
2020-02-22,US_WA,0,0,,,,,,,
2020-02-23,ES_AN,,,,,,,,,
2020-02-23,ES_AR,,,,,,,,,
2020-02-23,ES_AS,,,,,,,,,
2020-02-23,ES_CB,,,,,,,,,
2020-02-23,ES_CE,,,,,,,,,
2020-02-23,ES_CN,,,,,,,,,
2020-02-23,ES_EX,,,,,,,,,
2020-02-23,ES_GA,,,,,,,,,
2020-02-23,ES_IB,,,,,,,,,
2020-02-23,ES_MC,,,,,,,,,
2020-02-23,ES_ML,,,,,,,,,
2020-02-23,ES_NC,,,,,,,,,
2020-02-23,ES_PV,,,,,,,,,
2020-02-23,ES_RI,,,,,,,,,
2020-02-23,JP,,,96,,,13,,,
2020-02-23,JP_01,,,,,,,,,
2020-02-23,JP_12,,,,,,,,,
2020-02-23,JP_23,,,,,,,,,
2020-02-23,US_WA,0,0,,,,,,,
2020-02-24,CH,5,5,,,,,,,
2020-02-24,ES_AN,,,,,,,,,
2020-02-24,ES_AR,,,,,,,,,
2020-02-24,ES_AS,,,,,,,,,
2020-02-24,ES_CB,,,,,,,,,
2020-02-24,ES_CE,,,,,,,,,
2020-02-24,ES_CN,,,,,,,,,
2020-02-24,ES_EX,,,,,,,,,
2020-02-24,ES_GA,,,,,,,,,
2020-02-24,ES_IB,,,,,,,,,
2020-02-24,ES_MC,,,,,,,,,
2020-02-24,ES_ML,,,,,,,,,
2020-02-24,ES_NC,,,,,,,,,
2020-02-24,ES_PV,,,,,,,,,
2020-02-24,ES_RI,,,,,,,,,
2020-02-24,IT,,127,127,,26,26,,,
2020-02-24,IT_21,,2,2,,0,0,,,
2020-02-24,IT_23,,0,0,,0,0,,,
2020-02-24,IT_25,,95,95,,19,19,,,
2020-02-24,IT_34,,16,16,,4,4,,,
2020-02-24,IT_36,,0,0,,0,0,,,
2020-02-24,IT_42,,0,0,,0,0,,,
2020-02-24,IT_45,,12,12,,2,2,,,
2020-02-24,IT_52,,0,0,,0,0,,,
2020-02-24,IT_55,,0,0,,0,0,,,
2020-02-24,IT_57,,0,0,,0,0,,,
2020-02-24,IT_62,,2,2,,1,1,,,
2020-02-24,IT_65,,0,0,,0,0,,,
2020-02-24,IT_67,,0,0,,0,0,,,
2020-02-24,IT_72,,0,0,,0,0,,,
2020-02-24,IT_75,,0,0,,0,0,,,
2020-02-24,IT_77,,0,0,,0,0,,,
2020-02-24,IT_78,,0,0,,0,0,,,
2020-02-24,IT_82,,0,0,,0,0,,,
2020-02-24,IT_88,,0,0,,0,0,,,
2020-02-24,IT_BZ,,0,,,0,,,,
2020-02-24,IT_TN,,0,,,0,,,,
2020-02-24,JP,,,110,,,14,,,
2020-02-24,JP_01,,,,,,,,,
2020-02-24,JP_13,,,,,,,,,
2020-02-24,JP_14,,,,,,,,,
2020-02-24,JP_17,,,,,,,,,
2020-02-24,JP_43,,,,,,,,,
2020-02-24,LU,,,,,,,,,
2020-02-24,US_WA,0,0,,,,,,,
2020-02-25,CH,4,9,,,,,,,
2020-02-25,CH_GE,,0,,,0,,,0,
2020-02-25,CH_TI,,0,,,0,,,0,
2020-02-25,ES_AN,,,,,,,,,
2020-02-25,ES_AR,,,,,,,,,
2020-02-25,ES_AS,,,,,,,,,
2020-02-25,ES_CB,,,,,,,,,
2020-02-25,ES_CE,,,,,,,,,
2020-02-25,ES_CN,,,,,,,,,
2020-02-25,ES_EX,,,,,,,,,
2020-02-25,ES_GA,,,,,,,,,
2020-02-25,ES_IB,,,,,,,,,
2020-02-25,ES_MC,,,,,,,,,
2020-02-25,ES_ML,,,,,,,,,
2020-02-25,ES_NC,,,,,,,,,
2020-02-25,ES_PV,,,,,,,,,
2020-02-25,ES_RI,,,,,,,,,
2020-02-25,IT,23,150,148,9,35,35,,,
2020-02-25,IT_21,0,2,2,0,0,0,,,
2020-02-25,IT_23,0,0,0,0,0,0,,,
2020-02-25,IT_25,9,104,104,6,25,25,,,
2020-02-25,IT_34,3,19,19,3,7,7,,,
2020-02-25,IT_36,0,0,0,0,0,0,,,
2020-02-25,IT_42,1,1,1,0,0,0,,,
2020-02-25,IT_45,5,17,17,0,2,2,,,
2020-02-25,IT_52,2,2,2,0,0,0,,,
2020-02-25,IT_55,0,0,0,0,0,0,,,
2020-02-25,IT_57,0,0,0,0,0,0,,,
2020-02-25,IT_62,0,2,2,0,1,1,,,
2020-02-25,IT_65,0,0,0,0,0,0,,,
2020-02-25,IT_67,0,0,0,0,0,0,,,
2020-02-25,IT_72,0,0,0,0,0,0,,,
2020-02-25,IT_75,0,0,0,0,0,0,,,
2020-02-25,IT_77,0,0,0,0,0,0,,,
2020-02-25,IT_78,0,0,0,0,0,0,,,
2020-02-25,IT_82,1,1,1,0,0,0,,,
2020-02-25,IT_88,0,0,0,0,0,0,,,
2020-02-25,IT_BZ,1,1,,0,0,,,,
2020-02-25,IT_TN,0,0,,0,0,,,,
2020-02-25,JP,,,113,,,15,,,
2020-02-25,JP_01,,,,,,,,,
2020-02-25,JP_20,,,,,,,,,
2020-02-25,JP_23,,,,,,,,,
2020-02-25,JP_36,,,,,,,,,
2020-02-25,JP_43,,,,,,,,,
2020-02-25,LU,,,,,,,,,
2020-02-25,US_WA,0,0,,,,,,,
2020-02-26,CH,8,17,,,,,,,
2020-02-26,CH_GE,1,1,,0,0,,0,0,
2020-02-26,CH_TI,0,0,,0,0,,0,0,
2020-02-26,ES_AN,,,,,,,,,
2020-02-26,ES_AR,,,,,,,,,
2020-02-26,ES_AS,,,,,,,,,
2020-02-26,ES_CB,,,,,,,,,
2020-02-26,ES_CE,,,,,,,,,
2020-02-26,ES_CN,,,,,,,,,
2020-02-26,ES_EX,,,,,,,,,
2020-02-26,ES_GA,,,,,,,,,
2020-02-26,ES_IB,,,,,,,,,
2020-02-26,ES_MC,,,,,,,,,
2020-02-26,ES_ML,,,,,,,,,
2020-02-26,ES_NC,,,,,,,,,
2020-02-26,ES_PV,,,,,,,,,
2020-02-26,ES_RI,,,,,,,,,
2020-02-26,IT,14,164,163,1,36,36,,,
2020-02-26,IT_21,0,2,2,0,0,0,,,
2020-02-26,IT_23,0,0,0,0,0,0,,,
2020-02-26,IT_25,0,104,104,0,25,25,,,
2020-02-26,IT_34,5,24,24,1,8,8,,,
2020-02-26,IT_36,0,0,0,0,0,0,,,
2020-02-26,IT_42,5,6,6,0,0,0,,,
2020-02-26,IT_45,6,23,23,1,3,3,,,
2020-02-26,IT_52,0,2,2,0,0,0,,,
2020-02-26,IT_55,0,0,0,0,0,0,,,
2020-02-26,IT_57,1,1,1,0,0,0,,,
2020-02-26,IT_62,-2,0,0,-1,0,0,,,
2020-02-26,IT_65,0,0,0,0,0,0,,,
2020-02-26,IT_67,0,0,0,0,0,0,,,
2020-02-26,IT_72,0,0,0,0,0,0,,,
2020-02-26,IT_75,0,0,0,0,0,0,,,
2020-02-26,IT_77,0,0,0,0,0,0,,,
2020-02-26,IT_78,0,0,0,0,0,0,,,
2020-02-26,IT_82,0,1,1,0,0,0,,,
2020-02-26,IT_88,0,0,0,0,0,0,,,
2020-02-26,IT_BZ,0,1,,0,0,,,,
2020-02-26,IT_TN,0,0,,0,0,,,,
2020-02-26,JP,,,127,,,16,,,
2020-02-26,JP_01,,,,,,,,,
2020-02-26,JP_12,,,,,,,,,
2020-02-26,JP_13,,,,,,,,,
2020-02-26,JP_14,,,,,,,,,
2020-02-26,JP_20,,,,,,,,,
2020-02-26,JP_21,,,,,,,,,
2020-02-26,JP_23,,,,,,,,,
2020-02-26,LU,,,,,,,,,
2020-02-26,US_WA,0,0,,,,,,,
2020-02-27,CH,4,21,,,,,,,
2020-02-27,CH_BS,,,,,,,,,
2020-02-27,CH_GE,0,1,,0,0,,0,0,
2020-02-27,CH_JU,,1,,,0,,,,
2020-02-27,CH_TI,0,0,,0,0,,0,0,
2020-02-27,CH_ZH,,,,,,,,,
2020-02-27,ES_AN,,,,,,,,,
2020-02-27,ES_AR,,,,,,,,,
2020-02-27,ES_AS,,,,,,,,,
2020-02-27,ES_CB,,,,,,,,,
2020-02-27,ES_CE,,,,,,,,,
2020-02-27,ES_CN,,,,,,,,,
2020-02-27,ES_EX,,,,,,,,,
2020-02-27,ES_GA,,,,,,,,,
2020-02-27,ES_IB,,,,,,,,,
2020-02-27,ES_MC,,,,,,,,,
2020-02-27,ES_ML,,,,,,,,,
2020-02-27,ES_NC,,,,,,,,,
2020-02-27,ES_PV,,,,,,,,,
2020-02-27,ES_RI,,,,,,,,,
2020-02-27,IT,140,304,303,20,56,56,,,
2020-02-27,IT_21,0,2,2,0,0,0,,,
2020-02-27,IT_23,0,0,0,0,0,0,,,
2020-02-27,IT_25,109,213,213,16,41,41,,,
2020-02-27,IT_34,3,27,27,0,8,8,,,
2020-02-27,IT_36,0,0,0,0,0,0,,,
2020-02-27,IT_42,3,9,9,0,0,0,,,
2020-02-27,IT_45,19,42,42,3,6,6,,,
2020-02-27,IT_52,0,2,2,0,0,0,,,
2020-02-27,IT_55,0,0,0,0,0,0,,,
2020-02-27,IT_57,2,3,3,1,1,1,,,
2020-02-27,IT_62,0,0,0,0,0,0,,,
2020-02-27,IT_65,1,1,1,0,0,0,,,
2020-02-27,IT_67,0,0,0,0,0,0,,,
2020-02-27,IT_72,2,2,2,0,0,0,,,
2020-02-27,IT_75,1,1,1,0,0,0,,,
2020-02-27,IT_77,0,0,0,0,0,0,,,
2020-02-27,IT_78,0,0,0,0,0,0,,,
2020-02-27,IT_82,0,1,1,0,0,0,,,
2020-02-27,IT_88,0,0,0,0,0,0,,,
2020-02-27,IT_BZ,0,1,,0,0,,,,
2020-02-27,IT_TN,0,0,,0,0,,,,
2020-02-27,JP,,,150,,,20,,,
2020-02-27,JP_01,,,,,,,,,
2020-02-27,JP_13,,,,,,,,,
2020-02-27,JP_14,,,,,,,,,
2020-02-27,JP_17,,,,,,,,,
2020-02-27,JP_21,,,,,,,,,
2020-02-27,JP_23,,,,,,,,,
2020-02-27,JP_27,,,,,,,,,
2020-02-27,LU,,,,,,,,,
2020-02-27,NL,,,1,,,,,,
2020-02-27,NL_DR,0,0,,,,,,,
2020-02-27,NL_DR_0106,,,,,,,,,
2020-02-27,NL_DR_0109,,,,,,,,,
2020-02-27,NL_DR_0114,,,,,,,,,
2020-02-27,NL_DR_0118,,,,,,,,,
2020-02-27,NL_DR_0119,,,,,,,,,
2020-02-27,NL_DR_1680,,,,,,,,,
2020-02-27,NL_DR_1681,,,,,,,,,
2020-02-27,NL_DR_1690,,,,,,,,,
2020-02-27,NL_DR_1699,,,,,,,,,
2020-02-27,NL_DR_1701,,,,,,,,,
2020-02-27,NL_DR_1730,,,,,,,,,
2020-02-27,NL_DR_1731,,,,,,,,,
2020-02-27,NL_FL,0,0,,,,,,,
2020-02-27,NL_FL_0034,,,,,,,,,
2020-02-27,NL_FL_0050,,,,,,,,,
2020-02-27,NL_FL_0171,,,,,,,,,
2020-02-27,NL_FL_0184,,,,,,,,,
2020-02-27,NL_FL_0303,,,,,,,,,
2020-02-27,NL_FL_0995,,,,,,,,,
2020-02-27,NL_FR,0,0,,,,,,,
2020-02-27,NL_FR_0059,,,,,,,,,
2020-02-27,NL_FR_0060,,,,,,,,,
2020-02-27,NL_FR_0072,,,,,,,,,
2020-02-27,NL_FR_0074,,,,,,,,,
2020-02-27,NL_FR_0080,,,,,,,,,
2020-02-27,NL_FR_0085,,,,,,,,,
2020-02-27,NL_FR_0086,,,,,,,,,
2020-02-27,NL_FR_0088,,,,,,,,,
2020-02-27,NL_FR_0090,,,,,,,,,
2020-02-27,NL_FR_0093,,,,,,,,,
2020-02-27,NL_FR_0096,,,,,,,,,
2020-02-27,NL_FR_0098,,,,,,,,,
2020-02-27,NL_FR_0737,,,,,,,,,
2020-02-27,NL_FR_1891,,,,,,,,,
2020-02-27,NL_FR_1900,,,,,,,,,
2020-02-27,NL_FR_1940,,,,,,,,,
2020-02-27,NL_FR_1949,,,,,,,,,
2020-02-27,NL_FR_1970,,,,,,,,,
2020-02-27,NL_GE,0,0,,,,,,,
2020-02-27,NL_GE_0197,,,,,,,,,
2020-02-27,NL_GE_0200,,,,,,,,,
2020-02-27,NL_GE_0202,,,,,,,,,
2020-02-27,NL_GE_0203,,,,,,,,,
2020-02-27,NL_GE_0209,,,,,,,,,
2020-02-27,NL_GE_0213,,,,,,,,,
2020-02-27,NL_GE_0214,,,,,,,,,
2020-02-27,NL_GE_0216,,,,,,,,,
2020-02-27,NL_GE_0221,,,,,,,,,
2020-02-27,NL_GE_0222,,,,,,,,,
2020-02-27,NL_GE_0225,,,,,,,,,
2020-02-27,NL_GE_0226,,,,,,,,,
2020-02-27,NL_GE_0228,,,,,,,,,
2020-02-27,NL_GE_0230,,,,,,,,,
2020-02-27,NL_GE_0232,,,,,,,,,
2020-02-27,NL_GE_0233,,,,,,,,,
2020-02-27,NL_GE_0243,,,,,,,,,
2020-02-27,NL_GE_0244,,,,,,,,,
2020-02-27,NL_GE_0246,,,,,,,,,
2020-02-27,NL_GE_0252,,,,,,,,,
2020-02-27,NL_GE_0262,,,,,,,,,
2020-02-27,NL_GE_0263,,,,,,,,,
2020-02-27,NL_GE_0267,,,,,,,,,
2020-02-27,NL_GE_0268,,,,,,,,,
2020-02-27,NL_GE_0269,,,,,,,,,
2020-02-27,NL_GE_0273,,,,,,,,,
2020-02-27,NL_GE_0274,,,,,,,,,
2020-02-27,NL_GE_0275,,,,,,,,,
2020-02-27,NL_GE_0277,,,,,,,,,
2020-02-27,NL_GE_0279,,,,,,,,,
2020-02-27,NL_GE_0281,,,,,,,,,
2020-02-27,NL_GE_0285,,,,,,,,,
2020-02-27,NL_GE_0289,,,,,,,,,
2020-02-27,NL_GE_0293,,,,,,,,,
2020-02-27,NL_GE_0294,,,,,,,,,
2020-02-27,NL_GE_0296,,,,,,,,,
2020-02-27,NL_GE_0297,,,,,,,,,
2020-02-27,NL_GE_0299,,,,,,,,,
2020-02-27,NL_GE_0301,,,,,,,,,
2020-02-27,NL_GE_0302,,,,,,,,,
2020-02-27,NL_GE_0668,,,,,,,,,
2020-02-27,NL_GE_1509,,,,,,,,,
2020-02-27,NL_GE_1586,,,,,,,,,
2020-02-27,NL_GE_1705,,,,,,,,,
2020-02-27,NL_GE_1734,,,,,,,,,
2020-02-27,NL_GE_1740,,,,,,,,,
2020-02-27,NL_GE_1859,,,,,,,,,
2020-02-27,NL_GE_1876,,,,,,,,,
2020-02-27,NL_GE_1945,,,,,,,,,
2020-02-27,NL_GE_1955,,,,,,,,,
2020-02-27,NL_GE_1960,,,,,,,,,
2020-02-27,NL_GR,0,0,,,,,,,
2020-02-27,NL_GR_0003,,,,,,,,,
2020-02-27,NL_GR_0010,,,,,,,,,
2020-02-27,NL_GR_0014,,,,,,,,,
2020-02-27,NL_GR_0024,,,,,,,,,
2020-02-27,NL_GR_0037,,,,,,,,,
2020-02-27,NL_GR_0047,,,,,,,,,
2020-02-27,NL_GR_0765,,,,,,,,,
2020-02-27,NL_GR_1895,,,,,,,,,
2020-02-27,NL_GR_1950,,,,,,,,,
2020-02-27,NL_GR_1952,,,,,,,,,
2020-02-27,NL_GR_1966,,,,,,,,,
2020-02-27,NL_GR_1969,,,,,,,,,
2020-02-27,NL_LI,0,0,,,,,,,
2020-02-27,NL_LI_0882,,,,,,,,,
2020-02-27,NL_LI_0888,,,,,,,,,
2020-02-27,NL_LI_0889,,,,,,,,,
2020-02-27,NL_LI_0893,,,,,,,,,
2020-02-27,NL_LI_0899,,,,,,,,,
2020-02-27,NL_LI_0907,,,,,,,,,
2020-02-27,NL_LI_0917,,,,,,,,,
2020-02-27,NL_LI_0928,,,,,,,,,
2020-02-27,NL_LI_0935,,,,,,,,,
2020-02-27,NL_LI_0938,,,,,,,,,
2020-02-27,NL_LI_0944,,,,,,,,,
2020-02-27,NL_LI_0946,,,,,,,,,
2020-02-27,NL_LI_0957,,,,,,,,,
2020-02-27,NL_LI_0965,,,,,,,,,
2020-02-27,NL_LI_0971,,,,,,,,,
2020-02-27,NL_LI_0981,,,,,,,,,
2020-02-27,NL_LI_0983,,,,,,,,,
2020-02-27,NL_LI_0984,,,,,,,,,
2020-02-27,NL_LI_0986,,,,,,,,,
2020-02-27,NL_LI_0988,,,,,,,,,
2020-02-27,NL_LI_0994,,,,,,,,,
2020-02-27,NL_LI_1507,,,,,,,,,
2020-02-27,NL_LI_1640,,,,,,,,,
2020-02-27,NL_LI_1641,,,,,,,,,
2020-02-27,NL_LI_1669,,,,,,,,,
2020-02-27,NL_LI_1711,,,,,,,,,
2020-02-27,NL_LI_1729,,,,,,,,,
2020-02-27,NL_LI_1883,,,,,,,,,
2020-02-27,NL_LI_1894,,,,,,,,,
2020-02-27,NL_LI_1903,,,,,,,,,
2020-02-27,NL_LI_1954,,,,,,,,,
2020-02-27,NL_NB,0,0,,,,,,,
2020-02-27,NL_NB_0743,,,,,,,,,
2020-02-27,NL_NB_0744,,,,,,,,,
2020-02-27,NL_NB_0748,,,,,,,,,
2020-02-27,NL_NB_0753,,,,,,,,,
