wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-13,,,,,25,1,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,6.7222222,3,11,,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,,7,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-14,5,0,,,30,1,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,8.9444444,0,12,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,0,7,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-15,4,2,,,34,3,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,10.666667,7,14,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,0,7,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-16,8,0,,,42,3,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,9.9444444,4,13,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,1,8,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-17,7,4,,,49,7,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,10.055556,4,15,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,5,13,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-18,11,3,,,60,10,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,12.111111,6,16,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,4,17,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-19,12,3,,,72,13,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,10.722222,7,15,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,5,22,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-20,15,2,,,87,15,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,6.7222222,5,9,,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,1,23,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-21,8,3,,,95,18,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,5.5555556,2,9,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,1,24,,,,,,,
Q18655255,,NL,Netherlands,NB,North Brabant,1948,Meierijstad,NL,NLD,2,2020-03-22,24,1,,,119,19,,,,,,,,,,,,6838008,51.616944,5.5480556,,186,,,10000199999,41.060701,5.3888889,1,9,0,,416,1616,2030,2136,2311,2385,2560,2478,2364,2332,2688,2905,2843,2556,2290,2210,1570,2403,437,1698,2143,2225,2459,2626,2714,2569,2406,2333,2732,2967,2906,2593,2304,2133,1354,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80815,40040,40093,,,,,,,8340,9131,10285,9817,10085,11621,9743,7267,3075,769,0,24,,,,,,,
