date,key,new_confirmed_male,new_confirmed_female,total_confirmed_male,total_confirmed_female,new_deceased_male,new_deceased_female,total_deceased_male,total_deceased_female,new_recovered_male,new_recovered_female,total_recovered_male,total_recovered_female,new_tested_male,new_tested_female,total_tested_male,total_tested_female,new_hospitalized_male,new_hospitalized_female,total_hospitalized_male,total_hospitalized_female,current_hospitalized_male,current_hospitalized_female,new_intensive_care_male,new_intensive_care_female,total_intensive_care_male,total_intensive_care_female,current_intensive_care_male,current_intensive_care_female,new_ventilator_male,new_ventilator_female,total_ventilator_male,total_ventilator_female,current_ventilator_male,current_ventilator_female
2020-04-19,CO_11,62,57,776,800,1,3,45,35,9,8,244,237,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_11_11001,62,57,776,800,1,3,45,35,9,8,244,237,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_13,1,0,95,89,0,0,11,6,1,2,33,39,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_13_13001,1,0,88,84,0,0,10,5,1,2,29,37,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_15,0,0,16,16,0,0,1,0,4,1,6,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_15_15001,0,,3,4,0,,1,0,1,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_15_15798,0,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_15_15816,0,,8,4,0,,0,0,2,,3,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_17,0,,19,28,0,,1,1,1,,9,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_17_17001,0,,7,5,0,,0,0,1,,4,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_18,1,,2,0,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_18_18001,1,,2,0,0,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_19,,0,12,12,,0,0,3,,1,3,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_19_19001,,0,6,8,,0,0,1,,1,2,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_20,0,,22,11,0,,0,1,1,,20,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_20_20001,0,,21,10,0,,0,0,1,,19,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_23,2,,11,9,0,,1,1,0,,2,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_23_23001,1,,8,7,0,,1,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_23_23162,1,,2,0,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25,4,2,87,90,0,0,4,3,2,3,33,31,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25175,1,,11,13,0,,0,0,0,,3,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25662,,0,1,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25754,2,2,26,21,0,0,1,0,1,1,8,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25758,,0,1,2,,0,0,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25875,0,,2,2,0,,0,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_25_25899,1,,3,6,0,,0,1,0,,0,3,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_50,5,1,37,15,0,0,3,1,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_50_50001,5,1,36,14,0,0,3,1,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_52,,0,32,15,,0,6,0,,2,11,5,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_52_52356,,0,11,9,,0,3,0,,2,1,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_54,,0,30,29,,0,3,1,,1,9,15,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_54_54001,,0,25,27,,0,2,1,,1,8,14,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_63,,0,25,28,,0,1,1,,1,18,19,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_63_63001,,0,17,20,,0,1,0,,1,13,13,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_66,2,4,52,79,0,0,4,1,1,1,13,18,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_66_66001,1,3,37,50,0,0,4,0,0,0,8,14,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_66_66170,0,1,13,27,0,0,0,1,1,1,5,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_66_66682,1,,2,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_73,1,1,16,16,0,0,1,1,0,1,8,11,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_73_73001,1,1,13,15,0,0,0,1,0,1,8,11,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76,6,4,338,295,1,3,29,15,7,7,61,56,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76_76001,5,4,267,217,1,2,23,8,6,5,43,37,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76_76147,,0,1,8,,0,0,0,,1,1,5,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76_76520,,0,20,23,,1,1,3,,1,9,8,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76_76834,0,,6,7,0,,0,1,1,,2,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_76_76869,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_85,1,,3,7,0,,0,0,0,,1,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_85_85001,1,,3,7,0,,0,0,0,,1,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_88,0,,6,0,0,,0,0,1,,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_88_88001,0,,6,0,0,,0,0,1,,3,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_91,0,,1,3,1,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,CO_91_91001,0,,1,3,1,,1,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,FR,,,,,125,100,7153,4811,309,277,19656,16582,,,,,,,,,16160,14040,,,,,4115,1470,,,,,,
2020-04-19,FR_ARA,,,,,11,8,597,398,17,19,1940,1814,,,,,,,,,1551,1408,,,,,435,130,,,,,,
2020-04-19,FR_ARA_01,,,,,0,0,35,24,1,1,106,71,,,,,,,,,82,86,,,,,17,6,,,,,,
2020-04-19,FR_ARA_03,,,,,0,0,11,11,0,0,40,49,,,,,,,,,27,29,,,,,13,5,,,,,,
2020-04-19,FR_ARA_07,,,,,0,0,31,13,0,0,90,110,,,,,,,,,70,37,,,,,19,2,,,,,,
2020-04-19,FR_ARA_15,,,,,0,0,0,0,0,0,12,8,,,,,,,,,16,11,,,,,5,1,,,,,,
2020-04-19,FR_ARA_26,,,,,1,0,59,42,3,0,157,132,,,,,,,,,102,70,,,,,34,12,,,,,,
2020-04-19,FR_ARA_38,,,,,2,1,40,28,2,3,144,150,,,,,,,,,124,118,,,,,22,13,,,,,,
2020-04-19,FR_ARA_42,,,,,1,0,98,42,2,5,240,206,,,,,,,,,263,213,,,,,76,18,,,,,,
2020-04-19,FR_ARA_43,,,,,0,0,4,2,0,0,23,39,,,,,,,,,13,23,,,,,3,0,,,,,,
2020-04-19,FR_ARA_63,,,,,1,0,14,11,2,0,52,45,,,,,,,,,39,28,,,,,16,6,,,,,,
2020-04-19,FR_ARA_69,,,,,2,6,217,171,5,5,674,661,,,,,,,,,615,625,,,,,173,54,,,,,,
2020-04-19,FR_ARA_73,,,,,0,0,22,10,0,4,123,134,,,,,,,,,48,42,,,,,13,4,,,,,,
2020-04-19,FR_ARA_74,,,,,4,1,66,44,2,1,279,209,,,,,,,,,152,126,,,,,44,9,,,,,,
2020-04-19,FR_BFC,,,,,7,6,381,275,25,26,922,908,,,,,,,,,652,665,,,,,175,61,,,,,,
2020-04-19,FR_BFC_21,,,,,3,3,99,66,19,12,227,269,,,,,,,,,168,197,,,,,40,26,,,,,,
2020-04-19,FR_BFC_25,,,,,0,1,56,37,2,4,175,162,,,,,,,,,107,79,,,,,39,12,,,,,,
2020-04-19,FR_BFC_39,,,,,0,0,18,19,1,2,47,50,,,,,,,,,52,82,,,,,10,3,,,,,,
2020-04-19,FR_BFC_58,,,,,1,0,9,6,0,0,9,19,,,,,,,,,21,38,,,,,7,4,,,,,,
2020-04-19,FR_BFC_70,,,,,0,0,36,22,0,0,70,59,,,,,,,,,50,45,,,,,11,6,,,,,,
2020-04-19,FR_BFC_71,,,,,3,1,62,58,1,7,149,173,,,,,,,,,104,98,,,,,26,4,,,,,,
2020-04-19,FR_BFC_89,,,,,0,1,23,15,1,0,62,51,,,,,,,,,51,43,,,,,18,1,,,,,,
2020-04-19,FR_BFC_90,,,,,0,0,78,52,1,1,183,125,,,,,,,,,99,83,,,,,24,5,,,,,,
2020-04-19,FR_BRE,,,,,1,3,110,74,7,5,356,280,,,,,,,,,263,194,,,,,65,19,,,,,,
2020-04-19,FR_BRE_22,,,,,0,0,14,9,4,1,45,45,,,,,,,,,31,34,,,,,5,2,,,,,,
2020-04-19,FR_BRE_29,,,,,0,0,19,10,2,0,60,44,,,,,,,,,60,41,,,,,19,7,,,,,,
2020-04-19,FR_BRE_35,,,,,0,3,31,28,2,4,123,85,,,,,,,,,101,72,,,,,20,6,,,,,,
2020-04-19,FR_BRE_56,,,,,1,0,46,27,-1,0,128,106,,,,,,,,,71,47,,,,,21,4,,,,,,
2020-04-19,FR_COR,,,,,0,2,28,16,1,3,72,78,,,,,,,,,34,41,,,,,9,3,,,,,,
2020-04-19,FR_COR_2A,,,,,0,2,25,14,0,2,31,39,,,,,,,,,27,37,,,,,8,2,,,,,,
2020-04-19,FR_COR_2B,,,,,0,0,3,2,1,1,41,39,,,,,,,,,7,4,,,,,1,1,,,,,,
2020-04-19,FR_CVL,,,,,3,5,175,108,7,7,447,407,,,,,,,,,481,476,,,,,129,38,,,,,,
2020-04-19,FR_CVL_18,,,,,1,0,24,18,0,1,26,23,,,,,,,,,39,43,,,,,4,0,,,,,,
2020-04-19,FR_CVL_28,,,,,1,0,35,27,0,3,118,104,,,,,,,,,112,136,,,,,18,4,,,,,,
2020-04-19,FR_CVL_36,,,,,1,2,27,17,0,0,17,21,,,,,,,,,46,50,,,,,4,5,,,,,,
2020-04-19,FR_CVL_37,,,,,0,1,33,16,4,1,84,71,,,,,,,,,86,81,,,,,33,8,,,,,,
2020-04-19,FR_CVL_41,,,,,0,0,22,9,0,0,42,36,,,,,,,,,58,51,,,,,12,5,,,,,,
2020-04-19,FR_CVL_45,,,,,0,2,34,21,3,2,160,152,,,,,,,,,140,115,,,,,58,16,,,,,,
2020-04-19,FR_GES,,,,,21,19,1444,1002,40,40,3215,2880,,,,,,,,,2402,2167,,,,,511,226,,,,,,
2020-04-19,FR_GES_08,,,,,1,2,17,18,2,0,49,45,,,,,,,,,33,33,,,,,10,6,,,,,,
2020-04-19,FR_GES_10,,,,,1,0,49,26,0,0,135,108,,,,,,,,,144,123,,,,,20,7,,,,,,
2020-04-19,FR_GES_51,,,,,0,0,106,67,1,1,253,290,,,,,,,,,192,154,,,,,37,12,,,,,,
2020-04-19,FR_GES_52,,,,,1,0,22,27,0,1,64,46,,,,,,,,,40,46,,,,,11,12,,,,,,
2020-04-19,FR_GES_54,,,,,4,1,133,90,3,3,267,273,,,,,,,,,224,206,,,,,80,27,,,,,,
2020-04-19,FR_GES_55,,,,,0,2,38,30,1,1,119,112,,,,,,,,,84,70,,,,,16,2,,,,,,
2020-04-19,FR_GES_57,,,,,4,5,324,241,7,12,579,552,,,,,,,,,514,487,,,,,102,46,,,,,,
2020-04-19,FR_GES_67,,,,,1,4,249,177,8,6,737,582,,,,,,,,,539,460,,,,,140,65,,,,,,
2020-04-19,FR_GES_68,,,,,1,1,387,242,16,15,836,719,,,,,,,,,503,450,,,,,79,40,,,,,,
2020-04-19,FR_GES_88,,,,,8,4,119,84,2,1,176,153,,,,,,,,,129,138,,,,,16,9,,,,,,
2020-04-19,FR_GF,,,,,0,0,0,0,2,4,28,28,,,,,,,,,4,6,,,,,2,2,,,,,,
2020-04-19,FR_GUA,,,,,0,0,10,12,0,0,56,66,,,,,,,,,48,20,,,,,24,10,,,,,,
2020-04-19,FR_HDF,,,,,8,8,629,457,19,24,1429,1336,,,,,,,,,1259,1257,,,,,346,124,,,,,,
2020-04-19,FR_HDF_02,,,,,1,0,100,67,0,1,158,196,,,,,,,,,143,130,,,,,27,14,,,,,,
2020-04-19,FR_HDF_59,,,,,3,2,192,165,9,7,514,454,,,,,,,,,475,445,,,,,168,62,,,,,,
2020-04-19,FR_HDF_60,,,,,2,2,155,109,4,7,298,254,,,,,,,,,238,263,,,,,48,16,,,,,,
2020-04-19,FR_HDF_62,,,,,1,2,90,61,3,8,270,263,,,,,,,,,246,223,,,,,62,19,,,,,,
2020-04-19,FR_HDF_80,,,,,1,2,92,55,3,1,189,169,,,,,,,,,157,196,,,,,41,13,,,,,,
2020-04-19,FR_IDF,,,,,59,33,2889,1824,120,88,7456,5210,,,,,,,,,6757,5597,,,,,1640,592,,,,,,
2020-04-19,FR_IDF_75,,,,,22,11,760,423,53,37,1791,1201,,,,,,,,,1665,1248,,,,,487,171,,,,,,
2020-04-19,FR_IDF_77,,,,,9,2,214,148,12,13,737,522,,,,,,,,,424,343,,,,,120,49,,,,,,
2020-04-19,FR_IDF_78,,,,,0,0,200,131,2,7,632,476,,,,,,,,,473,412,,,,,104,33,,,,,,
2020-04-19,FR_IDF_91,,,,,3,4,187,123,3,1,501,322,,,,,,,,,593,579,,,,,122,54,,,,,,
2020-04-19,FR_IDF_92,,,,,3,3,387,277,7,11,1168,844,,,,,,,,,1101,869,,,,,297,91,,,,,,
2020-04-19,FR_IDF_93,,,,,8,4,431,255,30,10,949,621,,,,,,,,,821,730,,,,,159,58,,,,,,
2020-04-19,FR_IDF_94,,,,,6,4,413,303,6,4,884,662,,,,,,,,,1163,1028,,,,,240,92,,,,,,
2020-04-19,FR_IDF_95,,,,,8,5,297,164,7,5,794,562,,,,,,,,,517,388,,,,,111,44,,,,,,
2020-04-19,FR_LRE,,,,,0,0,0,0,0,2,82,98,,,,,,,,,26,8,,,,,4,0,,,,,,
2020-04-19,FR_MAY,,,,,2,0,10,0,2,2,50,36,,,,,,,,,38,12,,,,,8,0,,,,,,
2020-04-19,FR_MQ,,,,,0,0,10,4,0,0,62,58,,,,,,,,,48,26,,,,,22,4,,,,,,
2020-04-19,FR_NAQ,,,,,5,1,142,104,5,9,545,513,,,,,,,,,461,360,,,,,139,54,,,,,,
2020-04-19,FR_NAQ_16,,,,,0,0,6,3,0,0,20,14,,,,,,,,,6,6,,,,,2,0,,,,,,
2020-04-19,FR_NAQ_17,,,,,1,0,18,11,0,0,39,32,,,,,,,,,52,32,,,,,17,2,,,,,,
2020-04-19,FR_NAQ_19,,,,,0,0,18,2,0,0,25,22,,,,,,,,,39,26,,,,,8,2,,,,,,
2020-04-19,FR_NAQ_23,,,,,0,0,3,2,0,0,7,5,,,,,,,,,16,16,,,,,7,5,,,,,,
2020-04-19,FR_NAQ_24,,,,,0,1,2,4,0,1,23,17,,,,,,,,,29,24,,,,,3,3,,,,,,
2020-04-19,FR_NAQ_33,,,,,2,0,42,46,4,5,248,244,,,,,,,,,162,131,,,,,62,26,,,,,,
2020-04-19,FR_NAQ_40,,,,,0,0,6,4,0,0,20,15,,,,,,,,,18,12,,,,,4,2,,,,,,
2020-04-19,FR_NAQ_47,,,,,0,0,5,0,0,1,17,15,,,,,,,,,18,15,,,,,4,0,,,,,,
2020-04-19,FR_NAQ_64,,,,,0,0,14,6,1,0,67,58,,,,,,,,,39,39,,,,,10,3,,,,,,
2020-04-19,FR_NAQ_79,,,,,1,0,8,5,0,0,12,18,,,,,,,,,19,15,,,,,2,3,,,,,,
2020-04-19,FR_NAQ_86,,,,,0,0,12,12,0,0,34,37,,,,,,,,,35,15,,,,,13,4,,,,,,
2020-04-19,FR_NAQ_87,,,,,1,0,8,9,0,2,33,36,,,,,,,,,28,29,,,,,7,4,,,,,,
2020-04-19,FR_NOR,,,,,1,6,173,99,10,5,386,413,,,,,,,,,353,306,,,,,111,37,,,,,,
2020-04-19,FR_NOR_14,,,,,0,1,36,14,1,0,79,54,,,,,,,,,66,78,,,,,26,10,,,,,,
2020-04-19,FR_NOR_27,,,,,0,0,28,22,0,0,33,35,,,,,,,,,44,51,,,,,6,0,,,,,,
2020-04-19,FR_NOR_50,,,,,0,0,14,16,0,0,35,32,,,,,,,,,48,28,,,,,14,2,,,,,,
2020-04-19,FR_NOR_61,,,,,0,1,16,8,0,0,46,81,,,,,,,,,44,26,,,,,11,2,,,,,,
2020-04-19,FR_NOR_76,,,,,1,4,79,39,9,5,193,211,,,,,,,,,151,123,,,,,54,23,,,,,,
2020-04-19,FR_OCC,,,,,2,1,171,124,6,5,847,833,,,,,,,,,474,391,,,,,191,52,,,,,,
2020-04-19,FR_OCC_09,,,,,0,0,1,1,1,0,12,7,,,,,,,,,4,7,,,,,1,1,,,,,,
2020-04-19,FR_OCC_11,,,,,0,0,31,11,0,0,69,57,,,,,,,,,36,34,,,,,8,1,,,,,,
2020-04-19,FR_OCC_12,,,,,0,0,10,9,0,2,37,34,,,,,,,,,27,37,,,,,3,1,,,,,,
2020-04-19,FR_OCC_30,,,,,0,0,18,13,0,0,77,59,,,,,,,,,63,55,,,,,27,10,,,,,,
2020-04-19,FR_OCC_31,,,,,2,0,24,12,4,2,187,166,,,,,,,,,133,58,,,,,76,13,,,,,,
2020-04-19,FR_OCC_32,,,,,0,0,7,4,0,0,16,7,,,,,,,,,24,21,,,,,2,1,,,,,,
2020-04-19,FR_OCC_34,,,,,0,0,52,38,0,-1,227,233,,,,,,,,,86,83,,,,,36,12,,,,,,
2020-04-19,FR_OCC_46,,,,,0,1,2,6,1,1,34,58,,,,,,,,,11,12,,,,,4,3,,,,,,
2020-04-19,FR_OCC_48,,,,,0,0,0,0,0,0,8,4,,,,,,,,,2,3,,,,,1,0,,,,,,
2020-04-19,FR_OCC_65,,,,,0,0,5,9,0,1,38,30,,,,,,,,,34,43,,,,,3,1,,,,,,
2020-04-19,FR_OCC_66,,,,,0,0,11,13,0,0,96,140,,,,,,,,,23,10,,,,,12,3,,,,,,
2020-04-19,FR_OCC_81,,,,,0,0,7,8,0,0,31,27,,,,,,,,,20,24,,,,,11,4,,,,,,
2020-04-19,FR_OCC_82,,,,,0,0,3,0,0,0,15,11,,,,,,,,,11,4,,,,,7,2,,,,,,
2020-04-19,FR_PAC,,,,,4,3,253,211,46,38,1405,1318,,,,,,,,,981,774,,,,,243,96,,,,,,
2020-04-19,FR_PAC_04,,,,,0,0,5,1,1,1,34,44,,,,,,,,,14,23,,,,,1,2,,,,,,
2020-04-19,FR_PAC_05,,,,,0,0,2,4,0,0,50,35,,,,,,,,,18,20,,,,,6,3,,,,,,
2020-04-19,FR_PAC_06,,,,,1,0,54,42,0,0,157,162,,,,,,,,,143,125,,,,,37,12,,,,,,
2020-04-19,FR_PAC_13,,,,,2,2,131,117,43,35,842,803,,,,,,,,,587,452,,,,,153,62,,,,,,
2020-04-19,FR_PAC_83,,,,,0,1,46,37,2,2,251,204,,,,,,,,,182,125,,,,,33,13,,,,,,
2020-04-19,FR_PAC_84,,,,,1,0,15,10,0,0,71,70,,,,,,,,,37,29,,,,,13,4,,,,,,
2020-04-19,FR_PDL,,,,,2,5,146,111,4,4,497,449,,,,,,,,,410,368,,,,,91,30,,,,,,
2020-04-19,FR_PDL_44,,,,,2,1,53,41,1,0,164,129,,,,,,,,,139,142,,,,,37,8,,,,,,
2020-04-19,FR_PDL_49,,,,,0,2,42,33,2,2,148,162,,,,,,,,,120,78,,,,,29,9,,,,,,
2020-04-19,FR_PDL_53,,,,,0,0,13,13,0,1,30,27,,,,,,,,,40,51,,,,,7,3,,,,,,
2020-04-19,FR_PDL_72,,,,,0,2,21,17,0,1,95,86,,,,,,,,,75,65,,,,,9,5,,,,,,
2020-04-19,FR_PDL_85,,,,,0,0,17,7,1,0,60,45,,,,,,,,,36,32,,,,,9,5,,,,,,
2020-04-19,PH_00,19,19,2645,2335,3,3,347,189,25,16,380,320,,,,,6,8,1328,1022,,,,,,,,,,,,,,
2020-04-19,PH_01_LUN,0,,5,8,0,,2,1,1,,2,5,,,,,0,,4,6,,,,,,,,,,,,,,
2020-04-19,PH_02_NUV,0,,3,2,0,,1,0,1,,2,1,,,,,0,,3,2,,,,,,,,,,,,,,
2020-04-19,PH_03_BAN,3,,42,44,0,,2,0,1,,4,1,,,,,0,,27,25,,,,,,,,,,,,,,
2020-04-19,PH_03_BUL,,1,62,61,,0,10,6,,0,5,5,,,,,,1,35,33,,,,,,,,,,,,,,
2020-04-19,PH_03_PAM,0,,38,27,0,,4,1,1,,8,1,,,,,0,,30,16,,,,,,,,,,,,,,
2020-04-19,PH_03_ZMB,,1,13,12,,0,1,0,,0,2,0,,,,,,1,11,12,,,,,,,,,,,,,,
2020-04-19,PH_05_ALB,0,,9,10,1,,1,0,0,,5,3,,,,,0,,7,5,,,,,,,,,,,,,,
2020-04-19,PH_05_CAS,,1,1,5,,0,1,0,,0,0,2,,,,,,1,1,4,,,,,,,,,,,,,,
2020-04-19,PH_06_ILI,0,0,12,11,0,0,4,1,1,1,3,4,,,,,0,0,7,4,,,,,,,,,,,,,,
2020-04-19,PH_07_CEB,2,1,63,62,0,0,5,2,0,0,10,8,,,,,1,1,20,14,,,,,,,,,,,,,,
2020-04-19,PH_08_LEY,,1,0,2,,0,0,0,,0,0,0,,,,,,0,0,1,,,,,,,,,,,,,,
2020-04-19,PH_14_SLU,0,,1,0,1,,1,0,0,,0,0,,,,,0,,0,0,,,,,,,,,,,,,,
2020-04-19,PH_40_BTG,,0,50,39,,0,8,6,,1,9,11,,,,,,0,31,22,,,,,,,,,,,,,,
2020-04-19,PH_40_LAG,0,1,175,161,1,1,13,3,0,0,20,5,,,,,0,0,61,60,,,,,,,,,,,,,,
2020-04-19,PH_40_QUE,1,2,31,33,0,0,3,2,0,0,3,0,,,,,0,0,21,22,,,,,,,,,,,,,,
2020-04-19,PH_41_MDR,,1,6,3,,0,1,0,,0,0,1,,,,,,1,6,3,,,,,,,,,,,,,,
2020-04-20,CO,99,83,2019,1955,7,2,137,82,36,48,643,679,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05,5,6,182,180,0,0,1,2,7,3,74,86,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05_05001,3,3,109,117,0,0,1,1,4,2,37,57,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05_05034,,0,0,1,,0,0,0,,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05_05088,1,3,21,17,0,0,0,1,1,0,10,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05_05129,0,,2,1,0,,0,0,2,,2,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_05_05212,1,,3,2,0,,0,0,0,,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_08,0,3,58,54,1,0,6,1,1,0,22,29,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_08_08001,0,1,39,40,1,0,4,0,1,0,16,20,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_08_08758,,2,11,10,,0,2,1,,0,3,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_11,46,33,822,833,2,1,47,36,15,25,259,262,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_11_11001,46,33,822,833,2,1,47,36,15,25,259,262,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_13,7,4,102,93,1,0,12,6,0,5,33,44,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_13_13001,5,4,93,88,1,0,11,5,0,5,29,42,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_13_13052,1,,2,1,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_13_13836,1,,6,3,0,,1,0,0,,4,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_15,1,,17,16,0,,1,0,0,,6,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_15_15047,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_17,1,1,20,29,0,0,1,1,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_17_17380,1,1,9,18,0,0,1,1,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_20,1,1,23,12,0,0,0,1,0,0,20,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_20_20001,1,1,22,11,0,0,0,0,0,0,19,9,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25,3,4,90,94,0,0,4,3,1,3,34,34,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25_25245,1,,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25_25513,,0,5,6,,0,0,0,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25_25754,1,4,27,25,0,0,1,0,0,1,8,7,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25_25843,,0,0,2,,0,0,0,,1,0,2,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_25_25899,1,,4,6,0,,0,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_41,0,1,38,41,0,0,2,3,3,0,16,20,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_41_41001,0,,30,30,0,,1,2,3,,13,17,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_41_41016,,1,0,1,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_44,,0,1,1,,1,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_44_44001,,0,1,1,,1,0,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_47,3,2,52,41,0,0,8,4,0,1,14,13,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_47_47001,2,1,36,38,0,0,6,4,0,1,10,12,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_47_47189,1,1,14,2,0,0,0,0,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_50,3,1,40,16,0,0,3,1,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_50_50001,3,,39,14,0,,3,1,0,,4,6,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_50_50606,,1,0,2,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_52,3,2,35,17,0,0,6,0,0,0,11,5,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_52_52356,3,1,14,10,0,0,3,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,CO_52_52835,,1,6,2,,0,1,0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,
