key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-13,,,,,1,0,,,,,,2,17,34,-20,-5,3,936313,39,-76.6,,1523,,,99999913752,9.6477282,14.277778,8.654321,22.450617,0.94342857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-14,0,0,,,1,0,,,,,,-11,8,52,-20,-4,3,936313,39,-76.6,,1523,,,99999913752,9.6477282,11.475309,7.5432099,17.388889,0.56444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-15,1,0,,,2,0,,,,,,-15,-4,26,-27,-11,5,936313,39,-76.6,,1523,,,99999913752,9.6477282,7.1111111,4.3641975,11.277778,0.85725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-16,0,0,,,2,0,,,,,,-6,14,17,-32,-25,10,936313,39,-76.6,,1523,,,99999913752,9.6477282,6.6419753,2.7901235,11.308642,0.42333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-17,1,0,,,3,0,,,,,,-23,1,57,-37,-32,13,936313,39,-76.6,,1523,,,99999913752,9.6477282,8.6419753,5.5740741,14.660494,0.03175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-18,1,0,,,4,0,,,,,,-27,-6,47,-46,-38,16,936313,39,-76.6,,1523,,,99999913752,9.6477282,9.9444444,5.4320988,14.580247,0.028222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-19,1,0,,,5,0,,,,,,-28,-5,48,-56,-39,18,936313,39,-76.6,,1523,,,99999913752,9.6477282,11.296296,7.845679,16.395062,4.54025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-20,5,0,,,10,0,,,,,,-30,-4,45,-60,-41,19,936313,39,-76.6,,1523,,,99999913752,9.6477282,17.969136,10.635802,26.981481,1.61925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-21,6,0,,,16,0,,,,,,-42,-9,35,-56,-29,12,936313,39,-76.6,,1523,,,99999913752,9.6477282,13.820988,8.5617284,25.061728,0.34925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
US_MD_24003,Q488701,geoId/24003,US,United States of America,MD,Maryland,24003,Anne Arundel County,US,USA,2,2020-03-22,3,0,,,19,0,,,,,,-44,-20,37,-67,-36,11,936313,39,-76.6,,1523,,,99999913752,9.6477282,6.9444444,3.382716,10.067901,0.084666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564195,290141,298832,,,,,,,70868,70243,79768,80153,79907,79382,71576,38419,14926,3731,,,,,,,,,
