match_string,date,confirmed,deceased,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
BA-C,2020-04-17,880,38,17,880,1,38,AR,,ba-c,AR_C
BA-C,2020-04-18,905,48,25,905,10,48,AR,,ba-c,AR_C
BA-C,2020-04-19,919,49,14,919,1,49,AR,,ba-c,AR_C
BA-C,2020-04-20,954,50,35,954,1,50,AR,,ba-c,AR_C
BA-C,2020-04-21,1001,50,47,1001,0,50,AR,,ba-c,AR_C
BA-C,2020-04-22,1044,58,43,1044,8,58,AR,,ba-c,AR_C
BA-C,2020-04-23,1095,59,51,1095,1,59,AR,,ba-c,AR_C
BA-C,2020-04-24,1202,63,107,1202,4,63,AR,,ba-c,AR_C
BA-C,2020-04-25,1260,69,58,1260,6,69,AR,,ba-c,AR_C
BA-C,2020-04-26,1303,69,43,1303,0,69,AR,,ba-c,AR_C
BA-C,2020-04-27,1347,73,44,1347,4,73,AR,,ba-c,AR_C
BA-C,2020-04-28,1423,73,76,1423,0,73,AR,,ba-c,AR_C
BA-C,2020-04-29,1525,79,102,1525,6,79,AR,,ba-c,AR_C
BA-C,2020-04-30,1565,81,40,1565,2,81,AR,,ba-c,AR_C
BA-C,2020-05-01,1614,86,49,1614,5,86,AR,,ba-c,AR_C
BA-C,2020-05-02,1673,93,59,1673,7,93,AR,,ba-c,AR_C
BA-C,2020-05-03,1721,94,48,1721,1,94,AR,,ba-c,AR_C
BA-C,2020-05-04,1766,100,45,1766,6,100,AR,,ba-c,AR_C
BA-C,2020-05-05,1862,102,96,1862,2,102,AR,,ba-c,AR_C
BA-C,2020-05-06,1961,104,99,1961,2,104,AR,,ba-c,AR_C
BA-C,2020-05-07,2081,106,120,2081,2,106,AR,,ba-c,AR_C
BA-C,2020-05-08,2211,113,130,2211,7,113,AR,,ba-c,AR_C
BA-C,2020-05-09,2329,116,118,2329,3,116,AR,,ba-c,AR_C
BA-C,2020-05-10,2522,119,193,2522,3,119,AR,,ba-c,AR_C
BA-C,2020-05-11,2701,123,179,2701,4,123,AR,,ba-c,AR_C
BA-C,2020-05-12,2871,126,170,2871,3,126,AR,,ba-c,AR_C
BA-C,2020-05-13,3087,132,216,3087,6,132,AR,,ba-c,AR_C
BA-C,2020-05-14,3239,142,152,3239,10,142,AR,,ba-c,AR_C
BA-C,2020-05-15,3495,142,256,3495,0,142,AR,,ba-c,AR_C
BA-C,2020-05-16,3706,147,211,3706,5,147,AR,,ba-c,AR_C
BA-C,2020-05-17,3928,150,222,3928,3,150,AR,,ba-c,AR_C
BA-C,2020-05-18,4130,155,202,4130,5,155,AR,,ba-c,AR_C
BA-C,2020-05-19,4404,160,274,4404,5,160,AR,,ba-c,AR_C
BA-C,2020-05-20,4718,162,314,4718,2,162,AR,,ba-c,AR_C
BA-C,2020-05-21,5200,168,482,5200,6,168,AR,,ba-c,AR_C
BA-C,2020-05-22,5677,180,477,5677,12,180,AR,,ba-c,AR_C
BA-C,2020-05-23,6146,185,469,6146,5,185,AR,,ba-c,AR_C
BA-C,2020-05-24,6660,189,514,6660,4,189,AR,,ba-c,AR_C
BA-C,2020-05-25,7153,196,493,7153,7,196,AR,,ba-c,AR_C
BA-C,2020-05-26,7474,204,321,7474,8,204,AR,,ba-c,AR_C
BA-C,2020-05-27,7936,211,462,7936,7,211,AR,,ba-c,AR_C
BA-C,2020-05-28,8429,212,493,8429,1,212,AR,,ba-c,AR_C
BA-C,2020-05-29,8887,219,458,8887,7,219,AR,,ba-c,AR_C
BA-C,2020-05-30,9392,221,505,9392,2,221,AR,,ba-c,AR_C
BA-C,2020-05-31,9786,228,394,9786,7,228,AR,,ba-c,AR_C
BA-C,2020-06-01,9786,228,0,9786,0,228,AR,,ba-c,AR_C
BA-C,2020-06-02,10633,240,847,10633,12,240,AR,,ba-c,AR_C
BA-C,2020-06-03,11225,246,592,11225,6,246,AR,,ba-c,AR_C
BA-C,2020-06-04,11759,259,534,11759,13,259,AR,,ba-c,AR_C
BA-C,2020-06-05,12292,278,533,12292,19,278,AR,,ba-c,AR_C
BA-C,2020-06-06,12812,292,520,12812,14,292,AR,,ba-c,AR_C
BA-C,2020-06-07,13263,297,451,13263,5,297,AR,,ba-c,AR_C
BA-C,2020-06-08,13806,310,543,13806,13,310,AR,,ba-c,AR_C
BA-C,2020-06-09,14501,324,695,14501,14,324,AR,,ba-c,AR_C
BA-C,2020-06-10,15224,341,723,15224,17,341,AR,,ba-c,AR_C
BA-C,2020-06-11,15934,354,710,15934,13,354,AR,,ba-c,AR_C
BA-C,2020-06-12,16668,361,734,16668,7,361,AR,,ba-c,AR_C
BA-C,2020-06-13,17397,370,729,17397,9,370,AR,,ba-c,AR_C
BA-C,2020-06-14,18157,375,760,18157,5,375,AR,,ba-c,AR_C
BA-C,2020-06-15,18926,384,769,18926,9,384,AR,,ba-c,AR_C
BA-C,2020-06-16,19611,396,685,19611,12,396,AR,,ba-c,AR_C
BA-C,2020-06-17,20318,422,707,20318,26,422,AR,,ba-c,AR_C
BA-C,2020-06-18,21277,439,959,21277,17,439,AR,,ba-c,AR_C
BA-C,2020-06-19,22421,458,1144,22421,19,458,AR,,ba-c,AR_C
BA-C,2020-06-20,23135,466,714,23135,8,466,AR,,ba-c,AR_C
BA-C,2020-06-21,24034,477,899,24034,11,477,AR,,ba-c,AR_C
BA-C,2020-06-22,25310,496,1276,25310,19,496,AR,,ba-c,AR_C
BA-C,2020-06-23,26382,516,1072,26382,20,516,AR,,ba-c,AR_C
BA-C,2020-06-24,27859,531,1477,27859,15,531,AR,,ba-c,AR_C
BA-C,2020-06-25,29164,548,1305,29164,17,548,AR,,ba-c,AR_C
BA-C,2020-06-26,30521,562,1357,30521,14,562,AR,,ba-c,AR_C
BA-P,2020-03-06,1,,1,1,0,0,AR,,ba-p,AR_B
BA-P,2020-03-07,1,,0,1,0,0,AR,,ba-p,AR_B
BA-P,2020-03-08,2,,1,2,0,0,AR,,ba-p,AR_B
BA-P,2020-03-09,2,,0,2,0,0,AR,,ba-p,AR_B
BA-P,2020-03-10,3,,1,3,0,0,AR,,ba-p,AR_B
BA-P,2020-03-11,4,,1,4,0,0,AR,,ba-p,AR_B
BA-P,2020-03-12,8,,4,8,0,0,AR,,ba-p,AR_B
BA-P,2020-03-13,9,,1,9,0,0,AR,,ba-p,AR_B
BA-P,2020-03-14,11,,2,11,0,0,AR,,ba-p,AR_B
BA-P,2020-03-15,12,,1,12,0,0,AR,,ba-p,AR_B
BA-P,2020-03-16,16,,4,16,0,0,AR,,ba-p,AR_B
BA-P,2020-03-17,17,,1,17,0,0,AR,,ba-p,AR_B
BA-P,2020-03-18,23,,6,23,0,0,AR,,ba-p,AR_B
BA-P,2020-03-19,38,,15,38,0,0,AR,,ba-p,AR_B
BA-P,2020-03-20,49,,11,49,0,0,AR,,ba-p,AR_B
BA-P,2020-03-21,64,1,15,64,1,1,AR,,ba-p,AR_B
BA-P,2020-03-22,72,1,8,72,0,1,AR,,ba-p,AR_B
BA-P,2020-03-23,77,1,5,77,0,1,AR,,ba-p,AR_B
BA-P,2020-03-24,107,2,30,107,1,2,AR,,ba-p,AR_B
BA-P,2020-03-25,137,2,30,137,0,2,AR,,ba-p,AR_B
BA-P,2020-03-26,164,4,27,164,2,4,AR,,ba-p,AR_B
BA-P,2020-03-27,193,4,29,193,0,4,AR,,ba-p,AR_B
BA-P,2020-03-28,201,7,8,201,3,7,AR,,ba-p,AR_B
BA-P,2020-03-29,217,8,16,217,1,8,AR,,ba-p,AR_B
BA-P,2020-03-30,253,8,36,253,0,8,AR,,ba-p,AR_B
BA-P,2020-03-31,270,9,17,270,1,9,AR,,ba-p,AR_B
BA-P,2020-04-01,280,11,10,280,2,11,AR,,ba-p,AR_B
BA-P,2020-04-02,316,13,36,316,2,13,AR,,ba-p,AR_B
BA-P,2020-04-03,338,16,22,338,3,16,AR,,ba-p,AR_B
BA-P,2020-04-04,364,17,26,364,1,17,AR,,ba-p,AR_B
BA-P,2020-04-05,397,18,33,397,1,18,AR,,ba-p,AR_B
BA-P,2020-04-06,409,20,12,409,2,20,AR,,ba-p,AR_B
BA-P,2020-04-07,443,24,34,443,4,24,AR,,ba-p,AR_B
BA-P,2020-04-08,460,25,17,460,1,25,AR,,ba-p,AR_B
BA-P,2020-04-09,488,32,28,488,7,32,AR,,ba-p,AR_B
BA-P,2020-04-10,507,33,19,507,1,33,AR,,ba-p,AR_B
BA-P,2020-04-11,544,37,37,544,4,37,AR,,ba-p,AR_B
BA-P,2020-04-12,586,40,42,586,3,40,AR,,ba-p,AR_B
BA-P,2020-04-13,601,41,15,601,1,41,AR,,ba-p,AR_B
BA-P,2020-04-14,667,43,66,667,2,43,AR,,ba-p,AR_B
BA-P,2020-04-15,729,44,62,729,1,44,AR,,ba-p,AR_B
BA-P,2020-04-16,759,49,30,759,5,49,AR,,ba-p,AR_B
BA-P,2020-04-17,794,52,35,794,3,52,AR,,ba-p,AR_B
BA-P,2020-04-18,825,54,31,825,2,54,AR,,ba-p,AR_B
BA-P,2020-04-19,873,55,48,873,1,55,AR,,ba-p,AR_B
BA-P,2020-04-20,915,55,42,915,0,55,AR,,ba-p,AR_B
BA-P,2020-04-21,975,59,60,975,4,59,AR,,ba-p,AR_B
BA-P,2020-04-22,1036,64,61,1036,5,64,AR,,ba-p,AR_B
BA-P,2020-04-23,1120,68,84,1120,4,68,AR,,ba-p,AR_B
BA-P,2020-04-24,1181,72,61,1181,4,72,AR,,ba-p,AR_B
BA-P,2020-04-25,1275,74,94,1275,2,74,AR,,ba-p,AR_B
BA-P,2020-04-26,1331,76,56,1331,2,76,AR,,ba-p,AR_B
BA-P,2020-04-27,1381,77,50,1381,1,77,AR,,ba-p,AR_B
BA-P,2020-04-28,1429,83,48,1429,6,83,AR,,ba-p,AR_B
BA-P,2020-04-29,1532,85,103,1532,2,85,AR,,ba-p,AR_B
BA-P,2020-04-30,1598,87,66,1598,2,87,AR,,ba-p,AR_B
BA-P,2020-05-01,1632,90,34,1632,3,90,AR,,ba-p,AR_B
BA-P,2020-05-02,1677,92,45,1677,2,92,AR,,ba-p,AR_B
BA-P,2020-05-03,1715,95,38,1715,3,95,AR,,ba-p,AR_B
BA-P,2020-05-04,1753,102,38,1753,7,102,AR,,ba-p,AR_B
BA-P,2020-05-05,1811,103,58,1811,1,103,AR,,ba-p,AR_B
BA-P,2020-05-06,1874,108,63,1874,5,108,AR,,ba-p,AR_B
BA-P,2020-05-07,1924,114,50,1924,6,114,AR,,ba-p,AR_B
BA-P,2020-05-08,2001,122,77,2001,8,122,AR,,ba-p,AR_B
BA-P,2020-05-09,2061,126,60,2061,4,126,AR,,ba-p,AR_B
BA-P,2020-05-10,2112,129,51,2112,3,129,AR,,ba-p,AR_B
BA-P,2020-05-11,2156,133,44,2156,4,133,AR,,ba-p,AR_B
BA-P,2020-05-12,2236,135,80,2236,2,135,AR,,ba-p,AR_B
BA-P,2020-05-13,2332,139,96,2332,4,139,AR,,ba-p,AR_B
BA-P,2020-05-14,2411,150,79,2411,11,150,AR,,ba-p,AR_B
BA-P,2020-05-15,2497,153,86,2497,3,153,AR,,ba-p,AR_B
BA-P,2020-05-16,2594,155,97,2594,2,155,AR,,ba-p,AR_B
BA-P,2020-05-17,2668,160,74,2668,5,160,AR,,ba-p,AR_B
BA-P,2020-05-18,2761,161,93,2761,1,161,AR,,ba-p,AR_B
BA-P,2020-05-19,2918,163,157,2918,2,163,AR,,ba-p,AR_B
BA-P,2020-05-20,3096,168,178,3096,5,168,AR,,ba-p,AR_B
BA-P,2020-05-21,3309,177,213,3309,9,177,AR,,ba-p,AR_B
BA-P,2020-05-22,3575,181,266,3575,4,181,AR,,ba-p,AR_B
BA-P,2020-05-23,3864,185,289,3864,4,185,AR,,ba-p,AR_B
BA-P,2020-05-24,4060,186,196,4060,1,186,AR,,ba-p,AR_B
BA-P,2020-05-25,4219,193,159,4219,7,193,AR,,ba-p,AR_B
BA-P,2020-05-26,4455,203,236,4455,10,203,AR,,ba-p,AR_B
BA-P,2020-05-27,4770,212,315,4770,9,212,AR,,ba-p,AR_B
BA-P,2020-05-28,5069,217,299,5069,5,217,AR,,ba-p,AR_B
BA-P,2020-05-29,5342,222,273,5342,5,222,AR,,ba-p,AR_B
BA-P,2020-05-30,5638,224,296,5638,2,224,AR,,ba-p,AR_B
BA-P,2020-05-31,5892,230,254,5892,6,230,AR,,ba-p,AR_B
BA-P,2020-06-01,6144,236,252,6144,6,236,AR,,ba-p,AR_B
BA-P,2020-06-02,6332,244,188,6332,8,244,AR,,ba-p,AR_B
BA-P,2020-06-03,7074,247,742,7074,3,247,AR,,ba-p,AR_B
BA-P,2020-06-04,7496,261,422,7496,14,261,AR,,ba-p,AR_B
BA-P,2020-06-05,7868,268,372,7868,7,268,AR,,ba-p,AR_B
BA-P,2020-06-06,8325,270,457,8325,2,270,AR,,ba-p,AR_B
BA-P,2020-06-07,8700,277,375,8700,7,277,AR,,ba-p,AR_B
BA-P,2020-06-08,9044,293,344,9044,16,293,AR,,ba-p,AR_B
BA-P,2020-06-09,9590,304,546,9590,11,304,AR,,ba-p,AR_B
BA-P,2020-06-10,10211,312,621,10211,8,312,AR,,ba-p,AR_B
BA-P,2020-06-11,10968,332,757,10968,20,332,AR,,ba-p,AR_B
BA-P,2020-06-12,11712,343,744,11712,11,343,AR,,ba-p,AR_B
BA-P,2020-06-13,12561,362,849,12561,19,362,AR,,ba-p,AR_B
BA-P,2020-06-14,13196,372,635,13196,10,372,AR,,ba-p,AR_B
BA-P,2020-06-15,13748,385,552,13748,13,385,AR,,ba-p,AR_B
BA-P,2020-06-16,14546,390,798,14546,5,390,AR,,ba-p,AR_B
BA-P,2020-06-17,15345,403,799,15345,13,403,AR,,ba-p,AR_B
BA-P,2020-06-18,16451,417,1106,16451,14,417,AR,,ba-p,AR_B
BA-P,2020-06-19,17570,433,1119,17570,16,433,AR,,ba-p,AR_B
BA-P,2020-06-20,18583,439,1013,18583,6,439,AR,,ba-p,AR_B
BA-P,2020-06-21,19329,448,746,19329,9,448,AR,,ba-p,AR_B
BA-P,2020-06-22,20366,455,1037,20366,7,455,AR,,ba-p,AR_B
BA-P,2020-06-23,21700,470,1334,21700,15,470,AR,,ba-p,AR_B
BA-P,2020-06-24,23163,482,1463,23163,12,482,AR,,ba-p,AR_B
BA-P,2020-06-25,24645,506,1482,24645,24,506,AR,,ba-p,AR_B
BA-P,2020-06-26,26337,526,1692,26337,20,526,AR,,ba-p,AR_B
CD,2020-03-06,1,,1,1,0,0,AR,,cd,AR_X
CD,2020-03-07,1,,0,1,0,0,AR,,cd,AR_X
CD,2020-03-08,1,,0,1,0,0,AR,,cd,AR_X
CD,2020-03-09,1,,0,1,0,0,AR,,cd,AR_X
CD,2020-03-10,1,,0,1,0,0,AR,,cd,AR_X
CD,2020-03-11,1,,0,1,0,0,AR,,cd,AR_X
CD,2020-03-12,3,,2,3,0,0,AR,,cd,AR_X
CD,2020-03-13,3,,0,3,0,0,AR,,cd,AR_X
CD,2020-03-14,3,,0,3,0,0,AR,,cd,AR_X
CD,2020-03-15,3,,0,3,0,0,AR,,cd,AR_X
CD,2020-03-16,3,,0,3,0,0,AR,,cd,AR_X
CD,2020-03-17,4,,1,4,0,0,AR,,cd,AR_X
CD,2020-03-18,5,,1,5,0,0,AR,,cd,AR_X
CD,2020-03-19,8,,3,8,0,0,AR,,cd,AR_X
CD,2020-03-20,13,,5,13,0,0,AR,,cd,AR_X
CD,2020-03-21,17,,4,17,0,0,AR,,cd,AR_X
CD,2020-03-22,25,,8,25,0,0,AR,,cd,AR_X
CD,2020-03-23,28,,3,28,0,0,AR,,cd,AR_X
CD,2020-03-24,35,,7,35,0,0,AR,,cd,AR_X
CD,2020-03-25,50,,15,50,0,0,AR,,cd,AR_X
CD,2020-03-26,53,,3,53,0,0,AR,,cd,AR_X
CD,2020-03-27,58,,5,58,0,0,AR,,cd,AR_X
CD,2020-03-28,57,,-1,57,0,0,AR,,cd,AR_X
CD,2020-03-29,73,,16,73,0,0,AR,,cd,AR_X
CD,2020-03-30,80,,7,80,0,0,AR,,cd,AR_X
CD,2020-03-31,96,1,16,96,1,1,AR,,cd,AR_X
CD,2020-04-01,102,1,6,102,0,1,AR,,cd,AR_X
CD,2020-04-02,120,1,18,120,0,1,AR,,cd,AR_X
CD,2020-04-03,134,1,14,134,0,1,AR,,cd,AR_X
CD,2020-04-04,138,1,4,138,0,1,AR,,cd,AR_X
CD,2020-04-05,143,2,5,143,1,2,AR,,cd,AR_X
CD,2020-04-06,150,2,7,150,0,2,AR,,cd,AR_X
CD,2020-04-07,154,2,4,154,0,2,AR,,cd,AR_X
CD,2020-04-08,155,2,1,155,0,2,AR,,cd,AR_X
CD,2020-04-09,160,2,5,160,0,2,AR,,cd,AR_X
CD,2020-04-10,173,2,13,173,0,2,AR,,cd,AR_X
CD,2020-04-11,205,2,32,205,0,2,AR,,cd,AR_X
CD,2020-04-12,205,3,0,205,1,3,AR,,cd,AR_X
CD,2020-04-13,215,4,10,215,1,4,AR,,cd,AR_X
CD,2020-04-14,226,5,11,226,1,5,AR,,cd,AR_X
CD,2020-04-15,232,6,6,232,1,6,AR,,cd,AR_X
CD,2020-04-16,244,6,12,244,0,6,AR,,cd,AR_X
CD,2020-04-17,250,6,6,250,0,6,AR,,cd,AR_X
CD,2020-04-18,252,6,2,252,0,6,AR,,cd,AR_X
CD,2020-04-19,263,7,11,263,1,7,AR,,cd,AR_X
CD,2020-04-20,263,9,0,263,2,9,AR,,cd,AR_X
CD,2020-04-21,264,9,1,264,0,9,AR,,cd,AR_X
CD,2020-04-22,268,10,4,268,1,10,AR,,cd,AR_X
CD,2020-04-23,270,10,2,270,0,10,AR,,cd,AR_X
CD,2020-04-24,272,11,2,272,1,11,AR,,cd,AR_X
CD,2020-04-25,273,12,1,273,1,12,AR,,cd,AR_X
CD,2020-04-26,276,12,3,276,0,12,AR,,cd,AR_X
CD,2020-04-27,277,13,1,277,1,13,AR,,cd,AR_X
CD,2020-04-28,279,14,2,279,1,14,AR,,cd,AR_X
CD,2020-04-29,279,14,0,279,0,14,AR,,cd,AR_X
CD,2020-04-30,282,14,3,282,0,14,AR,,cd,AR_X
CD,2020-05-01,295,14,13,295,0,14,AR,,cd,AR_X
CD,2020-05-02,307,15,12,307,1,15,AR,,cd,AR_X
CD,2020-05-03,308,16,1,308,1,16,AR,,cd,AR_X
CD,2020-05-04,314,18,6,314,2,18,AR,,cd,AR_X
CD,2020-05-05,315,20,1,315,2,20,AR,,cd,AR_X
CD,2020-05-06,321,20,6,321,0,20,AR,,cd,AR_X
CD,2020-05-07,324,20,3,324,0,20,AR,,cd,AR_X
CD,2020-05-08,326,20,2,326,0,20,AR,,cd,AR_X
CD,2020-05-09,332,20,6,332,0,20,AR,,cd,AR_X
CD,2020-05-10,337,20,5,337,0,20,AR,,cd,AR_X
CD,2020-05-11,351,22,14,351,2,22,AR,,cd,AR_X
CD,2020-05-12,354,22,3,354,0,22,AR,,cd,AR_X
CD,2020-05-13,365,23,11,365,1,23,AR,,cd,AR_X
CD,2020-05-14,370,24,5,370,1,24,AR,,cd,AR_X
CD,2020-05-15,373,24,3,373,0,24,AR,,cd,AR_X
CD,2020-05-16,382,24,9,382,0,24,AR,,cd,AR_X
CD,2020-05-17,402,26,20,402,2,26,AR,,cd,AR_X
CD,2020-05-18,422,26,20,422,0,26,AR,,cd,AR_X
CD,2020-05-19,431,26,9,431,0,26,AR,,cd,AR_X
CD,2020-05-20,433,27,2,433,1,27,AR,,cd,AR_X
CD,2020-05-21,445,27,12,445,0,27,AR,,cd,AR_X
CD,2020-05-22,454,28,9,454,1,28,AR,,cd,AR_X
CD,2020-05-23,454,28,0,454,0,28,AR,,cd,AR_X
CD,2020-05-24,460,28,6,460,0,28,AR,,cd,AR_X
CD,2020-05-25,463,29,3,463,1,29,AR,,cd,AR_X
CD,2020-05-26,464,29,1,464,0,29,AR,,cd,AR_X
CD,2020-05-27,464,30,0,464,1,30,AR,,cd,AR_X
CD,2020-05-28,462,30,-2,462,0,30,AR,,cd,AR_X
CD,2020-05-29,460,30,-2,460,0,30,AR,,cd,AR_X
CD,2020-05-30,459,30,-1,459,0,30,AR,,cd,AR_X
CD,2020-05-31,460,30,1,460,0,30,AR,,cd,AR_X
CD,2020-06-01,460,31,0,460,1,31,AR,,cd,AR_X
CD,2020-06-02,462,31,2,462,0,31,AR,,cd,AR_X
CD,2020-06-03,463,32,1,463,1,32,AR,,cd,AR_X
CD,2020-06-04,465,32,2,465,0,32,AR,,cd,AR_X
CD,2020-06-05,468,33,3,468,1,33,AR,,cd,AR_X
CD,2020-06-06,467,33,-1,467,0,33,AR,,cd,AR_X
CD,2020-06-07,466,33,-1,466,0,33,AR,,cd,AR_X
CD,2020-06-08,467,33,1,467,0,33,AR,,cd,AR_X
CD,2020-06-09,469,33,2,469,0,33,AR,,cd,AR_X
CD,2020-06-10,474,33,5,474,0,33,AR,,cd,AR_X
CD,2020-06-11,477,33,3,477,0,33,AR,,cd,AR_X
CD,2020-06-12,486,34,9,486,1,34,AR,,cd,AR_X
CD,2020-06-13,492,34,6,492,0,34,AR,,cd,AR_X
CD,2020-06-14,498,35,6,498,1,35,AR,,cd,AR_X
CD,2020-06-15,500,36,2,500,1,36,AR,,cd,AR_X
CD,2020-06-16,501,36,1,501,0,36,AR,,cd,AR_X
CD,2020-06-17,507,36,6,507,0,36,AR,,cd,AR_X
CD,2020-06-18,516,36,9,516,0,36,AR,,cd,AR_X
CD,2020-06-19,535,36,19,535,0,36,AR,,cd,AR_X
CD,2020-06-20,555,36,20,555,0,36,AR,,cd,AR_X
CD,2020-06-21,568,36,13,568,0,36,AR,,cd,AR_X
CD,2020-06-22,579,36,11,579,0,36,AR,,cd,AR_X
CD,2020-06-23,602,37,23,602,1,37,AR,,cd,AR_X
CD,2020-06-24,604,37,2,604,0,37,AR,,cd,AR_X
CD,2020-06-25,610,37,6,610,0,37,AR,,cd,AR_X
CD,2020-06-26,616,37,6,616,0,37,AR,,cd,AR_X
CH,2020-03-09,2,,2,2,0,0,AR,,ch,AR_H
CH,2020-03-10,2,,0,2,0,0,AR,,ch,AR_H
CH,2020-03-11,2,,0,2,0,0,AR,,ch,AR_H
CH,2020-03-12,4,,2,4,0,0,AR,,ch,AR_H
CH,2020-03-13,4,1,0,4,1,1,AR,,ch,AR_H
CH,2020-03-14,5,1,1,5,0,1,AR,,ch,AR_H
CH,2020-03-15,7,1,2,7,0,1,AR,,ch,AR_H
CH,2020-03-16,11,1,4,11,0,1,AR,,ch,AR_H
CH,2020-03-17,12,1,1,12,0,1,AR,,ch,AR_H
CH,2020-03-18,13,1,1,13,0,1,AR,,ch,AR_H
CH,2020-03-19,15,1,2,15,0,1,AR,,ch,AR_H
CH,2020-03-20,16,1,1,16,0,1,AR,,ch,AR_H
CH,2020-03-21,21,1,5,21,0,1,AR,,ch,AR_H
CH,2020-03-22,28,1,7,28,0,1,AR,,ch,AR_H
CH,2020-03-23,33,1,5,33,0,1,AR,,ch,AR_H
CH,2020-03-24,46,2,13,46,1,2,AR,,ch,AR_H
CH,2020-03-25,54,3,8,54,1,3,AR,,ch,AR_H
CH,2020-03-26,58,4,4,58,1,4,AR,,ch,AR_H
CH,2020-03-27,63,4,5,63,0,4,AR,,ch,AR_H
CH,2020-03-28,67,4,4,67,0,4,AR,,ch,AR_H
CH,2020-03-29,73,4,6,73,0,4,AR,,ch,AR_H
CH,2020-03-30,86,4,13,86,0,4,AR,,ch,AR_H
CH,2020-03-31,91,5,5,91,1,5,AR,,ch,AR_H
CH,2020-04-01,96,5,5,96,0,5,AR,,ch,AR_H
CH,2020-04-02,106,6,10,106,1,6,AR,,ch,AR_H
CH,2020-04-03,115,7,9,115,1,7,AR,,ch,AR_H
CH,2020-04-04,121,7,6,121,0,7,AR,,ch,AR_H
CH,2020-04-05,121,7,0,121,0,7,AR,,ch,AR_H
CH,2020-04-06,124,7,3,124,0,7,AR,,ch,AR_H
CH,2020-04-07,140,7,16,140,0,7,AR,,ch,AR_H
CH,2020-04-08,148,7,8,148,0,7,AR,,ch,AR_H
CH,2020-04-09,156,8,8,156,1,8,AR,,ch,AR_H
