date,country_name,match_string,total_confirmed,total_deceased,total_recovered,new_confirmed,new_deceased,new_recovered,key
2020-06-19,China,Fujian,362,1,357,0,0,1,CN_FJ
2020-06-21,China,Fujian,363,1,357,1,0,0,CN_FJ
2020-01-23,China,Gansu,0,0,0,,,,CN_GS
2020-01-24,China,Gansu,2,0,0,2,0,0,CN_GS
2020-01-25,China,Gansu,4,0,0,2,0,0,CN_GS
2020-01-26,China,Gansu,7,0,0,3,0,0,CN_GS
2020-01-27,China,Gansu,14,0,0,7,0,0,CN_GS
2020-01-28,China,Gansu,19,0,0,5,0,0,CN_GS
2020-01-29,China,Gansu,24,0,0,5,0,0,CN_GS
2020-01-30,China,Gansu,26,0,0,2,0,0,CN_GS
2020-01-31,China,Gansu,29,0,0,3,0,0,CN_GS
2020-02-01,China,Gansu,35,0,0,6,0,0,CN_GS
2020-02-02,China,Gansu,40,0,0,5,0,0,CN_GS
2020-02-03,China,Gansu,51,0,3,11,0,3,CN_GS
2020-02-04,China,Gansu,55,0,3,4,0,0,CN_GS
2020-02-05,China,Gansu,57,0,4,2,0,1,CN_GS
2020-02-06,China,Gansu,62,0,6,5,0,2,CN_GS
2020-02-07,China,Gansu,67,0,9,5,0,3,CN_GS
2020-02-08,China,Gansu,71,1,9,4,1,0,CN_GS
2020-02-09,China,Gansu,79,1,14,8,0,5,CN_GS
2020-02-10,China,Gansu,83,2,17,4,1,3,CN_GS
2020-02-11,China,Gansu,86,2,21,3,0,4,CN_GS
2020-02-12,China,Gansu,86,2,28,0,0,7,CN_GS
2020-02-13,China,Gansu,87,2,34,1,0,6,CN_GS
2020-02-14,China,Gansu,90,2,39,3,0,5,CN_GS
2020-02-15,China,Gansu,90,2,46,0,0,7,CN_GS
2020-02-16,China,Gansu,90,2,49,0,0,3,CN_GS
2020-02-17,China,Gansu,90,2,54,0,0,5,CN_GS
2020-02-18,China,Gansu,91,2,58,1,0,4,CN_GS
2020-02-19,China,Gansu,91,2,62,0,0,4,CN_GS
2020-02-20,China,Gansu,91,2,65,0,0,3,CN_GS
2020-02-21,China,Gansu,91,2,71,0,0,6,CN_GS
2020-02-22,China,Gansu,91,2,76,0,0,5,CN_GS
2020-02-24,China,Gansu,91,2,78,0,0,2,CN_GS
2020-02-25,China,Gansu,91,2,80,0,0,2,CN_GS
2020-02-27,China,Gansu,91,2,81,0,0,1,CN_GS
2020-02-28,China,Gansu,91,2,82,0,0,1,CN_GS
2020-03-02,China,Gansu,91,2,84,0,0,2,CN_GS
2020-03-03,China,Gansu,91,2,85,0,0,1,CN_GS
2020-03-04,China,Gansu,91,2,86,0,0,1,CN_GS
2020-03-05,China,Gansu,91,2,87,0,0,1,CN_GS
2020-03-06,China,Gansu,102,2,87,11,0,0,CN_GS
2020-03-07,China,Gansu,119,2,87,17,0,0,CN_GS
2020-03-08,China,Gansu,120,2,87,1,0,0,CN_GS
2020-03-09,China,Gansu,124,2,87,4,0,0,CN_GS
2020-03-10,China,Gansu,124,2,88,0,0,1,CN_GS
2020-03-11,China,Gansu,125,2,88,1,0,0,CN_GS
2020-03-12,China,Gansu,127,2,88,2,0,0,CN_GS
2020-03-14,China,Gansu,129,2,89,2,0,1,CN_GS
2020-03-15,China,Gansu,132,2,91,3,0,2,CN_GS
2020-03-16,China,Gansu,133,2,91,1,0,0,CN_GS
2020-03-20,China,Gansu,134,2,98,1,0,7,CN_GS
2020-03-21,China,Gansu,134,2,113,0,0,15,CN_GS
2020-03-23,China,Gansu,136,2,114,2,0,1,CN_GS
2020-03-24,China,Gansu,136,2,118,0,0,4,CN_GS
2020-03-25,China,Gansu,136,2,119,0,0,1,CN_GS
2020-03-26,China,Gansu,136,2,121,0,0,2,CN_GS
2020-03-27,China,Gansu,136,2,123,0,0,2,CN_GS
2020-03-28,China,Gansu,136,2,125,0,0,2,CN_GS
2020-03-30,China,Gansu,138,2,125,2,0,0,CN_GS
2020-04-02,China,Gansu,138,2,127,0,0,2,CN_GS
2020-04-04,China,Gansu,138,2,131,0,0,4,CN_GS
2020-04-06,China,Gansu,139,2,132,1,0,1,CN_GS
2020-04-08,China,Gansu,139,2,133,0,0,1,CN_GS
2020-04-09,China,Gansu,139,2,135,0,0,2,CN_GS
2020-04-15,China,Gansu,139,2,136,0,0,1,CN_GS
2020-04-17,China,Gansu,139,2,137,0,0,1,CN_GS
2020-06-17,China,Gansu,149,2,137,10,0,0,CN_GS
2020-06-18,China,Gansu,150,2,137,1,0,0,CN_GS
2020-06-19,China,Gansu,151,2,137,1,0,0,CN_GS
2020-06-23,China,Gansu,158,2,137,7,0,0,CN_GS
2020-06-24,China,Gansu,158,2,138,0,0,1,CN_GS
2020-06-25,China,Gansu,161,2,138,3,0,0,CN_GS
2020-01-22,China,Guangdong,26,0,0,,,,CN_GD
2020-01-23,China,Guangdong,32,0,2,6,0,2,CN_GD
2020-01-24,China,Guangdong,53,0,2,21,0,0,CN_GD
2020-01-25,China,Guangdong,78,0,2,25,0,0,CN_GD
2020-01-26,China,Guangdong,98,0,2,20,0,0,CN_GD
2020-01-27,China,Guangdong,146,0,2,48,0,0,CN_GD
2020-01-28,China,Guangdong,188,0,4,42,0,2,CN_GD
2020-01-29,China,Guangdong,272,0,5,84,0,1,CN_GD
2020-01-30,China,Guangdong,354,0,8,82,0,3,CN_GD
2020-01-31,China,Guangdong,436,0,10,82,0,2,CN_GD
2020-02-01,China,Guangdong,535,0,11,99,0,1,CN_GD
2020-02-02,China,Guangdong,632,0,14,97,0,3,CN_GD
2020-02-03,China,Guangdong,725,0,15,93,0,1,CN_GD
2020-02-04,China,Guangdong,813,0,24,88,0,9,CN_GD
2020-02-05,China,Guangdong,895,0,37,82,0,13,CN_GD
2020-02-06,China,Guangdong,970,0,52,75,0,15,CN_GD
2020-02-07,China,Guangdong,1034,1,75,64,1,23,CN_GD
2020-02-08,China,Guangdong,1095,1,113,61,0,38,CN_GD
2020-02-09,China,Guangdong,1131,1,140,36,0,27,CN_GD
2020-02-10,China,Guangdong,1159,1,163,28,0,23,CN_GD
2020-02-11,China,Guangdong,1177,1,208,18,0,45,CN_GD
2020-02-12,China,Guangdong,1219,1,266,42,0,58,CN_GD
2020-02-13,China,Guangdong,1241,2,289,22,1,23,CN_GD
2020-02-14,China,Guangdong,1261,2,344,20,0,55,CN_GD
2020-02-15,China,Guangdong,1294,2,400,33,0,56,CN_GD
2020-02-16,China,Guangdong,1316,2,454,22,0,54,CN_GD
2020-02-17,China,Guangdong,1322,4,494,6,2,40,CN_GD
2020-02-18,China,Guangdong,1328,4,547,6,0,53,CN_GD
2020-02-19,China,Guangdong,1331,5,600,3,1,53,CN_GD
2020-02-20,China,Guangdong,1332,5,641,1,0,41,CN_GD
2020-02-21,China,Guangdong,1333,5,666,1,0,25,CN_GD
2020-02-22,China,Guangdong,1339,5,724,6,0,58,CN_GD
2020-02-23,China,Guangdong,1342,6,755,3,1,31,CN_GD
2020-02-24,China,Guangdong,1345,6,774,3,0,19,CN_GD
2020-02-25,China,Guangdong,1347,7,822,2,1,48,CN_GD
2020-02-26,China,Guangdong,1347,7,844,0,0,22,CN_GD
2020-02-27,China,Guangdong,1347,7,890,0,0,46,CN_GD
2020-02-28,China,Guangdong,1348,7,935,1,0,45,CN_GD
2020-02-29,China,Guangdong,1349,7,973,1,0,38,CN_GD
2020-03-01,China,Guangdong,1349,7,1013,0,0,40,CN_GD
2020-03-02,China,Guangdong,1350,7,1051,1,0,38,CN_GD
2020-03-03,China,Guangdong,1350,7,1100,0,0,49,CN_GD
2020-03-04,China,Guangdong,1350,7,1130,0,0,30,CN_GD
2020-03-05,China,Guangdong,1351,7,1181,1,0,51,CN_GD
2020-03-06,China,Guangdong,1351,7,1210,0,0,29,CN_GD
2020-03-07,China,Guangdong,1352,7,1234,1,0,24,CN_GD
2020-03-08,China,Guangdong,1352,7,1252,0,0,18,CN_GD
2020-03-09,China,Guangdong,1352,8,1260,0,1,8,CN_GD
2020-03-10,China,Guangdong,1353,8,1274,1,0,14,CN_GD
2020-03-11,China,Guangdong,1353,8,1282,0,0,8,CN_GD
2020-03-12,China,Guangdong,1356,8,1289,3,0,7,CN_GD
2020-03-13,China,Guangdong,1356,8,1296,0,0,7,CN_GD
2020-03-14,China,Guangdong,1356,8,1299,0,0,3,CN_GD
2020-03-15,China,Guangdong,1357,8,1304,1,0,5,CN_GD
2020-03-16,China,Guangdong,1361,8,1306,4,0,2,CN_GD
2020-03-17,China,Guangdong,1364,8,1307,3,0,1,CN_GD
2020-03-18,China,Guangdong,1370,8,1313,6,0,6,CN_GD
2020-03-19,China,Guangdong,1378,8,1318,8,0,5,CN_GD
2020-03-20,China,Guangdong,1395,8,1323,17,0,5,CN_GD
2020-03-21,China,Guangdong,1399,8,1325,4,0,2,CN_GD
2020-03-22,China,Guangdong,1407,8,1329,8,0,4,CN_GD
2020-03-23,China,Guangdong,1413,8,1332,6,0,3,CN_GD
2020-03-24,China,Guangdong,1428,8,1333,15,0,1,CN_GD
2020-03-25,China,Guangdong,1433,8,1334,5,0,1,CN_GD
2020-03-26,China,Guangdong,1448,8,1336,15,0,2,CN_GD
2020-03-27,China,Guangdong,1456,8,1337,8,0,1,CN_GD
2020-03-28,China,Guangdong,1467,8,1341,11,0,4,CN_GD
2020-03-29,China,Guangdong,1475,8,1349,8,0,8,CN_GD
2020-03-30,China,Guangdong,1484,8,1351,9,0,2,CN_GD
2020-03-31,China,Guangdong,1494,8,1356,10,0,5,CN_GD
2020-04-01,China,Guangdong,1501,8,1357,7,0,1,CN_GD
2020-04-02,China,Guangdong,1507,8,1365,6,0,8,CN_GD
2020-04-03,China,Guangdong,1514,8,1368,7,0,3,CN_GD
2020-04-04,China,Guangdong,1516,8,1378,2,0,10,CN_GD
2020-04-05,China,Guangdong,1524,8,1387,8,0,9,CN_GD
2020-04-06,China,Guangdong,1532,8,1395,8,0,8,CN_GD
2020-04-07,China,Guangdong,1533,8,1401,1,0,6,CN_GD
2020-04-08,China,Guangdong,1536,8,1411,3,0,10,CN_GD
2020-04-09,China,Guangdong,1539,8,1423,3,0,12,CN_GD
2020-04-10,China,Guangdong,1544,8,1434,5,0,11,CN_GD
2020-04-11,China,Guangdong,1548,8,1437,4,0,3,CN_GD
2020-04-12,China,Guangdong,1552,8,1443,4,0,6,CN_GD
2020-04-13,China,Guangdong,1555,8,1454,3,0,11,CN_GD
2020-04-14,China,Guangdong,1564,8,1458,9,0,4,CN_GD
2020-04-15,China,Guangdong,1566,8,1462,2,0,4,CN_GD
2020-04-16,China,Guangdong,1571,8,1471,5,0,9,CN_GD
2020-04-17,China,Guangdong,1577,8,1475,6,0,4,CN_GD
2020-04-18,China,Guangdong,1579,8,1482,2,0,7,CN_GD
2020-04-19,China,Guangdong,1580,8,1490,1,0,8,CN_GD
2020-04-20,China,Guangdong,1581,8,1494,1,0,4,CN_GD
2020-04-21,China,Guangdong,1582,8,1501,1,0,7,CN_GD
2020-04-22,China,Guangdong,1582,8,1511,0,0,10,CN_GD
2020-04-23,China,Guangdong,1584,8,1518,2,0,7,CN_GD
2020-04-24,China,Guangdong,1585,8,1528,1,0,10,CN_GD
2020-04-25,China,Guangdong,1585,8,1534,0,0,6,CN_GD
2020-04-26,China,Guangdong,1586,8,1542,1,0,8,CN_GD
2020-04-27,China,Guangdong,1587,8,1542,1,0,0,CN_GD
2020-04-28,China,Guangdong,1587,8,1547,0,0,5,CN_GD
2020-04-29,China,Guangdong,1588,8,1554,1,0,7,CN_GD
2020-04-30,China,Guangdong,1588,8,1557,0,0,3,CN_GD
2020-05-01,China,Guangdong,1588,8,1565,0,0,8,CN_GD
2020-05-02,China,Guangdong,1588,8,1567,0,0,2,CN_GD
2020-05-04,China,Guangdong,1588,8,1569,0,0,2,CN_GD
2020-05-05,China,Guangdong,1588,8,1571,0,0,2,CN_GD
2020-05-06,China,Guangdong,1588,8,1575,0,0,4,CN_GD
2020-05-07,China,Guangdong,1589,8,1575,1,0,0,CN_GD
2020-05-09,China,Guangdong,1589,8,1576,0,0,1,CN_GD
2020-05-11,China,Guangdong,1589,8,1577,0,0,1,CN_GD
2020-05-12,China,Guangdong,1589,8,1578,0,0,1,CN_GD
2020-05-14,China,Guangdong,1589,8,1579,0,0,1,CN_GD
2020-05-17,China,Guangdong,1590,8,1579,1,0,0,CN_GD
2020-05-22,China,Guangdong,1591,8,1580,1,0,1,CN_GD
2020-05-24,China,Guangdong,1592,8,1580,1,0,0,CN_GD
2020-05-25,China,Guangdong,1592,8,1581,0,0,1,CN_GD
2020-05-28,China,Guangdong,1592,8,1582,0,0,1,CN_GD
2020-05-30,China,Guangdong,1593,8,1583,1,0,1,CN_GD
2020-06-01,China,Guangdong,1595,8,1583,2,0,0,CN_GD
2020-06-02,China,Guangdong,1596,8,1583,1,0,0,CN_GD
2020-06-03,China,Guangdong,1597,8,1583,1,0,0,CN_GD
2020-06-04,China,Guangdong,1598,8,1583,1,0,0,CN_GD
2020-06-05,China,Guangdong,1598,8,1584,0,0,1,CN_GD
2020-06-06,China,Guangdong,1601,8,1584,3,0,0,CN_GD
2020-06-07,China,Guangdong,1602,8,1584,1,0,0,CN_GD
2020-06-08,China,Guangdong,1602,8,1585,0,0,1,CN_GD
2020-06-09,China,Guangdong,1604,8,1586,2,0,1,CN_GD
2020-06-10,China,Guangdong,1604,8,1587,0,0,1,CN_GD
2020-06-11,China,Guangdong,1607,8,1588,3,0,1,CN_GD
2020-06-12,China,Guangdong,1607,8,1589,0,0,1,CN_GD
2020-06-13,China,Guangdong,1608,8,1590,1,0,1,CN_GD
2020-06-14,China,Guangdong,1625,8,1590,17,0,0,CN_GD
2020-06-16,China,Guangdong,1628,8,1592,3,0,2,CN_GD
2020-06-17,China,Guangdong,1628,8,1593,0,0,1,CN_GD
2020-06-18,China,Guangdong,1628,8,1603,0,0,10,CN_GD
2020-06-19,China,Guangdong,1631,8,1604,3,0,1,CN_GD
2020-06-20,China,Guangdong,1634,8,1613,3,0,9,CN_GD
2020-06-21,China,Guangdong,1634,8,1614,0,0,1,CN_GD
2020-06-23,China,Guangdong,1634,8,1619,0,0,5,CN_GD
2020-06-24,China,Guangdong,1634,8,1620,0,0,1,CN_GD
2020-01-22,China,Guangxi,0,0,0,,,,CN_GX
2020-01-23,China,Guangxi,5,0,0,5,0,0,CN_GX
2020-01-24,China,Guangxi,13,0,0,8,0,0,CN_GX
2020-01-25,China,Guangxi,23,0,0,10,0,0,CN_GX
2020-01-26,China,Guangxi,36,0,0,13,0,0,CN_GX
2020-01-27,China,Guangxi,46,0,0,10,0,0,CN_GX
2020-01-28,China,Guangxi,51,0,1,5,0,1,CN_GX
2020-01-29,China,Guangxi,58,0,2,7,0,1,CN_GX
2020-01-30,China,Guangxi,78,0,2,20,0,0,CN_GX
2020-01-31,China,Guangxi,87,0,2,9,0,0,CN_GX
2020-02-01,China,Guangxi,100,0,2,13,0,0,CN_GX
2020-02-02,China,Guangxi,111,0,2,11,0,0,CN_GX
2020-02-03,China,Guangxi,127,0,2,16,0,0,CN_GX
2020-02-04,China,Guangxi,139,0,10,12,0,8,CN_GX
2020-02-05,China,Guangxi,150,0,10,11,0,0,CN_GX
2020-02-06,China,Guangxi,168,0,14,18,0,4,CN_GX
2020-02-07,China,Guangxi,172,0,17,4,0,3,CN_GX
2020-02-08,China,Guangxi,183,0,17,11,0,0,CN_GX
2020-02-09,China,Guangxi,195,1,18,12,1,1,CN_GX
2020-02-10,China,Guangxi,210,1,18,15,0,0,CN_GX
2020-02-11,China,Guangxi,215,1,30,5,0,12,CN_GX
2020-02-12,China,Guangxi,222,1,31,7,0,1,CN_GX
2020-02-13,China,Guangxi,222,2,33,0,1,2,CN_GX
2020-02-14,China,Guangxi,226,2,35,4,0,2,CN_GX
2020-02-15,China,Guangxi,235,2,44,9,0,9,CN_GX
2020-02-16,China,Guangxi,237,2,46,2,0,2,CN_GX
2020-02-17,China,Guangxi,238,2,51,1,0,5,CN_GX
2020-02-18,China,Guangxi,242,2,67,4,0,16,CN_GX
2020-02-19,China,Guangxi,244,2,86,2,0,19,CN_GX
2020-02-20,China,Guangxi,245,2,90,1,0,4,CN_GX
2020-02-21,China,Guangxi,246,2,95,1,0,5,CN_GX
2020-02-22,China,Guangxi,249,2,104,3,0,9,CN_GX
2020-02-23,China,Guangxi,249,2,105,0,0,1,CN_GX
2020-02-24,China,Guangxi,251,2,112,2,0,7,CN_GX
2020-02-25,China,Guangxi,252,2,134,1,0,22,CN_GX
2020-02-26,China,Guangxi,252,2,138,0,0,4,CN_GX
2020-02-27,China,Guangxi,252,2,161,0,0,23,CN_GX
2020-02-28,China,Guangxi,252,2,168,0,0,7,CN_GX
2020-02-29,China,Guangxi,252,2,172,0,0,4,CN_GX
2020-03-01,China,Guangxi,252,2,181,0,0,9,CN_GX
2020-03-02,China,Guangxi,252,2,191,0,0,10,CN_GX
2020-03-03,China,Guangxi,252,2,202,0,0,11,CN_GX
2020-03-04,China,Guangxi,252,2,210,0,0,8,CN_GX
2020-03-05,China,Guangxi,252,2,214,0,0,4,CN_GX
2020-03-06,China,Guangxi,252,2,217,0,0,3,CN_GX
2020-03-07,China,Guangxi,252,2,219,0,0,2,CN_GX
2020-03-08,China,Guangxi,252,2,223,0,0,4,CN_GX
2020-03-09,China,Guangxi,252,2,230,0,0,7,CN_GX
2020-03-10,China,Guangxi,252,2,234,0,0,4,CN_GX
2020-03-11,China,Guangxi,252,2,237,0,0,3,CN_GX
2020-03-12,China,Guangxi,252,2,241,0,0,4,CN_GX
2020-03-13,China,Guangxi,252,2,243,0,0,2,CN_GX
2020-03-16,China,Guangxi,252,2,247,0,0,4,CN_GX
2020-03-17,China,Guangxi,253,2,248,1,0,1,CN_GX
2020-03-18,China,Guangxi,253,2,250,0,0,2,CN_GX
2020-03-20,China,Guangxi,254,2,250,1,0,0,CN_GX
2020-04-02,China,Guangxi,254,2,252,0,0,2,CN_GX
2020-01-22,China,Guizhou,0,0,0,,,,CN_GZ
2020-01-23,China,Guizhou,3,0,0,3,0,0,CN_GZ
2020-01-24,China,Guizhou,3,0,0,0,0,0,CN_GZ
2020-01-25,China,Guizhou,4,0,0,1,0,0,CN_GZ
2020-01-26,China,Guizhou,5,0,0,1,0,0,CN_GZ
2020-01-27,China,Guizhou,7,0,0,2,0,0,CN_GZ
2020-01-28,China,Guizhou,9,0,0,2,0,0,CN_GZ
2020-01-29,China,Guizhou,9,0,1,0,0,1,CN_GZ
2020-01-30,China,Guizhou,12,0,1,3,0,0,CN_GZ
2020-01-31,China,Guizhou,29,0,1,17,0,0,CN_GZ
2020-02-01,China,Guizhou,29,0,2,0,0,1,CN_GZ
2020-02-02,China,Guizhou,38,0,2,9,0,0,CN_GZ
2020-02-03,China,Guizhou,46,0,2,8,0,0,CN_GZ
2020-02-04,China,Guizhou,56,0,2,10,0,0,CN_GZ
2020-02-05,China,Guizhou,64,0,8,8,0,6,CN_GZ
2020-02-06,China,Guizhou,71,1,6,7,1,-2,CN_GZ
2020-02-07,China,Guizhou,77,1,6,6,0,0,CN_GZ
2020-02-08,China,Guizhou,89,1,7,12,0,1,CN_GZ
2020-02-09,China,Guizhou,99,1,7,10,0,0,CN_GZ
2020-02-10,China,Guizhou,109,1,7,10,0,0,CN_GZ
2020-02-11,China,Guizhou,118,1,10,9,0,3,CN_GZ
2020-02-12,China,Guizhou,133,1,18,15,0,8,CN_GZ
2020-02-13,China,Guizhou,135,1,20,2,0,2,CN_GZ
2020-02-14,China,Guizhou,140,1,28,5,0,8,CN_GZ
2020-02-15,China,Guizhou,143,1,40,3,0,12,CN_GZ
2020-02-16,China,Guizhou,144,1,46,1,0,6,CN_GZ
2020-02-17,China,Guizhou,146,1,56,2,0,10,CN_GZ
2020-02-18,China,Guizhou,146,1,66,0,0,10,CN_GZ
2020-02-19,China,Guizhou,146,2,69,0,1,3,CN_GZ
2020-02-20,China,Guizhou,146,2,72,0,0,3,CN_GZ
2020-02-21,China,Guizhou,146,2,76,0,0,4,CN_GZ
2020-02-22,China,Guizhou,146,2,90,0,0,14,CN_GZ
2020-02-23,China,Guizhou,146,2,91,0,0,1,CN_GZ
2020-02-24,China,Guizhou,146,2,102,0,0,11,CN_GZ
2020-02-25,China,Guizhou,146,2,104,0,0,2,CN_GZ
2020-02-27,China,Guizhou,146,2,112,0,0,8,CN_GZ
2020-03-02,China,Guizhou,146,2,114,0,0,2,CN_GZ
2020-03-07,China,Guizhou,146,2,115,0,0,1,CN_GZ
2020-03-08,China,Guizhou,146,2,117,0,0,2,CN_GZ
2020-03-09,China,Guizhou,146,2,123,0,0,6,CN_GZ
2020-03-10,China,Guizhou,146,2,129,0,0,6,CN_GZ
2020-03-11,China,Guizhou,146,2,133,0,0,4,CN_GZ
2020-03-12,China,Guizhou,146,2,137,0,0,4,CN_GZ
2020-03-13,China,Guizhou,146,2,140,0,0,3,CN_GZ
2020-03-14,China,Guizhou,146,2,143,0,0,3,CN_GZ
2020-03-16,China,Guizhou,146,2,144,0,0,1,CN_GZ
2020-03-17,China,Guizhou,147,2,144,1,0,0,CN_GZ
2020-03-18,China,Guizhou,146,2,144,-1,0,0,CN_GZ
2020-04-19,China,Guizhou,147,2,145,1,0,1,CN_GZ
2020-01-22,China,Hainan,4,0,0,,,,CN_HI
2020-01-23,China,Hainan,5,0,0,1,0,0,CN_HI
2020-01-24,China,Hainan,8,0,0,3,0,0,CN_HI
2020-01-25,China,Hainan,17,0,0,9,0,0,CN_HI
2020-01-26,China,Hainan,22,0,0,5,0,0,CN_HI
2020-01-27,China,Hainan,31,1,0,9,1,0,CN_HI
2020-01-28,China,Hainan,40,1,0,9,0,0,CN_HI
2020-01-29,China,Hainan,43,1,0,3,0,0,CN_HI
2020-01-30,China,Hainan,46,1,1,3,0,1,CN_HI
2020-01-31,China,Hainan,52,1,1,6,0,0,CN_HI
2020-02-01,China,Hainan,62,1,1,10,0,0,CN_HI
2020-02-02,China,Hainan,64,1,2,2,0,1,CN_HI
2020-02-03,China,Hainan,70,1,4,6,0,2,CN_HI
2020-02-04,China,Hainan,80,1,4,10,0,0,CN_HI
2020-02-05,China,Hainan,91,1,4,11,0,0,CN_HI
2020-02-06,China,Hainan,106,1,5,15,0,1,CN_HI
2020-02-07,China,Hainan,115,2,8,9,1,3,CN_HI
2020-02-08,China,Hainan,124,2,11,9,0,3,CN_HI
2020-02-09,China,Hainan,130,3,15,6,1,4,CN_HI
2020-02-10,China,Hainan,138,3,19,8,0,4,CN_HI
2020-02-11,China,Hainan,142,3,20,4,0,1,CN_HI
2020-02-12,China,Hainan,157,3,27,15,0,7,CN_HI
2020-02-13,China,Hainan,157,4,27,0,1,0,CN_HI
2020-02-14,China,Hainan,158,4,36,1,0,9,CN_HI
2020-02-15,China,Hainan,162,4,38,4,0,2,CN_HI
2020-02-16,China,Hainan,162,4,51,0,0,13,CN_HI
2020-02-17,China,Hainan,163,4,52,1,0,1,CN_HI
2020-02-18,China,Hainan,163,4,67,0,0,15,CN_HI
2020-02-19,China,Hainan,163,4,84,0,0,17,CN_HI
2020-02-20,China,Hainan,168,4,86,5,0,2,CN_HI
2020-02-21,China,Hainan,168,4,89,0,0,3,CN_HI
2020-02-22,China,Hainan,168,4,104,0,0,15,CN_HI
2020-02-24,China,Hainan,168,5,106,0,1,2,CN_HI
2020-02-25,China,Hainan,168,5,123,0,0,17,CN_HI
2020-02-26,China,Hainan,168,5,127,0,0,4,CN_HI
2020-02-27,China,Hainan,168,5,131,0,0,4,CN_HI
2020-02-28,China,Hainan,168,5,133,0,0,2,CN_HI
2020-02-29,China,Hainan,168,5,147,0,0,14,CN_HI
2020-03-01,China,Hainan,168,5,148,0,0,1,CN_HI
2020-03-02,China,Hainan,168,5,149,0,0,1,CN_HI
2020-03-04,China,Hainan,168,5,155,0,0,6,CN_HI
2020-03-05,China,Hainan,168,6,158,0,1,3,CN_HI
2020-03-08,China,Hainan,168,6,159,0,0,1,CN_HI
2020-03-12,China,Hainan,168,6,160,0,0,1,CN_HI
2020-03-17,China,Hainan,168,6,161,0,0,1,CN_HI
2020-03-24,China,Hainan,168,6,162,0,0,1,CN_HI
2020-05-16,China,Hainan,169,6,162,1,0,0,CN_HI
2020-05-30,China,Hainan,169,6,163,0,0,1,CN_HI
2020-06-07,China,Hainan,170,6,162,1,0,-1,CN_HI
2020-06-13,China,Hainan,171,6,162,1,0,0,CN_HI
2020-06-15,China,Hainan,171,6,163,0,0,1,CN_HI
2020-01-23,China,Hebei,1,0,0,,,,CN_HE
2020-01-24,China,Hebei,2,1,0,1,1,0,CN_HE
2020-01-25,China,Hebei,8,1,0,6,0,0,CN_HE
2020-01-26,China,Hebei,13,1,0,5,0,0,CN_HE
2020-01-27,China,Hebei,18,1,0,5,0,0,CN_HE
2020-01-28,China,Hebei,33,1,0,15,0,0,CN_HE
2020-01-29,China,Hebei,48,1,0,15,0,0,CN_HE
2020-01-30,China,Hebei,65,1,0,17,0,0,CN_HE
2020-01-31,China,Hebei,82,1,0,17,0,0,CN_HE
2020-02-01,China,Hebei,96,1,0,14,0,0,CN_HE
2020-02-02,China,Hebei,104,1,3,8,0,3,CN_HE
2020-02-03,China,Hebei,113,1,3,9,0,0,CN_HE
2020-02-04,China,Hebei,126,1,4,13,0,1,CN_HE
2020-02-05,China,Hebei,135,1,4,9,0,0,CN_HE
2020-02-06,China,Hebei,157,1,9,22,0,5,CN_HE
2020-02-07,China,Hebei,172,1,16,15,0,7,CN_HE
2020-02-08,China,Hebei,195,1,28,23,0,12,CN_HE
2020-02-09,China,Hebei,206,2,32,11,1,4,CN_HE
2020-02-10,China,Hebei,218,2,41,12,0,9,CN_HE
2020-02-11,China,Hebei,239,2,42,21,0,1,CN_HE
2020-02-12,China,Hebei,251,2,50,12,0,8,CN_HE
2020-02-13,China,Hebei,265,3,66,14,1,16,CN_HE
2020-02-14,China,Hebei,283,3,85,18,0,19,CN_HE
2020-02-15,China,Hebei,291,3,97,8,0,12,CN_HE
2020-02-16,China,Hebei,300,3,104,9,0,7,CN_HE
2020-02-17,China,Hebei,301,3,111,1,0,7,CN_HE
2020-02-18,China,Hebei,302,4,127,1,1,16,CN_HE
2020-02-19,China,Hebei,306,4,141,4,0,14,CN_HE
2020-02-20,China,Hebei,307,5,168,1,1,27,CN_HE
2020-02-21,China,Hebei,308,5,172,1,0,4,CN_HE
2020-02-22,China,Hebei,309,6,202,1,1,30,CN_HE
2020-02-23,China,Hebei,311,6,217,2,0,15,CN_HE
2020-02-24,China,Hebei,311,6,229,0,0,12,CN_HE
2020-02-25,China,Hebei,311,6,244,0,0,15,CN_HE
2020-02-26,China,Hebei,312,6,248,1,0,4,CN_HE
2020-02-27,China,Hebei,317,6,269,5,0,21,CN_HE
2020-02-28,China,Hebei,318,6,277,1,0,8,CN_HE
2020-02-29,China,Hebei,318,6,281,0,0,4,CN_HE
2020-03-01,China,Hebei,318,6,289,0,0,8,CN_HE
2020-03-02,China,Hebei,318,6,296,0,0,7,CN_HE
2020-03-03,China,Hebei,318,6,300,0,0,4,CN_HE
2020-03-05,China,Hebei,318,6,303,0,0,3,CN_HE
2020-03-06,China,Hebei,318,6,305,0,0,2,CN_HE
2020-03-08,China,Hebei,318,6,307,0,0,2,CN_HE
2020-03-12,China,Hebei,318,6,308,0,0,1,CN_HE
2020-03-13,China,Hebei,318,6,310,0,0,2,CN_HE
2020-03-22,China,Hebei,319,6,310,1,0,0,CN_HE
2020-03-23,China,Hebei,319,6,310,0,0,0,CN_HE
2020-03-30,China,Hebei,321,6,310,2,0,0,CN_HE
2020-04-01,China,Hebei,323,6,310,2,0,0,CN_HE
2020-04-02,China,Hebei,325,6,310,2,0,0,CN_HE
2020-04-03,China,Hebei,326,6,310,1,0,0,CN_HE
