date,country_code,subregion1_code,total_confirmed,total_deceased,total_recovered,total_tested,new_confirmed,new_deceased,new_recovered,new_tested,key
2020-04-20,AU,QLD,1019,6,738,85870,0,0,0,1135,AU_QLD
2020-04-21,AU,QLD,1024,6,738,87470,5,0,0,1600,AU_QLD
2020-04-22,AU,QLD,1024,6,738,90168,0,0,0,2698,AU_QLD
2020-04-23,AU,QLD,1026,6,738,92699,2,0,0,2531,AU_QLD
2020-04-24,AU,QLD,1026,6,738,94977,0,0,0,2278,AU_QLD
2020-04-25,AU,QLD,1026,6,803,97057,0,0,65,2080,AU_QLD
2020-04-26,AU,QLD,1030,6,926,98422,4,0,123,1365,AU_QLD
2020-04-27,AU,QLD,1033,6,926,99527,3,0,0,1105,AU_QLD
2020-04-28,AU,QLD,1033,6,937,101767,0,0,11,2240,AU_QLD
2020-04-29,AU,QLD,1034,6,937,104950,1,0,0,3183,AU_QLD
2020-04-30,AU,QLD,1033,6,943,108137,-1,0,6,3187,AU_QLD
2020-05-01,AU,QLD,1033,6,948,111017,0,0,5,2880,AU_QLD
2020-05-02,AU,QLD,1034,6,965,113601,1,0,17,2584,AU_QLD
2020-05-03,AU,QLD,1035,6,976,115598,1,0,11,1997,AU_QLD
2020-05-04,AU,QLD,1038,6,980,116650,3,0,4,1052,AU_QLD
2020-05-05,AU,QLD,1043,6,980,117721,5,0,0,1071,AU_QLD
2020-05-06,AU,QLD,1043,6,985,120204,0,0,5,2483,AU_QLD
2020-05-07,AU,QLD,1045,6,989,124898,2,0,4,4694,AU_QLD
2020-05-08,AU,QLD,1045,6,994,129195,0,0,5,4297,AU_QLD
2020-05-09,AU,QLD,1045,6,1019,133016,0,0,25,3821,AU_QLD
2020-05-10,AU,QLD,1045,6,1019,135806,0,0,0,2790,AU_QLD
2020-05-11,AU,QLD,1045,6,1021,137009,0,0,2,1203,AU_QLD
2020-05-12,AU,QLD,1051,6,1027,138892,6,0,6,1883,AU_QLD
2020-05-13,AU,QLD,1051,6,1028,142040,0,0,1,3148,AU_QLD
2020-05-14,AU,QLD,1052,6,1030,145182,1,0,2,3142,AU_QLD
2020-05-15,AU,QLD,1054,6,1031,148607,2,0,1,3425,AU_QLD
2020-05-16,AU,QLD,1055,6,1036,151854,1,0,5,3247,AU_QLD
2020-05-17,AU,QLD,1055,6,1037,154220,0,0,1,2366,AU_QLD
2020-05-18,AU,QLD,1057,6,1038,155755,2,0,1,1535,AU_QLD
2020-05-19,AU,QLD,1057,6,1039,158641,0,0,1,2886,AU_QLD
2020-05-20,AU,QLD,1058,6,1040,163560,1,0,1,4919,AU_QLD
2020-05-21,AU,QLD,1058,6,1040,166877,0,0,0,3317,AU_QLD
2020-05-22,AU,QLD,1058,6,1040,169863,0,0,0,2986,AU_QLD
2020-05-23,AU,QLD,1060,6,1041,172212,2,0,1,2349,AU_QLD
2020-05-24,AU,QLD,1061,6,1041,173864,1,0,0,1652,AU_QLD
2020-05-25,AU,QLD,1056,6,1038,174974,-5,0,-3,1110,AU_QLD
2020-05-26,AU,QLD,1057,6,1039,176561,1,0,1,1587,AU_QLD
2020-05-27,AU,QLD,1058,7,1044,180371,1,1,5,3810,AU_QLD
2020-05-28,AU,QLD,1058,7,1045,184039,0,0,1,3668,AU_QLD
2020-05-29,AU,QLD,1058,7,1045,185936,0,0,0,1897,AU_QLD
2020-05-30,AU,QLD,1058,7,1045,192062,0,0,0,6126,AU_QLD
2020-05-31,AU,QLD,1058,7,1046,195437,0,0,1,3375,AU_QLD
2020-06-01,AU,QLD,1058,7,1046,197367,0,0,0,1930,AU_QLD
2020-06-02,AU,QLD,1059,7,1047,200391,1,0,1,3024,AU_QLD
2020-06-03,AU,QLD,1059,7,1047,204258,0,0,0,3867,AU_QLD
2020-06-04,AU,QLD,1060,7,1046,208758,1,0,-1,4500,AU_QLD
2020-06-05,AU,QLD,1060,7,1049,212870,0,0,3,4112,AU_QLD
2020-06-06,AU,QLD,1061,7,1049,216458,1,0,0,3588,AU_QLD
2020-06-07,AU,QLD,1062,7,1050,219422,1,0,1,2964,AU_QLD
2020-06-08,AU,QLD,1062,7,1050,221212,0,0,0,1790,AU_QLD
2020-06-09,AU,QLD,1062,7,1051,224050,0,0,1,2838,AU_QLD
2020-06-10,AU,QLD,1062,7,1051,230792,0,0,0,6742,AU_QLD
2020-06-11,AU,QLD,1063,7,1051,235917,1,0,0,5125,AU_QLD
2020-06-12,AU,QLD,1064,6,1051,240861,1,-1,0,4944,AU_QLD
2020-06-13,AU,QLD,1065,6,1051,245713,1,0,0,4852,AU_QLD
2020-06-14,AU,QLD,1065,6,1051,249627,0,0,0,3914,AU_QLD
2020-06-15,AU,QLD,1065,6,1051,251322,0,0,0,1695,AU_QLD
2020-06-16,AU,QLD,1065,6,1051,254554,0,0,0,3232,AU_QLD
2020-06-17,AU,QLD,1066,6,1052,259902,1,0,1,5348,AU_QLD
2020-06-18,AU,QLD,1066,6,1052,264106,0,0,0,4204,AU_QLD
2020-06-19,AU,QLD,1066,6,1053,268286,0,0,1,4180,AU_QLD
2020-06-20,AU,QLD,1066,6,1053,271860,0,0,0,3574,AU_QLD
2020-03-04,AU,SA,5,,,,,,,,AU_SA
2020-03-05,AU,SA,7,,,,2,,,,AU_SA
2020-03-06,AU,SA,7,,,,0,,,,AU_SA
2020-03-07,AU,SA,7,,,,0,,,,AU_SA
2020-03-08,AU,SA,7,,,,0,,,,AU_SA
2020-03-09,AU,SA,7,,,,0,,,,AU_SA
2020-03-10,AU,SA,7,,,,0,,,,AU_SA
2020-03-11,AU,SA,9,,,,2,,,,AU_SA
2020-03-12,AU,SA,12,,,,3,,,,AU_SA
2020-03-13,AU,SA,16,,,,4,,,,AU_SA
2020-03-14,AU,SA,19,,,,3,,,,AU_SA
2020-03-15,AU,SA,20,,,,1,,,,AU_SA
2020-03-16,AU,SA,30,,,,10,,,,AU_SA
2020-03-17,AU,SA,32,,,,2,,,,AU_SA
2020-03-18,AU,SA,37,0,0,2510,5,,,,AU_SA
2020-03-19,AU,SA,42,0,0,3000,5,0,0,490,AU_SA
2020-03-20,AU,SA,50,0,0,13000,8,0,0,10000,AU_SA
2020-03-21,AU,SA,67,0,0,13000,17,0,0,0,AU_SA
2020-03-22,AU,SA,100,0,6,13000,33,0,6,0,AU_SA
2020-03-23,AU,SA,134,0,6,17100,34,0,0,4100,AU_SA
2020-03-24,AU,SA,170,0,6,18000,36,0,0,900,AU_SA
2020-03-25,AU,SA,197,0,6,20000,27,0,0,2000,AU_SA
2020-03-26,AU,SA,235,0,6,22000,38,0,0,2000,AU_SA
2020-03-27,AU,SA,257,0,6,23500,22,0,0,1500,AU_SA
2020-03-28,AU,SA,287,0,6,23500,30,0,0,0,AU_SA
2020-03-29,AU,SA,299,0,6,26000,12,0,0,2500,AU_SA
2020-03-30,AU,SA,305,0,6,26000,6,0,0,0,AU_SA
2020-03-31,AU,SA,337,0,6,26000,32,0,0,0,AU_SA
2020-04-01,AU,SA,367,0,6,28828,30,0,0,2828,AU_SA
2020-04-02,AU,SA,385,0,44,30000,18,0,38,1172,AU_SA
2020-04-03,AU,SA,396,0,46,30000,11,0,2,0,AU_SA
2020-04-04,AU,SA,407,0,46,32037,11,0,0,2037,AU_SA
2020-04-05,AU,SA,409,0,51,32863,2,0,5,826,AU_SA
2020-04-06,AU,SA,411,0,53,33303,2,0,2,440,AU_SA
2020-04-07,AU,SA,415,1,89,33831,4,1,36,528,AU_SA
2020-04-08,AU,SA,420,2,120,34593,5,1,31,762,AU_SA
2020-04-09,AU,SA,421,3,167,35286,1,1,47,693,AU_SA
2020-04-10,AU,SA,428,3,179,35716,7,0,12,430,AU_SA
2020-04-11,AU,SA,429,3,225,36159,1,0,46,443,AU_SA
2020-04-12,AU,SA,429,4,239,36449,0,1,14,290,AU_SA
2020-04-13,AU,SA,431,4,240,36704,2,0,1,255,AU_SA
2020-04-14,AU,SA,433,4,253,37039,2,0,13,335,AU_SA
2020-04-15,AU,SA,433,4,279,37545,0,0,26,506,AU_SA
2020-04-16,AU,SA,434,4,308,38389,1,0,29,844,AU_SA
2020-04-17,AU,SA,435,4,331,39318,1,0,23,929,AU_SA
2020-04-18,AU,SA,435,4,346,41261,0,0,15,1943,AU_SA
2020-04-19,AU,SA,435,4,354,43310,0,0,8,2049,AU_SA
2020-04-20,AU,SA,435,4,369,44278,0,0,15,968,AU_SA
2020-04-21,AU,SA,437,4,376,45495,2,0,7,1217,AU_SA
2020-04-22,AU,SA,438,4,388,47238,1,0,12,1743,AU_SA
2020-04-23,AU,SA,438,4,394,48727,0,0,6,1489,AU_SA
2020-04-24,AU,SA,438,4,401,50396,0,0,7,1669,AU_SA
2020-04-25,AU,SA,438,4,402,51536,0,0,1,1140,AU_SA
2020-04-26,AU,SA,438,4,411,52672,0,0,9,1136,AU_SA
2020-04-27,AU,SA,438,4,414,53283,0,0,3,611,AU_SA
2020-04-28,AU,SA,438,4,420,54082,0,0,6,799,AU_SA
2020-04-29,AU,SA,438,4,420,55417,0,0,0,1335,AU_SA
2020-04-30,AU,SA,438,4,420,57423,0,0,0,2006,AU_SA
2020-05-01,AU,SA,438,4,422,58670,0,0,2,1247,AU_SA
2020-05-02,AU,SA,438,4,427,59835,0,0,5,1165,AU_SA
2020-05-03,AU,SA,438,4,427,60769,0,0,0,934,AU_SA
2020-05-04,AU,SA,438,4,427,61336,0,0,0,567,AU_SA
2020-05-05,AU,SA,438,4,429,62139,0,0,2,803,AU_SA
2020-05-06,AU,SA,438,4,432,63651,0,0,3,1512,AU_SA
2020-05-07,AU,SA,439,4,433,65167,1,0,1,1516,AU_SA
2020-05-08,AU,SA,439,4,433,66677,0,0,0,1510,AU_SA
2020-05-09,AU,SA,439,4,433,68012,0,0,0,1335,AU_SA
2020-05-10,AU,SA,439,4,434,69178,0,0,1,1166,AU_SA
2020-05-11,AU,SA,439,4,434,70147,0,0,0,969,AU_SA
2020-05-12,AU,SA,439,4,434,71036,0,0,0,889,AU_SA
2020-05-13,AU,SA,439,4,434,72725,0,0,0,1689,AU_SA
2020-05-14,AU,SA,439,4,434,74293,0,0,0,1568,AU_SA
2020-05-15,AU,SA,439,4,435,75958,0,0,1,1665,AU_SA
2020-05-16,AU,SA,439,4,435,77728,0,0,0,1770,AU_SA
2020-05-17,AU,SA,439,4,435,78833,0,0,0,1105,AU_SA
2020-05-18,AU,SA,439,4,435,80450,0,0,0,1617,AU_SA
2020-05-19,AU,SA,439,4,435,81998,0,0,0,1548,AU_SA
2020-05-20,AU,SA,439,4,435,83873,0,0,0,1875,AU_SA
2020-05-21,AU,SA,439,4,435,85565,0,0,0,1692,AU_SA
2020-05-22,AU,SA,439,4,435,87122,0,0,0,1557,AU_SA
2020-05-23,AU,SA,439,4,435,88583,0,0,0,1461,AU_SA
2020-05-24,AU,SA,439,4,435,89318,0,0,0,735,AU_SA
2020-05-25,AU,SA,439,4,435,90013,0,0,0,695,AU_SA
2020-05-26,AU,SA,440,4,435,91597,1,0,0,1584,AU_SA
2020-05-27,AU,SA,440,4,435,93406,0,0,0,1809,AU_SA
2020-05-28,AU,SA,440,4,435,95457,0,0,0,2051,AU_SA
2020-05-29,AU,SA,440,4,435,97703,0,0,0,2246,AU_SA
2020-05-30,AU,SA,440,4,435,99645,0,0,0,1942,AU_SA
2020-05-31,AU,SA,440,4,435,100840,0,0,0,1195,AU_SA
2020-06-01,AU,SA,440,4,435,101944,0,0,0,1104,AU_SA
2020-06-02,AU,SA,440,4,435,104112,0,0,0,2168,AU_SA
2020-06-03,AU,SA,440,4,435,106183,0,0,0,2071,AU_SA
2020-06-04,AU,SA,440,4,436,108211,0,0,1,2028,AU_SA
2020-06-05,AU,SA,440,4,436,111625,0,0,0,3414,AU_SA
2020-06-06,AU,SA,440,4,436,113503,0,0,0,1878,AU_SA
2020-06-07,AU,SA,440,4,436,114749,0,0,0,1246,AU_SA
2020-06-08,AU,SA,440,4,436,115802,0,0,0,1053,AU_SA
2020-06-09,AU,SA,440,4,436,116561,0,0,0,759,AU_SA
2020-06-10,AU,SA,440,4,436,117847,0,0,0,1286,AU_SA
2020-06-11,AU,SA,440,4,436,119981,0,0,0,2134,AU_SA
2020-06-12,AU,SA,440,4,436,122481,0,0,0,2500,AU_SA
2020-06-13,AU,SA,440,4,436,124541,0,0,0,2060,AU_SA
2020-06-14,AU,SA,440,4,436,125732,0,0,0,1191,AU_SA
2020-06-15,AU,SA,440,4,436,126572,0,0,0,840,AU_SA
2020-06-16,AU,SA,440,4,436,127815,0,0,0,1243,AU_SA
2020-06-17,AU,SA,440,4,436,130121,0,0,0,2306,AU_SA
2020-06-18,AU,SA,440,4,436,132490,0,0,0,2369,AU_SA
2020-06-19,AU,SA,440,4,436,134688,0,0,0,2198,AU_SA
2020-06-20,AU,SA,440,4,436,136378,0,0,0,1690,AU_SA
2020-03-04,AU,TAS,1,,,,,,,,AU_TAS
2020-03-05,AU,TAS,1,,,,0,,,,AU_TAS
2020-03-06,AU,TAS,1,,,,0,,,,AU_TAS
2020-03-07,AU,TAS,2,,,,1,,,,AU_TAS
2020-03-08,AU,TAS,2,,,,0,,,,AU_TAS
2020-03-09,AU,TAS,2,,,,0,,,,AU_TAS
2020-03-10,AU,TAS,2,,,,0,,,,AU_TAS
2020-03-11,AU,TAS,3,,,,1,,,,AU_TAS
2020-03-12,AU,TAS,3,,,,0,,,,AU_TAS
2020-03-13,AU,TAS,5,,,,2,,,,AU_TAS
2020-03-14,AU,TAS,5,,,,0,,,,AU_TAS
2020-03-15,AU,TAS,7,,,,2,,,,AU_TAS
2020-03-16,AU,TAS,7,,,,0,,,,AU_TAS
2020-03-17,AU,TAS,7,,,,0,,,,AU_TAS
2020-03-18,AU,TAS,10,0,0,359,3,,,,AU_TAS
2020-03-19,AU,TAS,10,0,0,359,0,0,0,0,AU_TAS
2020-03-20,AU,TAS,10,0,0,807,0,0,0,448,AU_TAS
2020-03-21,AU,TAS,16,0,0,807,6,0,0,0,AU_TAS
2020-03-22,AU,TAS,22,0,3,807,6,0,3,0,AU_TAS
2020-03-23,AU,TAS,28,0,3,807,6,0,0,0,AU_TAS
2020-03-24,AU,TAS,36,0,3,1139,8,0,0,332,AU_TAS
2020-03-25,AU,TAS,42,0,3,1272,6,0,0,133,AU_TAS
2020-03-26,AU,TAS,47,0,3,1272,5,0,0,0,AU_TAS
2020-03-27,AU,TAS,58,0,3,1272,11,0,0,0,AU_TAS
2020-03-28,AU,TAS,62,0,3,1272,4,0,0,0,AU_TAS
2020-03-29,AU,TAS,66,0,3,1779,4,0,0,507,AU_TAS
2020-03-30,AU,TAS,69,1,3,1779,3,1,0,0,AU_TAS
2020-03-31,AU,TAS,69,2,3,1779,0,1,0,0,AU_TAS
2020-04-01,AU,TAS,71,2,3,1779,2,0,0,0,AU_TAS
2020-04-02,AU,TAS,74,2,3,1779,3,0,0,0,AU_TAS
2020-04-03,AU,TAS,80,2,3,1779,6,0,0,0,AU_TAS
2020-04-04,AU,TAS,82,2,3,1779,2,0,0,0,AU_TAS
2020-04-05,AU,TAS,86,2,26,3016,4,0,23,1237,AU_TAS
2020-04-06,AU,TAS,89,2,29,3016,3,0,3,0,AU_TAS
2020-04-07,AU,TAS,98,3,29,3192,9,1,0,176,AU_TAS
2020-04-08,AU,TAS,107,3,34,3295,9,0,5,103,AU_TAS
2020-04-09,AU,TAS,111,3,34,3397,4,0,0,102,AU_TAS
2020-04-10,AU,TAS,122,4,34,3591,11,1,0,194,AU_TAS
2020-04-11,AU,TAS,133,4,52,3591,11,0,18,0,AU_TAS
2020-04-12,AU,TAS,144,5,53,3770,11,1,1,179,AU_TAS
2020-04-13,AU,TAS,150,5,53,4375,6,0,0,605,AU_TAS
2020-04-14,AU,TAS,165,6,53,4502,15,1,0,127,AU_TAS
2020-04-15,AU,TAS,169,6,60,4546,4,0,7,44,AU_TAS
2020-04-16,AU,TAS,180,6,67,4846,11,0,7,300,AU_TAS
2020-04-17,AU,TAS,184,7,67,5098,4,1,0,252,AU_TAS
2020-04-18,AU,TAS,188,8,68,5376,4,1,1,278,AU_TAS
2020-04-19,AU,TAS,195,8,69,6320,7,0,1,944,AU_TAS
2020-04-20,AU,TAS,200,8,71,6697,5,0,2,377,AU_TAS
2020-04-21,AU,TAS,201,8,74,6701,1,0,3,4,AU_TAS
2020-04-22,AU,TAS,205,8,77,7248,4,0,3,547,AU_TAS
2020-04-23,AU,TAS,205,8,91,7607,0,0,14,359,AU_TAS
2020-04-24,AU,TAS,207,9,106,7883,2,1,15,276,AU_TAS
2020-04-25,AU,TAS,208,10,117,8282,1,1,11,399,AU_TAS
2020-04-26,AU,TAS,212,11,123,8719,4,1,6,437,AU_TAS
2020-04-27,AU,TAS,214,11,132,9384,2,0,9,665,AU_TAS
2020-04-28,AU,TAS,217,11,135,10145,3,0,3,761,AU_TAS
2020-04-29,AU,TAS,219,11,137,10898,2,0,2,753,AU_TAS
2020-04-30,AU,TAS,221,13,144,11909,2,2,7,1011,AU_TAS
2020-05-01,AU,TAS,221,13,153,12974,0,0,9,1065,AU_TAS
2020-05-02,AU,TAS,221,13,157,13829,0,0,4,855,AU_TAS
2020-05-03,AU,TAS,221,13,158,14782,0,0,1,953,AU_TAS
2020-05-04,AU,TAS,221,13,164,15356,0,0,6,574,AU_TAS
2020-05-05,AU,TAS,223,13,165,16017,2,0,1,661,AU_TAS
2020-05-06,AU,TAS,225,13,167,16476,2,0,2,459,AU_TAS
2020-05-07,AU,TAS,225,13,167,17234,0,0,0,758,AU_TAS
2020-05-08,AU,TAS,225,13,177,17807,0,0,10,573,AU_TAS
2020-05-09,AU,TAS,225,13,179,18348,0,0,2,541,AU_TAS
2020-05-10,AU,TAS,225,13,182,18545,0,0,3,197,AU_TAS
2020-05-11,AU,TAS,225,13,180,19315,0,0,-2,770,AU_TAS
2020-05-12,AU,TAS,225,13,183,19539,0,0,3,224,AU_TAS
2020-05-13,AU,TAS,225,13,184,20088,0,0,1,549,AU_TAS
2020-05-14,AU,TAS,225,13,188,20657,0,0,4,569,AU_TAS
2020-05-15,AU,TAS,226,13,191,21089,1,0,3,432,AU_TAS
2020-05-16,AU,TAS,226,13,192,21604,0,0,1,515,AU_TAS
2020-05-17,AU,TAS,226,13,195,21886,0,0,3,282,AU_TAS
2020-05-18,AU,TAS,226,13,195,22246,0,0,0,360,AU_TAS
2020-05-19,AU,TAS,226,13,195,22597,0,0,0,351,AU_TAS
2020-05-20,AU,TAS,226,13,196,23027,0,0,1,430,AU_TAS
2020-05-21,AU,TAS,226,13,198,23448,0,0,2,421,AU_TAS
2020-05-22,AU,TAS,226,13,199,23636,0,0,1,188,AU_TAS
2020-05-23,AU,TAS,226,13,199,23999,0,0,0,363,AU_TAS
2020-05-24,AU,TAS,226,13,200,24191,0,0,1,192,AU_TAS
2020-05-25,AU,TAS,226,13,201,24663,0,0,1,472,AU_TAS
2020-05-26,AU,TAS,226,13,203,25248,0,0,2,585,AU_TAS
2020-05-27,AU,TAS,226,13,203,25644,0,0,0,396,AU_TAS
2020-05-28,AU,TAS,226,13,203,26592,0,0,0,948,AU_TAS
2020-05-29,AU,TAS,226,13,203,27498,0,0,0,906,AU_TAS
2020-05-30,AU,TAS,226,13,205,28158,0,0,2,660,AU_TAS
2020-05-31,AU,TAS,226,13,205,31296,0,0,0,3138,AU_TAS
2020-06-01,AU,TAS,226,13,207,31671,0,0,2,375,AU_TAS
2020-06-02,AU,TAS,226,13,207,32191,0,0,0,520,AU_TAS
2020-06-03,AU,TAS,226,13,208,33134,0,0,1,943,AU_TAS
2020-06-04,AU,TAS,226,13,208,33968,0,0,0,834,AU_TAS
2020-06-05,AU,TAS,226,13,208,35010,0,0,0,1042,AU_TAS
2020-06-06,AU,TAS,226,13,208,35669,0,0,0,659,AU_TAS
2020-06-07,AU,TAS,226,13,209,36123,0,0,1,454,AU_TAS
2020-06-08,AU,TAS,226,13,209,36594,0,0,0,471,AU_TAS
2020-06-09,AU,TAS,226,13,209,36970,0,0,0,376,AU_TAS
2020-06-10,AU,TAS,226,13,209,37811,0,0,0,841,AU_TAS
2020-06-11,AU,TAS,226,13,211,38634,0,0,2,823,AU_TAS
2020-06-12,AU,TAS,226,13,213,39346,0,0,2,712,AU_TAS
2020-06-13,AU,TAS,226,13,213,39981,0,0,0,635,AU_TAS
2020-06-14,AU,TAS,226,13,213,40385,0,0,0,404,AU_TAS
2020-06-15,AU,TAS,226,13,213,40716,0,0,0,331,AU_TAS
2020-06-16,AU,TAS,226,13,213,41321,0,0,0,605,AU_TAS
2020-06-17,AU,TAS,226,13,213,41839,0,0,0,518,AU_TAS
2020-06-18,AU,TAS,226,13,215,42395,0,0,2,556,AU_TAS
2020-06-19,AU,TAS,226,13,215,42955,0,0,0,560,AU_TAS
2020-06-20,AU,TAS,226,13,215,43822,0,0,0,867,AU_TAS
2020-03-04,AU,VIC,10,,,,,,,,AU_VIC
2020-03-05,AU,VIC,10,,,,0,,,,AU_VIC
2020-03-06,AU,VIC,10,,,,0,,,,AU_VIC
2020-03-07,AU,VIC,11,,,,1,,,,AU_VIC
2020-03-08,AU,VIC,12,,,,1,,,,AU_VIC
2020-03-09,AU,VIC,15,,,,3,,,,AU_VIC
2020-03-10,AU,VIC,19,,,,4,,,,AU_VIC
2020-03-11,AU,VIC,22,,,,3,,,,AU_VIC
2020-03-12,AU,VIC,27,,,,5,,,,AU_VIC
2020-03-13,AU,VIC,36,,,,9,,,,AU_VIC
2020-03-14,AU,VIC,49,,,,13,,,,AU_VIC
2020-03-15,AU,VIC,57,,,,8,,,,AU_VIC
2020-03-16,AU,VIC,71,,,,14,,,,AU_VIC
2020-03-17,AU,VIC,94,,,,23,,,,AU_VIC
2020-03-18,AU,VIC,121,0,0,15200,27,,,,AU_VIC
2020-03-19,AU,VIC,150,0,0,17180,29,0,0,1980,AU_VIC
2020-03-20,AU,VIC,178,0,0,19337,28,0,0,2157,AU_VIC
2020-03-21,AU,VIC,229,0,0,20500,51,0,0,1163,AU_VIC
2020-03-22,AU,VIC,296,0,70,22900,67,0,70,2400,AU_VIC
2020-03-23,AU,VIC,355,0,97,23700,59,0,27,800,AU_VIC
2020-03-24,AU,VIC,411,0,133,25000,56,0,36,1300,AU_VIC
2020-03-25,AU,VIC,466,0,128,25596,55,0,-5,596,AU_VIC
2020-03-26,AU,VIC,520,3,149,26900,54,3,21,1304,AU_VIC
2020-03-27,AU,VIC,574,3,172,27800,54,0,23,900,AU_VIC
2020-03-28,AU,VIC,685,3,191,30100,111,0,19,2300,AU_VIC
2020-03-29,AU,VIC,769,4,193,39000,84,1,2,8900,AU_VIC
2020-03-30,AU,VIC,821,4,248,42000,52,0,55,3000,AU_VIC
2020-03-31,AU,VIC,917,4,291,45000,96,0,43,3000,AU_VIC
2020-04-01,AU,VIC,968,4,343,47000,51,0,52,2000,AU_VIC
2020-04-02,AU,VIC,1036,6,422,49000,68,2,79,2000,AU_VIC
2020-04-03,AU,VIC,1085,7,476,51000,49,1,54,2000,AU_VIC
2020-04-04,AU,VIC,1115,8,527,54000,30,1,51,3000,AU_VIC
2020-04-05,AU,VIC,1135,8,573,56000,20,0,46,2000,AU_VIC
2020-04-06,AU,VIC,1158,10,620,57000,23,2,47,1000,AU_VIC
2020-04-07,AU,VIC,1191,11,686,58000,33,1,66,1000,AU_VIC
2020-04-08,AU,VIC,1212,12,736,60000,21,1,50,2000,AU_VIC
2020-04-09,AU,VIC,1228,12,806,62000,16,0,70,2000,AU_VIC
2020-04-10,AU,VIC,1241,13,926,65000,13,1,120,3000,AU_VIC
2020-04-11,AU,VIC,1265,14,986,67000,24,1,60,2000,AU_VIC
2020-04-12,AU,VIC,1268,14,1015,69000,3,0,29,2000,AU_VIC
2020-04-13,AU,VIC,1281,14,1075,70000,13,0,60,1000,AU_VIC
2020-04-14,AU,VIC,1291,14,1118,71000,10,0,43,1000,AU_VIC
2020-04-15,AU,VIC,1299,14,1137,72000,8,0,19,1000,AU_VIC
2020-04-16,AU,VIC,1301,14,1137,73000,2,0,0,1000,AU_VIC
2020-04-17,AU,VIC,1302,14,1159,75000,1,0,22,2000,AU_VIC
2020-04-18,AU,VIC,1319,14,1172,79000,17,0,13,4000,AU_VIC
2020-04-19,AU,VIC,1328,15,1188,82000,9,1,16,3000,AU_VIC
2020-04-20,AU,VIC,1329,15,1196,86000,1,0,8,4000,AU_VIC
2020-04-21,AU,VIC,1336,15,1202,88000,7,0,6,2000,AU_VIC
2020-04-22,AU,VIC,1336,15,1243,90000,0,0,41,2000,AU_VIC
2020-04-23,AU,VIC,1337,16,1251,93000,1,1,8,3000,AU_VIC
2020-04-24,AU,VIC,1343,16,1254,96000,6,0,3,3000,AU_VIC
2020-04-25,AU,VIC,1346,16,1262,98000,3,0,8,2000,AU_VIC
2020-04-26,AU,VIC,1349,17,1265,101000,3,1,3,3000,AU_VIC
2020-04-27,AU,VIC,1349,17,1280,104000,0,0,15,3000,AU_VIC
2020-04-28,AU,VIC,1351,17,1279,109049,2,0,-1,5049,AU_VIC
2020-04-29,AU,VIC,1354,18,1287,111092,3,1,8,2043,AU_VIC
2020-04-30,AU,VIC,1361,18,1291,115118,7,0,4,4026,AU_VIC
2020-05-01,AU,VIC,1364,18,1293,123707,3,0,2,8589,AU_VIC
2020-05-02,AU,VIC,1371,18,1300,129228,7,0,7,5521,AU_VIC
2020-05-03,AU,VIC,1384,18,1300,138433,13,0,0,9205,AU_VIC
2020-05-04,AU,VIC,1406,18,1310,146661,22,0,10,8228,AU_VIC
2020-05-05,AU,VIC,1423,18,1311,151977,17,0,1,5316,AU_VIC
2020-05-06,AU,VIC,1440,18,1321,162077,17,0,10,10100,AU_VIC
2020-05-07,AU,VIC,1454,18,1322,176507,14,0,1,14430,AU_VIC
2020-05-08,AU,VIC,1468,18,1327,193265,14,0,5,16758,AU_VIC
2020-05-09,AU,VIC,1479,18,1336,209905,11,0,9,16640,AU_VIC
2020-05-10,AU,VIC,1489,18,1346,226889,10,0,10,16984,AU_VIC
2020-05-11,AU,VIC,1496,18,1360,245326,7,0,14,18437,AU_VIC
2020-05-12,AU,VIC,1507,18,1376,258451,11,0,16,13125,AU_VIC
2020-05-13,AU,VIC,1512,18,1385,273255,5,0,9,14804,AU_VIC
2020-05-14,AU,VIC,1520,18,1385,289441,8,0,0,16186,AU_VIC
2020-05-15,AU,VIC,1540,18,1407,309459,20,0,22,20018,AU_VIC
2020-05-16,AU,VIC,1551,18,1417,323970,11,0,10,14511,AU_VIC
2020-05-17,AU,VIC,1558,18,1417,338219,7,0,0,14249,AU_VIC
2020-05-18,AU,VIC,1567,18,1439,345290,9,0,22,7071,AU_VIC
2020-05-19,AU,VIC,1573,18,1454,358120,6,0,15,12830,AU_VIC
2020-05-20,AU,VIC,1580,18,1465,367272,7,0,11,9152,AU_VIC
2020-05-21,AU,VIC,1581,18,1473,378673,1,0,8,11401,AU_VIC
2020-05-22,AU,VIC,1593,18,1479,393103,12,0,6,14430,AU_VIC
2020-05-23,AU,VIC,1602,19,1484,398826,9,1,5,5723,AU_VIC
2020-05-24,AU,VIC,1603,19,1498,420246,1,0,14,21420,AU_VIC
2020-05-25,AU,VIC,1605,19,1520,431878,2,0,22,11632,AU_VIC
2020-05-26,AU,VIC,1610,19,1533,437406,5,0,13,5528,AU_VIC
2020-05-27,AU,VIC,1618,19,1539,470832,8,0,6,33426,AU_VIC
2020-05-28,AU,VIC,1628,19,1544,480693,10,0,5,9861,AU_VIC
2020-05-29,AU,VIC,1634,19,1549,493085,6,0,5,12392,AU_VIC
2020-05-30,AU,VIC,1645,19,1553,501565,11,0,4,8480,AU_VIC
2020-05-31,AU,VIC,1649,19,1557,509691,4,0,4,8126,AU_VIC
