match_string,date,confirmed,deceased,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
NSW,2020-04-22,2971,,2,2971,,,AU,,nsw,AU_NSW
NSW,2020-04-23,2976,,5,2976,,,AU,,nsw,AU_NSW
NSW,2020-04-24,2982,,6,2982,,,AU,,nsw,AU_NSW
NSW,2020-04-25,2994,,12,2994,,,AU,,nsw,AU_NSW
NSW,2020-04-26,3002,,8,3002,,,AU,,nsw,AU_NSW
NSW,2020-04-27,3004,,2,3004,,,AU,,nsw,AU_NSW
NSW,2020-04-28,3009,,5,3009,,,AU,,nsw,AU_NSW
NSW,2020-04-29,3016,,7,3016,,,AU,,nsw,AU_NSW
NSW,2020-04-30,3016,,0,3016,,,AU,,nsw,AU_NSW
NSW,2020-05-01,3025,,9,3025,,,AU,,nsw,AU_NSW
NSW,2020-05-02,3031,,6,3031,,,AU,,nsw,AU_NSW
NSW,2020-05-03,3035,,4,3035,,,AU,,nsw,AU_NSW
NSW,2020-05-04,3033,,-2,3033,,,AU,,nsw,AU_NSW
NSW,2020-05-05,3035,,2,3035,,,AU,,nsw,AU_NSW
NSW,2020-05-06,3042,,7,3042,,,AU,,nsw,AU_NSW
NSW,2020-05-07,3044,,2,3044,,,AU,,nsw,AU_NSW
NSW,2020-05-08,3047,,3,3047,,,AU,,nsw,AU_NSW
NSW,2020-05-09,3051,,4,3051,,,AU,,nsw,AU_NSW
NSW,2020-05-10,3053,,2,3053,,,AU,,nsw,AU_NSW
NSW,2020-05-11,3053,,0,3053,,,AU,,nsw,AU_NSW
NSW,2020-05-12,3053,,0,3053,,,AU,,nsw,AU_NSW
NSW,2020-05-13,3059,,6,3059,,,AU,,nsw,AU_NSW
NSW,2020-05-14,3063,,4,3063,,,AU,,nsw,AU_NSW
NSW,2020-05-15,3071,,8,3071,,,AU,,nsw,AU_NSW
NSW,2020-05-16,3074,,3,3074,,,AU,,nsw,AU_NSW
NSW,2020-05-17,3075,,1,3075,,,AU,,nsw,AU_NSW
NSW,2020-05-18,3076,,1,3076,,,AU,,nsw,AU_NSW
NSW,2020-05-19,3078,,2,3078,,,AU,,nsw,AU_NSW
NSW,2020-05-20,3081,,3,3081,,,AU,,nsw,AU_NSW
NSW,2020-05-21,3082,,1,3082,,,AU,,nsw,AU_NSW
NSW,2020-05-22,3084,,2,3084,,,AU,,nsw,AU_NSW
NSW,2020-05-23,3086,,2,3086,,,AU,,nsw,AU_NSW
NSW,2020-05-24,3087,,1,3087,,,AU,,nsw,AU_NSW
NSW,2020-05-25,3090,,3,3090,,,AU,,nsw,AU_NSW
NSW,2020-05-26,3092,,2,3092,,,AU,,nsw,AU_NSW
NSW,2020-05-27,3089,,-3,3089,,,AU,,nsw,AU_NSW
NSW,2020-05-28,3090,,1,3090,,,AU,,nsw,AU_NSW
NSW,2020-05-29,3092,,2,3092,,,AU,,nsw,AU_NSW
NSW,2020-05-30,3092,,0,3092,,,AU,,nsw,AU_NSW
NSW,2020-05-31,3095,,3,3095,,,AU,,nsw,AU_NSW
NSW,2020-06-01,3098,,3,3098,,,AU,,nsw,AU_NSW
NSW,2020-06-02,3104,,6,3104,,,AU,,nsw,AU_NSW
NSW,2020-06-03,3104,,0,3104,,,AU,,nsw,AU_NSW
NSW,2020-06-04,3106,,2,3106,,,AU,,nsw,AU_NSW
NSW,2020-06-05,3110,,4,3110,,,AU,,nsw,AU_NSW
NSW,2020-06-06,3110,,0,3110,,,AU,,nsw,AU_NSW
NSW,2020-06-07,3109,,-1,3109,,,AU,,nsw,AU_NSW
NSW,2020-06-08,3112,,3,3112,,,AU,,nsw,AU_NSW
NSW,2020-06-09,3114,,2,3114,,,AU,,nsw,AU_NSW
NSW,2020-06-10,3117,,3,3117,,,AU,,nsw,AU_NSW
NSW,2020-06-11,3117,,0,3117,,,AU,,nsw,AU_NSW
NSW,2020-06-12,3116,,-1,3116,,,AU,,nsw,AU_NSW
NSW,2020-06-13,3119,,3,3119,,,AU,,nsw,AU_NSW
NSW,2020-06-14,3128,,9,3128,,,AU,,nsw,AU_NSW
NSW,2020-06-15,3131,,3,3131,,,AU,,nsw,AU_NSW
NSW,2020-06-16,3134,,3,3134,,,AU,,nsw,AU_NSW
NSW,2020-06-17,3135,,1,3135,,,AU,,nsw,AU_NSW
NSW,2020-06-18,3137,,2,3137,,,AU,,nsw,AU_NSW
NSW,2020-06-19,3143,,6,3143,,,AU,,nsw,AU_NSW
NSW,2020-06-20,3144,,1,3144,,,AU,,nsw,AU_NSW
NSW,2020-06-21,3149,,5,3149,,,AU,,nsw,AU_NSW
NSW,2020-06-22,3151,,2,3151,,,AU,,nsw,AU_NSW
NSW,2020-06-23,3150,,-1,3150,,,AU,,nsw,AU_NSW
NSW,2020-06-24,3159,,9,3159,,,AU,,nsw,AU_NSW
NT,2020-01-25,0,,,0,,,AU,,nt,AU_NT
NT,2020-01-27,0,,0,0,,,AU,,nt,AU_NT
NT,2020-01-29,0,,0,0,,,AU,,nt,AU_NT
NT,2020-01-30,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-01,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-04,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-05,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-06,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-22,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-25,0,,0,0,,,AU,,nt,AU_NT
NT,2020-02-29,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-01,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-02,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-03,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-04,1,,1,1,,,AU,,nt,AU_NT
NT,2020-03-05,1,,0,1,,,AU,,nt,AU_NT
NT,2020-03-06,0,,-1,0,,,AU,,nt,AU_NT
NT,2020-03-07,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-08,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-09,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-10,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-11,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-12,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-13,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-14,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-15,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-16,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-17,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-18,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-19,0,,0,0,,,AU,,nt,AU_NT
NT,2020-03-20,2,,2,2,,,AU,,nt,AU_NT
NT,2020-03-21,4,,2,4,,,AU,,nt,AU_NT
NT,2020-03-22,6,,2,6,,,AU,,nt,AU_NT
NT,2020-03-23,6,,0,6,,,AU,,nt,AU_NT
NT,2020-03-24,6,,0,6,,,AU,,nt,AU_NT
NT,2020-03-25,6,,0,6,,,AU,,nt,AU_NT
NT,2020-03-26,12,,6,12,,,AU,,nt,AU_NT
NT,2020-03-27,14,,2,14,,,AU,,nt,AU_NT
NT,2020-03-28,15,,1,15,,,AU,,nt,AU_NT
NT,2020-03-29,15,,0,15,,,AU,,nt,AU_NT
NT,2020-03-30,15,,0,15,,,AU,,nt,AU_NT
NT,2020-03-31,19,,4,19,,,AU,,nt,AU_NT
NT,2020-04-01,19,,0,19,,,AU,,nt,AU_NT
NT,2020-04-02,22,,3,22,,,AU,,nt,AU_NT
NT,2020-04-03,26,,4,26,,,AU,,nt,AU_NT
NT,2020-04-04,26,,0,26,,,AU,,nt,AU_NT
NT,2020-04-05,26,,0,26,,,AU,,nt,AU_NT
NT,2020-04-06,27,,1,27,,,AU,,nt,AU_NT
NT,2020-04-07,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-08,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-09,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-10,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-11,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-12,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-13,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-14,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-15,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-16,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-17,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-18,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-19,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-20,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-21,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-22,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-23,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-24,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-25,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-26,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-27,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-28,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-29,27,,0,27,,,AU,,nt,AU_NT
NT,2020-04-30,27,,0,27,,,AU,,nt,AU_NT
NT,2020-05-01,27,,0,27,,,AU,,nt,AU_NT
NT,2020-05-02,29,,2,29,,,AU,,nt,AU_NT
NT,2020-05-03,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-04,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-05,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-06,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-07,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-08,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-09,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-10,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-11,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-12,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-13,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-14,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-15,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-16,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-17,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-18,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-19,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-20,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-21,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-22,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-23,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-24,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-25,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-26,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-27,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-28,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-29,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-30,29,,0,29,,,AU,,nt,AU_NT
NT,2020-05-31,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-01,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-02,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-03,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-04,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-05,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-06,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-07,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-08,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-09,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-10,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-11,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-12,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-13,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-14,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-15,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-16,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-17,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-18,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-19,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-20,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-21,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-22,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-23,29,,0,29,,,AU,,nt,AU_NT
NT,2020-06-24,29,,0,29,,,AU,,nt,AU_NT
QLD,2020-01-25,0,,,0,,,AU,,qld,AU_QLD
QLD,2020-01-27,0,,0,0,,,AU,,qld,AU_QLD
QLD,2020-01-29,1,,1,1,,,AU,,qld,AU_QLD
QLD,2020-01-30,2,,1,2,,,AU,,qld,AU_QLD
QLD,2020-02-01,2,,0,2,,,AU,,qld,AU_QLD
QLD,2020-02-04,3,,1,3,,,AU,,qld,AU_QLD
QLD,2020-02-05,4,,1,4,,,AU,,qld,AU_QLD
QLD,2020-02-06,5,,1,5,,,AU,,qld,AU_QLD
QLD,2020-02-22,7,,2,7,,,AU,,qld,AU_QLD
QLD,2020-02-25,8,,1,8,,,AU,,qld,AU_QLD
QLD,2020-02-29,9,,1,9,,,AU,,qld,AU_QLD
QLD,2020-03-01,9,,0,9,,,AU,,qld,AU_QLD
QLD,2020-03-02,9,,0,9,,,AU,,qld,AU_QLD
QLD,2020-03-03,10,,1,10,,,AU,,qld,AU_QLD
QLD,2020-03-04,11,,1,11,,,AU,,qld,AU_QLD
QLD,2020-03-05,13,,2,13,,,AU,,qld,AU_QLD
QLD,2020-03-06,14,,1,14,,,AU,,qld,AU_QLD
QLD,2020-03-07,14,,0,14,,,AU,,qld,AU_QLD
QLD,2020-03-08,15,,1,15,,,AU,,qld,AU_QLD
QLD,2020-03-09,15,,0,15,,,AU,,qld,AU_QLD
QLD,2020-03-10,18,,3,18,,,AU,,qld,AU_QLD
QLD,2020-03-11,20,,2,20,,,AU,,qld,AU_QLD
QLD,2020-03-12,27,,7,27,,,AU,,qld,AU_QLD
QLD,2020-03-13,35,,8,35,,,AU,,qld,AU_QLD
QLD,2020-03-14,46,,11,46,,,AU,,qld,AU_QLD
QLD,2020-03-15,62,,16,62,,,AU,,qld,AU_QLD
QLD,2020-03-16,68,,6,68,,,AU,,qld,AU_QLD
QLD,2020-03-17,78,,10,78,,,AU,,qld,AU_QLD
QLD,2020-03-18,94,,16,94,,,AU,,qld,AU_QLD
