match_string,date,total_confirmed,total_deceased,total_recovered,country_code,key,new_confirmed,new_deceased,new_recovered
Dhaka,2020-05-16,9190,,,BD,BD_13,345,0,0
Dhaka,2020-05-17,9855,,,BD,BD_13,665,0,0
Dhaka,2020-05-19,10878,,,BD,BD_13,1023,0,0
Dhaka,2020-05-20,12386,,,BD,BD_13,1508,0,0
Dhaka,2020-05-24,13797,,,BD,BD_13,1411,0,0
Dhaka,2020-06-01,16922,,,BD,BD_13,3125,0,0
Dhaka,2020-06-08,21717,,,BD,BD_13,4795,0,0
Dhaka,2020-04-27,,79,,BD,BD_13,0,,0
Dhaka,2020-04-28,,82,,BD,BD_13,0,3,0
Dhaka,2020-04-29,,88,,BD,BD_13,0,6,0
Dhaka,2020-04-30,,92,,BD,BD_13,0,4,0
Dhaka,2020-05-01,,93,,BD,BD_13,0,1,0
Dhaka,2020-05-02,,98,,BD,BD_13,0,5,0
Dhaka,2020-05-03,,98,,BD,BD_13,0,0,0
Dhaka,2020-05-04,,101,,BD,BD_13,0,3,0
Dhaka,2020-05-05,,101,,BD,BD_13,0,0,0
Dhaka,2020-05-06,,103,,BD,BD_13,0,2,0
Dhaka,2020-04-23,,,69,BD,BD_13,0,,
Dhaka,2020-04-26,,,77,BD,BD_13,0,,8
Dhaka,2020-04-27,,,77,BD,BD_13,0,0,0
Dhaka,2020-04-28,,,77,BD,BD_13,0,0,0
Chittagong,2020-04-05,1,,,BD,BD_10,,,
Chittagong,2020-04-06,1,,,BD,BD_10,0,,
Chittagong,2020-04-07,3,,,BD,BD_10,2,,
Chittagong,2020-04-08,3,,,BD,BD_10,0,,
Chittagong,2020-04-09,9,,,BD,BD_10,6,,
Chittagong,2020-04-11,8,,,BD,BD_10,-1,,
Chittagong,2020-04-13,18,,,BD,BD_10,10,,
Chittagong,2020-04-14,20,,,BD,BD_10,2,,
Chittagong,2020-04-15,31,,,BD,BD_10,11,,
Chittagong,2020-04-16,36,,,BD,BD_10,5,,
Chittagong,2020-04-17,37,,,BD,BD_10,1,,
Chittagong,2020-04-18,38,,,BD,BD_10,1,,
Chittagong,2020-04-19,39,,,BD,BD_10,1,,
Chittagong,2020-04-20,43,,,BD,BD_10,4,,
Chittagong,2020-04-21,41,,,BD,BD_10,-2,,
Chittagong,2020-04-22,42,,,BD,BD_10,1,,
Chittagong,2020-04-23,45,,,BD,BD_10,3,,
Chittagong,2020-04-24,45,,,BD,BD_10,0,,0
Chittagong,2020-04-25,46,,,BD,BD_10,1,,0
Chittagong,2020-04-26,48,,,BD,BD_10,2,,0
Chittagong,2020-04-27,56,,,BD,BD_10,8,,0
Chittagong,2020-04-28,67,,,BD,BD_10,11,0,0
Chittagong,2020-04-29,70,,,BD,BD_10,3,0,0
Chittagong,2020-04-30,74,,,BD,BD_10,4,0,0
Chittagong,2020-05-01,75,,,BD,BD_10,1,0,0
Chittagong,2020-05-02,78,,,BD,BD_10,3,0,0
Chittagong,2020-05-03,80,,,BD,BD_10,2,0,0
Chittagong,2020-05-04,82,,,BD,BD_10,2,0,0
Chittagong,2020-05-05,105,,,BD,BD_10,23,0,0
Chittagong,2020-05-06,112,,,BD,BD_10,7,0,0
Chittagong,2020-05-07,140,,,BD,BD_10,28,0,0
Chittagong,2020-05-08,159,,,BD,BD_10,19,0,0
Chittagong,2020-05-09,207,,,BD,BD_10,48,0,0
Chittagong,2020-05-10,220,,,BD,BD_10,13,0,0
Chittagong,2020-05-11,266,,,BD,BD_10,46,0,0
Chittagong,2020-05-12,314,,,BD,BD_10,48,0,0
Chittagong,2020-05-14,497,,,BD,BD_10,183,0,0
Chittagong,2020-05-15,553,,,BD,BD_10,56,0,0
Chittagong,2020-05-16,619,,,BD,BD_10,66,0,0
Chittagong,2020-05-17,695,,,BD,BD_10,76,0,0
Chittagong,2020-05-19,940,,,BD,BD_10,245,0,0
Chittagong,2020-05-20,1100,,,BD,BD_10,160,0,0
Chittagong,2020-05-24,1556,,,BD,BD_10,456,0,0
Chittagong,2020-06-01,2288,,,BD,BD_10,732,0,0
Chittagong,2020-06-08,2998,,,BD,BD_10,710,0,0
Chittagong,2020-04-27,,2,,BD,BD_10,0,,0
Chittagong,2020-04-28,,2,,BD,BD_10,0,0,0
Chittagong,2020-04-29,,2,,BD,BD_10,0,0,0
Chittagong,2020-04-30,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-01,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-02,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-03,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-04,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-05,,2,,BD,BD_10,0,0,0
Chittagong,2020-05-06,,2,,BD,BD_10,0,0,0
Chittagong,2020-04-23,,,2,BD,BD_10,0,,
Chittagong,2020-04-26,,,1,BD,BD_10,0,,-1
Chittagong,2020-04-27,,,2,BD,BD_10,0,0,1
Chittagong,2020-04-28,,,2,BD,BD_10,0,0,0
Narayanganj,2020-04-05,11,,,BD,BD_40,,,
Narayanganj,2020-04-06,23,,,BD,BD_40,12,,
Narayanganj,2020-04-07,38,,,BD,BD_40,15,,
Narayanganj,2020-04-08,46,,,BD,BD_40,8,,
Narayanganj,2020-04-09,59,,,BD,BD_40,13,,
Narayanganj,2020-04-11,83,,,BD,BD_40,24,,
Narayanganj,2020-04-13,144,,,BD,BD_40,61,,
Narayanganj,2020-04-14,164,,,BD,BD_40,20,,
Narayanganj,2020-04-15,214,,,BD,BD_40,50,,
Narayanganj,2020-04-16,255,,,BD,BD_40,41,,
Narayanganj,2020-04-17,289,,,BD,BD_40,34,,
Narayanganj,2020-04-18,309,,,BD,BD_40,20,,
Narayanganj,2020-04-19,386,,,BD,BD_40,77,,
Narayanganj,2020-04-20,387,,,BD,BD_40,1,,
Narayanganj,2020-04-21,469,,,BD,BD_40,82,,
Narayanganj,2020-04-22,508,,,BD,BD_40,39,,
Narayanganj,2020-04-23,532,,,BD,BD_40,24,,
Narayanganj,2020-04-24,566,,,BD,BD_40,34,,0
Narayanganj,2020-04-25,594,,,BD,BD_40,28,,0
Narayanganj,2020-04-26,625,,,BD,BD_40,31,,0
Narayanganj,2020-04-27,699,,,BD,BD_40,74,,0
Narayanganj,2020-04-28,849,,,BD,BD_40,150,0,0
Narayanganj,2020-04-29,863,,,BD,BD_40,14,0,0
Narayanganj,2020-04-30,923,,,BD,BD_40,60,0,0
Narayanganj,2020-05-01,966,,,BD,BD_40,43,0,0
Narayanganj,2020-05-02,987,,,BD,BD_40,21,0,0
Narayanganj,2020-05-03,1007,,,BD,BD_40,20,0,0
Narayanganj,2020-05-04,1021,,,BD,BD_40,14,0,0
Narayanganj,2020-05-05,1055,,,BD,BD_40,34,0,0
Narayanganj,2020-05-06,1072,,,BD,BD_40,17,0,0
Narayanganj,2020-05-07,1078,,,BD,BD_40,6,0,0
Narayanganj,2020-05-08,1136,,,BD,BD_40,58,0,0
Narayanganj,2020-05-09,1177,,,BD,BD_40,41,0,0
Narayanganj,2020-05-10,1198,,,BD,BD_40,21,0,0
Narayanganj,2020-05-11,1243,,,BD,BD_40,45,0,0
Narayanganj,2020-05-12,1286,,,BD,BD_40,43,0,0
Narayanganj,2020-05-14,1345,,,BD,BD_40,59,0,0
Narayanganj,2020-05-15,1391,,,BD,BD_40,46,0,0
Narayanganj,2020-05-16,1426,,,BD,BD_40,35,0,0
Narayanganj,2020-05-17,1463,,,BD,BD_40,37,0,0
Narayanganj,2020-05-19,1508,,,BD,BD_40,45,0,0
Narayanganj,2020-05-20,1582,,,BD,BD_40,74,0,0
Narayanganj,2020-05-24,1771,,,BD,BD_40,189,0,0
Narayanganj,2020-06-01,2057,,,BD,BD_40,286,0,0
Narayanganj,2020-06-08,2598,,,BD,BD_40,541,0,0
Narayanganj,2020-04-27,,39,,BD,BD_40,0,,0
Narayanganj,2020-04-28,,39,,BD,BD_40,0,0,0
Narayanganj,2020-04-29,,39,,BD,BD_40,0,0,0
Narayanganj,2020-04-30,,39,,BD,BD_40,0,0,0
Narayanganj,2020-05-01,,39,,BD,BD_40,0,0,0
Narayanganj,2020-05-02,,39,,BD,BD_40,0,0,0
Narayanganj,2020-05-03,,40,,BD,BD_40,0,1,0
Narayanganj,2020-05-04,,40,,BD,BD_40,0,0,0
Narayanganj,2020-05-05,,40,,BD,BD_40,0,0,0
Narayanganj,2020-05-06,,41,,BD,BD_40,0,1,0
Narayanganj,2020-04-23,,,19,BD,BD_40,0,,
Narayanganj,2020-04-26,,,25,BD,BD_40,0,,6
Narayanganj,2020-04-27,,,25,BD,BD_40,0,0,0
Narayanganj,2020-04-28,,,25,BD,BD_40,0,0,0
Comilla,2020-04-05,1,,,BD,BD_08,,,
Comilla,2020-04-06,1,,,BD,BD_08,0,,
Comilla,2020-04-07,2,,,BD,BD_08,1,,
Comilla,2020-04-08,2,,,BD,BD_08,0,,
Comilla,2020-04-09,4,,,BD,BD_08,2,,
Comilla,2020-04-11,8,,,BD,BD_08,4,,
Comilla,2020-04-13,9,,,BD,BD_08,1,,
Comilla,2020-04-14,14,,,BD,BD_08,5,,
Comilla,2020-04-15,14,,,BD,BD_08,0,,
Comilla,2020-04-16,14,,,BD,BD_08,0,,
Comilla,2020-04-17,15,,,BD,BD_08,1,,
Comilla,2020-04-18,17,,,BD,BD_08,2,,
Comilla,2020-04-19,19,,,BD,BD_08,2,,
Comilla,2020-04-20,21,,,BD,BD_08,2,,
Comilla,2020-04-21,25,,,BD,BD_08,4,,
Comilla,2020-04-22,27,,,BD,BD_08,2,,
Comilla,2020-04-23,27,,,BD,BD_08,0,,
Comilla,2020-04-24,32,,,BD,BD_08,5,,0
Comilla,2020-04-25,39,,,BD,BD_08,7,,0
Comilla,2020-04-26,41,,,BD,BD_08,2,,0
Comilla,2020-04-27,42,,,BD,BD_08,1,,0
Comilla,2020-04-28,47,,,BD,BD_08,5,0,0
Comilla,2020-04-29,81,,,BD,BD_08,34,0,0
Comilla,2020-04-30,93,,,BD,BD_08,12,0,0
Comilla,2020-05-01,99,,,BD,BD_08,6,0,0
Comilla,2020-05-02,104,,,BD,BD_08,5,0,0
Comilla,2020-05-03,105,,,BD,BD_08,1,0,0
Comilla,2020-05-04,105,,,BD,BD_08,0,0,0
Comilla,2020-05-05,112,,,BD,BD_08,7,0,0
Comilla,2020-05-06,130,,,BD,BD_08,18,0,0
Comilla,2020-05-07,135,,,BD,BD_08,5,0,0
Comilla,2020-05-08,150,,,BD,BD_08,15,0,0
Comilla,2020-05-09,169,,,BD,BD_08,19,0,0
Comilla,2020-05-10,171,,,BD,BD_08,2,0,0
Comilla,2020-05-11,182,,,BD,BD_08,11,0,0
Comilla,2020-05-12,186,,,BD,BD_08,4,0,0
Comilla,2020-05-14,225,,,BD,BD_08,39,0,0
Comilla,2020-05-15,259,,,BD,BD_08,34,0,0
Comilla,2020-05-16,278,,,BD,BD_08,19,0,0
Comilla,2020-05-17,298,,,BD,BD_08,20,0,0
Comilla,2020-05-19,371,,,BD,BD_08,73,0,0
Comilla,2020-05-20,400,,,BD,BD_08,29,0,0
Comilla,2020-05-24,482,,,BD,BD_08,82,0,0
Comilla,2020-06-01,771,,,BD,BD_08,289,0,0
Comilla,2020-06-08,1195,,,BD,BD_08,424,0,0
Comilla,2020-04-27,,4,,BD,BD_08,0,,0
Comilla,2020-04-28,,4,,BD,BD_08,0,0,0
Comilla,2020-04-29,,4,,BD,BD_08,0,0,0
Comilla,2020-04-30,,4,,BD,BD_08,0,0,0
Comilla,2020-05-01,,4,,BD,BD_08,0,0,0
Comilla,2020-05-02,,4,,BD,BD_08,0,0,0
Comilla,2020-05-03,,4,,BD,BD_08,0,0,0
Comilla,2020-05-04,,4,,BD,BD_08,0,0,0
Comilla,2020-05-05,,4,,BD,BD_08,0,0,0
Comilla,2020-05-06,,4,,BD,BD_08,0,0,0
Comilla,2020-04-23,,,1,BD,BD_08,0,,
Comilla,2020-04-26,,,1,BD,BD_08,0,,0
Comilla,2020-04-27,,,1,BD,BD_08,0,0,0
Comilla,2020-04-28,,,1,BD,BD_08,0,0,0
Gazipur,2020-04-05,1,,,BD,BD_18,,,
Gazipur,2020-04-06,1,,,BD,BD_18,0,,
Gazipur,2020-04-07,1,,,BD,BD_18,0,,
Gazipur,2020-04-08,1,,,BD,BD_18,0,,
Gazipur,2020-04-09,2,,,BD,BD_18,1,,
Gazipur,2020-04-11,12,,,BD,BD_18,10,,
Gazipur,2020-04-13,35,,,BD,BD_18,23,,
Gazipur,2020-04-14,53,,,BD,BD_18,18,,
Gazipur,2020-04-15,53,,,BD,BD_18,0,,
Gazipur,2020-04-16,98,,,BD,BD_18,45,,
Gazipur,2020-04-17,117,,,BD,BD_18,19,,
Gazipur,2020-04-18,161,,,BD,BD_18,44,,
Gazipur,2020-04-19,173,,,BD,BD_18,12,,
Gazipur,2020-04-20,269,,,BD,BD_18,96,,
Gazipur,2020-04-21,269,,,BD,BD_18,0,,
Gazipur,2020-04-22,269,,,BD,BD_18,0,,
Gazipur,2020-04-23,292,,,BD,BD_18,23,,
Gazipur,2020-04-24,294,,,BD,BD_18,2,,0
Gazipur,2020-04-25,261,,,BD,BD_18,-33,,0
Gazipur,2020-04-26,308,,,BD,BD_18,47,,0
Gazipur,2020-04-27,315,,,BD,BD_18,7,,0
Gazipur,2020-04-28,318,,,BD,BD_18,3,0,0
Gazipur,2020-04-29,320,,,BD,BD_18,2,0,0
Gazipur,2020-04-30,322,,,BD,BD_18,2,0,0
Gazipur,2020-05-01,322,,,BD,BD_18,0,0,0
Gazipur,2020-05-02,322,,,BD,BD_18,0,0,0
Gazipur,2020-05-03,324,,,BD,BD_18,2,0,0
Gazipur,2020-05-04,325,,,BD,BD_18,1,0,0
Gazipur,2020-05-05,326,,,BD,BD_18,1,0,0
Gazipur,2020-05-06,328,,,BD,BD_18,2,0,0
Gazipur,2020-05-07,328,,,BD,BD_18,0,0,0
Gazipur,2020-05-08,330,,,BD,BD_18,2,0,0
Gazipur,2020-05-09,332,,,BD,BD_18,2,0,0
Gazipur,2020-05-10,333,,,BD,BD_18,1,0,0
Gazipur,2020-05-11,338,,,BD,BD_18,5,0,0
Gazipur,2020-05-12,347,,,BD,BD_18,9,0,0
Gazipur,2020-05-14,460,,,BD,BD_18,113,0,0
Gazipur,2020-05-15,490,,,BD,BD_18,30,0,0
Gazipur,2020-05-16,509,,,BD,BD_18,19,0,0
Gazipur,2020-05-17,527,,,BD,BD_18,18,0,0
Gazipur,2020-05-19,535,,,BD,BD_18,8,0,0
Gazipur,2020-05-20,539,,,BD,BD_18,4,0,0
Gazipur,2020-05-24,544,,,BD,BD_18,5,0,0
Gazipur,2020-06-01,635,,,BD,BD_18,91,0,0
Gazipur,2020-06-08,1165,,,BD,BD_18,530,0,0
Gazipur,2020-04-27,,0,,BD,BD_18,0,,0
Gazipur,2020-04-28,,0,,BD,BD_18,0,0,0
Gazipur,2020-04-29,,0,,BD,BD_18,0,0,0
Gazipur,2020-04-30,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-01,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-02,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-03,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-04,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-05,,0,,BD,BD_18,0,0,0
Gazipur,2020-05-06,,0,,BD,BD_18,0,0,0
Gazipur,2020-04-23,,,1,BD,BD_18,0,,
Gazipur,2020-04-26,,,1,BD,BD_18,0,,0
Gazipur,2020-04-27,,,1,BD,BD_18,0,0,0
Gazipur,2020-04-28,,,1,BD,BD_18,0,0,0
Munshiganj,2020-04-05,0,,,BD,BD_35,,,
Munshiganj,2020-04-06,0,,,BD,BD_35,0,,
Munshiganj,2020-04-07,0,,,BD,BD_35,0,,
Munshiganj,2020-04-08,0,,,BD,BD_35,0,,
Munshiganj,2020-04-09,0,,,BD,BD_35,0,,
Munshiganj,2020-04-11,11,,,BD,BD_35,11,,
Munshiganj,2020-04-13,17,,,BD,BD_35,6,,
Munshiganj,2020-04-14,21,,,BD,BD_35,4,,
Munshiganj,2020-04-15,21,,,BD,BD_35,0,,
Munshiganj,2020-04-16,26,,,BD,BD_35,5,,
Munshiganj,2020-04-17,27,,,BD,BD_35,1,,
Munshiganj,2020-04-18,33,,,BD,BD_35,6,,
Munshiganj,2020-04-19,33,,,BD,BD_35,0,,
Munshiganj,2020-04-20,33,,,BD,BD_35,0,,
Munshiganj,2020-04-21,54,,,BD,BD_35,21,,
Munshiganj,2020-04-22,61,,,BD,BD_35,7,,
Munshiganj,2020-04-23,63,,,BD,BD_35,2,,
Munshiganj,2020-04-24,63,,,BD,BD_35,0,,0
Munshiganj,2020-04-25,62,,,BD,BD_35,-1,,0
Munshiganj,2020-04-26,72,,,BD,BD_35,10,,0
Munshiganj,2020-04-27,78,,,BD,BD_35,6,,0
Munshiganj,2020-04-28,82,,,BD,BD_35,4,0,0
Munshiganj,2020-04-29,82,,,BD,BD_35,0,0,0
Munshiganj,2020-04-30,110,,,BD,BD_35,28,0,0
Munshiganj,2020-05-01,112,,,BD,BD_35,2,0,0
Munshiganj,2020-05-02,122,,,BD,BD_35,10,0,0
Munshiganj,2020-05-03,126,,,BD,BD_35,4,0,0
Munshiganj,2020-05-04,127,,,BD,BD_35,1,0,0
Munshiganj,2020-05-05,161,,,BD,BD_35,34,0,0
Munshiganj,2020-05-06,170,,,BD,BD_35,9,0,0
Munshiganj,2020-05-07,178,,,BD,BD_35,8,0,0
Munshiganj,2020-05-08,210,,,BD,BD_35,32,0,0
Munshiganj,2020-05-09,212,,,BD,BD_35,2,0,0
Munshiganj,2020-05-10,216,,,BD,BD_35,4,0,0
Munshiganj,2020-05-11,216,,,BD,BD_35,0,0,0
Munshiganj,2020-05-12,217,,,BD,BD_35,1,0,0
Munshiganj,2020-05-14,283,,,BD,BD_35,66,0,0
Munshiganj,2020-05-15,297,,,BD,BD_35,14,0,0
Munshiganj,2020-05-16,297,,,BD,BD_35,0,0,0
Munshiganj,2020-05-17,329,,,BD,BD_35,32,0,0
Munshiganj,2020-05-19,383,,,BD,BD_35,54,0,0
Munshiganj,2020-05-20,400,,,BD,BD_35,17,0,0
Munshiganj,2020-05-24,581,,,BD,BD_35,181,0,0
Munshiganj,2020-06-01,698,,,BD,BD_35,117,0,0
Munshiganj,2020-06-08,985,,,BD,BD_35,287,0,0
Munshiganj,2020-04-27,,3,,BD,BD_35,0,,0
Munshiganj,2020-04-28,,3,,BD,BD_35,0,0,0
Munshiganj,2020-04-29,,3,,BD,BD_35,0,0,0
Munshiganj,2020-04-30,,4,,BD,BD_35,0,1,0
Munshiganj,2020-05-01,,4,,BD,BD_35,0,0,0
Munshiganj,2020-05-02,,4,,BD,BD_35,0,0,0
Munshiganj,2020-05-03,,4,,BD,BD_35,0,0,0
Munshiganj,2020-05-04,,4,,BD,BD_35,0,0,0
Munshiganj,2020-05-05,,4,,BD,BD_35,0,0,0
Munshiganj,2020-05-06,,4,,BD,BD_35,0,0,0
Munshiganj,2020-04-23,,,0,BD,BD_35,0,,
Munshiganj,2020-04-26,,,0,BD,BD_35,0,,0
Munshiganj,2020-04-27,,,0,BD,BD_35,0,0,0
Munshiganj,2020-04-28,,,0,BD,BD_35,0,0,0
Cox's Bazar,2020-04-05,1,,,BD,BD_11,,,
Cox's Bazar,2020-04-06,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-07,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-08,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-09,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-11,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-13,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-14,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-15,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-16,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-17,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-18,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-19,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-20,1,,,BD,BD_11,0,,
Cox's Bazar,2020-04-21,5,,,BD,BD_11,4,,
Cox's Bazar,2020-04-22,5,,,BD,BD_11,0,,
Cox's Bazar,2020-04-23,5,,,BD,BD_11,0,,
Cox's Bazar,2020-04-24,6,,,BD,BD_11,1,,0
Cox's Bazar,2020-04-25,6,,,BD,BD_11,0,,0
Cox's Bazar,2020-04-26,13,,,BD,BD_11,7,,0
Cox's Bazar,2020-04-27,13,,,BD,BD_11,0,,0
Cox's Bazar,2020-04-28,19,,,BD,BD_11,6,0,0
Cox's Bazar,2020-04-29,20,,,BD,BD_11,1,0,0
Cox's Bazar,2020-04-30,23,,,BD,BD_11,3,0,0
Cox's Bazar,2020-05-01,37,,,BD,BD_11,14,0,0
Cox's Bazar,2020-05-02,37,,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-03,37,,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-04,37,,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-05,39,,,BD,BD_11,2,0,0
Cox's Bazar,2020-05-06,40,,,BD,BD_11,1,0,0
Cox's Bazar,2020-05-07,53,,,BD,BD_11,13,0,0
Cox's Bazar,2020-05-08,72,,,BD,BD_11,19,0,0
Cox's Bazar,2020-05-09,77,,,BD,BD_11,5,0,0
Cox's Bazar,2020-05-10,83,,,BD,BD_11,6,0,0
Cox's Bazar,2020-05-11,95,,,BD,BD_11,12,0,0
Cox's Bazar,2020-05-12,107,,,BD,BD_11,12,0,0
Cox's Bazar,2020-05-14,127,,,BD,BD_11,20,0,0
Cox's Bazar,2020-05-15,139,,,BD,BD_11,12,0,0
Cox's Bazar,2020-05-16,161,,,BD,BD_11,22,0,0
Cox's Bazar,2020-05-17,185,,,BD,BD_11,24,0,0
Cox's Bazar,2020-05-19,199,,,BD,BD_11,14,0,0
Cox's Bazar,2020-05-20,232,,,BD,BD_11,33,0,0
Cox's Bazar,2020-05-24,329,,,BD,BD_11,97,0,0
Cox's Bazar,2020-06-01,636,,,BD,BD_11,307,0,0
Cox's Bazar,2020-06-08,969,,,BD,BD_11,333,0,0
Cox's Bazar,2020-04-27,,0,,BD,BD_11,0,,0
Cox's Bazar,2020-04-28,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-04-29,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-04-30,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-01,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-02,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-03,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-04,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-05,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-05-06,,0,,BD,BD_11,0,0,0
Cox's Bazar,2020-04-23,,,1,BD,BD_11,0,,
Cox's Bazar,2020-04-26,,,1,BD,BD_11,0,,0
Cox's Bazar,2020-04-27,,,1,BD,BD_11,0,0,0
Cox's Bazar,2020-04-28,,,1,BD,BD_11,0,0,0
Noakhali,2020-04-05,0,,,BD,BD_47,,,
Noakhali,2020-04-06,0,,,BD,BD_47,0,,
Noakhali,2020-04-07,0,,,BD,BD_47,0,,
Noakhali,2020-04-08,0,,,BD,BD_47,0,,
Noakhali,2020-04-09,0,,,BD,BD_47,0,,
Noakhali,2020-04-11,0,,,BD,BD_47,0,,
Noakhali,2020-04-13,0,,,BD,BD_47,0,,
Noakhali,2020-04-14,0,,,BD,BD_47,0,,
Noakhali,2020-04-15,1,,,BD,BD_47,1,,
Noakhali,2020-04-16,2,,,BD,BD_47,1,,
Noakhali,2020-04-17,2,,,BD,BD_47,0,,
Noakhali,2020-04-18,3,,,BD,BD_47,1,,
Noakhali,2020-04-19,3,,,BD,BD_47,0,,
Noakhali,2020-04-20,4,,,BD,BD_47,1,,
Noakhali,2020-04-21,4,,,BD,BD_47,0,,
Noakhali,2020-04-22,4,,,BD,BD_47,0,,
Noakhali,2020-04-23,4,,,BD,BD_47,0,,
Noakhali,2020-04-24,4,,,BD,BD_47,0,,0
Noakhali,2020-04-25,5,,,BD,BD_47,1,,0
Noakhali,2020-04-26,5,,,BD,BD_47,0,,0
Noakhali,2020-04-27,5,,,BD,BD_47,0,,0
Noakhali,2020-04-28,6,,,BD,BD_47,1,0,0
Noakhali,2020-04-29,6,,,BD,BD_47,0,0,0
Noakhali,2020-04-30,6,,,BD,BD_47,0,0,0
Noakhali,2020-05-01,9,,,BD,BD_47,3,0,0
Noakhali,2020-05-02,9,,,BD,BD_47,0,0,0
Noakhali,2020-05-03,15,,,BD,BD_47,6,0,0
Noakhali,2020-05-04,17,,,BD,BD_47,2,0,0
Noakhali,2020-05-05,21,,,BD,BD_47,4,0,0
Noakhali,2020-05-06,22,,,BD,BD_47,1,0,0
Noakhali,2020-05-07,23,,,BD,BD_47,1,0,0
Noakhali,2020-05-08,27,,,BD,BD_47,4,0,0
Noakhali,2020-05-09,27,,,BD,BD_47,0,0,0
Noakhali,2020-05-10,30,,,BD,BD_47,3,0,0
Noakhali,2020-05-11,48,,,BD,BD_47,18,0,0
Noakhali,2020-05-12,59,,,BD,BD_47,11,0,0
