match_string,date,confirmed,deceased,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
LIM,2020-04-14,18,,18,7476,,,PE,,lim,PE_LIM
LIM,2020-04-15,936,,936,8412,,,PE,,lim,PE_LIM
LIM,2020-04-16,695,,695,9107,,,PE,,lim,PE_LIM
LIM,2020-04-17,686,,686,9793,,,PE,,lim,PE_LIM
LIM,2020-04-18,441,,441,10234,,,PE,,lim,PE_LIM
LIM,2020-04-19,643,,643,10877,,,PE,,lim,PE_LIM
LIM,2020-04-20,420,,420,11297,,,PE,,lim,PE_LIM
LIM,2020-04-21,959,,959,12256,,,PE,,lim,PE_LIM
LIM,2020-04-22,958,,958,13214,,,PE,,lim,PE_LIM
LIM,2020-04-23,1086,,1086,14300,,,PE,,lim,PE_LIM
LIM,2020-04-24,514,,514,14814,,,PE,,lim,PE_LIM
LIM,2020-04-25,1753,,1753,16567,,,PE,,lim,PE_LIM
LIM,2020-04-26,1317,,1317,17884,,,PE,,lim,PE_LIM
LIM,2020-04-27,687,,687,18571,,,PE,,lim,PE_LIM
LIM,2020-04-28,1477,,1477,20048,,,PE,,lim,PE_LIM
LIM,2020-04-29,1806,,1806,21854,,,PE,,lim,PE_LIM
LIM,2020-04-30,1707,,1707,23561,,,PE,,lim,PE_LIM
LIM,2020-05-01,2157,,2157,25718,,,PE,,lim,PE_LIM
LIM,2020-05-02,1190,,1190,26908,,,PE,,lim,PE_LIM
LIM,2020-05-03,2082,,2082,28990,,,PE,,lim,PE_LIM
LIM,2020-05-04,852,,852,29842,,,PE,,lim,PE_LIM
LIM,2020-05-05,2497,,2497,32339,,,PE,,lim,PE_LIM
LIM,2020-05-06,2960,,2960,35299,,,PE,,lim,PE_LIM
LIM,2020-05-07,2307,,2307,37606,,,PE,,lim,PE_LIM
LIM,2020-05-08,2231,,2231,39837,,,PE,,lim,PE_LIM
LIM,2020-05-09,2007,,2007,41844,,,PE,,lim,PE_LIM
LIM,2020-05-10,1440,,1440,43284,,,PE,,lim,PE_LIM
LIM,2020-05-11,1049,,1049,44333,,,PE,,lim,PE_LIM
LIM,2020-05-12,2174,,2174,46507,,,PE,,lim,PE_LIM
LIM,2020-05-13,3098,,3098,49605,,,PE,,lim,PE_LIM
LIM,2020-05-14,2940,,2940,52545,,,PE,,lim,PE_LIM
LIM,2020-05-15,2356,,2356,54901,,,PE,,lim,PE_LIM
LIM,2020-05-16,2572,,2572,57473,,,PE,,lim,PE_LIM
LIM,2020-05-17,2239,,2239,59712,,,PE,,lim,PE_LIM
LIM,2020-05-18,1485,,1485,61197,,,PE,,lim,PE_LIM
LIM,2020-05-19,3081,,3081,64278,,,PE,,lim,PE_LIM
LIM,2020-05-20,2782,,2782,67060,,,PE,,lim,PE_LIM
LIM,2020-05-21,3095,,3095,70155,,,PE,,lim,PE_LIM
LIM,2020-05-22,1564,,1564,71719,,,PE,,lim,PE_LIM
LIM,2020-05-23,2318,,2318,74037,,,PE,,lim,PE_LIM
LIM,2020-05-24,1679,,1679,75716,,,PE,,lim,PE_LIM
LIM,2020-05-25,1770,,1770,77486,,,PE,,lim,PE_LIM
LIM,2020-05-26,3396,,3396,80882,,,PE,,lim,PE_LIM
LIM,2020-05-27,4112,,4112,84994,,,PE,,lim,PE_LIM
LIM,2020-05-28,2484,,2484,87478,,,PE,,lim,PE_LIM
LIM,2020-05-29,4579,,4579,92057,,,PE,,lim,PE_LIM
LIM,2020-05-30,4526,,4526,96583,,,PE,,lim,PE_LIM
LIM,2020-05-31,3943,,3943,100526,,,PE,,lim,PE_LIM
LIM,2020-06-01,2494,,2494,103020,,,PE,,lim,PE_LIM
LIM,2020-06-02,2777,,2777,105797,,,PE,,lim,PE_LIM
LIM,2020-06-03,2526,,2526,108323,,,PE,,lim,PE_LIM
LIM,2020-06-04,357,,357,108680,,,PE,,lim,PE_LIM
LIM,2020-06-05,1481,,1481,110161,,,PE,,lim,PE_LIM
LIM,2020-06-06,2813,,2813,112974,,,PE,,lim,PE_LIM
LIM,2020-06-07,3185,,3185,116159,,,PE,,lim,PE_LIM
LIM,2020-06-08,1877,,1877,118036,,,PE,,lim,PE_LIM
LIM,2020-06-09,2147,,2147,120183,,,PE,,lim,PE_LIM
LIM,2020-06-10,2700,,2700,122883,,,PE,,lim,PE_LIM
LIM,2020-06-11,2757,,2757,125640,,,PE,,lim,PE_LIM
LIM,2020-06-12,3060,,3060,128700,,,PE,,lim,PE_LIM
LIM,2020-06-13,1165,,1165,129865,,,PE,,lim,PE_LIM
LIM,2020-06-14,2321,,2321,132186,,,PE,,lim,PE_LIM
LIM,2020-06-15,1822,,1822,134008,,,PE,,lim,PE_LIM
LIM,2020-06-16,2456,,2456,136464,,,PE,,lim,PE_LIM
LIM,2020-06-17,1739,,1739,138203,,,PE,,lim,PE_LIM
LIM,2020-06-18,1666,,1666,139869,,,PE,,lim,PE_LIM
LIM,2020-06-19,1643,,1643,141512,,,PE,,lim,PE_LIM
LIM,2020-06-20,1505,,1505,143017,,,PE,,lim,PE_LIM
LIM,2020-06-21,1606,,1606,144623,,,PE,,lim,PE_LIM
LIM,2020-06-22,843,,843,145466,,,PE,,lim,PE_LIM
LIM,2020-06-23,1906,,1906,147372,,,PE,,lim,PE_LIM
LIM,2020-06-24,2005,,2005,149377,,,PE,,lim,PE_LIM
LIM,2020-06-25,1848,,1848,151225,,,PE,,lim,PE_LIM
LIM,2020-06-26,1843,,1843,153068,,,PE,,lim,PE_LIM
LIM,2020-06-27,1645,,1645,154713,,,PE,,lim,PE_LIM
LIM,2020-06-28,1459,,1459,156172,,,PE,,lim,PE_LIM
LIM,2020-06-29,878,,878,157050,,,PE,,lim,PE_LIM
LIM,2020-06-30,1139,,1139,158189,,,PE,,lim,PE_LIM
LIM,2020-07-01,1214,,1214,159403,,,PE,,lim,PE_LIM
ARE,2020-03-07,1,,1,1,,,PE,,are,PE_ARE
ARE,2020-03-11,1,,1,2,,,PE,,are,PE_ARE
ARE,2020-03-19,1,,1,3,,,PE,,are,PE_ARE
ARE,2020-03-21,1,,1,4,,,PE,,are,PE_ARE
ARE,2020-03-22,3,,3,7,,,PE,,are,PE_ARE
ARE,2020-03-24,2,,2,9,,,PE,,are,PE_ARE
ARE,2020-03-25,1,,1,10,,,PE,,are,PE_ARE
ARE,2020-03-26,5,,5,15,,,PE,,are,PE_ARE
ARE,2020-03-30,6,,6,21,,,PE,,are,PE_ARE
ARE,2020-03-31,5,,5,26,,,PE,,are,PE_ARE
ARE,2020-04-01,4,,4,30,,,PE,,are,PE_ARE
ARE,2020-04-03,7,,7,37,,,PE,,are,PE_ARE
ARE,2020-04-05,14,,14,51,,,PE,,are,PE_ARE
ARE,2020-04-06,9,,9,60,,,PE,,are,PE_ARE
ARE,2020-04-07,6,,6,66,,,PE,,are,PE_ARE
ARE,2020-04-08,8,,8,74,,,PE,,are,PE_ARE
ARE,2020-04-09,3,,3,77,,,PE,,are,PE_ARE
ARE,2020-04-10,6,,6,83,,,PE,,are,PE_ARE
ARE,2020-04-11,2,,2,85,,,PE,,are,PE_ARE
ARE,2020-04-12,1,,1,86,,,PE,,are,PE_ARE
ARE,2020-04-13,12,,12,98,,,PE,,are,PE_ARE
ARE,2020-04-14,1,,1,99,,,PE,,are,PE_ARE
ARE,2020-04-15,-1,,-1,98,,,PE,,are,PE_ARE
ARE,2020-04-16,13,,13,111,,,PE,,are,PE_ARE
ARE,2020-04-17,23,,23,134,,,PE,,are,PE_ARE
ARE,2020-04-18,12,,12,146,,,PE,,are,PE_ARE
ARE,2020-04-19,46,,46,192,,,PE,,are,PE_ARE
ARE,2020-04-20,37,,37,229,,,PE,,are,PE_ARE
ARE,2020-04-21,44,,44,273,,,PE,,are,PE_ARE
ARE,2020-04-22,3,,3,276,,,PE,,are,PE_ARE
ARE,2020-04-23,15,,15,291,,,PE,,are,PE_ARE
ARE,2020-04-24,20,,20,311,,,PE,,are,PE_ARE
ARE,2020-04-25,53,,53,364,,,PE,,are,PE_ARE
ARE,2020-04-26,32,,32,396,,,PE,,are,PE_ARE
ARE,2020-04-27,83,,83,479,,,PE,,are,PE_ARE
ARE,2020-04-28,22,,22,501,,,PE,,are,PE_ARE
ARE,2020-04-29,28,,28,529,,,PE,,are,PE_ARE
ARE,2020-04-30,42,,42,571,,,PE,,are,PE_ARE
ARE,2020-05-01,53,,53,624,,,PE,,are,PE_ARE
ARE,2020-05-02,31,,31,655,,,PE,,are,PE_ARE
ARE,2020-05-03,37,,37,692,,,PE,,are,PE_ARE
ARE,2020-05-05,71,,71,763,,,PE,,are,PE_ARE
ARE,2020-05-06,27,,27,790,,,PE,,are,PE_ARE
ARE,2020-05-07,24,,24,814,,,PE,,are,PE_ARE
ARE,2020-05-08,40,,40,854,,,PE,,are,PE_ARE
ARE,2020-05-09,50,,50,904,,,PE,,are,PE_ARE
ARE,2020-05-10,142,,142,1046,,,PE,,are,PE_ARE
ARE,2020-05-11,15,,15,1061,,,PE,,are,PE_ARE
ARE,2020-05-12,147,,147,1208,,,PE,,are,PE_ARE
ARE,2020-05-13,93,,93,1301,,,PE,,are,PE_ARE
ARE,2020-05-14,92,,92,1393,,,PE,,are,PE_ARE
ARE,2020-05-15,165,,165,1558,,,PE,,are,PE_ARE
ARE,2020-05-16,151,,151,1709,,,PE,,are,PE_ARE
ARE,2020-05-17,130,,130,1839,,,PE,,are,PE_ARE
ARE,2020-05-18,90,,90,1929,,,PE,,are,PE_ARE
ARE,2020-05-19,38,,38,1967,,,PE,,are,PE_ARE
ARE,2020-05-20,105,,105,2072,,,PE,,are,PE_ARE
ARE,2020-05-21,104,,104,2176,,,PE,,are,PE_ARE
ARE,2020-05-22,121,,121,2297,,,PE,,are,PE_ARE
ARE,2020-05-23,76,,76,2373,,,PE,,are,PE_ARE
ARE,2020-05-24,128,,128,2501,,,PE,,are,PE_ARE
ARE,2020-05-25,132,,132,2633,,,PE,,are,PE_ARE
ARE,2020-05-26,61,,61,2694,,,PE,,are,PE_ARE
ARE,2020-05-27,93,,93,2787,,,PE,,are,PE_ARE
ARE,2020-05-28,134,,134,2921,,,PE,,are,PE_ARE
ARE,2020-05-29,225,,225,3146,,,PE,,are,PE_ARE
ARE,2020-05-30,189,,189,3335,,,PE,,are,PE_ARE
ARE,2020-05-31,-3,,-3,3332,,,PE,,are,PE_ARE
ARE,2020-06-01,301,,301,3633,,,PE,,are,PE_ARE
ARE,2020-06-02,94,,94,3727,,,PE,,are,PE_ARE
ARE,2020-06-03,90,,90,3817,,,PE,,are,PE_ARE
ARE,2020-06-04,144,,144,3961,,,PE,,are,PE_ARE
ARE,2020-06-05,243,,243,4204,,,PE,,are,PE_ARE
ARE,2020-06-06,112,,112,4316,,,PE,,are,PE_ARE
ARE,2020-06-07,144,,144,4460,,,PE,,are,PE_ARE
ARE,2020-06-08,34,,34,4494,,,PE,,are,PE_ARE
ARE,2020-06-09,72,,72,4566,,,PE,,are,PE_ARE
ARE,2020-06-10,54,,54,4620,,,PE,,are,PE_ARE
ARE,2020-06-11,144,,144,4764,,,PE,,are,PE_ARE
ARE,2020-06-12,117,,117,4881,,,PE,,are,PE_ARE
ARE,2020-06-13,121,,121,5002,,,PE,,are,PE_ARE
ARE,2020-06-14,113,,113,5115,,,PE,,are,PE_ARE
ARE,2020-06-15,80,,80,5195,,,PE,,are,PE_ARE
ARE,2020-06-16,85,,85,5280,,,PE,,are,PE_ARE
ARE,2020-06-17,56,,56,5336,,,PE,,are,PE_ARE
ARE,2020-06-18,118,,118,5454,,,PE,,are,PE_ARE
ARE,2020-06-19,79,,79,5533,,,PE,,are,PE_ARE
ARE,2020-06-20,121,,121,5654,,,PE,,are,PE_ARE
ARE,2020-06-21,90,,90,5744,,,PE,,are,PE_ARE
ARE,2020-06-22,165,,165,5909,,,PE,,are,PE_ARE
ARE,2020-06-23,72,,72,5981,,,PE,,are,PE_ARE
ARE,2020-06-24,206,,206,6187,,,PE,,are,PE_ARE
ARE,2020-06-25,224,,224,6411,,,PE,,are,PE_ARE
ARE,2020-06-26,124,,124,6535,,,PE,,are,PE_ARE
ARE,2020-06-27,147,,147,6682,,,PE,,are,PE_ARE
ARE,2020-06-28,141,,141,6823,,,PE,,are,PE_ARE
ARE,2020-06-29,253,,253,7076,,,PE,,are,PE_ARE
ARE,2020-06-30,48,,48,7124,,,PE,,are,PE_ARE
ARE,2020-07-01,110,,110,7234,,,PE,,are,PE_ARE
HUC,2020-03-10,2,,2,2,,,PE,,huc,PE_HUC
HUC,2020-03-22,2,,2,4,,,PE,,huc,PE_HUC
HUC,2020-03-27,2,,2,6,,,PE,,huc,PE_HUC
HUC,2020-03-31,2,,2,8,,,PE,,huc,PE_HUC
HUC,2020-04-08,1,,1,9,,,PE,,huc,PE_HUC
HUC,2020-04-09,2,,2,11,,,PE,,huc,PE_HUC
HUC,2020-04-12,1,,1,12,,,PE,,huc,PE_HUC
HUC,2020-04-13,5,,5,17,,,PE,,huc,PE_HUC
HUC,2020-04-15,24,,24,41,,,PE,,huc,PE_HUC
HUC,2020-04-16,3,,3,44,,,PE,,huc,PE_HUC
HUC,2020-04-17,3,,3,47,,,PE,,huc,PE_HUC
HUC,2020-04-18,19,,19,66,,,PE,,huc,PE_HUC
HUC,2020-04-19,19,,19,85,,,PE,,huc,PE_HUC
HUC,2020-04-21,8,,8,93,,,PE,,huc,PE_HUC
HUC,2020-04-22,23,,23,116,,,PE,,huc,PE_HUC
HUC,2020-04-23,2,,2,118,,,PE,,huc,PE_HUC
HUC,2020-04-25,44,,44,162,,,PE,,huc,PE_HUC
HUC,2020-04-26,7,,7,169,,,PE,,huc,PE_HUC
HUC,2020-04-28,1,,1,170,,,PE,,huc,PE_HUC
HUC,2020-04-29,1,,1,171,,,PE,,huc,PE_HUC
HUC,2020-04-30,20,,20,191,,,PE,,huc,PE_HUC
HUC,2020-05-01,17,,17,208,,,PE,,huc,PE_HUC
HUC,2020-05-02,27,,27,235,,,PE,,huc,PE_HUC
HUC,2020-05-03,15,,15,250,,,PE,,huc,PE_HUC
HUC,2020-05-05,7,,7,257,,,PE,,huc,PE_HUC
HUC,2020-05-06,4,,4,261,,,PE,,huc,PE_HUC
HUC,2020-05-07,34,,34,295,,,PE,,huc,PE_HUC
HUC,2020-05-08,30,,30,325,,,PE,,huc,PE_HUC
HUC,2020-05-09,8,,8,333,,,PE,,huc,PE_HUC
HUC,2020-05-10,2,,2,335,,,PE,,huc,PE_HUC
HUC,2020-05-11,2,,2,337,,,PE,,huc,PE_HUC
HUC,2020-05-12,6,,6,343,,,PE,,huc,PE_HUC
HUC,2020-05-13,18,,18,361,,,PE,,huc,PE_HUC
HUC,2020-05-14,16,,16,377,,,PE,,huc,PE_HUC
HUC,2020-05-15,38,,38,415,,,PE,,huc,PE_HUC
HUC,2020-05-16,57,,57,472,,,PE,,huc,PE_HUC
HUC,2020-05-17,25,,25,497,,,PE,,huc,PE_HUC
HUC,2020-05-18,9,,9,506,,,PE,,huc,PE_HUC
HUC,2020-05-19,16,,16,522,,,PE,,huc,PE_HUC
HUC,2020-05-20,19,,19,541,,,PE,,huc,PE_HUC
HUC,2020-05-21,27,,27,568,,,PE,,huc,PE_HUC
HUC,2020-05-22,41,,41,609,,,PE,,huc,PE_HUC
HUC,2020-05-23,22,,22,631,,,PE,,huc,PE_HUC
HUC,2020-05-24,47,,47,678,,,PE,,huc,PE_HUC
HUC,2020-05-25,16,,16,694,,,PE,,huc,PE_HUC
HUC,2020-05-26,24,,24,718,,,PE,,huc,PE_HUC
HUC,2020-05-27,25,,25,743,,,PE,,huc,PE_HUC
HUC,2020-05-28,39,,39,782,,,PE,,huc,PE_HUC
HUC,2020-05-29,31,,31,813,,,PE,,huc,PE_HUC
HUC,2020-05-30,37,,37,850,,,PE,,huc,PE_HUC
HUC,2020-05-31,37,,37,887,,,PE,,huc,PE_HUC
HUC,2020-06-01,94,,94,981,,,PE,,huc,PE_HUC
HUC,2020-06-02,8,,8,989,,,PE,,huc,PE_HUC
HUC,2020-06-03,26,,26,1015,,,PE,,huc,PE_HUC
HUC,2020-06-04,55,,55,1070,,,PE,,huc,PE_HUC
HUC,2020-06-05,52,,52,1122,,,PE,,huc,PE_HUC
HUC,2020-06-06,34,,34,1156,,,PE,,huc,PE_HUC
HUC,2020-06-07,22,,22,1178,,,PE,,huc,PE_HUC
HUC,2020-06-08,7,,7,1185,,,PE,,huc,PE_HUC
HUC,2020-06-09,32,,32,1217,,,PE,,huc,PE_HUC
HUC,2020-06-10,39,,39,1256,,,PE,,huc,PE_HUC
HUC,2020-06-11,33,,33,1289,,,PE,,huc,PE_HUC
HUC,2020-06-12,76,,76,1365,,,PE,,huc,PE_HUC
HUC,2020-06-13,70,,70,1435,,,PE,,huc,PE_HUC
HUC,2020-06-14,61,,61,1496,,,PE,,huc,PE_HUC
HUC,2020-06-15,33,,33,1529,,,PE,,huc,PE_HUC
HUC,2020-06-16,66,,66,1595,,,PE,,huc,PE_HUC
HUC,2020-06-17,21,,21,1616,,,PE,,huc,PE_HUC
HUC,2020-06-18,43,,43,1659,,,PE,,huc,PE_HUC
HUC,2020-06-19,61,,61,1720,,,PE,,huc,PE_HUC
HUC,2020-06-20,52,,52,1772,,,PE,,huc,PE_HUC
HUC,2020-06-21,48,,48,1820,,,PE,,huc,PE_HUC
HUC,2020-06-22,72,,72,1892,,,PE,,huc,PE_HUC
HUC,2020-06-23,24,,24,1916,,,PE,,huc,PE_HUC
HUC,2020-06-24,43,,43,1959,,,PE,,huc,PE_HUC
HUC,2020-06-25,41,,41,2000,,,PE,,huc,PE_HUC
HUC,2020-06-26,91,,91,2091,,,PE,,huc,PE_HUC
HUC,2020-06-27,39,,39,2130,,,PE,,huc,PE_HUC
HUC,2020-06-28,87,,87,2217,,,PE,,huc,PE_HUC
HUC,2020-06-29,84,,84,2301,,,PE,,huc,PE_HUC
HUC,2020-06-30,64,,64,2365,,,PE,,huc,PE_HUC
HUC,2020-07-01,103,,103,2468,,,PE,,huc,PE_HUC
ICA,2020-03-11,2,,2,2,,,PE,,ica,PE_ICA
ICA,2020-03-23,1,,1,3,,,PE,,ica,PE_ICA
ICA,2020-03-26,1,,1,4,,,PE,,ica,PE_ICA
ICA,2020-03-28,1,,1,5,,,PE,,ica,PE_ICA
ICA,2020-03-29,1,,1,6,,,PE,,ica,PE_ICA
ICA,2020-04-01,3,,3,9,,,PE,,ica,PE_ICA
ICA,2020-04-04,1,,1,10,,,PE,,ica,PE_ICA
ICA,2020-04-05,5,,5,15,,,PE,,ica,PE_ICA
ICA,2020-04-06,4,,4,19,,,PE,,ica,PE_ICA
ICA,2020-04-07,6,,6,25,,,PE,,ica,PE_ICA
ICA,2020-04-08,4,,4,29,,,PE,,ica,PE_ICA
ICA,2020-04-09,6,,6,35,,,PE,,ica,PE_ICA
ICA,2020-04-10,3,,3,38,,,PE,,ica,PE_ICA
ICA,2020-04-11,10,,10,48,,,PE,,ica,PE_ICA
ICA,2020-04-12,11,,11,59,,,PE,,ica,PE_ICA
ICA,2020-04-14,18,,18,77,,,PE,,ica,PE_ICA
ICA,2020-04-15,25,,25,102,,,PE,,ica,PE_ICA
ICA,2020-04-16,5,,5,107,,,PE,,ica,PE_ICA
ICA,2020-04-17,13,,13,120,,,PE,,ica,PE_ICA
ICA,2020-04-18,5,,5,125,,,PE,,ica,PE_ICA
ICA,2020-04-19,17,,17,142,,,PE,,ica,PE_ICA
ICA,2020-04-20,4,,4,146,,,PE,,ica,PE_ICA
ICA,2020-04-21,50,,50,196,,,PE,,ica,PE_ICA
ICA,2020-04-22,18,,18,214,,,PE,,ica,PE_ICA
ICA,2020-04-23,35,,35,249,,,PE,,ica,PE_ICA
ICA,2020-04-24,10,,10,259,,,PE,,ica,PE_ICA
ICA,2020-04-25,10,,10,269,,,PE,,ica,PE_ICA
ICA,2020-04-26,16,,16,285,,,PE,,ica,PE_ICA
ICA,2020-04-27,55,,55,340,,,PE,,ica,PE_ICA
ICA,2020-04-28,14,,14,354,,,PE,,ica,PE_ICA
ICA,2020-04-29,48,,48,402,,,PE,,ica,PE_ICA
ICA,2020-04-30,149,,149,551,,,PE,,ica,PE_ICA
ICA,2020-05-01,30,,30,581,,,PE,,ica,PE_ICA
ICA,2020-05-02,4,,4,585,,,PE,,ica,PE_ICA
ICA,2020-05-03,92,,92,677,,,PE,,ica,PE_ICA
ICA,2020-05-04,12,,12,689,,,PE,,ica,PE_ICA
ICA,2020-05-05,10,,10,699,,,PE,,ica,PE_ICA
ICA,2020-05-06,10,,10,709,,,PE,,ica,PE_ICA
ICA,2020-05-07,152,,152,861,,,PE,,ica,PE_ICA
ICA,2020-05-08,24,,24,885,,,PE,,ica,PE_ICA
ICA,2020-05-09,46,,46,931,,,PE,,ica,PE_ICA
ICA,2020-05-10,73,,73,1004,,,PE,,ica,PE_ICA
ICA,2020-05-11,16,,16,1020,,,PE,,ica,PE_ICA
ICA,2020-05-12,113,,113,1133,,,PE,,ica,PE_ICA
ICA,2020-05-13,100,,100,1233,,,PE,,ica,PE_ICA
ICA,2020-05-14,37,,37,1270,,,PE,,ica,PE_ICA
ICA,2020-05-15,77,,77,1347,,,PE,,ica,PE_ICA
ICA,2020-05-16,66,,66,1413,,,PE,,ica,PE_ICA
ICA,2020-05-17,65,,65,1478,,,PE,,ica,PE_ICA
ICA,2020-05-18,63,,63,1541,,,PE,,ica,PE_ICA
ICA,2020-05-19,129,,129,1670,,,PE,,ica,PE_ICA
ICA,2020-05-20,100,,100,1770,,,PE,,ica,PE_ICA
ICA,2020-05-21,136,,136,1906,,,PE,,ica,PE_ICA
ICA,2020-05-22,36,,36,1942,,,PE,,ica,PE_ICA
ICA,2020-05-23,-78,,-78,1864,,,PE,,ica,PE_ICA
ICA,2020-05-24,290,,290,2154,,,PE,,ica,PE_ICA
ICA,2020-05-25,-34,,-34,2120,,,PE,,ica,PE_ICA
ICA,2020-05-26,244,,244,2364,,,PE,,ica,PE_ICA
ICA,2020-05-27,113,,113,2477,,,PE,,ica,PE_ICA
ICA,2020-05-28,186,,186,2663,,,PE,,ica,PE_ICA
ICA,2020-05-29,29,,29,2692,,,PE,,ica,PE_ICA
ICA,2020-05-30,98,,98,2790,,,PE,,ica,PE_ICA
ICA,2020-05-31,545,,545,3335,,,PE,,ica,PE_ICA
ICA,2020-06-01,116,,116,3451,,,PE,,ica,PE_ICA
ICA,2020-06-02,86,,86,3537,,,PE,,ica,PE_ICA
ICA,2020-06-03,315,,315,3852,,,PE,,ica,PE_ICA
ICA,2020-06-04,68,,68,3920,,,PE,,ica,PE_ICA
ICA,2020-06-05,101,,101,4021,,,PE,,ica,PE_ICA
ICA,2020-06-06,167,,167,4188,,,PE,,ica,PE_ICA
ICA,2020-06-07,143,,143,4331,,,PE,,ica,PE_ICA
ICA,2020-06-08,45,,45,4376,,,PE,,ica,PE_ICA
ICA,2020-06-09,155,,155,4531,,,PE,,ica,PE_ICA
ICA,2020-06-10,183,,183,4714,,,PE,,ica,PE_ICA
ICA,2020-06-11,180,,180,4894,,,PE,,ica,PE_ICA
ICA,2020-06-12,208,,208,5102,,,PE,,ica,PE_ICA
ICA,2020-06-13,244,,244,5346,,,PE,,ica,PE_ICA
ICA,2020-06-14,111,,111,5457,,,PE,,ica,PE_ICA
ICA,2020-06-15,78,,78,5535,,,PE,,ica,PE_ICA
ICA,2020-06-16,119,,119,5654,,,PE,,ica,PE_ICA
ICA,2020-06-17,92,,92,5746,,,PE,,ica,PE_ICA
ICA,2020-06-18,120,,120,5866,,,PE,,ica,PE_ICA
ICA,2020-06-19,103,,103,5969,,,PE,,ica,PE_ICA
ICA,2020-06-20,80,,80,6049,,,PE,,ica,PE_ICA
ICA,2020-06-21,128,,128,6177,,,PE,,ica,PE_ICA
ICA,2020-06-22,77,,77,6254,,,PE,,ica,PE_ICA
ICA,2020-06-23,144,,144,6398,,,PE,,ica,PE_ICA
ICA,2020-06-24,188,,188,6586,,,PE,,ica,PE_ICA
ICA,2020-06-25,138,,138,6724,,,PE,,ica,PE_ICA
ICA,2020-06-26,128,,128,6852,,,PE,,ica,PE_ICA
ICA,2020-06-27,130,,130,6982,,,PE,,ica,PE_ICA
ICA,2020-06-28,140,,140,7122,,,PE,,ica,PE_ICA
ICA,2020-06-29,286,,286,7408,,,PE,,ica,PE_ICA
ICA,2020-06-30,181,,181,7589,,,PE,,ica,PE_ICA
ICA,2020-07-01,139,,139,7728,,,PE,,ica,PE_ICA
CUZ,2020-03-13,1,,1,1,,,PE,,cuz,PE_CUS
CUZ,2020-03-19,3,,3,4,,,PE,,cuz,PE_CUS
CUZ,2020-03-23,2,,2,6,,,PE,,cuz,PE_CUS
CUZ,2020-03-25,4,,4,10,,,PE,,cuz,PE_CUS
CUZ,2020-03-28,1,,1,11,,,PE,,cuz,PE_CUS
CUZ,2020-03-29,6,,6,17,,,PE,,cuz,PE_CUS
CUZ,2020-03-30,8,,8,25,,,PE,,cuz,PE_CUS
CUZ,2020-03-31,1,,1,26,,,PE,,cuz,PE_CUS
