Region,Borough_Census_Area,Community,All_Cases,Community_Cases,Secondary_Cases,Travel_Cases,UI_Cases,Hospitalizations,Deaths,Recovered,Active,ObjectId,Residency,All_Cases__New_
Matanuska-Susitna,Matanuska-Susitna Borough,Meadow Lakes,1,0,0,0,1,0,0,0,1,29,Alaska Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Other,5,1,0,1,3,0,0,3,2,30,Alaska Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Palmer,61,15,7,3,36,3,0,18,43,31,Alaska Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Sutton-Alpine,2,0,0,0,2,0,0,0,2,32,Alaska Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Wasilla,125,18,24,4,79,5,2,35,88,33,Alaska Resident,1
Matanuska-Susitna,Matanuska-Susitna Borough,Willow,10,4,2,0,4,1,0,4,6,34,Alaska Resident,0
Northern,Nome Census Area,Nome,10,3,0,2,5,0,0,5,5,35,Alaska Resident,0
Northern,Nome Census Area,Other,7,1,0,0,6,0,0,0,7,36,Alaska Resident,1
Northern,North Slope Borough,Other,5,3,0,0,2,1,0,1,4,37,Alaska Resident,0
Northern,North Slope Borough,Utqiagvik,3,1,0,1,1,0,0,0,3,38,Alaska Resident,0
Northern,Northwest Arctic Borough,Kotzebue,3,2,0,0,1,0,0,1,2,39,Alaska Resident,0
Northern,Northwest Arctic Borough,Other,7,4,1,1,1,0,0,4,3,40,Alaska Resident,0
Southeast,Haines Borough,Haines,3,2,0,0,1,0,0,1,2,41,Alaska Resident,0
Southeast,Juneau City and Borough,Douglas,2,2,0,0,0,0,0,2,0,42,Alaska Resident,0
Southeast,Juneau City and Borough,Juneau,70,9,26,8,27,9,2,38,30,43,Alaska Resident,2
Southeast,Ketchikan Gateway Borough,Ketchikan,31,0,14,7,10,2,0,19,12,44,Alaska Resident,4
Southeast,Ketchikan Gateway Borough,Other,1,0,0,0,1,0,0,1,0,45,Alaska Resident,0
Southeast,Petersburg Borough,Petersburg,6,2,0,2,2,1,1,3,2,46,Alaska Resident,0
Southeast,Prince of Wales-Hyder Census Area,Craig,2,1,0,1,0,0,0,2,0,47,Alaska Resident,0
Southeast,Sitka City and Borough,Sitka,18,6,4,2,6,0,0,11,7,48,Alaska Resident,0
Southeast,Wrangell City and Borough,Wrangell,3,1,1,1,0,0,0,1,2,49,Alaska Resident,0
Southeast,Yakutat plus Hoonah-Angoon,Other,1,0,0,0,1,0,0,0,1,50,Alaska Resident,1
Southwest,Aleutians East Borough,Other,1,0,0,0,1,0,0,0,1,51,Alaska Resident,0
Southwest,Aleutians West Census Area,Unalaska,1,0,0,0,1,0,0,0,1,52,Alaska Resident,0
Southwest,Bethel Census Area,Bethel,8,4,1,2,1,0,0,3,5,53,Alaska Resident,0
Southwest,Bethel Census Area,Other,10,4,1,0,5,0,0,3,7,54,Alaska Resident,1
Southwest,Bristol Bay plus Lake and Peninsula,Other,6,2,1,0,3,1,0,2,4,55,Alaska Resident,0
Southwest,Kusilvak Census Area,Other,3,1,0,0,1,0,0,0,3,56,Alaska Resident,0
Unknown,Unknown,Unknown,1,0,0,0,1,0,0,0,1,57,Alaska Resident,0
Anchorage,Anchorage Municipality,Anchorage,108,3,5,61,39,0,0,36,72,58,Non-Resident,0
Anchorage,Anchorage Municipality,Eagle River,1,0,0,0,1,0,0,0,1,59,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Homer,2,1,0,1,0,0,0,2,0,60,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Kenai,6,0,2,2,2,0,0,4,2,61,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Nikiski,2,0,2,0,0,0,0,2,0,62,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Other North,1,0,0,0,1,0,0,0,1,63,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Other South,1,0,0,0,1,0,0,0,1,64,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Seward,21,4,5,1,11,0,0,3,18,65,Non-Resident,5
Gulf Coast,Kenai Peninsula Borough,Soldotna,1,0,0,0,1,0,0,0,1,66,Non-Resident,0
Gulf Coast,Kodiak Island Borough,Kodiak,9,2,1,3,3,0,0,2,7,67,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Cordova,7,0,0,6,1,0,0,4,3,68,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Other,13,0,0,2,11,0,0,1,12,69,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Valdez,20,1,2,1,16,0,0,2,18,70,Non-Resident,0
Interior,Denali Borough,Healy,1,0,0,0,1,0,0,0,1,71,Non-Resident,0
Interior,Denali Borough,Other,1,0,0,0,1,0,0,0,1,72,Non-Resident,0
Interior,Fairbanks North Star Borough,Fairbanks,30,0,10,7,13,0,0,10,20,73,Non-Resident,0
Interior,Fairbanks North Star Borough,North Pole,1,0,0,0,1,0,0,0,1,74,Non-Resident,0
Interior,Southeast Fairbanks Census Area,Delta Junction,12,0,8,0,4,0,0,7,5,75,Non-Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Other,1,0,0,1,0,0,0,1,0,76,Non-Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Wasilla,3,1,0,1,1,0,0,1,2,77,Non-Resident,0
Northern,Nome Census Area,Nome,3,1,0,1,1,0,0,1,2,78,Non-Resident,0
Northern,North Slope Borough,Prudhoe Bay,1,0,0,1,0,0,0,0,1,79,Non-Resident,0
Southeast,Haines Borough,Haines,1,0,0,1,0,0,0,0,1,80,Non-Resident,0
Southeast,Haines Borough,Other,3,0,0,0,3,0,0,0,3,81,Non-Resident,0
Southeast,Juneau City and Borough,Juneau,39,2,0,3,34,0,0,4,35,82,Non-Resident,0
Southeast,Ketchikan Gateway Borough,Ketchikan,11,1,2,8,0,0,0,8,3,83,Non-Resident,0
Southeast,Petersburg Borough,Petersburg,4,1,0,1,2,0,0,1,3,84,Non-Resident,0
Southeast,Prince of Wales-Hyder Census Area,Craig,1,1,0,0,0,0,0,1,0,85,Non-Resident,0
Southeast,Sitka City and Borough,Sitka,9,0,1,3,5,0,0,4,5,86,Non-Resident,0
Southeast,Wrangell City and Borough,Wrangell,6,0,0,4,2,0,0,4,2,87,Non-Resident,0
Southeast,Yakutat plus Hoonah-Angoon,Other,1,0,0,1,0,0,0,1,0,88,Non-Resident,0
Southwest,Aleutians East Borough,Other,2,0,0,1,1,0,0,1,1,89,Non-Resident,0
Southwest,Aleutians West Census Area,Unalaska,84,0,0,3,81,1,0,3,81,90,Non-Resident,0
Southwest,Bethel Census Area,Bethel,2,0,0,2,0,0,0,2,0,91,Non-Resident,0
Southwest,Bristol Bay plus Lake and Peninsula,Other,60,6,5,17,32,0,0,9,51,92,Non-Resident,0
Southwest,Dillingham Census Area,Dillingham,21,0,2,12,7,0,0,16,5,93,Non-Resident,0
Unknown,Unknown,Unknown,10,0,0,1,9,0,0,0,10,94,Non-Resident,1
