wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-11,4,0,0,,64,3,27,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.435185,25.666667,34.101852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-12,2,0,1,,66,3,28,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.37037,25.981481,35.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-13,1,0,0,,67,3,28,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.972222,25.5,35.324074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-14,2,0,0,,69,3,28,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.768519,26.166667,35.12963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-16,1,0,2,,70,3,30,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.296296,25.388889,35.666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-17,2,0,1,,72,3,31,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.861111,25.888889,34.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-18,3,0,0,,75,3,31,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.777778,25.740741,34.537037,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-19,3,0,4,,78,3,35,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,29.898148,26.351852,33.546296,1.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-20,1,1,1,,79,4,36,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.601852,25.787037,34.62963,0.16933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-21,4,0,0,,83,4,36,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.481481,25.990741,34.564815,0.84666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-22,3,1,2,,86,5,38,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.314815,25.898148,34.388889,1.3123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-23,2,0,0,,88,5,38,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.712963,26.5,34.351852,5.6726667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-24,5,0,4,,93,5,42,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.416667,26.398148,35.277778,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-25,7,3,0,,100,8,42,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.064815,26.018519,35,1.4816667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-26,12,0,3,,112,8,45,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.685185,26.398148,35.435185,0.33866667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-27,18,0,1,,130,8,46,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.268519,26.305556,35.314815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-28,9,0,1,,139,8,47,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.925926,26.296296,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-29,2,0,0,,141,8,47,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.472222,26.12037,34.601852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-04-30,19,4,0,,160,12,47,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.416667,26.203704,34.5,0.67733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-01,5,3,0,,165,15,47,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.907407,26.833333,34.314815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-02,32,2,1,,197,17,48,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.861111,26.398148,34.101852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-03,46,2,1,,243,19,49,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.787037,26.842593,34.333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-04,11,1,2,,254,20,51,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.231481,27.064815,33.212963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-05,46,4,6,,300,24,57,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.231481,26.833333,35.055556,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-06,8,1,13,,308,25,70,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.12963,27.712963,34.814815,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-07,17,1,3,,325,26,73,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.703704,27.287037,33.962963,0.042333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-08,58,2,3,,383,28,76,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.361111,27.648148,34.435185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-09,11,0,2,,394,28,78,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,32.685185,27.907407,36.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-10,36,1,3,,430,29,81,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,32.435185,28.37037,35.333333,1.1853333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-11,24,2,4,,454,31,85,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.592593,28.12963,34.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-12,37,2,1,,491,33,86,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.675926,27.694444,34.148148,0.084666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-13,104,0,4,,595,33,90,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.916667,27.453704,34.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-14,63,2,7,,658,35,97,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.944444,27.277778,34.148148,0.84666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-15,68,1,15,,726,36,112,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.12963,27.361111,34.703704,1.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-16,32,1,2,,758,37,114,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,32.101852,28.5,35.462963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-17,93,1,3,,851,38,117,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.657407,27.5,33.972222,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-18,22,1,11,,873,39,128,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.453704,27.12037,34.833333,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-19,36,5,10,,909,44,138,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,29.322222,26.177778,32.677778,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-20,66,1,12,,975,45,150,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.266667,26.577778,34.422222,0.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-21,83,1,25,,1058,46,175,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.122222,27.511111,33.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-22,59,7,11,,1117,53,186,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,30.3,27.9,33.1,0.1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-23,143,3,16,,1260,56,202,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.433333,26.2,35,2.2352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-24,105,5,19,,1365,61,221,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.777778,28.266667,34.9,0.1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-25,34,3,20,,1399,64,241,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.677778,28.222222,34.2,0.2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-26,95,12,26,,1494,76,267,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,31.833333,27.411111,34.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-27,44,5,25,,1538,81,292,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,29.344444,26.122222,32.2,8.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-28,83,8,36,,1621,89,328,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,29.601852,25.472222,32.916667,4.2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-29,80,6,18,,1701,95,346,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,29.666667,25.944444,32.655556,1.9812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62823,,CO,Colombia,08,Atlántico,08001,Barranquilla,CO,COL,2,2020-05-30,192,14,13,,1893,109,359,,,,,,,,,,,,10.963889,-74.796389,18,154,,,80028099999,8.3887474,27.444444,25.622222,29,5.1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274250,,,,,,,,,,,,,,,,,,,,,,,,,,,
