wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-12,0,0,,,2,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,11.361111,5.2013889,16.965278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-13,0,0,,,2,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,11.098765,4.0246914,16.654321,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-14,0,0,,,2,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,12.451389,4.0416667,18.111111,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-15,0,0,,,2,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,12.090278,5.875,17.375,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-16,2,0,,,4,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,12.290123,6.2160494,18.228395,0.056444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-17,0,0,,,4,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,12.234568,7.617284,16.987654,0.67733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-18,1,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,11.240741,7.9012346,16.037037,1.4957778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-19,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,10.246914,5.1419753,15.561728,0.73377778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-20,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,10.5,5.4012346,14.425926,4.2333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-21,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,11.314815,6.3765432,16.074074,3.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-22,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,11.876543,6.7654321,16.58642,1.2982222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-23,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70333599999,11.115617,11.228395,5.845679,16.055556,1.8908889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-24,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70333599999,11.115617,10.358025,6.1049383,16,1.2982222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-25,0,0,,,5,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70333599999,11.115617,11.339506,6.6358025,16.080247,2.0602222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2020-06-26,16,0,,,21,0,,,,,,,,,,,,,58.75,-156.83333,,2299,,,70326025503,12.666635,13.777778,11.930556,15.541667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,,,,,,,,,,,,,,,,,,,,,,,,,,,
