wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-03-29,,17,19,,,96,274,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,120,1296,945,,,177,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-03-30,,3,28,,,99,302,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,112,1408,1012,,,186,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-03-31,,46,68,,,145,370,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,257,1665,1142,,,188,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-01,,39,82,,,184,452,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,319,1984,1343,,,239,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-02,,27,54,,,211,506,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,208,2192,1451,,,249,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-03,,38,86,,,249,592,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,272,2464,1580,,,281,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-04,,32,78,,,281,670,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,163,2627,1618,,,287,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-05,,22,25,,,303,695,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,128,2755,1693,,,287,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-06,,49,34,,,352,729,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,186,2941,1779,,,290,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-07,,49,93,,,401,822,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,295,3236,1918,,,300,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-08,,54,91,,,455,913,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,250,3486,2008,,,332,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-09,,21,74,,,476,987,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,175,3661,2081,,,335,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-10,,37,79,,,513,1066,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,203,3864,2161,,,324,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-11,,14,48,,,527,1114,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,123,3987,2206,,,312,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-12,,19,54,,,546,1168,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,85,4072,2204,,,312,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-13,,32,27,,,578,1195,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,87,4159,2222,,,321,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-14,,36,39,,,614,1234,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,84,4243,2220,,,341,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-15,,35,116,,,649,1350,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,193,4436,2254,,,343,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-16,,41,109,,,690,1459,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,124,4560,2227,,,326,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-17,,20,73,,,710,1532,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,90,4650,2226,,,333,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-18,,22,76,,,732,1608,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,79,4729,2195,,,335,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-19,,10,11,,,742,1619,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,24,4753,2191,,,332,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-20,,33,45,,,775,1664,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,85,4838,2193,,,332,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-21,,30,87,,,805,1751,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,129,4967,2193,,,322,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-22,,25,180,,,830,1931,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,97,5064,2079,,,302,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-23,,10,94,,,840,2025,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,95,5159,2054,,,295,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-24,,22,136,,,862,2161,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,72,5231,1966,,,283,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-25,,14,79,,,876,2240,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,72,5303,1954,,,298,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-26,,11,9,,,887,2249,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,26,5329,1953,,,293,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-27,,22,27,,,909,2276,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,28,5357,1925,,,282,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-28,,19,100,,,928,2376,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,64,5421,1873,,,274,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-29,,12,51,,,940,2427,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,60,5481,1872,,,255,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-04-30,,13,71,,,953,2498,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,39,5520,1834,,,245,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-01,,8,23,,,961,2521,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,34,5554,1838,,,236,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-02,,6,24,,,967,2545,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,20,5574,1830,,,240,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-03,,3,23,,,970,2568,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,15,5589,1820,,,241,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-04,,10,69,,,980,2637,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,33,5622,1776,,,238,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-05,,11,122,,,991,2759,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,82,5704,1717,,,227,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-06,,11,91,,,1002,2850,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,66,5770,1685,,,215,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-07,,6,91,,,1008,2941,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,40,5810,1613,,,202,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-08,,10,28,,,1018,2969,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,23,5833,1596,,,191,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-09,,4,6,,,1022,2975,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,6,5839,1590,,,184,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-10,,3,12,,,1025,2987,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,11,5850,1587,,,184,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-11,,8,59,,,1033,3046,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,25,5875,1540,,,177,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-12,,19,92,,,1052,3138,,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,18,5893,1446,,,157,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-13,30,8,30,1063,30,1060,3168,1063,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,34,5927,1441,,,153,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-14,35,6,50,1063,65,1066,3218,2126,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,21,5948,1398,,,143,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-15,31,2,36,925,96,1068,3254,3051,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,17,5965,1368,,,137,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-16,7,2,28,320,103,1070,3282,3371,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,16,5981,1361,,,136,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-17,4,4,5,192,107,1074,3287,3563,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,9,5990,1360,,,133,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-18,39,6,49,1142,146,1080,3336,4705,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,12,6002,1305,,,102,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-19,46,10,50,1169,192,1090,3386,5874,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,24,6026,1258,,,85,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-20,34,10,22,1158,226,1100,3408,7032,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,30,6056,1255,,,77,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-21,5,4,18,282,231,1104,3426,7314,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,28,6084,1259,,,73,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-22,26,2,9,1275,257,1106,3435,8589,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,4,6088,1251,,,71,,,
Q12788,,FR,France,IDF,Île-de-France,94,Val-de-Marne,FR,FRA,2,2020-05-23,7,0,10,326,264,1106,3445,8915,,,,,,,,,,7458,48.75,2.4166667,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333702,671347,730744,,,,,,,167830,173397,165747,167181,176958,182199,165359,117647,68618,17155,2,6090,1246,,,69,,,
