Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-05-17,1402,7,67,3,16,34,24,409,13,5,8,17,37,27,30,25,17,167,7,8,14,62,20,12,15,58,53,80,16,22,77,49,3
2020-05-18,3351,37,166,10,17,89,48,1100,36,7,8,55,122,76,50,66,32,326,19,39,113,125,51,45,34,137,128,122,52,37,145,54,5
2020-05-19,2991,20,128,13,20,62,37,1022,36,8,5,66,105,69,75,65,44,281,20,37,65,126,60,35,24,100,86,109,38,47,136,52,0
2020-05-20,3227,26,140,15,25,74,34,1033,38,7,14,59,137,66,60,103,33,300,14,60,67,112,46,43,39,114,84,157,57,40,158,57,15
2020-05-21,3224,30,135,8,18,102,28,1026,48,3,19,63,121,96,59,81,44,310,19,31,91,125,33,37,37,115,85,138,59,48,141,68,6
2020-05-22,3174,24,157,13,26,98,42,917,36,8,20,52,112,71,70,94,37,331,26,46,73,143,35,43,54,132,103,133,36,42,131,59,10
2020-05-23,1593,17,60,3,16,48,18,403,29,4,1,49,62,43,39,21,16,125,11,27,49,112,20,39,20,51,71,93,24,26,54,32,10
2020-05-24,1340,7,59,9,14,46,20,306,12,6,13,19,57,41,31,31,10,166,6,23,14,61,15,24,19,69,61,76,31,14,44,29,7
2020-05-25,3230,38,98,14,29,133,32,972,24,6,22,110,68,64,85,112,34,291,15,54,23,135,43,48,45,145,131,171,71,60,99,48,10
2020-05-26,2579,36,100,8,32,119,25,770,39,7,16,91,10,45,112,91,41,90,24,65,20,102,22,32,27,138,88,183,76,31,84,46,9
2020-05-27,2188,27,68,15,26,97,10,719,18,2,23,97,5,45,118,59,25,42,23,17,40,149,23,42,47,107,13,200,10,21,43,53,4
2020-05-28,1490,16,45,14,15,78,1,483,8,3,18,116,2,54,74,26,31,22,23,15,50,108,18,29,29,9,0,113,2,27,7,51,3
2020-05-29,545,0,9,12,3,57,1,124,0,5,22,20,0,37,34,1,10,19,18,4,14,51,23,11,32,3,0,4,1,3,0,17,10
2020-05-30,31,1,0,7,0,0,0,0,0,0,8,0,0,3,0,0,0,0,3,0,0,3,4,0,0,1,0,0,0,0,0,1,0
