wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-15,1,0,0,,1,0,0,,,,,-15,2,-19,-20,-2,4,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,22.538889,18.122222,26.433333,4.1204444,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-16,1,0,0,,2,0,0,,,,,-12,12,-15,-15,1,5,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,23.105556,18.344444,28.038889,6.8862222,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-17,2,0,0,,4,0,0,,,,,-16,13,-14,-24,-7,9,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,23.972222,17.427778,28.7,0.1524,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-19,1,0,0,,5,0,0,,,,,-12,24,-8,-5,-18,8,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,24.088889,18.527778,28.844444,0.3048,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-20,5,0,0,,10,0,0,,,,,-80,-66,-73,-74,-69,41,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,22.172222,18.883333,27.427778,4.0075556,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-21,2,0,0,,12,0,0,,,,,-80,-58,-77,-77,-65,34,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,22.916667,17.738889,27.5,0.5588,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-23,5,0,1,,17,0,1,,,,,-81,-65,-74,-77,-81,43,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,23.905556,17.272222,29.272222,0.8128,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-24,7,0,0,,24,0,1,,,,,-64,-40,-52,-59,-60,32,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,22.394444,17.677778,26.661111,1.0922,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-25,3,0,1,,27,0,2,,,,,-76,-62,-70,-63,-70,38,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,23.55,17.927778,28.4,2.286,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
Q232564,,CO,Colombia,25,Cundinamarca,,,CO,COL,1,2020-03-27,1,0,3,,28,0,5,,,,,-77,-58,-70,-71,-68,40,1305533,4.6,-74.083333,3341,22623,,,80222099999,13.361863,23.911111,18.605556,28.333333,0.1016,,26177,106277,148893,154616,153501,149786,156128,162642,162126,146929,128354,127483,111223,94242,77612,56815,34856,39244,27490,111321,155740,162120,158174,154150,152270,154477,153439,141190,124889,126819,110062,90069,71410,50911,30890,29600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242999,2005021,2036904,,,,,,,575898,628411,612334,632684,541362,475587,333333,173472,55075,13769,,,,,,,,,
