wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-23,11,,,,56,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-24,16,,,,72,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-25,6,,,,78,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-26,18,,,,96,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-27,13,,,,109,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-28,18,,,,127,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-29,14,,,,141,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-30,21,,,,162,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-03-31,29,,,,191,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-01,17,,,,208,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-02,21,,,,229,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-03,12,,,,241,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-04,16,,,,257,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-05,19,,,,276,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-06,33,,,,309,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-07,16,,,,325,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-08,32,,,,357,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-09,24,,,,381,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-10,29,,,,410,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-11,25,,,,435,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-12,21,,,,456,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-13,18,,,,474,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-14,28,,,,502,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-15,23,,,,525,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-16,31,,,,556,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-17,24,,,,580,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-18,20,,,,600,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-19,16,,,,616,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-20,15,,,,631,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-21,24,,,,655,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-22,19,,,,674,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-23,20,,,,694,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-24,16,,,,710,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-25,11,,,,721,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-26,14,,,,735,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-27,13,,,,748,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-28,19,,,,767,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-29,15,,,,782,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-04-30,13,,,,795,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-01,20,,,,815,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-02,9,,,,824,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-03,10,,,,834,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-04,7,,,,841,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-05,11,,,,852,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-06,4,,,,856,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-07,7,,,,863,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-08,6,,,,869,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-09,4,,,,873,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-10,2,,,,875,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-11,1,,,,876,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-12,4,,,,880,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-13,6,,,,886,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-14,1,,,,887,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-15,7,,,,894,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-16,1,,,,895,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-17,3,,,,898,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-18,3,,,,901,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-19,6,,,,907,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
Q1142118,,GB,United Kingdom,ENG,England,E08000006,Salford,GB,GBR,2,2020-05-20,6,,,,913,,,,,,,,,,,,,146657,53.509722,-2.3344444,68,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254408,121152,123918,,,,,,,29087,27489,32759,32912,30552,32976,26042,20795,9966,2492,,,,,,,,,
