wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,gdp,gdp_per_capita,human_capital_index,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,f_0,f_1,f_5,f_10,f_15,f_20,f_25,f_30,f_35,f_40,f_45,f_50,f_55,f_60,f_65,f_70,f_75,f_80,m_0,m_1,m_5,m_10,m_15,m_20,m_25,m_30,m_35,m_40,m_45,m_50,m_55,m_60,m_65,m_70,m_75,m_80,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,stringency_index,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-13,,,,,9,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,6.7222222,3,11,,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,,1,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-14,1,0,,,10,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,8.9444444,0,12,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,0,1,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-15,3,0,,,13,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,10.666667,7,14,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,1,2,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-16,5,0,,,18,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,9.9444444,4,13,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,1,3,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-17,14,0,,,32,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,10.055556,4,15,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,2,5,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-18,10,0,,,42,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,12.111111,6,16,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,2,7,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-19,9,0,,,51,0,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,10.722222,7,15,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,1,8,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-20,20,1,,,71,1,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,6.7222222,5,9,,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,3,11,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-21,-7,0,,,64,1,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,5.5555556,2,9,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,2,13,,,,,,,
Q47887,,NL,Netherlands,GE,Gelderland,0268,Nijmegen,NL,NLD,2,2020-03-22,9,0,,,73,1,,,,,,,,,,,,1200994,51.8475,5.8625,29,58,,,10000199999,33.414365,5.3888889,1,9,0,,105,410,515,540,593,630,656,634,609,598,687,738,728,657,591,570,403,619,111,431,543,566,617,641,682,646,602,585,688,752,731,650,575,532,339,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176731,10047,10283,,,,,,,2115,2316,2609,2491,2558,2949,2473,1844,780,195,1,14,,,,,,,
